family,tumor_type,endpoint,n,repeat,outer_fold,selected_components,reached_ceiling,seed
rna_pathway_activity,ACC,HALLMARK_E2F_TARGETS,55,5,2,3,FALSE,20311221
rna_pathway_activity,ACC,HALLMARK_E2F_TARGETS,55,5,3,6,FALSE,20311221
rna_pathway_activity,ACC,HALLMARK_E2F_TARGETS,55,5,4,3,FALSE,20311221
rna_pathway_activity,ACC,HALLMARK_E2F_TARGETS,55,5,5,6,FALSE,20311221
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,1,1,1,FALSE,20271093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,1,2,1,FALSE,20271093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,1,3,1,FALSE,20271093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,1,4,1,FALSE,20271093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,1,5,18,FALSE,20271093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,2,1,1,FALSE,20281093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,2,2,1,FALSE,20281093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,2,3,1,FALSE,20281093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,2,4,1,FALSE,20281093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,2,5,1,FALSE,20281093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,3,1,1,FALSE,20291093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,3,2,1,FALSE,20291093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,3,3,1,FALSE,20291093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,3,4,2,FALSE,20291093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,3,5,1,FALSE,20291093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,4,1,1,FALSE,20301093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,4,2,1,FALSE,20301093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,4,3,1,FALSE,20301093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,4,4,1,FALSE,20301093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,4,5,1,FALSE,20301093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,5,1,1,FALSE,20311093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,5,2,2,FALSE,20311093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,5,3,2,FALSE,20311093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,5,4,1,FALSE,20311093
rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,5,5,1,FALSE,20311093
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,1,1,2,FALSE,20271136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,1,2,3,FALSE,20271136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,1,3,1,FALSE,20271136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,1,4,1,FALSE,20271136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,1,5,1,FALSE,20271136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,2,1,1,FALSE,20281136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,2,2,1,FALSE,20281136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,2,3,1,FALSE,20281136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,2,4,3,FALSE,20281136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,2,5,1,FALSE,20281136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,3,1,1,FALSE,20291136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,3,2,1,FALSE,20291136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,3,3,1,FALSE,20291136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,3,4,3,FALSE,20291136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,3,5,1,FALSE,20291136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,4,1,1,FALSE,20301136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,4,2,2,FALSE,20301136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,4,3,3,FALSE,20301136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,4,4,2,FALSE,20301136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,4,5,1,FALSE,20301136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,5,1,1,FALSE,20311136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,5,2,1,FALSE,20311136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,5,3,1,FALSE,20311136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,5,4,1,FALSE,20311136
rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,5,5,1,FALSE,20311136
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,1,1,6,FALSE,20270920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,1,2,7,FALSE,20270920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,1,3,1,FALSE,20270920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,1,4,2,FALSE,20270920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,1,5,1,FALSE,20270920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,2,1,7,FALSE,20280920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,2,2,1,FALSE,20280920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,2,3,12,FALSE,20280920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,2,4,1,FALSE,20280920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,2,5,6,FALSE,20280920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,3,1,1,FALSE,20290920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,3,2,5,FALSE,20290920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,3,3,1,FALSE,20290920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,3,4,6,FALSE,20290920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,3,5,1,FALSE,20290920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,4,1,4,FALSE,20300920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,4,2,4,FALSE,20300920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,4,3,5,FALSE,20300920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,4,4,5,FALSE,20300920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,4,5,1,FALSE,20300920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,5,1,6,FALSE,20310920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,5,2,1,FALSE,20310920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,5,3,6,FALSE,20310920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,5,4,1,FALSE,20310920
rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,5,5,5,FALSE,20310920
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,1,1,2,FALSE,20271169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,1,2,2,FALSE,20271169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,1,3,1,FALSE,20271169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,1,4,1,FALSE,20271169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,1,5,1,FALSE,20271169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,2,1,2,FALSE,20281169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,2,2,2,FALSE,20281169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,2,3,2,FALSE,20281169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,2,4,2,FALSE,20281169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,2,5,2,FALSE,20281169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,3,1,8,FALSE,20291169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,3,2,2,FALSE,20291169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,3,3,2,FALSE,20291169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,3,4,2,FALSE,20291169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,3,5,1,FALSE,20291169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,4,1,2,FALSE,20301169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,4,2,2,FALSE,20301169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,4,3,1,FALSE,20301169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,4,4,2,FALSE,20301169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,4,5,2,FALSE,20301169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,5,1,2,FALSE,20311169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,5,2,1,FALSE,20311169
rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,5,3,2,FALSE,20311169
