family,tumor_type,endpoint,n,multi_slide_patients,mean_pool_q2,first_slide_q2,delta_first_minus_mean,seed,backend,svd_method,rsvd_oversample,rsvd_power
rna_pathway_activity,THYM,HALLMARK_XENOBIOTIC_METABOLISM,117,7,0.213957756218451,0.215700291255892,0.00174253503744129,20263673,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1052,66,0.213747593176635,0.209798110246748,-0.00394948292988723,20261083,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_APICAL_SURFACE,117,7,0.2136937594554,0.147627943815395,-0.0660658156400053,20263629,cpu,rsvd,32,5
rna_pathway_activity,UCEC,HALLMARK_DNA_REPAIR,492,40,0.213612881853648,0.218806556854323,0.00519367500067505,20263743,cpu,rsvd,32,5
rna_pathway_activity,ACC,HALLMARK_MYC_TARGETS_V1,55,44,0.213599767107665,0.365638699398042,0.152038932290377,20260890,cpu,rsvd,32,5
rna_pathway_activity,UCEC,HALLMARK_IL6_JAK_STAT3_SIGNALING,492,40,0.213546671576036,0.20266341690338,-0.0108832546726561,20263755,cpu,rsvd,32,5
rna_pathway_activity,UCEC,HALLMARK_XENOBIOTIC_METABOLISM,492,40,0.213378219028283,0.20854197218315,-0.00483624684513281,20263781,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_P53_PATHWAY,490,108,0.212549889814983,0.227782289923978,0.0152324001089947,20262063,cpu,rsvd,32,5
rna_pathway_activity,UCEC,HALLMARK_MTORC1_SIGNALING,492,40,0.212236220735005,0.193690309907021,-0.0185459108279845,20263762,cpu,rsvd,32,5
rna_pathway_activity,PRAD,HALLMARK_IL2_STAT5_SIGNALING,400,13,0.212115500749779,0.215046199093944,0.00293069834416507,20262898,cpu,rsvd,32,5
rna_pathway_activity,THCA,HALLMARK_APICAL_SURFACE,503,12,0.211587937161774,0.208813255903843,-0.00277468125793129,20263525,cpu,rsvd,32,5
rna_pathway_activity,PRAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,400,13,0.211072728120375,0.207677900170376,-0.00339482794999921,20262902,cpu,rsvd,32,5
rna_pathway_activity,UCS,HALLMARK_ESTROGEN_RESPONSE_EARLY,53,18,0.210833282604044,0.0788869878990259,-0.131946294705018,20263845,cpu,rsvd,32,5
rna_pathway_activity,BLCA,HALLMARK_UV_RESPONSE_DN,382,26,0.210813828863272,0.207069975216184,-0.00374385364708846,20261013,cpu,rsvd,32,5
rna_pathway_activity,KICH,HALLMARK_CHOLESTEROL_HOMEOSTASIS,65,0,0.210743775366543,0.210743775366543,-1.38777878078145e-16,20261717,cpu,rsvd,32,5
rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_UP,354,24,0.210515287532253,0.206535881645389,-0.00397940588686427,20263334,cpu,rsvd,32,5
rna_pathway_activity,PCPG,HALLMARK_MYOGENESIS,176,18,0.210343852361822,0.207102065648663,-0.00324178671315881,20262802,cpu,rsvd,32,5
rna_pathway_activity,LUSC,HALLMARK_MTORC1_SIGNALING,475,10,0.209708254320861,0.210695058887737,0.00098680456687622,20262380,cpu,rsvd,32,5
rna_pathway_activity,UCS,HALLMARK_APICAL_SURFACE,53,18,0.209124152283007,0.0383678574160088,-0.170756294866998,20263836,cpu,rsvd,32,5
rna_pathway_activity,CESC,HALLMARK_PANCREAS_BETA_CELLS,267,5,0.208844863642907,0.206316005996861,-0.00252885764604616,20261220,cpu,rsvd,32,5
rna_pathway_activity,KICH,HALLMARK_SPERMATOGENESIS,65,0,0.208802382870767,0.208802382870767,-3.05311331771918e-16,20261751,cpu,rsvd,32,5
rna_pathway_activity,UVM,HALLMARK_COMPLEMENT,80,0,0.208659621094908,0.208659621094908,-3.33066907387547e-16,20263943,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_ADIPOGENESIS,117,7,0.208352397957994,0.202755985893288,-0.00559641206470621,20263624,cpu,rsvd,32,5
rna_pathway_activity,PRAD,HALLMARK_INFLAMMATORY_RESPONSE,400,13,0.208203608768047,0.206683234014338,-0.0015203747537087,20262900,cpu,rsvd,32,5
rna_pathway_activity,KICH,HALLMARK_MITOTIC_SPINDLE,65,0,0.20782883415211,0.20782883415211,-4.9960036108132e-16,20261738,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,8,0.207824292720398,0.209749796072579,0.00192550335218092,20262155,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_MYC_TARGETS_V1,272,11,0.207689297189168,0.208299863230034,0.000610566040866012,20261954,cpu,rsvd,32,5
rna_pathway_activity,PRAD,HALLMARK_APOPTOSIS,400,13,0.20747905984612,0.184456285558328,-0.0230227742877925,20262882,cpu,rsvd,32,5
rna_pathway_activity,BLCA,HALLMARK_MYC_TARGETS_V2,382,26,0.207105815459379,0.202965746636545,-0.00414006882283358,20260999,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_IL2_STAT5_SIGNALING,272,11,0.2069228209695,0.18965563301427,-0.0172671879552304,20261945,cpu,rsvd,32,5
rna_pathway_activity,LIHC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,358,8,0.206903457525192,0.232264772080292,0.0253613145550998,20262179,cpu,rsvd,32,5
rna_pathway_activity,THCA,HALLMARK_TGF_BETA_SIGNALING,503,12,0.206536024609887,0.210026693989582,0.00349066937969531,20263563,cpu,rsvd,32,5
rna_pathway_activity,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,354,24,0.206470798352906,0.208123224607626,0.00165242625472045,20263314,cpu,rsvd,32,5
rna_pathway_activity,COAD,HALLMARK_IL6_JAK_STAT3_SIGNALING,424,6,0.206441357934004,0.2082429161803,0.00180155824629633,20261314,cpu,rsvd,32,5
rna_pathway_activity,HNSC,HALLMARK_G2M_CHECKPOINT,442,18,0.205543504274188,0.201373780854491,-0.00416972341969712,20261625,cpu,rsvd,32,5
rna_pathway_activity,KIRC,HALLMARK_P53_PATHWAY,510,4,0.205481529128771,0.224721678948159,0.0192401498193875,20261852,cpu,rsvd,32,5
rna_pathway_activity,BRCA,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1052,66,0.205436717961213,0.203373168003942,-0.00206354995727143,20261116,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_GLYCOLYSIS,272,11,0.205336733509018,0.21089205592085,0.00555532241183149,20261941,cpu,rsvd,32,5
rna_pathway_activity,UCEC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,492,40,0.205126134645613,0.216617062365578,0.0114909277199648,20263780,cpu,rsvd,32,5
rna_pathway_activity,PAAD,HALLMARK_ALLOGRAFT_REJECTION,176,8,0.204517088264319,0.198076029569743,-0.0064410586945762,20262667,cpu,rsvd,32,5
rna_pathway_activity,STAD,HALLMARK_HEDGEHOG_SIGNALING,354,24,0.203343071266337,0.199663934257527,-0.00367913700880995,20263325,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_INTERFERON_ALPHA_RESPONSE,490,108,0.203275642588013,0.201806087721349,-0.00146955486666422,20262052,cpu,rsvd,32,5
rna_pathway_activity,MESO,HALLMARK_INTERFERON_GAMMA_RESPONSE,75,7,0.202663509843475,0.199489840816597,-0.00317366902687752,20262479,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_PEROXISOME,117,7,0.202394628418773,0.0884102716111423,-0.113984356807631,20263662,cpu,rsvd,32,5
rna_pathway_activity,LGG,HALLMARK_FATTY_ACID_METABOLISM,490,108,0.202121925657708,0.179310016847822,-0.0228119088098858,20262043,cpu,rsvd,32,5
rna_pathway_activity,KIRC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,510,4,0.201921974474908,0.202124145365907,0.000202170890999165,20261864,cpu,rsvd,32,5
rna_pathway_activity,KIRP,HALLMARK_PI3K_AKT_MTOR_SIGNALING,272,11,0.201593066263535,0.20290375611754,0.00131068985400454,20261962,cpu,rsvd,32,5
rna_pathway_activity,PCPG,HALLMARK_APOPTOSIS,176,18,0.2006816111477,0.19504759176233,-0.00563401938536989,20262775,cpu,rsvd,32,5
rna_pathway_activity,MESO,HALLMARK_APOPTOSIS,75,7,0.200419641743788,0.197796118412916,-0.00262352333087212,20262459,cpu,rsvd,32,5
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,7,0.200325393142572,0.207660084720378,0.00733469157780567,20263649,cpu,rsvd,32,5
thorsson,TGCT,TGF-beta Response,148,63,0.655857457564988,0.645748106638513,-0.0101093509264754,20263371,cpu,rsvd,32,5
thorsson,THYM,Th17 Cells,117,7,0.628045104787006,0.63574284291121,0.00769773812420371,20263600,cpu,rsvd,32,5
thorsson,THCA,Lymphocyte Infiltration Signature Score,498,12,0.577183100686101,0.578313878410401,0.00113077772430004,20263476,cpu,rsvd,32,5
thorsson,BRCA,Wound Healing,1039,65,0.53191120679896,0.520451147579776,-0.0114600592191845,20261029,cpu,rsvd,32,5
thorsson,THCA,TGF-beta Response,498,12,0.522909161579472,0.526219353980461,0.00331019240098884,20263478,cpu,rsvd,32,5
thorsson,LUAD,Proliferation,410,19,0.519247498947397,0.519808605305127,0.000561106357730323,20262195,cpu,rsvd,32,5
thorsson,SARC,Macrophage Regulation,218,86,0.516265650275853,0.501206569881624,-0.0150590803942289,20263046,cpu,rsvd,32,5
thorsson,THCA,Th1 Cells,498,12,0.512123018953294,0.510992366040471,-0.00113065291282355,20263494,cpu,rsvd,32,5
thorsson,BRCA,Proliferation,1039,65,0.511998326181956,0.502169004804618,-0.00982932137733794,20261028,cpu,rsvd,32,5
thorsson,TGCT,Macrophages M2,148,63,0.510794336076039,0.530540075922916,0.0197457398468766,20263397,cpu,rsvd,32,5
thorsson,THCA,Macrophage Regulation,498,12,0.507502895856823,0.50527297810313,-0.00222991775369297,20263475,cpu,rsvd,32,5
thorsson,SARC,Leukocyte Fraction,250,98,0.507174750704831,0.505880936583659,-0.00129381412117213,20263041,cpu,rsvd,32,5
thorsson,TGCT,Macrophage Regulation,148,63,0.499173507594683,0.413982505953803,-0.08519100164088,20263368,cpu,rsvd,32,5
thorsson,STAD,Proliferation,334,24,0.494404044748163,0.494717858195612,0.00031381344744863,20263260,cpu,rsvd,32,5
thorsson,SARC,Lymphocyte Infiltration Signature Score,218,86,0.485209527571896,0.449874570701832,-0.0353349568700639,20263047,cpu,rsvd,32,5
thorsson,KIRP,Proliferation,261,9,0.484828933825147,0.476807152911983,-0.00802178091316441,20261876,cpu,rsvd,32,5
thorsson,THCA,TCR Shannon,458,10,0.474088226147087,0.475447956007894,0.00135972986080657,20263490,cpu,rsvd,32,5
thorsson,UCEC,Number of Segments,484,40,0.473455443706623,0.465556862610003,-0.00789858109662051,20263695,cpu,rsvd,32,5
thorsson,THYM,Lymphocyte Infiltration Signature Score,117,7,0.467477191448021,0.470059965342836,0.00258277389481465,20263582,cpu,rsvd,32,5
thorsson,THYM,TCR Shannon,117,7,0.45922152392304,0.441192372996304,-0.0180291509267361,20263595,cpu,rsvd,32,5
thorsson,LGG,TGF-beta Response,488,108,0.451945213456155,0.454274238712627,0.00232902525647227,20261988,cpu,rsvd,32,5
thorsson,BRCA,Lymphocyte Infiltration Signature Score,1039,65,0.448388908931905,0.437862997598429,-0.0105259113334757,20261031,cpu,rsvd,32,5
thorsson,LIHC,Leukocyte Fraction,363,8,0.447589938994916,0.44768773428253,9.77952876143884e-05,20262084,cpu,rsvd,32,5
thorsson,LIHC,Proliferation,352,8,0.444433441453798,0.444563854478501,0.000130413024703013,20262087,cpu,rsvd,32,5
thorsson,UCEC,TIL Regional Fraction,446,38,0.440219500114139,0.433056637526502,-0.00716286258763743,20263684,cpu,rsvd,32,5
thorsson,BLCA,TIL Regional Fraction,297,26,0.438971900152946,0.457317085327605,0.0183451851746591,20260919,cpu,rsvd,32,5
thorsson,SKCM,Lymphocyte Infiltration Signature Score,291,6,0.437757926769298,0.440319755921882,0.00256182915258402,20263155,cpu,rsvd,32,5
thorsson,BLCA,Macrophage Regulation,373,24,0.433395905629214,0.411028581637841,-0.0223673239913731,20260922,cpu,rsvd,32,5
thorsson,GBM,Macrophage Regulation,96,45,0.432297776918941,0.331405557005975,-0.100892219912966,20261459,cpu,rsvd,32,5
thorsson,UCEC,Homologous Recombination Defects,477,40,0.426305242953609,0.421552210826538,-0.00475303212707129,20263698,cpu,rsvd,32,5
thorsson,TGCT,Stromal Fraction,148,63,0.424146013249991,0.398877290693112,-0.0252687225568795,20263364,cpu,rsvd,32,5
thorsson,THYM,Proliferation,117,7,0.423045488366793,0.454884160310648,0.0318386719438547,20263579,cpu,rsvd,32,5
thorsson,TGCT,Wound Healing,148,63,0.419983534633713,0.462879408353948,0.0428958737202346,20263367,cpu,rsvd,32,5
thorsson,TGCT,Lymphocyte Infiltration Signature Score,148,63,0.419433002384434,0.465492849816622,0.0460598474321881,20263369,cpu,rsvd,32,5
thorsson,TGCT,Leukocyte Fraction,132,48,0.418950372387118,0.36462811562439,-0.0543222567627283,20263363,cpu,rsvd,32,5
thorsson,BRCA,Leukocyte Fraction,1026,65,0.418028763227698,0.415852870676602,-0.00217589255109607,20261024,cpu,rsvd,32,5
thorsson,PRAD,TIL Regional Fraction,332,11,0.413921112607982,0.410767455783462,-0.00315365682452012,20262829,cpu,rsvd,32,5
thorsson,TGCT,B Cells Naive,148,63,0.411807622124823,0.360246929392856,-0.0515606927319672,20263391,cpu,rsvd,32,5
thorsson,SKCM,TCR Shannon,276,5,0.409086160358476,0.397364571794733,-0.0117215885637432,20263169,cpu,rsvd,32,5
thorsson,COAD,TIL Regional Fraction,414,4,0.40688540577513,0.406957531577211,7.21258020808246e-05,20261243,cpu,rsvd,32,5
thorsson,LUSC,TIL Regional Fraction,384,9,0.404454034173093,0.40026452404405,-0.00418951012904323,20262302,cpu,rsvd,32,5
thorsson,BRCA,TIL Regional Fraction,942,58,0.400940057380051,0.422522180891354,0.0215821235113026,20261027,cpu,rsvd,32,5
thorsson,THYM,TGF-beta Response,117,7,0.398408772817781,0.406544889355076,0.00813611653729462,20263584,cpu,rsvd,32,5
thorsson,LUAD,TIL Regional Fraction,460,19,0.398299091745714,0.391923562322677,-0.00637552942303699,20262194,cpu,rsvd,32,5
thorsson,THCA,Leukocyte Fraction,501,12,0.397879431549265,0.39519668789606,-0.00268274365320542,20263470,cpu,rsvd,32,5
thorsson,STAD,Number of Segments,371,25,0.393738770932727,0.387077624143137,-0.00666114678958973,20263269,cpu,rsvd,32,5
thorsson,STAD,TIL Regional Fraction,335,23,0.390652492389733,0.404018430034959,0.0133659376452259,20263259,cpu,rsvd,32,5
thorsson,LIHC,Macrophage Regulation,352,8,0.38999992544,0.377406461659623,-0.0125934637803773,20262089,cpu,rsvd,32,5
thorsson,LGG,Macrophage Regulation,488,108,0.38924412262003,0.379490302724318,-0.00975381989571161,20261985,cpu,rsvd,32,5
thorsson,BLCA,Leukocyte Fraction,386,26,0.385982448262221,0.379164393617209,-0.00681805464501167,20260916,cpu,rsvd,32,5
thorsson,LUAD,Th2 Cells,410,19,0.382359821934322,0.375014662320843,-0.00734515961347854,20262217,cpu,rsvd,32,5
thorsson,CESC,TIL Regional Fraction,229,5,0.376103688514796,0.372514354552759,-0.00358933396203681,20261135,cpu,rsvd,32,5
thorsson,LUAD,Wound Healing,410,19,0.375079198621868,0.373394630466927,-0.00168456815494078,20262196,cpu,rsvd,32,5
thorsson,LUAD,Leukocyte Fraction,460,20,0.369727708461316,0.383994064662343,0.0142663562010272,20262191,cpu,rsvd,32,5
thorsson,TGCT,Proliferation,148,63,0.368808777856797,0.307867427104567,-0.0609413507522298,20263366,cpu,rsvd,32,5
thorsson,KIRP,Th2 Cells,261,9,0.367169205067125,0.365786248917802,-0.00138295614932349,20261898,cpu,rsvd,32,5
thorsson,LIHC,TGF-beta Response,352,8,0.366494299309116,0.368195761471946,0.00170146216283024,20262092,cpu,rsvd,32,5
thorsson,UCEC,Fraction Altered,484,40,0.365323952909823,0.366097959159167,0.000774006249343651,20263696,cpu,rsvd,32,5
thorsson,LIHC,Wound Healing,352,8,0.364681761376078,0.365307389613992,0.000625628237913567,20262088,cpu,rsvd,32,5
thorsson,BLCA,Wound Healing,373,24,0.362469566888634,0.366808899400281,0.00433933251164648,20260921,cpu,rsvd,32,5
thorsson,SARC,Wound Healing,218,86,0.359898721453232,0.328660938071623,-0.0312377833816089,20263045,cpu,rsvd,32,5
thorsson,SARC,TGF-beta Response,218,86,0.356947487739335,0.348635739745688,-0.00831174799364748,20263049,cpu,rsvd,32,5
thorsson,GBM,Leukocyte Fraction,245,114,0.356369816292928,0.269286401915065,-0.0870834143778625,20261454,cpu,rsvd,32,5
thorsson,GBM,TGF-beta Response,96,45,0.352485113547485,0.372206230036174,0.0197211164886889,20261462,cpu,rsvd,32,5
thorsson,SKCM,Macrophage Regulation,291,6,0.35233370201174,0.353254824552387,0.000921122540647301,20263154,cpu,rsvd,32,5
thorsson,KIRC,TGF-beta Response,492,4,0.35197903443329,0.349058788600688,-0.00292024583260248,20261774,cpu,rsvd,32,5
thorsson,BLCA,Th1 Cells,373,24,0.351525273380516,0.333231536607492,-0.0182937367730243,20260941,cpu,rsvd,32,5
thorsson,BLCA,Lymphocyte Infiltration Signature Score,373,24,0.351405513934677,0.351695243764436,0.000289729829759056,20260923,cpu,rsvd,32,5
thorsson,STAD,Wound Healing,334,24,0.345669543497821,0.367408591700937,0.0217390482031157,20263261,cpu,rsvd,32,5
thorsson,UVM,Dendritic Cells Activated,80,0,0.344678315999581,0.344678315999581,-4.44089209850063e-16,20263912,cpu,rsvd,32,5
thorsson,BLCA,Stromal Fraction,376,25,0.344266253279524,0.328156251548642,-0.0161100017308822,20260917,cpu,rsvd,32,5
thorsson,THCA,IFN-gamma Response,498,12,0.342052950751362,0.33826528842412,-0.00378766232724248,20263477,cpu,rsvd,32,5
thorsson,LIHC,Lymphocyte Infiltration Signature Score,352,8,0.341665660408897,0.340633008547558,-0.00103265186133916,20262090,cpu,rsvd,32,5
thorsson,SARC,Number of Segments,246,95,0.34106218727258,0.282681379481044,-0.0583808077915359,20263054,cpu,rsvd,32,5
thorsson,PRAD,Proliferation,325,11,0.339830897419402,0.332041972678646,-0.00778892474075565,20262830,cpu,rsvd,32,5
thorsson,BRCA,Number of Segments,1025,66,0.3391003549896,0.340338763742258,0.00123840875265824,20261038,cpu,rsvd,32,5
thorsson,THYM,SNV Neoantigens,113,7,0.338805979155518,0.347037012370128,0.00823103321461005,20263585,cpu,rsvd,32,5
thorsson,BRCA,Homologous Recombination Defects,998,64,0.338766422932038,0.34774971041491,0.00898328748287175,20261041,cpu,rsvd,32,5
thorsson,KIRC,Lymphocyte Infiltration Signature Score,492,4,0.338635045646318,0.337346742136454,-0.00128830350986403,20261772,cpu,rsvd,32,5
thorsson,THCA,Proliferation,498,12,0.338319206484491,0.339052035412748,0.000732828928256879,20263473,cpu,rsvd,32,5
thorsson,BRCA,Macrophage Regulation,1039,65,0.337964649681365,0.328865599994977,-0.00909904968638758,20261030,cpu,rsvd,32,5
thorsson,KIRP,Leukocyte Fraction,268,10,0.337672376493862,0.323011037607357,-0.0146613388865054,20261873,cpu,rsvd,32,5
thorsson,UCEC,Lymphocyte Infiltration Signature Score,489,40,0.336884095646632,0.340034987541949,0.00315089189531703,20263688,cpu,rsvd,32,5
thorsson,SKCM,TCR Richness,291,6,0.333527944075402,0.332919826356769,-0.000608117718632562,20263170,cpu,rsvd,32,5
thorsson,KIRP,Stromal Fraction,254,10,0.333273386163625,0.319955774008175,-0.0133176121554498,20261874,cpu,rsvd,32,5
thorsson,UCEC,Aneuploidy Score,477,40,0.327874183808516,0.325829633019151,-0.00204455078936533,20263697,cpu,rsvd,32,5
thorsson,STAD,Fraction Altered,371,25,0.326017459941945,0.316866513633127,-0.00915094630881841,20263270,cpu,rsvd,32,5
thorsson,BLCA,TGF-beta Response,373,24,0.324128262370886,0.262326654503265,-0.0618016078676206,20260925,cpu,rsvd,32,5
thorsson,KIRC,Leukocyte Fraction,493,4,0.323051739882384,0.322470673079375,-0.000581066803008734,20261766,cpu,rsvd,32,5
thorsson,SARC,Homologous Recombination Defects,238,91,0.321790269211111,0.301147227450107,-0.0206430417610038,20263057,cpu,rsvd,32,5
thorsson,GBM,Stromal Fraction,229,123,0.321695863684957,0.286422092943799,-0.0352737707411581,20261455,cpu,rsvd,32,5
thorsson,LUSC,Proliferation,462,10,0.32108860461723,0.315878141440021,-0.00521046317720908,20262303,cpu,rsvd,32,5
thorsson,LUAD,Macrophage Regulation,410,19,0.320720437651566,0.319584548517641,-0.00113588913392471,20262197,cpu,rsvd,32,5
thorsson,KIRP,Homologous Recombination Defects,264,10,0.31893950893903,0.304702823175412,-0.0142366857636185,20261889,cpu,rsvd,32,5
thorsson,SKCM,Leukocyte Fraction,292,6,0.31856484257145,0.319130954454545,0.000566111883094633,20263148,cpu,rsvd,32,5
thorsson,SARC,TCR Shannon,188,76,0.318081933111952,0.314598103328801,-0.00348382978315143,20263061,cpu,rsvd,32,5
thorsson,MESO,Lymphocyte Infiltration Signature Score,72,7,0.317639228282838,0.258542997832098,-0.0590962304507403,20262413,cpu,rsvd,32,5
thorsson,SARC,Th1 Cells,218,86,0.31674396310541,0.332111437039113,0.0153674739337029,20263065,cpu,rsvd,32,5
thorsson,LGG,Wound Healing,488,108,0.316711909374265,0.302918167142544,-0.0137937422317211,20261984,cpu,rsvd,32,5
thorsson,THCA,BCR Shannon,239,7,0.31555367613713,0.328479426113521,0.0129257499763915,20263488,cpu,rsvd,32,5
thorsson,BRCA,TGF-beta Response,1039,65,0.315475140750959,0.30614033139914,-0.00933480935181924,20261033,cpu,rsvd,32,5
thorsson,THYM,Th2 Cells,117,7,0.31509078346624,0.319216620049316,0.00412583658307597,20263599,cpu,rsvd,32,5
thorsson,BLCA,Proliferation,373,24,0.31281697929126,0.320828252748095,0.00801127345683467,20260920,cpu,rsvd,32,5
thorsson,LUAD,Lymphocyte Infiltration Signature Score,410,19,0.311351524063312,0.315243799162767,0.00389227509945467,20262198,cpu,rsvd,32,5
thorsson,KIRP,Macrophages M1,261,9,0.311176155373817,0.302959597108634,-0.00821655826518269,20261906,cpu,rsvd,32,5
thorsson,THYM,TCR Richness,117,7,0.310488035930071,0.342014455937502,0.0315264200074308,20263596,cpu,rsvd,32,5
thorsson,KICH,Fraction Altered,65,0,0.310262922047252,0.310262922047252,1.66533453693773e-16,20261678,cpu,rsvd,32,5
thorsson,KIRC,Proliferation,492,4,0.307731596722332,0.305814112047032,-0.00191748467530012,20261769,cpu,rsvd,32,5
thorsson,UCEC,Leukocyte Fraction,492,40,0.306277171398955,0.312301970921869,0.00602479952291407,20263681,cpu,rsvd,32,5
thorsson,KICH,Proliferation,65,0,0.30510013279525,0.30510013279525,1.66533453693773e-16,20261668,cpu,rsvd,32,5
thorsson,BRCA,Stromal Fraction,980,64,0.304591485759436,0.289231551448818,-0.0153599343106181,20261025,cpu,rsvd,32,5
thorsson,KIRC,Macrophage Regulation,492,4,0.30429058471142,0.304229381178802,-6.12035326182925e-05,20261771,cpu,rsvd,32,5
thorsson,THCA,TCR Richness,498,12,0.302821400857806,0.306112582217389,0.00329118135958278,20263491,cpu,rsvd,32,5
thorsson,CESC,Macrophage Regulation,263,5,0.301146755877596,0.303743444310752,0.00259668843315608,20261138,cpu,rsvd,32,5
thorsson,PCPG,TGF-beta Response,175,18,0.300389863588224,0.275471524603011,-0.0249183389852133,20262731,cpu,rsvd,32,5
thorsson,LGG,Leukocyte Fraction,488,108,0.297563955973552,0.309133527357775,0.0115695713842229,20261980,cpu,rsvd,32,5
thorsson,HNSC,Leukocyte Fraction,446,18,0.297437877006147,0.293858154941102,-0.00357972206504509,20261558,cpu,rsvd,32,5
thorsson,SKCM,Th1 Cells,291,6,0.297352959237085,0.299716019446785,0.00236306020970029,20263173,cpu,rsvd,32,5
thorsson,BRCA,Fraction Altered,1025,66,0.297105619895353,0.292787714081687,-0.00431790581366642,20261039,cpu,rsvd,32,5
thorsson,UCEC,Proliferation,489,40,0.296951211970436,0.299060390393514,0.0021091784230784,20263685,cpu,rsvd,32,5
thorsson,COAD,Lymphocyte Infiltration Signature Score,417,6,0.296540325990867,0.293517973701524,-0.00302235228934322,20261247,cpu,rsvd,32,5
thorsson,LGG,Proliferation,488,108,0.294005773442411,0.283929466002245,-0.0100763074401658,20261983,cpu,rsvd,32,5
thorsson,KIRP,Lymphocyte Infiltration Signature Score,261,9,0.293248134946809,0.293716549395561,0.000468414448752119,20261879,cpu,rsvd,32,5
thorsson,SKCM,Stromal Fraction,287,6,0.29257652752213,0.294246913504463,0.00167038598233255,20263149,cpu,rsvd,32,5
thorsson,PCPG,Macrophage Regulation,175,18,0.289199959225992,0.315514510656948,0.0263145514309557,20262728,cpu,rsvd,32,5
thorsson,SARC,Stromal Fraction,238,91,0.28915362730206,0.280121212943799,-0.00903241435826124,20263042,cpu,rsvd,32,5
thorsson,STAD,Silent Mutation Rate,372,25,0.288590395987806,0.301064182347481,0.0124737863596748,20263267,cpu,rsvd,32,5
thorsson,LUSC,Lymphocyte Infiltration Signature Score,462,10,0.284176222274837,0.282566034819194,-0.00161018745564273,20262306,cpu,rsvd,32,5
thorsson,TGCT,TCR Richness,148,63,0.282255586179453,0.293490873135221,0.011235286955768,20263384,cpu,rsvd,32,5
thorsson,UCEC,Wound Healing,489,40,0.278755645296925,0.270834385544381,-0.00792125975254387,20263686,cpu,rsvd,32,5
thorsson,SARC,Proliferation,218,86,0.27854043202547,0.268753816880157,-0.00978661514531259,20263044,cpu,rsvd,32,5
thorsson,HNSC,Lymphocyte Infiltration Signature Score,437,18,0.278539231347596,0.252548008010693,-0.0259912233369029,20261564,cpu,rsvd,32,5
thorsson,LUAD,Homologous Recombination Defects,449,20,0.276174457125329,0.271822373136666,-0.00435208398866277,20262208,cpu,rsvd,32,5
thorsson,LGG,Lymphocyte Infiltration Signature Score,488,108,0.276019460358884,0.283871520974026,0.00785206061514171,20261986,cpu,rsvd,32,5
thorsson,BRCA,TCR Shannon,999,62,0.27528335010424,0.267899180132375,-0.00738416997186497,20261045,cpu,rsvd,32,5
thorsson,COAD,Nonsilent Mutation Rate,345,5,0.274905591897468,0.276334553293284,0.00142896139581639,20261253,cpu,rsvd,32,5
thorsson,PCPG,Stromal Fraction,157,18,0.27391989206086,0.255223693292156,-0.0186961987687038,20262724,cpu,rsvd,32,5
thorsson,STAD,Lymphocyte Infiltration Signature Score,334,24,0.273876950362797,0.260087361384223,-0.0137895889785739,20263263,cpu,rsvd,32,5
thorsson,KIRP,Macrophages M2,261,9,0.270036963758673,0.270660332142592,0.000623368383919243,20261907,cpu,rsvd,32,5
thorsson,LUAD,Number of Segments,459,20,0.26977337756568,0.254043346412558,-0.0157300311531215,20262205,cpu,rsvd,32,5
thorsson,STAD,Nonsilent Mutation Rate,372,25,0.26926971550125,0.266529042294617,-0.00274067320663252,20263268,cpu,rsvd,32,5
thorsson,THCA,Macrophages M1,498,12,0.269014027130677,0.270356098662881,0.00134207153220378,20263503,cpu,rsvd,32,5
thorsson,SKCM,TIL Regional Fraction,251,6,0.268701120603193,0.265760363435755,-0.00294075716743808,20263151,cpu,rsvd,32,5
thorsson,HNSC,IFN-gamma Response,437,18,0.267276594957964,0.262027461547951,-0.00524913341001349,20261565,cpu,rsvd,32,5
thorsson,THYM,Homologous Recombination Defects,104,4,0.266573849750431,0.266188983334077,-0.000384866416353658,20263592,cpu,rsvd,32,5
thorsson,BLCA,Th2 Cells,373,24,0.266551593954814,0.270354631102099,0.00380303714728492,20260942,cpu,rsvd,32,5
