outcome_type,family,subfamily,tumor_type,endpoint,source,foundation_model,selection_reason,primary_union_positive,primary_near_threshold,alternative_partitions,crossing_count,crossing_proportion,mean_effect,sd_effect,median_effect,min_effect,max_effect,mean_q2,mean_balanced_accuracy,mean_auc,mean_pr_auc,mean_ppv,mean_npv,mean_prevalence,selected_components_median,component_ceiling_fraction,primary_q2,primary_balanced_accuracy,primary_auc,primary_effect,primary_crossing_statistic,primary_crossing,primary_repeat_crossing_agreement_proportion
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Macrophage Regulation,Thorsson2018_PanImmune_MS,GigaSSL,union-positive,TRUE,FALSE,5,1,0.2,0.126010321071729,0.09705050550592,0.174062068083395,0.00688747698773407,0.227374376743434,0.126010321071729,,,,,,,2,0,0.0922096254180043,,,0.0922096254180043,0.0922096254180043,FALSE,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Macrophage Regulation,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive,TRUE,FALSE,5,1,0.2,0.127975191077191,0.0737133125350722,0.120001814872311,0.05482601141227,0.243642375879482,0.127975191077191,,,,,,,3,0,0.0674219222029018,,,0.0674219222029018,0.0674219222029018,FALSE,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Macrophage Regulation,Thorsson2018_PanImmune_MS,TITAN,union-positive,TRUE,FALSE,5,5,1,0.360797244967505,0.060434032074248,0.320870134349892,0.317515367410996,0.451907909375072,0.360797244967505,,,,,,,2,0,0.373085042275041,,,0.373085042275041,0.373085042275041,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Stromal Fraction,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.112187443369206,0.040598520553115,0.101872000828542,0.0747935883354554,0.171371723753704,0.112187443369206,,,,,,,2,0,0.0871377969267947,,,0.0871377969267947,0.0871377969267947,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Stromal Fraction,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,1,0.2,0.156983178658451,0.036393702582258,0.138841823530893,0.127485846715813,0.215381037743007,0.156983178658451,,,,,,,3,0,0.16375110352683,,,0.16375110352683,0.16375110352683,FALSE,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Stromal Fraction,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.33739381615788,0.0166230231501423,0.335642431266613,0.317913670643546,0.363437465106292,0.33739381615788,,,,,,,2,0,0.315258049215157,,,0.315258049215157,0.315258049215157,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,TGF-beta Response,Thorsson2018_PanImmune_MS,GigaSSL,union-positive,TRUE,FALSE,5,0,0,-0.0646701636317036,0.0600139166869175,-0.0884145843343234,-0.117444182813861,0.0144741169849807,-0.0646701636317036,,,,,,,1,0,-0.182093708978121,,,-0.182093708978121,-0.182093708978121,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,TGF-beta Response,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive,TRUE,FALSE,5,0,0,0.00355035787705296,0.0190839712990701,-0.000237674695572343,-0.0228173606423834,0.0247342863988467,0.00355035787705296,,,,,,,1,0,-0.0752602004976175,,,-0.0752602004976175,-0.0752602004976175,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,TGF-beta Response,Thorsson2018_PanImmune_MS,TITAN,union-positive,TRUE,FALSE,5,5,1,0.316122900450212,0.0313891163397867,0.323683807726945,0.263259533590007,0.340089772924162,0.316122900450212,,,,,,,1,0,0.300328785870004,,,0.300328785870004,0.300328785870004,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Fraction Altered,Thorsson2018_PanImmune_MS,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.151727300672542,0.0217425371662033,0.155450469875675,0.122508601291255,0.178284884549535,0.151727300672542,,,,,,,3,0,0.178216789457548,,,0.178216789457548,0.178216789457548,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Fraction Altered,Thorsson2018_PanImmune_MS,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.140457996658907,0.0264203512206438,0.138111248370311,0.113479362653264,0.173994378481769,0.140457996658907,,,,,,,4,0,0.149481896229976,,,0.149481896229976,0.149481896229976,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Fraction Altered,Thorsson2018_PanImmune_MS,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.161192834179955,0.0171704582591218,0.157039933062439,0.144787295799227,0.187543124647629,0.161192834179955,,,,,,,3,0,0.198470031664809,,,0.198470031664809,0.198470031664809,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,IFN-gamma Response,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.232757542369519,0.0176004831195885,0.225243323496379,0.212740806207646,0.253653280649652,0.232757542369519,,,,,,,2,0,0.232421495985689,,,0.232421495985689,0.232421495985689,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,IFN-gamma Response,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.253711944303122,0.0130763242381808,0.258089000591706,0.239568005716596,0.2673483202628,0.253711944303122,,,,,,,4,0,0.205213197910582,,,0.205213197910582,0.205213197910582,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,IFN-gamma Response,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.251759791462877,0.0115524017337547,0.251750157531629,0.23491611211551,0.266365977389796,0.251759791462877,,,,,,,2,0,0.248925533932525,,,0.248925533932525,0.248925533932525,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.208254597351659,0.0140768100670969,0.207036022236372,0.18820591746626,0.223922623567543,0.208254597351659,,,,,,,3,0,0.176181499489782,,,0.176181499489782,0.176181499489782,FALSE,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,1,0.2,0.191078224384929,0.0066202998881866,0.189603508473161,0.185919144912234,0.202085116958667,0.191078224384929,,,,,,,4,0,0.177522944409167,,,0.177522944409167,0.177522944409167,FALSE,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.279326507993705,0.00852395148958579,0.283639874689117,0.266882142090469,0.286751354525996,0.279326507993705,,,,,,,3,0,0.287027460713108,,,0.287027460713108,0.287027460713108,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.173133174119471,0.0118829369401159,0.169342117689895,0.1615216940453,0.191039369888457,0.173133174119471,,,,,,,2,0,0.171209929260699,,,0.171209929260699,0.171209929260699,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.172812128898047,0.00663246112695188,0.176806499013674,0.164861483508097,0.178249409331617,0.172812128898047,,,,,,,5,0,0.0950459363013875,,,0.0950459363013875,0.0950459363013875,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.288843382775451,0.00950919091611068,0.285195560245425,0.280105325069589,0.300451035278682,0.288843382775451,,,,,,,3,0,0.27408482983034,,,0.27408482983034,0.27408482983034,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophage Regulation,Thorsson2018_PanImmune_MS,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.0965134181517723,0.020983222442562,0.10356399740304,0.0668409108358138,0.11772560231422,0.0965134181517723,,,,,,,2,0,0.0943480226732348,,,0.0943480226732348,0.0943480226732348,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophage Regulation,Thorsson2018_PanImmune_MS,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.0934722839268743,0.0108778485161002,0.0939697912912371,0.0767531759486342,0.105691613959208,0.0934722839268743,,,,,,,5,0,0.0520756032305314,,,0.0520756032305314,0.0520756032305314,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophage Regulation,Thorsson2018_PanImmune_MS,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.180802114363396,0.00468065858559509,0.179989409443838,0.174615901325363,0.186989042638228,0.180802114363396,,,,,,,3,0,0.192518016734013,,,0.192518016734013,0.192518016734013,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Number of Segments,Thorsson2018_PanImmune_MS,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.151075533101979,0.017309916383571,0.1499234141813,0.124617215083116,0.171308739753401,0.151075533101979,,,,,,,2,0,0.177637970601903,,,0.177637970601903,0.177637970601903,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Number of Segments,Thorsson2018_PanImmune_MS,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.113109420076968,0.0215472380976711,0.12006766637834,0.0797697776160504,0.137502145612961,0.113109420076968,,,,,,,3,0,0.15113606356006,,,0.15113606356006,0.15113606356006,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Number of Segments,Thorsson2018_PanImmune_MS,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.151289372436391,0.043193579525143,0.169690518148793,0.075514284257498,0.179419456998533,0.151289372436391,,,,,,,3,0,0.185329126636545,,,0.185329126636545,0.185329126636545,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Proliferation,Thorsson2018_PanImmune_MS,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.123121955995266,0.0167467641607142,0.124984077360512,0.0986927804294389,0.14206414115315,0.123121955995266,,,,,,,3,0,0.128497265449266,,,0.128497265449266,0.128497265449266,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Proliferation,Thorsson2018_PanImmune_MS,ProvGigaPath,near-threshold only,FALSE,TRUE,5,1,0.2,0.178699140397249,0.0330040597078325,0.185614632330572,0.123068246297911,0.210685773569252,0.178699140397249,,,,,,,4,0,0.1728018641085,,,0.1728018641085,0.1728018641085,FALSE,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Proliferation,Thorsson2018_PanImmune_MS,TITAN,near-threshold only,FALSE,TRUE,5,5,1,0.218293906508249,0.00646304837270778,0.215653591529514,0.211675044457991,0.226465182344318,0.218293906508249,,,,,,,2,0,0.196757368705754,,,0.196757368705754,0.196757368705754,FALSE,0
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Stromal Fraction,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.165370774915697,0.0204386939232272,0.170323558809773,0.142328129143641,0.186987352444915,0.165370774915697,,,,,,,4,0,0.167502721762093,,,0.167502721762093,0.167502721762093,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Stromal Fraction,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.144416999785773,0.0209868475268629,0.153443473072195,0.107511710270617,0.158002860497948,0.144416999785773,,,,,,,4,0,0.171612206413318,,,0.171612206413318,0.171612206413318,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Stromal Fraction,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.243680066205357,0.0218794731532137,0.234908527416655,0.221844692898037,0.279261302192365,0.243680066205357,,,,,,,3,0,0.226610117979363,,,0.226610117979363,0.226610117979363,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD8,Thorsson2018_PanImmune_MS,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.159238312791244,0.0264479409410224,0.167438355123348,0.112956871541028,0.180163322508038,0.159238312791244,,,,,,,2,0,0.163008564348879,,,0.163008564348879,0.163008564348879,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD8,Thorsson2018_PanImmune_MS,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.152285323380507,0.0116001983412309,0.149401788405725,0.140208790102567,0.169167440444113,0.152285323380507,,,,,,,3,0,0.122459198870407,,,0.122459198870407,0.122459198870407,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD8,Thorsson2018_PanImmune_MS,TITAN,near-threshold only,FALSE,TRUE,5,1,0.2,0.177322543816317,0.0294769397469256,0.176542611919961,0.147841767860559,0.213675512741224,0.177322543816317,,,,,,,3,0,0.146128415092739,,,0.146128415092739,0.146128415092739,FALSE,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TGF-beta Response,Thorsson2018_PanImmune_MS,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.165808672714311,0.0211357769222103,0.152332117954928,0.146927316366532,0.191380227349546,0.165808672714311,,,,,,,3,0,0.170925799607841,,,0.170925799607841,0.170925799607841,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TGF-beta Response,Thorsson2018_PanImmune_MS,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.155304674783261,0.00812339094317433,0.155352106465903,0.142598000646165,0.163811146129244,0.155304674783261,,,,,,,4,0,0.145973561079282,,,0.145973561079282,0.145973561079282,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TGF-beta Response,Thorsson2018_PanImmune_MS,TITAN,near-threshold only,FALSE,TRUE,5,1,0.2,0.18021010499906,0.0254052860354692,0.18583360070419,0.138367980030717,0.200801914073903,0.18021010499906,,,,,,,2,0,0.14672996890718,,,0.14672996890718,0.14672996890718,FALSE,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Fraction Altered,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.311193083621104,0.0366036631382143,0.308787284294592,0.258432751701102,0.35948484102878,0.311193083621104,,,,,,,2,0,0.318058784956631,,,0.318058784956631,0.318058784956631,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Fraction Altered,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.300989283151107,0.110055802290867,0.314148033575521,0.157075831168301,0.406552726288157,0.300989283151107,,,,,,,2,0,0.243944204253426,,,0.243944204253426,0.243944204253426,TRUE,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Fraction Altered,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.257791109640882,0.0747686320332957,0.245529817352015,0.171213249427719,0.342999531657132,0.257791109640882,,,,,,,4,0.04,0.16477896489087,,,0.16477896489087,0.16477896489087,FALSE,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.0572942047659611,0.0883078224330632,0.0554507884626522,-0.0497056380233301,0.146084253910354,0.0572942047659611,,,,,,,2,0,0.161143587489009,,,0.161143587489009,0.161143587489009,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.0691517427140691,0.0661224328338713,0.0650326521141194,-0.0003920310511627,0.169715317757732,0.0691517427140691,,,,,,,4,0,0.105364917008148,,,0.105364917008148,0.105364917008148,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,TITAN,near-threshold only,FALSE,TRUE,5,1,0.2,0.146727811620017,0.0933021304070306,0.155118220364405,0.0116327885217026,0.272762860413202,0.146727811620017,,,,,,,2,0,0.179340887395461,,,0.179340887395461,0.179340887395461,FALSE,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,IFN-gamma Response,Thorsson2018_PanImmune_MS,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.0924652830764271,0.0606481468675075,0.119580085744398,0.0183128352097007,0.145196044490284,0.0924652830764271,,,,,,,1,0,0.172199548598366,,,0.172199548598366,0.172199548598366,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,IFN-gamma Response,Thorsson2018_PanImmune_MS,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.0536647530144357,0.0676258049212262,0.0483193515464945,-0.0385142379203964,0.143960499889915,0.0536647530144357,,,,,,,1,0,-0.04702571318313,,,-0.04702571318313,-0.04702571318313,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,IFN-gamma Response,Thorsson2018_PanImmune_MS,TITAN,near-threshold only,FALSE,TRUE,5,0,0,-0.0803007137985596,0.0788647575381137,-0.0689104742890978,-0.196516928887316,0.0128187165301072,-0.0803007137985596,,,,,,,1,0,-0.139772081460728,,,-0.139772081460728,-0.139772081460728,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Number of Segments,Thorsson2018_PanImmune_MS,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.0155452963754549,0.0651825723129054,0.0112986511705525,-0.0729283679897217,0.11013600283566,0.0155452963754549,,,,,,,5,0,0.106878191536876,,,0.106878191536876,0.106878191536876,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Number of Segments,Thorsson2018_PanImmune_MS,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.0888709716342496,0.0559303536747492,0.0750282500061799,0.0110596322457245,0.149218314666271,0.0888709716342496,,,,,,,3,0,0.153278350411017,,,0.153278350411017,0.153278350411017,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Number of Segments,Thorsson2018_PanImmune_MS,TITAN,near-threshold only,FALSE,TRUE,5,2,0.4,0.0989937523029224,0.216235018330894,0.190043193013665,-0.281861506451945,0.244753221976539,0.0989937523029224,,,,,,,1,0,0.071756961606784,,,0.071756961606784,0.071756961606784,FALSE,0.6
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Proliferation,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,2,0.4,0.166765460470835,0.0598538390205527,0.172940626371214,0.0741880532223667,0.230222253487861,0.166765460470835,,,,,,,2,0,0.249967324075328,,,0.249967324075328,0.249967324075328,TRUE,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Proliferation,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.0268979676733558,0.081759686306748,0.0230724291642035,-0.0815144558915422,0.125514826948186,0.0268979676733558,,,,,,,2,0,0.263034487072884,,,0.263034487072884,0.263034487072884,TRUE,0
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Proliferation,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.363788576086034,0.0306969534157729,0.361543833163266,0.331083593807716,0.407974886870008,0.363788576086034,,,,,,,2,0,0.347533775707411,,,0.347533775707411,0.347533775707411,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Th2 Cells,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,2,0.4,0.195575016749264,0.0593364074417853,0.19672982178762,0.130253356139636,0.260631383464959,0.195575016749264,,,,,,,1,0,0.208505402273197,,,0.208505402273197,0.208505402273197,TRUE,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Th2 Cells,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.0775023760626161,0.0465969583696881,0.0873589353357649,0.00341168999489383,0.132177988296177,0.0775023760626161,,,,,,,1,0,0.0842599305122024,,,0.0842599305122024,0.0842599305122024,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Th2 Cells,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.0508024086239577,0.0833910916751718,0.067873323839939,-0.062237088400086,0.148195912076123,0.0508024086239577,,,,,,,2,0,0.00195944857453989,,,0.00195944857453989,0.00195944857453989,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Wound Healing,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,2,0.4,0.140869973565333,0.111744118787774,0.153356450049317,0.0243883099353096,0.284771242739275,0.140869973565333,,,,,,,2,0,0.207731436753188,,,0.207731436753188,0.207731436753188,TRUE,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Wound Healing,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.00830603396473289,0.0602442222821667,-0.00460078483921711,-0.0542563282862023,0.0720029734627413,0.00830603396473289,,,,,,,1,0,-0.0922637472002119,,,-0.0922637472002119,-0.0922637472002119,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Wound Healing,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,2,0.4,0.181981704242352,0.0916112599520325,0.155622361240045,0.0584956015293377,0.273457652350701,0.181981704242352,,,,,,,1,0,0.22283515216532,,,0.22283515216532,0.22283515216532,TRUE,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,CTA Score,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.168920165102122,0.0204746609679213,0.17705601389611,0.137284274675724,0.186002564325154,0.168920165102122,,,,,,,1,0,0.168632094741002,,,0.168632094741002,0.168632094741002,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,CTA Score,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,2,0.4,0.205256590086574,0.020962275979272,0.199703442432911,0.186462693657287,0.239857402528964,0.205256590086574,,,,,,,2,0,0.206838719135473,,,0.206838719135473,0.206838719135473,TRUE,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,CTA Score,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.265846888871935,0.0124706201069725,0.269517198390179,0.249291606964959,0.281890481069521,0.265846888871935,,,,,,,1,0,0.27441746710939,,,0.27441746710939,0.27441746710939,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Fraction Altered,Thorsson2018_PanImmune_MS,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.15917160975898,0.0188933595081388,0.16343333622372,0.133134892880871,0.180165196503981,0.15917160975898,,,,,,,2,0,0.120415300574255,,,0.120415300574255,0.120415300574255,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Fraction Altered,Thorsson2018_PanImmune_MS,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.176480200716563,0.0149860196585042,0.180764163788284,0.15178608662593,0.189504377443809,0.176480200716563,,,,,,,2,0,0.184113705381477,,,0.184113705381477,0.184113705381477,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Fraction Altered,Thorsson2018_PanImmune_MS,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.154287424845362,0.033570169340788,0.149775578854316,0.10322861076951,0.187599792837379,0.154287424845362,,,,,,,1,0,0.172075617266314,,,0.172075617266314,0.172075617266314,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,IFN-gamma Response,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.0846316691349092,0.0304531204111761,0.0848327624914295,0.0506432258648277,0.131062246862423,0.0846316691349092,,,,,,,3,0,0.104254858325001,,,0.104254858325001,0.104254858325001,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,IFN-gamma Response,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.167105075930425,0.0167760892759982,0.166342874989494,0.150113520914443,0.185469484947446,0.167105075930425,,,,,,,3,0,0.131998753697892,,,0.131998753697892,0.131998753697892,FALSE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,IFN-gamma Response,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,1,0.2,0.200457924166983,0.0186405535475254,0.195089910540218,0.186556399336966,0.232840028641845,0.200457924166983,,,,,,,2,0,0.220842457178889,,,0.220842457178889,0.220842457178889,TRUE,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.209618931310252,0.0128115705460762,0.207909086029519,0.192262798464323,0.223295033387311,0.209618931310252,,,,,,,4,0,0.243220315319289,,,0.243220315319289,0.243220315319289,TRUE,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.249816989771193,0.0129372791086488,0.253844483689944,0.228598471618697,0.261641050088271,0.249816989771193,,,,,,,4,0,0.254840062913672,,,0.254840062913672,0.254840062913672,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.304141900510091,0.0155089030735575,0.306182810287916,0.289707066209708,0.327715581271995,0.304141900510091,,,,,,,4,0,0.31042216095404,,,0.31042216095404,0.31042216095404,TRUE,1
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,2,0.4,0.188963660581823,0.0201093463774642,0.193192293023932,0.166585427781121,0.212338370619272,0.188963660581823,,,,,,,4,0,0.222288710990677,,,0.222288710990677,0.222288710990677,TRUE,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.184505881041294,0.00786377865383326,0.186105776213426,0.174720854982214,0.192887446870412,0.184505881041294,,,,,,,4,0,0.237855274719746,,,0.237855274719746,0.237855274719746,TRUE,0
