foundation_model,outcome_type,family,subfamily,tumor_type,endpoint,source,n_primary,positive_primary,negative_primary,metric_primary,screen_positive_primary,n_exact,positive_exact,negative_exact,metric_exact,screen_positive_exact,delta_exact_minus_primary,threshold_change
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,ESCA,TCR Shannon,Thorsson2018_PanImmune_MS,141,,,-0.0154089565860653,FALSE,141,,,-0.0135066840501654,FALSE,0.0019022725358999,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,ESCA,TGF-beta Response,Thorsson2018_PanImmune_MS,143,,,0.108065106295721,FALSE,143,,,0.102484059049694,FALSE,-0.005581047246027,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,ESCA,Th1 Cells,Thorsson2018_PanImmune_MS,143,,,0.0390669203523477,FALSE,143,,,0.0389837788534678,FALSE,-8.31414988798976e-05,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,ESCA,Th17 Cells,Thorsson2018_PanImmune_MS,143,,,0.229508226113312,TRUE,143,,,0.228542074774254,TRUE,-0.000966151339058002,retained positive
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,ESCA,Th2 Cells,Thorsson2018_PanImmune_MS,143,,,-0.0219285937860811,FALSE,143,,,-0.021530581327275,FALSE,0.0003980124588061,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,ESCA,Wound Healing,Thorsson2018_PanImmune_MS,143,,,-0.0564234182726529,FALSE,143,,,-0.00123056717655112,FALSE,0.0551928510961018,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Aneuploidy Score,Thorsson2018_PanImmune_MS,361,,,-0.132914484793273,FALSE,361,,,-0.132914484793273,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,B Cells Memory,Thorsson2018_PanImmune_MS,96,,,-0.107408565004516,FALSE,96,,,-0.107408565004516,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,B Cells Naive,Thorsson2018_PanImmune_MS,96,,,-0.147289960553938,FALSE,96,,,-0.147289960553938,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,CTA Score,Thorsson2018_PanImmune_MS,96,,,-0.192052325000059,FALSE,96,,,-0.192052325000069,FALSE,-9.99200722162641e-15,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,96,,,-0.13262379789603,FALSE,96,,,-0.13262379789603,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,96,,,-0.197030802886775,FALSE,96,,,-0.197030802886774,FALSE,9.99200722162641e-16,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Eosinophils,Thorsson2018_PanImmune_MS,96,,,-0.153731170617986,FALSE,96,,,-0.153731170617986,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Fraction Altered,Thorsson2018_PanImmune_MS,370,,,0.0887146628076618,FALSE,370,,,0.0887146628076619,FALSE,9.71445146547012e-17,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,361,,,0.0929012734136507,FALSE,361,,,0.092901273413651,FALSE,2.91433543964104e-16,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,IFN-gamma Response,Thorsson2018_PanImmune_MS,96,,,-0.166245613319646,FALSE,96,,,-0.166245613319646,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Indel Neoantigens,Thorsson2018_PanImmune_MS,70,,,0.052239440997373,FALSE,70,,,0.052239440997373,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,229,,,0.170648397071478,FALSE,229,,,0.170648397071478,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Leukocyte Fraction,Thorsson2018_PanImmune_MS,243,,,0.313890074060137,TRUE,243,,,0.313890074060136,TRUE,-9.99200722162641e-16,retained positive
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,96,,,0.190032497244182,FALSE,96,,,0.190032497244183,FALSE,9.99200722162641e-16,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Macrophage Regulation,Thorsson2018_PanImmune_MS,96,,,0.373085042275041,TRUE,96,,,0.373085042275041,TRUE,0,retained positive
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Macrophages M0,Thorsson2018_PanImmune_MS,96,,,-0.314407826716607,FALSE,96,,,-0.314407826716607,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Macrophages M1,Thorsson2018_PanImmune_MS,96,,,-0.267584988639894,FALSE,96,,,-0.267584988639894,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Macrophages M2,Thorsson2018_PanImmune_MS,96,,,-0.224546456383724,FALSE,96,,,-0.224546456383724,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Mast Cells Activated,Thorsson2018_PanImmune_MS,96,,,-0.131028538092218,FALSE,96,,,-0.131028538092219,FALSE,-9.99200722162641e-16,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Mast Cells Resting,Thorsson2018_PanImmune_MS,96,,,0.0571913390717215,FALSE,96,,,0.0571913390717215,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Monocytes,Thorsson2018_PanImmune_MS,96,,,-0.119196774356884,FALSE,96,,,-0.119196774356884,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,NK Cells Activated,Thorsson2018_PanImmune_MS,96,,,-0.375646420122317,FALSE,96,,,-0.375646420122323,FALSE,-5.99520433297585e-15,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,NK Cells Resting,Thorsson2018_PanImmune_MS,96,,,-0.309069878374251,FALSE,96,,,-0.309069878374251,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Neutrophils,Thorsson2018_PanImmune_MS,96,,,-0.0485905396520086,FALSE,96,,,-0.0485905396520086,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,241,,,-0.00297735854066228,FALSE,241,,,-0.00297735854066206,FALSE,2.1987620058006e-16,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Number of Segments,Thorsson2018_PanImmune_MS,370,,,0.0136171434189272,FALSE,370,,,0.0136171434189273,FALSE,1.00613961606655e-16,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Plasma Cells,Thorsson2018_PanImmune_MS,96,,,-0.117583771937748,FALSE,96,,,-0.117583771937748,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Proliferation,Thorsson2018_PanImmune_MS,96,,,0.00517517955978453,FALSE,96,,,0.0051751795597843,FALSE,-2.29850860566927e-16,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,SNV Neoantigens,Thorsson2018_PanImmune_MS,103,,,-0.0204748891189901,FALSE,103,,,-0.0204748891189905,FALSE,-4.02455846426619e-16,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Silent Mutation Rate,Thorsson2018_PanImmune_MS,241,,,-0.0426607517711515,FALSE,241,,,-0.0426607517711515,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Stromal Fraction,Thorsson2018_PanImmune_MS,229,,,0.315258049215157,TRUE,229,,,0.315258049215157,TRUE,0,retained positive
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,96,,,-0.116324459922954,FALSE,96,,,-0.116324459922954,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,96,,,-0.106710510845867,FALSE,96,,,-0.106710510845866,FALSE,9.99200722162641e-16,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,96,,,-0.265851849721103,FALSE,96,,,-0.265851849721103,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,T Cells CD8,Thorsson2018_PanImmune_MS,96,,,-0.0836634021357376,FALSE,96,,,-0.0836634021357376,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,96,,,-0.171357314307946,FALSE,96,,,-0.171357314307946,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,96,,,-0.0615435768417243,FALSE,96,,,-0.0615435768417243,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,T Cells gamma delta,Thorsson2018_PanImmune_MS,96,,,-0.0832669079886084,FALSE,96,,,-0.0832669079886084,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,TCR Evenness,Thorsson2018_PanImmune_MS,81,,,-0.273062932699276,FALSE,81,,,-0.273062932699276,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,TCR Richness,Thorsson2018_PanImmune_MS,96,,,0.0333639516440034,FALSE,96,,,0.0333639516440083,FALSE,4.8988590961585e-15,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,TCR Shannon,Thorsson2018_PanImmune_MS,92,,,-0.0422146854187695,FALSE,92,,,-0.0422146854187713,FALSE,-1.79717352111197e-15,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,TGF-beta Response,Thorsson2018_PanImmune_MS,96,,,0.300328785870004,TRUE,96,,,0.300328785870004,TRUE,0,retained positive
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Th1 Cells,Thorsson2018_PanImmune_MS,96,,,0.0477432040031371,FALSE,96,,,0.0477432040031371,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Th17 Cells,Thorsson2018_PanImmune_MS,96,,,-0.0763975943878812,FALSE,96,,,-0.0763975943878812,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Th2 Cells,Thorsson2018_PanImmune_MS,96,,,-0.103667115564843,FALSE,96,,,-0.103667115564846,FALSE,-2.99760216648792e-15,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Wound Healing,Thorsson2018_PanImmune_MS,96,,,-0.46897028067105,FALSE,96,,,-0.468970280671049,FALSE,9.99200722162641e-16,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Aneuploidy Score,Thorsson2018_PanImmune_MS,435,,,0.0955981463081542,FALSE,435,,,0.0955981463081542,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,B Cells Memory,Thorsson2018_PanImmune_MS,437,,,-0.000853854184467817,FALSE,437,,,-0.000853854184467817,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,B Cells Naive,Thorsson2018_PanImmune_MS,437,,,0.0566946070402979,FALSE,437,,,0.0566946070402979,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,BCR Evenness,Thorsson2018_PanImmune_MS,282,,,-0.0677230993647058,FALSE,282,,,-0.0677230993647058,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,BCR Richness,Thorsson2018_PanImmune_MS,315,,,0.0345154293010342,FALSE,315,,,0.0345154293010342,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,BCR Shannon,Thorsson2018_PanImmune_MS,315,,,0.0772997319968849,FALSE,315,,,0.0772997319968849,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,CTA Score,Thorsson2018_PanImmune_MS,436,,,0.0445257969270906,FALSE,436,,,0.0445257969270906,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,437,,,0.00159687751669579,FALSE,437,,,0.00159687751669579,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,437,,,-0.00254529004926796,FALSE,437,,,-0.00254529004926796,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Eosinophils,Thorsson2018_PanImmune_MS,437,,,-0.00746233188871237,FALSE,437,,,-0.00746233188871237,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Fraction Altered,Thorsson2018_PanImmune_MS,440,,,0.198470031664809,FALSE,440,,,0.198470031664809,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,435,,,0.134643775321362,FALSE,435,,,0.134643775321362,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,IFN-gamma Response,Thorsson2018_PanImmune_MS,437,,,0.248925533932525,TRUE,437,,,0.248925533932525,TRUE,0,retained positive
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Indel Neoantigens,Thorsson2018_PanImmune_MS,381,,,0.0127536380274654,FALSE,381,,,0.0127536380274654,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,419,,,-0.0295790417391797,FALSE,419,,,-0.0295790417391797,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,446,,,0.287027460713108,TRUE,446,,,0.287027460713108,TRUE,0,retained positive
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,437,,,0.27408482983034,TRUE,437,,,0.27408482983034,TRUE,0,retained positive
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophage Regulation,Thorsson2018_PanImmune_MS,437,,,0.192518016734013,FALSE,437,,,0.192518016734013,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophages M0,Thorsson2018_PanImmune_MS,437,,,0.116253668875124,FALSE,437,,,0.116253668875124,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophages M1,Thorsson2018_PanImmune_MS,437,,,0.0935599528013597,FALSE,437,,,0.0935599528013597,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophages M2,Thorsson2018_PanImmune_MS,437,,,0.0249090872494837,FALSE,437,,,0.0249090872494837,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Mast Cells Activated,Thorsson2018_PanImmune_MS,437,,,0.00886612853671642,FALSE,437,,,0.00886612853671642,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Mast Cells Resting,Thorsson2018_PanImmune_MS,437,,,-0.0547932364178556,FALSE,437,,,-0.0547932364178556,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Monocytes,Thorsson2018_PanImmune_MS,437,,,-0.0336647245536379,FALSE,437,,,-0.0336647245536379,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,NK Cells Activated,Thorsson2018_PanImmune_MS,437,,,0.00427283191327899,FALSE,437,,,0.00427283191327899,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,NK Cells Resting,Thorsson2018_PanImmune_MS,437,,,-0.0224767011197846,FALSE,437,,,-0.0224767011197846,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Neutrophils,Thorsson2018_PanImmune_MS,437,,,0.0308803409557199,FALSE,437,,,0.0308803409557199,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,428,,,0.0412861269453015,FALSE,428,,,0.0412861269453015,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Number of Segments,Thorsson2018_PanImmune_MS,440,,,0.185329126636545,FALSE,440,,,0.185329126636545,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Plasma Cells,Thorsson2018_PanImmune_MS,437,,,0.1328899333653,FALSE,437,,,0.1328899333653,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Proliferation,Thorsson2018_PanImmune_MS,437,,,0.196757368705754,FALSE,437,,,0.196757368705754,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,SNV Neoantigens,Thorsson2018_PanImmune_MS,409,,,0.0541323095825133,FALSE,409,,,0.0541323095825133,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Silent Mutation Rate,Thorsson2018_PanImmune_MS,428,,,0.0231630605799832,FALSE,428,,,0.0231630605799832,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Stromal Fraction,Thorsson2018_PanImmune_MS,419,,,0.226610117979363,TRUE,419,,,0.226610117979363,TRUE,0,retained positive
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,437,,,0.0739835611637243,FALSE,437,,,0.0739835611637243,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,437,,,-0.00201258156204998,FALSE,437,,,-0.00201258156204998,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,437,,,-0.0449598163193439,FALSE,437,,,-0.0449598163193439,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD8,Thorsson2018_PanImmune_MS,437,,,0.146128415092739,FALSE,437,,,0.146128415092739,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,437,,,0.13957427863851,FALSE,437,,,0.13957427863851,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,437,,,0.00841409151834438,FALSE,437,,,0.00841409151834438,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells gamma delta,Thorsson2018_PanImmune_MS,437,,,-0.09826198034671,FALSE,437,,,-0.09826198034671,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TCR Evenness,Thorsson2018_PanImmune_MS,372,,,-0.0621045381810852,FALSE,372,,,-0.0621045381810852,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TCR Richness,Thorsson2018_PanImmune_MS,418,,,0.111027844572641,FALSE,418,,,0.111027844572641,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TCR Shannon,Thorsson2018_PanImmune_MS,392,,,0.0653345795628607,FALSE,392,,,0.0653345795628607,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TGF-beta Response,Thorsson2018_PanImmune_MS,437,,,0.14672996890718,FALSE,437,,,0.14672996890718,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Th1 Cells,Thorsson2018_PanImmune_MS,437,,,0.0932949995935441,FALSE,437,,,0.0932949995935441,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Th17 Cells,Thorsson2018_PanImmune_MS,437,,,0.0419321303518039,FALSE,437,,,0.0419321303518039,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Th2 Cells,Thorsson2018_PanImmune_MS,437,,,0.0477832775516834,FALSE,437,,,0.0477832775516834,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Wound Healing,Thorsson2018_PanImmune_MS,437,,,0.0930655278054095,FALSE,437,,,0.0930655278054095,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Aneuploidy Score,Thorsson2018_PanImmune_MS,65,,,-0.383101494770786,FALSE,65,,,-0.383101494770786,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,B Cells Memory,Thorsson2018_PanImmune_MS,65,,,-0.127351872235493,FALSE,65,,,-0.127351872235493,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,B Cells Naive,Thorsson2018_PanImmune_MS,65,,,-0.0163768512190079,FALSE,65,,,-0.0163768512190079,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,CTA Score,Thorsson2018_PanImmune_MS,65,,,-0.165958651420909,FALSE,65,,,-0.165958651420909,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,65,,,-0.0524749170336742,FALSE,65,,,-0.0524749170336742,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,65,,,-0.185887882632246,FALSE,65,,,-0.185887882632246,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Eosinophils,Thorsson2018_PanImmune_MS,65,,,-0.508905575224729,FALSE,65,,,-0.508905575224729,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Fraction Altered,Thorsson2018_PanImmune_MS,65,,,0.16477896489087,FALSE,65,,,0.16477896489087,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,65,,,0.179340887395461,FALSE,65,,,0.179340887395461,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,IFN-gamma Response,Thorsson2018_PanImmune_MS,65,,,-0.139772081460728,FALSE,65,,,-0.139772081460728,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,61,,,-0.294996565172096,FALSE,61,,,-0.294996565172096,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Leukocyte Fraction,Thorsson2018_PanImmune_MS,65,,,-0.471112809354819,FALSE,65,,,-0.471112809354819,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,65,,,-0.331649132987894,FALSE,65,,,-0.331649132987894,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Macrophage Regulation,Thorsson2018_PanImmune_MS,65,,,-0.17809688007936,FALSE,65,,,-0.17809688007936,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Macrophages M0,Thorsson2018_PanImmune_MS,65,,,-0.242793562023588,FALSE,65,,,-0.242793562023588,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Macrophages M1,Thorsson2018_PanImmune_MS,65,,,-0.0811313850054671,FALSE,65,,,-0.0811313850054671,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Macrophages M2,Thorsson2018_PanImmune_MS,65,,,-0.11655800614668,FALSE,65,,,-0.11655800614668,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Mast Cells Activated,Thorsson2018_PanImmune_MS,65,,,-0.426582945038256,FALSE,65,,,-0.426582945038256,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Mast Cells Resting,Thorsson2018_PanImmune_MS,65,,,-0.545647855085465,FALSE,65,,,-0.545647855085465,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Monocytes,Thorsson2018_PanImmune_MS,65,,,0.00473554093958417,FALSE,65,,,0.00473554093958417,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,NK Cells Activated,Thorsson2018_PanImmune_MS,65,,,0.0962219298259235,FALSE,65,,,0.0962219298259235,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,NK Cells Resting,Thorsson2018_PanImmune_MS,65,,,-0.246135010462924,FALSE,65,,,-0.246135010462924,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Neutrophils,Thorsson2018_PanImmune_MS,65,,,-0.7073513037229,FALSE,65,,,-0.7073513037229,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,65,,,-0.351333802701289,FALSE,65,,,-0.351333802701289,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Number of Segments,Thorsson2018_PanImmune_MS,65,,,0.071756961606784,FALSE,65,,,0.071756961606784,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Plasma Cells,Thorsson2018_PanImmune_MS,65,,,-0.813045795765947,FALSE,65,,,-0.813045795765947,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Proliferation,Thorsson2018_PanImmune_MS,65,,,0.347533775707411,TRUE,65,,,0.347533775707411,TRUE,0,retained positive
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,SNV Neoantigens,Thorsson2018_PanImmune_MS,65,,,-0.114597029189614,FALSE,65,,,-0.114597029189614,FALSE,0,retained negative
TITAN,continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Silent Mutation Rate,Thorsson2018_PanImmune_MS,65,,,-0.348221083349214,FALSE,65,,,-0.348221083349214,FALSE,0,retained negative
