foundation_model,family,tumor_type,endpoint,outcome_type,subfamily,source,n,positive,negative,q2,rmse,spearman,balanced_accuracy,auc,pr_auc,sensitivity,specificity,ppv,npv,prevalence,no_skill_pr_auc,operating_threshold_median,selected_components_median,selected_components_min,selected_components_max,selected_components_at_ceiling,selected_components_outer_fits,selected_components_ceiling_fraction,numerical_failure_or_fallback,seed,common_cohort,fastPLS_version,fastPLS_remote_sha,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,optimized_membership_change,equal_prior_membership_change,fastPLS_version_current,fastPLS_remote_sha_current,primary_binary_decision_rule,decision_rule_sensitivity_scope,decision_rule_sensitivity_status,primary_binary_tuning_objective,primary_binary_metric,binary_crossing_rule,binary_operating_threshold_rule,effect_threshold_crossing,standard_evidence,evidence_maturity
GigaSSL,rna_pathway_activity,OV,HALLMARK_KRAS_SIGNALING_DN,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.183953217211871,0.18863766745571,0.0225875967754809,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262218,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_KRAS_SIGNALING_UP,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.151797221078546,0.269886613926567,0.46524064171123,,,,,,,,,,,1,1,3,0,5,0,FALSE,20262219,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_MITOTIC_SPINDLE,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.323284950529889,0.280303965095023,-0.223720967355735,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262220,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_MTORC1_SIGNALING,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.0533528592065471,0.231416198751699,0.359725436986192,,,,,,,,,,,3,1,19,0,5,0,FALSE,20262221,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_MYC_TARGETS_V1,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.201496657333279,0.392493189017661,0.0264985234256525,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262222,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_MYC_TARGETS_V2,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.106783081557288,0.425387636839819,0.150011972224439,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262223,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_MYOGENESIS,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.0668580276051839,0.234404745340752,0.292561257881714,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262224,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_NOTCH_SIGNALING,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.139662960843073,0.197265199856744,0.382672200494852,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262225,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_OXIDATIVE_PHOSPHORYLATION,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.427037975744408,0.413518952891918,0.110144464841568,,,,,,,,,,,7,1,10,0,5,0,FALSE,20262226,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_P53_PATHWAY,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.0652270400672151,0.217450589324938,0.277276718014207,,,,,,,,,,,1,1,4,0,5,0,FALSE,20262227,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_PANCREAS_BETA_CELLS,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.0141083139420841,0.223720415765556,0.265424215819299,,,,,,,,,,,2,1,3,0,5,0,FALSE,20262228,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_PEROXISOME,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.165352854938124,0.170633884993634,0.379319977651848,,,,,,,,,,,9,1,18,0,5,0,FALSE,20262229,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_PI3K_AKT_MTOR_SIGNALING,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.149496065023069,0.185436788801032,0.174594939739804,,,,,,,,,,,1,1,2,0,5,0,FALSE,20262230,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_PROTEIN_SECRETION,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.0892592813378226,0.215067243403027,0.297350147657435,,,,,,,,,,,1,1,4,0,5,0,FALSE,20262231,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.076933227484878,0.266847534869026,0.156716417910448,,,,,,,,,,,4,1,5,0,5,0,FALSE,20262232,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_SPERMATOGENESIS,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.233348168284532,0.251972573875177,0.03886982201293,,,,,,,,,,,2,1,2,0,5,0,FALSE,20262233,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_TGF_BETA_SIGNALING,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.00592089108065652,0.279390269518609,0.262351344879879,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262234,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_TNFA_SIGNALING_VIA_NFKB,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.145781228962767,0.437724526101632,0.389256923936467,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262235,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.489874831784244,0.236344087558103,-0.119083725756246,,,,,,,,,,,3,1,4,0,5,0,FALSE,20262236,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_UV_RESPONSE_DN,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.0419802669548439,0.289078110220171,0.203168648734935,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262237,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_UV_RESPONSE_UP,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.00700380259967903,0.192422760453838,0.297310240242637,,,,,,,,,,,1,1,6,0,5,0,FALSE,20262238,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_WNT_BETA_CATENIN_SIGNALING,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.188324369254869,0.258273158010778,0.0809322372096736,,,,,,,,,,,1,1,2,0,5,0,FALSE,20262239,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,HALLMARK_XENOBIOTIC_METABOLISM,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.0890364635951612,0.166051505149841,0.396480166014846,,,,,,,,,,,1,1,2,0,5,0,FALSE,20262240,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,OV,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,continuous,glutathione synthesis and recycling,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.716699188980168,0.43861613541289,-0.351983398515444,,,,,,,,,,,1,1,8,0,5,0,FALSE,20262241,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
GigaSSL,rna_pathway_activity,PAAD,GOBP_VITAMIN_B6_METABOLIC_PROCESS,continuous,vitamin B6 metabolism,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.0426920988778884,0.506939532028419,0.251234866828087,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262242,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_ADIPOGENESIS,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,-0.139710740807989,0.186029400223003,0.0062491745542593,,,,,,,,,,,1,1,5,0,5,0,FALSE,20262243,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_ALLOGRAFT_REJECTION,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.196757858909181,0.449972934640308,0.363966541932644,,,,,,,,,,,5,3,6,0,5,0,FALSE,20262244,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_ANDROGEN_RESPONSE,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.0934901533698591,0.276150386136039,0.301276689412283,,,,,,,,,,,4,2,6,0,5,0,FALSE,20262245,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_ANGIOGENESIS,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.073970912948137,0.398047849142389,0.253968743121286,,,,,,,,,,,3,1,4,0,5,0,FALSE,20262246,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_APICAL_JUNCTION,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.207744959697377,0.269963898708197,0.300807836231565,,,,,,,,,,,3,1,4,0,5,0,FALSE,20262247,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_APICAL_SURFACE,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.336292771650083,0.256782210148198,0.309511336121506,,,,,,,,,,,4,3,5,0,5,0,FALSE,20262248,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_APOPTOSIS,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.357028623018699,0.245381574719045,0.356867708562624,,,,,,,,,,,4,3,7,0,5,0,FALSE,20262249,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_BILE_ACID_METABOLISM,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,-0.000931813610156818,0.233939843316988,0.154501430772617,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262250,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.0412647660573362,0.276775228529396,0.19102575390711,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262251,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_COAGULATION,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.05086614834897,0.305628087965512,0.166227162667841,,,,,,,,,,,3,1,3,0,5,0,FALSE,20262252,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_COMPLEMENT,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.246498599514257,0.303330707411821,0.313264362755888,,,,,,,,,,,4,3,5,0,5,0,FALSE,20262253,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_DNA_REPAIR,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,-0.00978141535522892,0.255521009103072,0.184919656614572,,,,,,,,,,,1,1,1,0,5,0,FALSE,20262254,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_E2F_TARGETS,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.017552938294758,0.46328110671853,0.185833149900947,,,,,,,,,,,3,3,5,0,5,0,FALSE,20262255,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.306755856224764,0.488394428246051,0.412940788025534,,,,,,,,,,,3,3,5,0,5,0,FALSE,20262256,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_ESTROGEN_RESPONSE_EARLY,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.243008336095288,0.212229931308093,0.266213955535989,,,,,,,,,,,4,1,5,0,5,0,FALSE,20262257,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_ESTROGEN_RESPONSE_LATE,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.193520723314722,0.193863803735412,0.168179616993176,,,,,,,,,,,4,3,7,0,5,0,FALSE,20262258,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_FATTY_ACID_METABOLISM,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,-0.179314592550819,0.239753861850559,0.0107990314769976,,,,,,,,,,,2,1,3,0,5,0,FALSE,20262259,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_G2M_CHECKPOINT,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.113522440108508,0.40401744342528,0.228930222320053,,,,,,,,,,,3,2,4,0,5,0,FALSE,20262260,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_GLYCOLYSIS,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.0666147057515648,0.216555101567974,0.215520581113802,,,,,,,,,,,3,1,5,0,5,0,FALSE,20262261,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_HEDGEHOG_SIGNALING,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.0773094776895734,0.330597545015531,0.31772397094431,,,,,,,,,,,1,1,3,0,5,0,FALSE,20262262,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_HEME_METABOLISM,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,-0.095167116950976,0.162025301072607,0.205480959718248,,,,,,,,,,,3,1,6,0,5,0,FALSE,20262263,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_HYPOXIA,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.154080114530988,0.265089643516496,0.274041382346467,,,,,,,,,,,1,1,4,0,5,0,FALSE,20262264,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_IL2_STAT5_SIGNALING,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.275166787238015,0.286412002092487,0.364382566585956,,,,,,,,,,,3,2,4,0,5,0,FALSE,20262265,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_IL6_JAK_STAT3_SIGNALING,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.089103840820266,0.456502737079339,0.380609729253797,,,,,,,,,,,4,3,8,0,5,0,FALSE,20262266,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_INFLAMMATORY_RESPONSE,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.416994734458229,0.355151807431373,0.451102795509575,,,,,,,,,,,5,3,6,0,5,0,FALSE,20262267,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.236777957212438,0.518498682544867,0.29185119964781,,,,,,,,,,,4,2,5,0,5,0,FALSE,20262268,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.268908087650342,0.436141042579985,0.324030376403258,,,,,,,,,,,4,3,5,0,5,0,FALSE,20262269,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
GigaSSL,rna_pathway_activity,PAAD,HALLMARK_KRAS_SIGNALING_DN,continuous,MSigDB Hallmark,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,-0.0912368293812711,0.237581583144522,0.120369799691834,,,,,,,,,,,2,1,4,0,5,0,FALSE,20262270,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
