family,subfamily,tumor_type,endpoint,source,n,q2,rmse,spearman,p_permutation,permutations,permutation_exceedances,ncomp,seed,fastPLS_version,backend,svd_method,rsvd_oversample,rsvd_power,permutation_attempted,permutation_stopped_early,q_value,q_value_global,tier
thorsson,immune_inflammatory_and_genomic_context,KIRP,Neutrophils,Thorsson2018_PanImmune_MS,261,-0.0558269090451058,0.0163191909340955,0.269161962250439,1,0,,1,20261391,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRP,BCR Shannon,Thorsson2018_PanImmune_MS,75,-0.0558571274545097,1.22408354766933,0.226512895771184,1,0,,1,20261371,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,READ,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,144,-0.0559166745657465,0.755190305456672,0.164279398762157,1,0,,4,20261900,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,UCS,IFN-gamma Response,Thorsson2018_PanImmune_MS,53,-0.0560823658310223,0.970831802388439,0.166505402354459,1,0,,1,20262338,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,READ,NK Cells Resting,Thorsson2018_PanImmune_MS,144,-0.0563745781524594,0.0299986448815012,0.158827442458738,1,0,,1,20261934,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,CESC,BCR Evenness,Thorsson2018_PanImmune_MS,183,-0.0568276091979858,0.0999802152219865,0.104144964087943,1,0,,1,20260994,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,Mast Cells Activated,Thorsson2018_PanImmune_MS,96,-0.0568726668415605,0.0634117570758337,0.19062248244844,1,0,,1,20261174,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRP,Plasma Cells,Thorsson2018_PanImmune_MS,261,-0.0574370300674527,0.0420304552314248,0.0545857616482375,1,0,,1,20261394,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,Monocytes,Thorsson2018_PanImmune_MS,149,-0.0579070143122646,0.0534154856519827,0.0874981179972328,1,0,,2,20261769,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,READ,Fraction Altered,Thorsson2018_PanImmune_MS,143,-0.0587410446629422,0.281806737946037,0.0947133852063429,1,0,,1,20261908,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,T Cells gamma delta,Thorsson2018_PanImmune_MS,96,-0.0589237623048593,0.0134649793327774,0.0660493812884938,1,0,,1,20261186,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,Th17 Cells,Thorsson2018_PanImmune_MS,291,-0.0594015131729859,1357.84176116928,0.0565003968853026,1,0,,1,20262031,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,STAD,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,334,-0.0600812776617286,0.0210870261358164,-0.00953858737559703,1,0,,1,20262104,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,175,-0.0606268691054892,0.0181083460689414,0.136208753354429,1,0,,1,20261831,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,THYM,BCR Richness,Thorsson2018_PanImmune_MS,65,-0.0609489756688271,44.2426086725225,0.41854973380665,1,0,,1,20262242,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,THYM,Neutrophils,Thorsson2018_PanImmune_MS,117,-0.0612126275666418,0.00220233025631404,0.230389678902443,1,0,,1,20262260,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,175,-0.0614219147779738,0.0317232376454539,0.0409040023694429,1,0,,1,20261830,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LIHC,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,352,-0.0614632616055313,0.00392700283213357,0.0652302992037188,1,0,,1,20261489,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,BLCA,Eosinophils,Thorsson2018_PanImmune_MS,373,-0.0616607320706675,0.00717316874156374,0.00200889377225705,1,0,,1,20260896,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,UCEC,TCR Richness,Thorsson2018_PanImmune_MS,147,-0.0618738577312537,10.4883175412858,0.19273249285531,1,0,,1,20262299,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,T Cells CD8,Thorsson2018_PanImmune_MS,175,-0.0623451734600289,0.0624657672042,0.134704508903127,1,0,,1,20261829,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,Neutrophils,Thorsson2018_PanImmune_MS,149,-0.0625090925409599,0.0148282755018742,0.0651378441275679,1,0,,1,20261770,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,NK Cells Resting,Thorsson2018_PanImmune_MS,218,-0.0625151249311633,0.0224581091285873,0.0550994386464262,1,0,,1,20261989,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,OV,TCR Richness,Thorsson2018_PanImmune_MS,69,-0.0626321586509069,59.5328080498042,0.308734200115759,1,0,,1,20261697,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,Proliferation,Thorsson2018_PanImmune_MS,96,-0.0627526794454816,0.499938444245615,0.311937059142702,1,0,,1,20261145,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PRAD,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,325,-0.0629608230866836,0.0081803305040325,0.0852194079361057,1,0,,1,20261868,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,CESC,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,263,-0.0632006391514792,0.0522661660403226,0.0758615821817865,1,0,,1,20261023,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LGG,NK Cells Activated,Thorsson2018_PanImmune_MS,488,-0.0633457930746586,0.0304804681412294,0.0529634732433353,1,0,,1,20261444,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LGG,Eosinophils,Thorsson2018_PanImmune_MS,488,-0.0634634584579192,0.0124946901106663,0.0562038864095103,1,0,,1,20261436,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,Neutrophils,Thorsson2018_PanImmune_MS,291,-0.064163256540261,0.0140567702763086,0.00296319259016911,1,0,,1,20262043,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,Wound Healing,Thorsson2018_PanImmune_MS,175,-0.0652246991066161,0.0892582890809112,0.128732386676696,1,0,,2,20261791,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,218,-0.0654311242551242,0.0266002824070578,0.174760300192588,1,0,,1,20261997,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,COAD,Eosinophils,Thorsson2018_PanImmune_MS,417,-0.065752622667737,0.00776246725952642,-0.053330473669836,1,0,,1,20261064,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,TCR Shannon,Thorsson2018_PanImmune_MS,143,-0.0662162022735771,1.05511946462187,0.101077128051104,1,0,,1,20261752,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,218,-0.0666465780289876,0.0115815290027004,0.168632817520534,1,0,,1,20261978,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,CESC,Th2 Cells,Thorsson2018_PanImmune_MS,263,-0.0669841903592139,433.347908953121,0.140220009868517,1,0,,3,20261002,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,UVM,Aneuploidy Score,Thorsson2018_PanImmune_MS,80,-0.0674397222536112,4.49590242922023,0.302872962776258,1,0,,1,20262395,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KICH,IFN-gamma Response,Thorsson2018_PanImmune_MS,65,-0.068239476495862,0.45842369740795,0.131818181818182,1,0,,1,20261256,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LIHC,Indel Neoantigens,Thorsson2018_PanImmune_MS,324,-0.0683439086813293,1.61665027548525,-0.0279971584708457,1,0,,1,20261470,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PRAD,T Cells CD8,Thorsson2018_PanImmune_MS,325,-0.0684887742233533,0.0644901346554138,0.0864670616817856,1,0,,1,20261883,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,175,-0.0686558650714428,0.0181634763446176,0.1304517674173,1,0,,1,20261813,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,BCR Evenness,Thorsson2018_PanImmune_MS,410,-0.0687355675742392,0.0916243870857688,-0.0116374801782747,1,0,,1,20261589,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,Proliferation,Thorsson2018_PanImmune_MS,175,-0.0691672118818827,0.457006662148768,0.201708689776985,1,0,,3,20261790,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUSC,SNV Neoantigens,Thorsson2018_PanImmune_MS,440,-0.0694175696512511,0.762429454754414,0.00143377628334361,1,0,,1,20261581,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,Fraction Altered,Thorsson2018_PanImmune_MS,155,-0.069466763553004,0.238728650888765,0.212864554800039,1,0,,2,20261101,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,B Cells Naive,Thorsson2018_PanImmune_MS,218,-0.0699567008124584,0.0353965883044965,0.183140941598778,1,0,,1,20261977,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,TGCT,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,148,-0.0700623411205994,0.153692549068503,-0.00908827566642121,1,0,,1,20262127,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,UVM,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,80,-0.0701753601295376,0.028762825861024,0.270269814559241,1,0,,1,20262419,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,TGCT,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,148,-0.0705975507295316,0.0480930702460119,0.18921510196678,1,0,,2,20262161,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,READ,Macrophage Regulation,Thorsson2018_PanImmune_MS,144,-0.0710716373630549,0.582564157614328,0.0527470716725438,1,0,,1,20261899,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KICH,NK Cells Activated,Thorsson2018_PanImmune_MS,65,-0.0712243942389079,0.054196320863585,0.212947973997316,1,0,,1,20261282,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,149,-0.071635241640136,0.0686236242812947,0.0568493169321084,1,0,,1,20261775,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LIHC,Eosinophils,Thorsson2018_PanImmune_MS,352,-0.0720793561436222,0.00242575130755509,-0.0510171079581586,1,0,,1,20261491,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,READ,Silent Mutation Rate,Thorsson2018_PanImmune_MS,115,-0.0727124460304858,0.661763352891267,0.277963212848651,1,0,,1,20261905,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,CESC,Eosinophils,Thorsson2018_PanImmune_MS,263,-0.072810014114024,0.00913369571194444,-0.103339536845754,1,0,,1,20261008,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,149,-0.0731317333356227,0.00606928044893879,-0.131259275284919,1,0,,1,20261776,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,OV,Macrophages M1,Thorsson2018_PanImmune_MS,69,-0.0733083549720011,0.0367069922425231,0.202194708412751,1,0,,1,20261709,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PRAD,Macrophages M1,Thorsson2018_PanImmune_MS,325,-0.0733916839306845,0.0399043215082931,0.130905789043541,1,0,,2,20261872,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,Silent Mutation Rate,Thorsson2018_PanImmune_MS,181,-0.0735765460760831,0.392746995286795,0.093455965399562,1,0,,1,20261743,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PRAD,TCR Evenness,Thorsson2018_PanImmune_MS,297,-0.0737257528701618,0.0275044309910492,0.161422704288024,1,0,,1,20261861,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,Th2 Cells,Thorsson2018_PanImmune_MS,147,-0.0742995005930167,488.199417166798,0.105916931748634,1,0,,1,20261112,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,OV,BCR Shannon,Thorsson2018_PanImmune_MS,60,-0.0746353956888457,1.45334756382024,0.204573412131423,1,0,,1,20261694,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,Stromal Fraction,Thorsson2018_PanImmune_MS,136,-0.0751137948289358,0.175053741031427,0.200403076232101,1,0,,4,20261089,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,UCS,Neutrophils,Thorsson2018_PanImmune_MS,53,-0.0751255423491035,0.00214482850979931,0.200054402213627,1,0,,1,20262363,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LUAD,Eosinophils,Thorsson2018_PanImmune_MS,410,-0.0756937960856805,0.00305281714087003,0.0225964759005435,1,0,,1,20261547,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,Mast Cells Activated,Thorsson2018_PanImmune_MS,218,-0.0759466907091941,0.033609117561362,0.0584045425591914,1,0,,1,20261984,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,IFN-gamma Response,Thorsson2018_PanImmune_MS,147,-0.076409077563959,0.822655853953737,0.221501484710878,1,0,,1,20261095,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRP,SNV Neoantigens,Thorsson2018_PanImmune_MS,252,-0.0764336062075364,0.585865565253937,0.0880613446766881,1,0,,1,20261362,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,96,-0.0765541056614336,0.00175322136907437,0.138942197070416,1,0,,1,20261181,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LGG,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,488,-0.0768611358991753,0.00395818093535582,-0.00850339944237789,1,0,,1,20261435,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,READ,Number of Segments,Thorsson2018_PanImmune_MS,143,-0.0769107288774866,0.506387451387339,0.0203419742050243,1,0,,1,20261907,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,Plasma Cells,Thorsson2018_PanImmune_MS,291,-0.0770166507450922,0.0386995338567912,0.183961507005312,1,0,,1,20262046,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRC,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,492,-0.077073834556024,0.021464154778243,0.130642583167928,1,0,,1,20261328,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,Eosinophils,Thorsson2018_PanImmune_MS,218,-0.0773595633692206,0.00147397767456817,0.0748282569831829,1,0,,1,20261980,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PRAD,TCR Richness,Thorsson2018_PanImmune_MS,319,-0.0780526346838524,15.2261182928141,0.205551013316465,1,0,,2,20261860,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PRAD,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,325,-0.0786537206065139,0.00102211626823665,-0.0879889874095749,1,0,,1,20261881,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,UCS,Macrophage Regulation,Thorsson2018_PanImmune_MS,53,-0.0792247439963711,0.645287357740202,0.241654571843251,1,0,,4,20262336,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LIHC,Mast Cells Activated,Thorsson2018_PanImmune_MS,352,-0.0793281419786502,0.020904996413205,-0.00771630244697429,1,0,,1,20261495,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,218,-0.0797977435233328,0.00937233007316316,0.0931449428012844,1,0,,1,20261979,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LIHC,BCR Richness,Thorsson2018_PanImmune_MS,114,-0.079996181270874,40.5938236978526,0.36594089784284,1,0,,3,20261479,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,NK Cells Resting,Thorsson2018_PanImmune_MS,149,-0.0805160945953685,0.0148796290096161,0.121726585707764,1,0,,1,20261772,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,Plasma Cells,Thorsson2018_PanImmune_MS,149,-0.0806105902431069,0.0425483301730146,0.096222086967858,1,0,,2,20261773,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,THCA,Neutrophils,Thorsson2018_PanImmune_MS,498,-0.0814923048930756,0.00363546390271102,-0.0283670233187803,1,0,,1,20262208,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,Plasma Cells,Thorsson2018_PanImmune_MS,175,-0.0815187129776449,0.0435808150395357,-0.0375761309407325,1,0,,1,20261825,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,OV,TGF-beta Response,Thorsson2018_PanImmune_MS,61,-0.0815905232425351,0.291396370263391,0.296513703274238,1,0,,1,20261686,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,Macrophages M0,Thorsson2018_PanImmune_MS,175,-0.0822462469252892,0.0508561016408111,0.196104272396417,1,0,,3,20261816,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,96,-0.0825847697903146,0.0266531642161738,0.125686766890225,1,0,,1,20261185,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,B Cells Naive,Thorsson2018_PanImmune_MS,149,-0.0846877887706043,0.086496840468055,0.074975610323936,1,0,,2,20261760,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,OV,Macrophage Regulation,Thorsson2018_PanImmune_MS,61,-0.0847601666797375,0.714550247203914,0.345214172395558,1,0,,6,20261683,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,BCR Evenness,Thorsson2018_PanImmune_MS,193,-0.0847960779900803,0.148671208955688,0.11684905987928,1,0,,2,20262022,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,THCA,Number of Segments,Thorsson2018_PanImmune_MS,495,-0.0850732926102169,0.247171373118692,-0.0542636549462738,1,0,,1,20262183,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LGG,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,488,-0.0850783669229782,0.00094496043427526,0.0220558442447126,1,0,,1,20261447,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,TGCT,TCR Evenness,Thorsson2018_PanImmune_MS,140,-0.0851255550442338,0.087264748182937,-0.0191278733241658,1,0,,1,20262137,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PAAD,Th2 Cells,Thorsson2018_PanImmune_MS,149,-0.0853911381247687,366.315428220938,0.0852131325956829,1,0,,1,20261757,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,GBM,Plasma Cells,Thorsson2018_PanImmune_MS,96,-0.0853933118932095,0.00709436978711188,0.0459129727365595,1,0,,1,20261180,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,175,-0.0858686581526642,0.00212569793292979,0.0520835300486769,1,0,,1,20261814,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,Fraction Altered,Thorsson2018_PanImmune_MS,196,-0.0863874586998525,0.298925014650137,0.114548685542159,1,0,,1,20262019,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,OV,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,65,-0.0865210753680314,0.15778129369886,0.158110586104248,1,0,,1,20261680,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SARC,Indel Neoantigens,Thorsson2018_PanImmune_MS,170,-0.0868829965986198,1.68048045500516,0.00757109271363449,1,0,,1,20261959,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ACC,Aneuploidy Score,Thorsson2018_PanImmune_MS,54,-0.0877590600388965,9.15250050688876,0.280912265163591,1,0,,2,20260830,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,B Cells Memory,Thorsson2018_PanImmune_MS,291,-0.0882215288585018,0.0518984545618324,0.0801110396981304,1,0,,1,20262032,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,HNSC,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,419,-0.088547503692066,0.149237421719785,0.0160882785643865,1,0,,1,20261196,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,MESO,Macrophages M1,Thorsson2018_PanImmune_MS,72,-0.0889469090995356,0.0362862158744355,0.138364072419005,1,0,,1,20261657,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,Neutrophils,Thorsson2018_PanImmune_MS,147,-0.0894735832504601,0.0153855820560332,0.232817468985969,1,0,,1,20261125,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,LIHC,TCR Evenness,Thorsson2018_PanImmune_MS,266,-0.0897684712038778,0.0312103684982543,0.100293629003333,1,0,,1,20261482,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ACC,TGF-beta Response,Thorsson2018_PanImmune_MS,54,-0.0899884661744146,0.344198381455845,0.046693348580141,1,0,,1,20260824,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,UVM,B Cells Memory,Thorsson2018_PanImmune_MS,80,-0.0902963827539203,0.0470307969853478,-0.0515524901655338,1,0,,1,20262402,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,NK Cells Resting,Thorsson2018_PanImmune_MS,175,-0.0906751243125608,0.0199066658276261,0.119781013449059,1,0,,1,20261824,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,BLCA,BCR Evenness,Thorsson2018_PanImmune_MS,213,-0.0910704221629797,0.135663863202946,0.0284496611125047,1,0,,1,20260882,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,PCPG,Eosinophils,Thorsson2018_PanImmune_MS,175,-0.091418361469888,0.00805770714943674,-0.0385460160628934,1,0,,1,20261815,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,MESO,Mast Cells Resting,Thorsson2018_PanImmune_MS,72,-0.0914305753461877,0.0461756303747145,0.168200209422322,1,0,,1,20261660,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,KIRC,B Cells Naive,Thorsson2018_PanImmune_MS,492,-0.0933217456971527,0.0339458393823373,-0.150501570090369,1,0,,1,20261326,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,Number of Segments,Thorsson2018_PanImmune_MS,155,-0.093605005564483,0.531238466025474,0.0789093109786563,1,0,,1,20261100,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,ESCA,T Cells CD8,Thorsson2018_PanImmune_MS,147,-0.0941015163479189,0.0718549093832454,0.148090638442694,1,0,,2,20261132,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,Monocytes,Thorsson2018_PanImmune_MS,291,-0.0942953369147099,0.0389452474271914,-0.0527679003661745,1,0,,1,20262042,0.99.20,cpu,rsvd,10,2,,,1,1,C
