family,tumor_type,endpoint,n,evidence_category,repeated_q2_mean,repeated_q2_sd,repeated_q2_min,repeated_q2_max,repeated_spearman_mean,repeated_spearman_sd,prediction_repeat_spearman_mean,prediction_repeat_spearman_min,prediction_repeat_spearman_sd,selected_components_median,selected_components_min,selected_components_max,selected_components_iqr,outer_fits,outer_fits_at_ceiling,outer_fit_ceiling_fraction,any_outer_fit_at_ceiling
rna_pathway_activity,BLCA,HALLMARK_MYC_TARGETS_V1,382,standard continuous internal evidence (>=100 patients),0.300921712065089,0.0166684015601203,0.275743579372019,0.31845183190682,0.531442707017575,0.0100152236201898,0.962793545315605,0.951952713496285,0.00720472935514756,3,3,4,0,25,0,0,FALSE
rna_pathway_activity,BLCA,HALLMARK_MYC_TARGETS_V2,382,standard continuous internal evidence (>=100 patients),0.174629617327327,0.0186165027283566,0.156693396162387,0.201227525229338,0.426158291256886,0.00989495319089509,0.895005818352238,0.860746180666968,0.0213589131992048,3,2,5,1,25,0,0,FALSE
rna_pathway_activity,BLCA,HALLMARK_MYOGENESIS,382,standard continuous internal evidence (>=100 patients),0.217714816542848,0.0376206931191028,0.172557706495669,0.262778873380863,0.509351589823981,0.026477301183069,0.868801070693061,0.844714416370995,0.0142638881304251,3,1,6,2,25,0,0,FALSE
rna_pathway_activity,BLCA,HALLMARK_P53_PATHWAY,382,standard continuous internal evidence (>=100 patients),0.252493200629177,0.0150242787268123,0.227784400002316,0.268268744271147,0.448457321301886,0.0127402364875216,0.910578594254669,0.87599929432768,0.0230511899413122,2,1,3,1,25,0,0,FALSE
rna_pathway_activity,BLCA,HALLMARK_TNFA_SIGNALING_VIA_NFKB,382,standard continuous internal evidence (>=100 patients),0.319480438754586,0.0147954128548466,0.293548169021703,0.329786090922814,0.566164842083214,0.0116308403667952,0.925994520598668,0.902254911532092,0.0134393411997222,3,2,7,1,25,0,0,FALSE
rna_pathway_activity,BLCA,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,382,standard continuous internal evidence (>=100 patients),0.304647913634438,0.00644308758233482,0.297698057289096,0.31135490134011,0.493771042484466,0.00827784541067343,0.971168097583417,0.948365151196968,0.0123022939551822,2,1,2,0,25,0,0,FALSE
rna_pathway_activity,BLCA,HALLMARK_UV_RESPONSE_DN,382,standard continuous internal evidence (>=100 patients),0.205326745360474,0.0274551880759461,0.178224953450741,0.243735575480326,0.463744147069173,0.0207300583055805,0.920039468567174,0.89948065918578,0.0122362782890537,4,2,5,0,25,0,0,FALSE
rna_pathway_activity,BLCA,HALLMARK_UV_RESPONSE_UP,382,standard continuous internal evidence (>=100 patients),0.26117098093701,0.0166351265016307,0.231973744075273,0.272891519875538,0.438882910814364,0.00532401800150188,0.968367646237295,0.930003032152115,0.0316245076219249,1,1,3,0,25,0,0,FALSE
thorsson,PRAD,Homologous Recombination Defects,382,standard continuous internal evidence (>=100 patients),0.214266036016875,0.0400422558494087,0.168056979064017,0.253390864359223,0.462340170092732,0.0263562666436604,0.87941007257898,0.839978145255048,0.0397348039167905,1,1,8,1,25,0,0,FALSE
thorsson,LUSC,TIL Regional Fraction,384,standard continuous internal evidence (>=100 patients),0.384125382608738,0.0158752465346591,0.371539582743815,0.41127574621531,0.676906047607745,0.0137454908963881,0.880424154826896,0.866684115492862,0.00987981410126466,4,3,10,5,25,0,0,FALSE
thorsson,BLCA,Leukocyte Fraction,386,standard continuous internal evidence (>=100 patients),0.375229552866926,0.0274424410875723,0.341616247060692,0.404219895603205,0.640097002246659,0.0189322387868258,0.942410147991543,0.926383244421562,0.00971572490405091,4,3,6,1,25,0,0,FALSE
microsatellite_instability,COAD,MANTIS score,391,standard continuous internal evidence (>=100 patients),0.228538717058146,0.0368029588999145,0.183816729882192,0.271918356843859,0.4011497337972,0.0192875026649637,0.864320965844532,0.81615067431655,0.03060957390206,3,2,8,1,25,0,0,FALSE
rna_pathway_activity,PRAD,HALLMARK_ALLOGRAFT_REJECTION,400,standard continuous internal evidence (>=100 patients),0.216256932088454,0.0205829105949068,0.188170838434118,0.2402399708843,0.438663229145182,0.0185364011754367,0.925787186169913,0.915753285958037,0.00638875547440966,3,2,3,0,25,0,0,FALSE
rna_pathway_activity,PRAD,HALLMARK_APOPTOSIS,400,standard continuous internal evidence (>=100 patients),0.171033676976353,0.0203814664901686,0.152795977593103,0.194698877051375,0.406597303733148,0.0176946698365481,0.905905761911012,0.871312508203176,0.013521270929861,2,2,4,1,25,0,0,FALSE
rna_pathway_activity,PRAD,HALLMARK_COMPLEMENT,400,standard continuous internal evidence (>=100 patients),0.202557735221369,0.00405265044611085,0.198142980349125,0.208144124631202,0.422430502690642,0.00205276400978453,0.928548553428459,0.91478240489003,0.00987505402288212,2,2,3,1,25,0,0,FALSE
rna_pathway_activity,PRAD,HALLMARK_E2F_TARGETS,400,standard continuous internal evidence (>=100 patients),0.328721247094177,0.0104548111756821,0.317372577736661,0.34566653897187,0.545733898336865,0.0075436477487168,0.966865261657885,0.949833311458196,0.00961988367476382,2,1,3,0,25,0,0,FALSE
rna_pathway_activity,PRAD,HALLMARK_G2M_CHECKPOINT,400,standard continuous internal evidence (>=100 patients),0.310538011657357,0.00924629438462333,0.301146983990523,0.324448695945932,0.526620103875649,0.0129889087439643,0.97339890874318,0.96242457765361,0.0076388883134118,2,1,2,0,25,0,0,FALSE
rna_pathway_activity,PRAD,HALLMARK_IL2_STAT5_SIGNALING,400,standard continuous internal evidence (>=100 patients),0.204360460251292,0.0108638674166355,0.188076074724635,0.217791860182744,0.435196444977781,0.00827956883622898,0.93256775354846,0.919272120450753,0.00898929788465421,3,2,3,1,25,0,0,FALSE
rna_pathway_activity,PRAD,HALLMARK_INFLAMMATORY_RESPONSE,400,standard continuous internal evidence (>=100 patients),0.192935432476637,0.0143086477233408,0.174754915499779,0.211048124229451,0.430269701685636,0.00975231046851799,0.935367727298295,0.918227176419852,0.0121820552842021,3,2,4,0,25,0,0,FALSE
rna_pathway_activity,PRAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,400,standard continuous internal evidence (>=100 patients),0.189450093072735,0.015104477131791,0.169972295661993,0.204325122093368,0.413207320045751,0.0122013346894838,0.9219233120207,0.891608385052407,0.0181738199960655,3,2,4,0,25,0,0,FALSE
rna_pathway_activity,PRAD,HALLMARK_KRAS_SIGNALING_UP,400,standard continuous internal evidence (>=100 patients),0.178532398894608,0.0126406474366487,0.162807689307463,0.193941727860252,0.40787669922937,0.00578921812935669,0.921748110925693,0.902289201807511,0.0141398346305851,2,2,4,0,25,0,0,FALSE
rna_pathway_activity,PRAD,HALLMARK_UV_RESPONSE_DN,400,standard continuous internal evidence (>=100 patients),0.195551112446264,0.0131983053483453,0.184966161944682,0.218501288173783,0.449767723548272,0.0122024980561391,0.929943524647029,0.917593234957718,0.00592359678071438,2,2,3,1,25,0,0,FALSE
aneuploidy,COAD,Aneuploidy score,408,standard continuous internal evidence (>=100 patients),0.276198768592294,0.0275269473508258,0.251806626242951,0.314011129359594,0.563008189051605,0.0198351847285812,0.899311770748561,0.881123203142476,0.012100036300024,6,3,8,2,25,0,0,FALSE
aneuploidy,COAD,Deleted arm count,408,standard continuous internal evidence (>=100 patients),0.192527648065937,0.021081131223067,0.171625429958437,0.223808022763989,0.558143435067826,0.0134090382484342,0.884100830037836,0.855705966809088,0.0157978581761966,3,2,5,1,25,0,0,FALSE
thorsson,COAD,Aneuploidy Score,408,standard continuous internal evidence (>=100 patients),0.265785651132736,0.0191466248020616,0.247332805735946,0.292959609019142,0.555661967081042,0.0157246694064208,0.908191292111902,0.883948066890682,0.0195135656638224,5,3,8,2,25,0,0,FALSE
thorsson,LUAD,TCR Shannon,408,standard continuous internal evidence (>=100 patients),0.21870900249457,0.0223721940434491,0.179508130613738,0.232804861397515,0.467665128710477,0.0181838085769414,0.922368457784825,0.90096050314661,0.0142003133313337,4,2,4,1,25,0,0,FALSE
thorsson,LUAD,Lymphocyte Infiltration Signature Score,410,standard continuous internal evidence (>=100 patients),0.27380693171431,0.00701541589877033,0.265892803932394,0.281428553450865,0.525846449263106,0.00909151132129026,0.929046219714602,0.905566101508997,0.0158778131032808,4,2,6,0,25,0,0,FALSE
thorsson,LUAD,Macrophage Regulation,410,standard continuous internal evidence (>=100 patients),0.281614277612973,0.0167324924815681,0.253736094202313,0.297635768010254,0.544022090125254,0.0118599589204518,0.938713676130747,0.908942683166235,0.0211925525988197,4,2,5,0,25,0,0,FALSE
thorsson,LUAD,Proliferation,410,standard continuous internal evidence (>=100 patients),0.510639196301007,0.0101819541094888,0.499902960356404,0.522504504276907,0.720597613096059,0.00553556484481969,0.985851160008932,0.978485500486865,0.00552293562324079,2,1,3,0,25,0,0,FALSE
thorsson,LUAD,TGF-beta Response,410,standard continuous internal evidence (>=100 patients),0.237701261455349,0.0200382568708309,0.219563454607214,0.268551037685144,0.475580756544773,0.0138815723253373,0.940398571747572,0.926336614355739,0.00896122204872222,3,3,5,0,25,0,0,FALSE
thorsson,LUAD,Th2 Cells,410,standard continuous internal evidence (>=100 patients),0.374633232396484,0.00631753645796814,0.366056359961441,0.381379858981085,0.611740677205462,0.0075023735971845,0.96161307382888,0.935211872098019,0.013462588093229,2,1,4,0,25,0,0,FALSE
thorsson,LUAD,Wound Healing,410,standard continuous internal evidence (>=100 patients),0.368602244198576,0.0178371052244779,0.345890981981187,0.393453853804903,0.627839550510326,0.0116615699485662,0.961265508609256,0.943651498050147,0.0127074355000907,2,1,3,1,25,0,0,FALSE
microsatellite_instability,COAD,MSIsensor score,411,standard continuous internal evidence (>=100 patients),0.247418802439999,0.0164288037547937,0.227353329509205,0.271993162383803,0.269267706967017,0.0112030346900147,0.891061721438559,0.861977250060928,0.0233375467319603,3,2,10,0,25,0,0,FALSE
thorsson,COAD,TIL Regional Fraction,414,standard continuous internal evidence (>=100 patients),0.403581973964903,0.0311353034822725,0.376820079935985,0.454145962098937,0.688731453871069,0.00943953348499396,0.919901371989696,0.899823401406447,0.0131296433071699,8,6,13,2,25,0,0,FALSE
thorsson,COAD,Lymphocyte Infiltration Signature Score,417,standard continuous internal evidence (>=100 patients),0.299092175077787,0.0251544526146594,0.270245449116808,0.332000270424828,0.546993790965635,0.0180339264117657,0.92689338775575,0.899290174044055,0.0158035197504787,5,4,7,1,25,0,0,FALSE
thorsson,COAD,Macrophage Regulation,417,standard continuous internal evidence (>=100 patients),0.196486114022217,0.0245020490190264,0.182438457453923,0.240059550354295,0.446272279497912,0.0153341040117505,0.900248204086712,0.870597927252604,0.0216860261394143,4,3,6,0,25,0,0,FALSE
thorsson,COAD,Leukocyte Fraction,419,standard continuous internal evidence (>=100 patients),0.223931661168269,0.0212456689407603,0.198255722966383,0.243879325663403,0.512864989551336,0.0166492331337047,0.905969083046083,0.89270730525598,0.00811921779277227,4,3,6,1,25,0,0,FALSE
thorsson,HNSC,Stromal Fraction,419,standard continuous internal evidence (>=100 patients),0.250196725792223,0.0066320433691669,0.239403281282582,0.255585068629384,0.506976080648366,0.00552004639471539,0.956005836896429,0.949354727674034,0.00506640892797854,3,3,4,0,25,0,0,FALSE
rna_pathway_activity,COAD,HALLMARK_ALLOGRAFT_REJECTION,424,standard continuous internal evidence (>=100 patients),0.224513866668911,0.0204273859497316,0.201241672841523,0.245213356195137,0.478430113113089,0.0140560878964401,0.897616186900292,0.881183082626868,0.0114511280316252,4,3,6,2,25,0,0,FALSE
rna_pathway_activity,COAD,HALLMARK_IL6_JAK_STAT3_SIGNALING,424,standard continuous internal evidence (>=100 patients),0.180676017047974,0.0202455955093725,0.149801485718664,0.201649624123001,0.447225352445273,0.0183169668187217,0.883938256153525,0.8615412347195,0.013279635462092,4,3,6,2,25,0,0,FALSE
rna_pathway_activity,COAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,424,standard continuous internal evidence (>=100 patients),0.198715843106142,0.0109747682559296,0.183916921204016,0.208295836322683,0.447632307680198,0.0184924533332084,0.89006832439921,0.866111097991987,0.0149796731046254,4,2,6,1,25,0,0,FALSE
rna_pathway_activity,COAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,424,standard continuous internal evidence (>=100 patients),0.239131981183196,0.0178851737504967,0.217306281675341,0.264873886270929,0.499395470753536,0.0176425029236799,0.900360859879881,0.878694594658417,0.0152286277252097,4,3,6,1,25,0,0,FALSE
rna_pathway_activity,COAD,HALLMARK_MYOGENESIS,424,standard continuous internal evidence (>=100 patients),0.187444052873781,0.0251287591871173,0.159101069657169,0.211193818908996,0.414886942010847,0.02162693159009,0.893403987689014,0.87679693957069,0.00920608182120812,4,3,6,1,25,0,0,FALSE
thorsson,HNSC,IFN-gamma Response,437,standard continuous internal evidence (>=100 patients),0.235195356918861,0.012854283749637,0.219621822734652,0.249484033082531,0.51111434247061,0.01097842736224,0.920016196898144,0.892380498267432,0.0181303244961655,2,1,3,0,25,0,0,FALSE
thorsson,HNSC,Lymphocyte Infiltration Signature Score,437,standard continuous internal evidence (>=100 patients),0.279282616779104,0.0170871531036335,0.260208944300892,0.298825617327297,0.505230883823125,0.0181521095167728,0.942147984202273,0.913718157292242,0.0163221735715281,3,2,4,0,25,0,0,FALSE
thorsson,HNSC,T Cells CD8,437,standard continuous internal evidence (>=100 patients),0.178831823430358,0.0242323557758792,0.151098518080003,0.209082511659328,0.475619939530376,0.020991727570233,0.899302932323021,0.867116845723107,0.0266076015150021,3,2,5,1,25,0,0,FALSE
thorsson,HNSC,Number of Segments,440,standard continuous internal evidence (>=100 patients),0.146592284321711,0.0163323222924662,0.121701709924765,0.162469876232496,0.424536160205407,0.0141569592352211,0.870443226369032,0.805884234000082,0.0329738522310358,3,1,10,1,25,0,0,FALSE
rna_pathway_activity,HNSC,HALLMARK_ALLOGRAFT_REJECTION,442,standard continuous internal evidence (>=100 patients),0.208222175469959,0.0140389603198175,0.197369749923239,0.231996489738887,0.437859005383713,0.0120751669413355,0.926013732459471,0.912379329227784,0.00901563780725616,3,2,4,0,25,0,0,FALSE
rna_pathway_activity,HNSC,HALLMARK_DNA_REPAIR,442,standard continuous internal evidence (>=100 patients),0.211827511206247,0.0106380434331839,0.194270622458102,0.21993040908799,0.451419894229614,0.0051739741651294,0.978786360871836,0.973575677883586,0.00275553987026422,2,2,2,0,25,0,0,FALSE
rna_pathway_activity,HNSC,HALLMARK_E2F_TARGETS,442,standard continuous internal evidence (>=100 patients),0.274268715488725,0.0314439851463664,0.221641444335987,0.300987305785809,0.524886169088229,0.0185217067380494,0.917265103645209,0.889942571923717,0.0192049484946972,2,1,8,1,25,0,0,FALSE
rna_pathway_activity,HNSC,HALLMARK_G2M_CHECKPOINT,442,standard continuous internal evidence (>=100 patients),0.18821515225245,0.0220251974127025,0.155815563954511,0.208263750222828,0.451169278268696,0.0202029160830384,0.888207840872067,0.867188549321448,0.0169791620146774,2,1,3,1,25,0,0,FALSE
rna_pathway_activity,HNSC,HALLMARK_GLYCOLYSIS,442,standard continuous internal evidence (>=100 patients),0.189755775735092,0.00487962141125088,0.184429713191764,0.196856248190638,0.432763249422012,0.0110422113078602,0.930639177011315,0.918047024331524,0.00994461494754608,2,2,3,1,25,0,0,FALSE
rna_pathway_activity,HNSC,HALLMARK_INTERFERON_ALPHA_RESPONSE,442,standard continuous internal evidence (>=100 patients),0.254302896021238,0.0116709487558921,0.242181309677164,0.26853280018738,0.524165088852002,0.00874983904779685,0.928573367183303,0.917486702963873,0.00727705650282653,3,2,5,1,25,0,0,FALSE
rna_pathway_activity,HNSC,HALLMARK_INTERFERON_GAMMA_RESPONSE,442,standard continuous internal evidence (>=100 patients),0.239058585784803,0.0124054859521217,0.219637690046067,0.248173636449519,0.494324890921814,0.0126312030754396,0.933626612652354,0.911028415533604,0.0129712578480794,3,2,4,1,25,0,0,FALSE
rna_pathway_activity,HNSC,HALLMARK_MYOGENESIS,442,standard continuous internal evidence (>=100 patients),0.271950732569562,0.00588333667017714,0.263605027228544,0.278052039206568,0.49430768660998,0.00416808976013138,0.953722277242204,0.926356512391378,0.0152731931386941,3,2,4,0,25,0,0,FALSE
rna_pathway_activity,HNSC,HALLMARK_SPERMATOGENESIS,442,standard continuous internal evidence (>=100 patients),0.40249629781705,0.0173223568718275,0.385358652679005,0.422757540928171,0.638219059111751,0.00799739537376137,0.956781448471036,0.945874929238929,0.00643277441567713,3,2,6,0,25,0,0,FALSE
thorsson,LUAD,Stromal Fraction,442,standard continuous internal evidence (>=100 patients),0.25119245295517,0.0231187093983509,0.225486609741133,0.278608717200602,0.511768552721398,0.0199912021398,0.938750370785577,0.930334905276575,0.00700867034128981,4,3,4,1,25,0,0,FALSE
thorsson,HNSC,Leukocyte Fraction,446,standard continuous internal evidence (>=100 patients),0.270888648071491,0.014484025473149,0.251857029439003,0.289884082129929,0.550853668145203,0.0134658255292049,0.955073858642778,0.941750498697587,0.00737989960886709,3,3,4,1,25,0,0,FALSE
thorsson,LUSC,Stromal Fraction,446,standard continuous internal evidence (>=100 patients),0.2555960192055,0.0144746015164066,0.23697310571376,0.276117291127095,0.49601580521349,0.0167083526701258,0.936423370326623,0.921256673958467,0.00870604470515233,2,2,3,1,25,0,0,FALSE
thorsson,UCEC,TIL Regional Fraction,446,standard continuous internal evidence (>=100 patients),0.391164967874881,0.0142159335777322,0.366834266948039,0.4004003704234,0.646770681620436,0.00497060710457923,0.936782020037177,0.908730783784542,0.0164784411119314,5,4,13,1,25,0,0,FALSE
thorsson,LUAD,Homologous Recombination Defects,449,standard continuous internal evidence (>=100 patients),0.2784555298024,0.0114098755416555,0.258306652640328,0.286325660015498,0.554789298361755,0.00543382819125542,0.978254175946548,0.969335560504826,0.00579270918246211,2,2,3,0,25,0,0,FALSE
