tumor_type,family,subfamily,endpoint,source,n,mean,sd,cohort_patients,missing_from_embedding_cohort
LUSC,thorsson,immune_inflammatory_and_genomic_context,TCR Shannon,Thorsson2018_PanImmune_MS,444,2.6446700707063,1.11306923080015,477,33
LUSC,thorsson,immune_inflammatory_and_genomic_context,TCR Richness,Thorsson2018_PanImmune_MS,462,25.2164502164502,26.334505748383,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,TCR Evenness,Thorsson2018_PanImmune_MS,428,0.971597518109911,0.0375513341717847,477,49
LUSC,thorsson,immune_inflammatory_and_genomic_context,CTA Score,Thorsson2018_PanImmune_MS,455,4.50796737496634,1.5096537965421,477,22
LUSC,thorsson,immune_inflammatory_and_genomic_context,Th1 Cells,Thorsson2018_PanImmune_MS,462,-706.141779575847,679.270362212445,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Th2 Cells,Thorsson2018_PanImmune_MS,462,432.264880080938,445.927818130588,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Th17 Cells,Thorsson2018_PanImmune_MS,462,-1382.45519904822,1355.32270500622,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,B Cells Memory,Thorsson2018_PanImmune_MS,462,0.0134590347109079,0.0286336802938106,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,B Cells Naive,Thorsson2018_PanImmune_MS,462,0.0672413545602606,0.0621139331909357,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,462,0.0235459526365233,0.039116631539189,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,462,0.0135884047378494,0.0197975670181347,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Eosinophils,Thorsson2018_PanImmune_MS,462,0.00087300383575535,0.00425980891221374,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Macrophages M0,Thorsson2018_PanImmune_MS,462,0.0960597850085812,0.0990425950775511,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Macrophages M1,Thorsson2018_PanImmune_MS,462,0.0611023265163034,0.0446931571100212,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Macrophages M2,Thorsson2018_PanImmune_MS,462,0.230875021449504,0.0919776937199919,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Activated,Thorsson2018_PanImmune_MS,462,0.0209577401165057,0.0369310806216859,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Resting,Thorsson2018_PanImmune_MS,462,0.0242212056473262,0.0308483799560903,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Monocytes,Thorsson2018_PanImmune_MS,462,0.0180552478858135,0.0182456110056296,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Neutrophils,Thorsson2018_PanImmune_MS,462,0.010258339906291,0.023029108320881,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,NK Cells Activated,Thorsson2018_PanImmune_MS,462,0.0212604976202836,0.0279161176870975,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,NK Cells Resting,Thorsson2018_PanImmune_MS,462,0.0187444932618246,0.0230481609102345,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,Plasma Cells,Thorsson2018_PanImmune_MS,462,0.0935149055061775,0.0780130981095963,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,462,0.0102562717355648,0.0190622574946517,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,462,0.0801586470358815,0.068776589092564,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,462,0.00204583706450172,0.0100332179610736,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,T Cells CD8,Thorsson2018_PanImmune_MS,462,0.114314446174093,0.0651644389809622,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,462,0.0634725718838287,0.0450713206047459,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,T Cells gamma delta,Thorsson2018_PanImmune_MS,462,0.00049321759485358,0.00373810215816943,477,15
LUSC,thorsson,immune_inflammatory_and_genomic_context,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,462,0.0155016951113695,0.0193588327237361,477,15
LUSC,rna_pathway_activity,vitamin B6 metabolism,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-4.73001754722933e-15,0.416751159068679,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-5.91632006543669e-16,0.192752926511067,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,4.84057238736568e-16,0.493314979307569,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-9.72905966316256e-16,0.214176295690366,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,5.50845918586387e-16,0.422810363038959,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,4.60917853591749e-16,0.266939806655819,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,1.16000776236098e-15,0.253643679838805,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,3.28450716916737e-16,0.221468240211318,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,8.89054911561671e-16,0.209927346773828,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,8.23434887527248e-16,0.236529259941866,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,1.36592491703356e-15,0.348123744270189,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,9.98966990999562e-16,0.352534991335297,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-1.53982090236432e-15,0.239096561643362,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-7.82999396314584e-16,0.499779801636981,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,6.5795322406733e-17,0.516521933276427,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-2.46936973792943e-16,0.194348474098035,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,1.05880216874778e-16,0.165302234298898,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-4.26734670991448e-16,0.208927525423482,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,4.24338926569889e-16,0.421150856874462,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,1.38117587542446e-15,0.17914674929185,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-1.02140518265514e-16,0.34232133024284,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,1.6234966587466e-15,0.149543136779233,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,9.36268606503626e-16,0.235982785443048,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-5.08599010859861e-16,0.295770882975437,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,9.37261963946711e-16,0.430747727252504,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,6.49772633359565e-16,0.42595202354523,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,4.11133115855926e-16,0.588892400611548,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-1.62545415723738e-16,0.506493489230491,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,8.14553103330246e-17,0.206070252616408,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-4.24222060988349e-17,0.3284060289202,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-3.50363013455392e-16,0.264050804852518,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,1.07504648458177e-15,0.283484789152356,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-6.80508281304451e-16,0.438302321668703,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-1.00790720798733e-15,0.478760612660923,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,5.08715876441401e-16,0.272729446784673,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,9.45793151399094e-16,0.23173368654866,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,2.2227833608811e-16,0.396918881278377,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-8.0689840773941e-16,0.186009480147901,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,1.05091374199387e-16,0.29769272286003,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-5.88546024781142e-16,0.178446424580726,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,8.91100059238612e-17,0.141238385478269,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-5.79770150017411e-16,0.243020382523494,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,1.02672256661519e-15,0.288459428995219,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-8.35099533384658e-16,0.211110699440079,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-3.9208402606499e-16,0.310494723585992,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-6.63796503144304e-17,0.394566296979928,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-1.51925256001337e-17,0.212087898411017,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,3.03383049676516e-16,0.301705776078016,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,9.27883501028167e-16,0.155556086998166,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,3.98394767468122e-16,0.267234545219565,477,2
LUSC,rna_pathway_activity,MSigDB Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,5.43424954158629e-17,0.196436291022541,477,2
LUSC,rna_pathway_activity,glutathione synthesis and recycling,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,475,-3.61029919410408e-15,0.338198996464625,477,2
LUSC,aneuploidy,aneuploidy,Aneuploidy score,Taylor2018_TableS2,459,16.1285403050109,6.64499288166582,477,18
LUSC,aneuploidy,aneuploidy,Deleted arm count,Taylor2018_TableS2,459,10.0958605664488,4.45054879474456,477,18
LUSC,aneuploidy,aneuploidy,Amplified arm count,Taylor2018_TableS2,459,6.03267973856209,4.83855282686301,477,18
LUSC,fusion,fusion,Fusion burden,Gao2018_TableS1,475,1.18016411027306,0.71244590007823,477,2
LUSC,microsatellite_instability,microsatellite_instability,MANTIS score,cBioPortal_TCGA_PanCancer,454,0.307452422907489,0.0407874313069045,477,23
LUSC,microsatellite_instability,microsatellite_instability,MSIsensor score,cBioPortal_TCGA_PanCancer,455,0.27,1.11677241044901,477,22
MESO,thorsson,immune_inflammatory_and_genomic_context,Leukocyte Fraction,Thorsson2018_PanImmune_MS,75,0.256477026366655,0.175703336215943,75,0
MESO,thorsson,immune_inflammatory_and_genomic_context,Stromal Fraction,Thorsson2018_PanImmune_MS,69,0.397101449275362,0.188532267867547,75,6
MESO,thorsson,immune_inflammatory_and_genomic_context,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,69,0.0857971014492754,0.112751754872237,75,6
MESO,thorsson,immune_inflammatory_and_genomic_context,Proliferation,Thorsson2018_PanImmune_MS,72,-0.228577777777778,0.567573684791879,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Wound Healing,Thorsson2018_PanImmune_MS,72,0.0408194444444444,0.13549445977852,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Macrophage Regulation,Thorsson2018_PanImmune_MS,72,0.517331944444444,0.485839376988718,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,72,0.370147222222222,0.970227844007762,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,IFN-gamma Response,Thorsson2018_PanImmune_MS,72,0.376486111111111,0.897656041016489,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,TGF-beta Response,Thorsson2018_PanImmune_MS,72,0.540730555555556,0.294290822261403,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,SNV Neoantigens,Thorsson2018_PanImmune_MS,67,2.48412539075406,0.659764682951525,75,8
MESO,thorsson,immune_inflammatory_and_genomic_context,Indel Neoantigens,Thorsson2018_PanImmune_MS,55,2.19092706316793,1.57245578753754,75,20
MESO,thorsson,immune_inflammatory_and_genomic_context,Silent Mutation Rate,Thorsson2018_PanImmune_MS,71,0.220028287979224,0.176741794186445,75,4
MESO,thorsson,immune_inflammatory_and_genomic_context,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,71,0.493017685632592,0.251106552406909,75,4
MESO,thorsson,immune_inflammatory_and_genomic_context,Number of Segments,Thorsson2018_PanImmune_MS,75,4.82390765614442,0.553539659990231,75,0
MESO,thorsson,immune_inflammatory_and_genomic_context,Fraction Altered,Thorsson2018_PanImmune_MS,75,0.42741919729025,0.337744990400558,75,0
MESO,thorsson,immune_inflammatory_and_genomic_context,Aneuploidy Score,Thorsson2018_PanImmune_MS,69,6.55072463768116,6.61668175208349,75,6
MESO,thorsson,immune_inflammatory_and_genomic_context,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,69,18.5652173913044,10.9899395984926,75,6
MESO,thorsson,immune_inflammatory_and_genomic_context,BCR Evenness,Thorsson2018_PanImmune_MS,36,0.834896625987536,0.110629454242091,75,39
MESO,thorsson,immune_inflammatory_and_genomic_context,BCR Shannon,Thorsson2018_PanImmune_MS,44,2.02592984937898,1.35112812902602,75,31
MESO,thorsson,immune_inflammatory_and_genomic_context,BCR Richness,Thorsson2018_PanImmune_MS,44,30.7272727272727,39.3277011292287,75,31
MESO,thorsson,immune_inflammatory_and_genomic_context,TCR Shannon,Thorsson2018_PanImmune_MS,69,2.30466560481949,0.998003590298967,75,6
MESO,thorsson,immune_inflammatory_and_genomic_context,TCR Richness,Thorsson2018_PanImmune_MS,72,17.3055555555556,24.630588385056,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,TCR Evenness,Thorsson2018_PanImmune_MS,67,0.974610774396252,0.0519400936124509,75,8
MESO,thorsson,immune_inflammatory_and_genomic_context,CTA Score,Thorsson2018_PanImmune_MS,70,1.49046224565177,0.53714108900421,75,5
MESO,thorsson,immune_inflammatory_and_genomic_context,Th1 Cells,Thorsson2018_PanImmune_MS,72,-178.376720686145,779.785495825506,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Th2 Cells,Thorsson2018_PanImmune_MS,72,326.27228080225,561.741924283268,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Th17 Cells,Thorsson2018_PanImmune_MS,72,-1509.28216665808,1484.42430405087,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,B Cells Memory,Thorsson2018_PanImmune_MS,72,0.0159325704588748,0.03226332164333,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,B Cells Naive,Thorsson2018_PanImmune_MS,72,0.0404680850892928,0.0599363213715857,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,72,0.00470125922175242,0.0130170044458032,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,72,0.00124808633950637,0.00559874344656367,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Eosinophils,Thorsson2018_PanImmune_MS,72,0.00107895361388093,0.00658655469899105,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Macrophages M0,Thorsson2018_PanImmune_MS,72,0.0304753547896877,0.0810842633051775,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Macrophages M1,Thorsson2018_PanImmune_MS,72,0.0396353292241528,0.0350167149249023,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Macrophages M2,Thorsson2018_PanImmune_MS,72,0.340315567675845,0.127121648127741,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Activated,Thorsson2018_PanImmune_MS,72,0.0264110163034741,0.0509859847672887,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Resting,Thorsson2018_PanImmune_MS,72,0.0259269439682749,0.044509411168982,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Monocytes,Thorsson2018_PanImmune_MS,72,0.0701085741681379,0.0561767864038737,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Neutrophils,Thorsson2018_PanImmune_MS,72,0.00429077138199633,0.00671409739643352,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,NK Cells Activated,Thorsson2018_PanImmune_MS,72,0.0740319017057796,0.0454861903733946,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,NK Cells Resting,Thorsson2018_PanImmune_MS,72,0.00232183097699067,0.00816312616047943,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,Plasma Cells,Thorsson2018_PanImmune_MS,72,0.0286100717819364,0.0356115906453193,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,72,0.000307853652603711,0.00124590131457143,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,72,0.0908387935416622,0.0547455639431557,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,72,0,0,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,T Cells CD8,Thorsson2018_PanImmune_MS,72,0.125076729342168,0.0798239784856589,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,72,0.0563957409547086,0.0321593429754874,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,T Cells gamma delta,Thorsson2018_PanImmune_MS,72,0.000718043657276944,0.00305658442466035,75,3
MESO,thorsson,immune_inflammatory_and_genomic_context,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,72,0.0211065221519974,0.0218659896905406,75,3
MESO,rna_pathway_activity,vitamin B6 metabolism,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,1.16702943605181e-15,0.502728423340657,75,0
MESO,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,-7.40148683083438e-18,0.183103958430773,75,0
MESO,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,-1.74675089207691e-16,0.454206891379942,75,0
MESO,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,-5.32907051820075e-17,0.274361653012201,75,0
MESO,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,-7.69754630406775e-17,0.326508178999348,75,0
MESO,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,2.47209660149868e-16,0.216173819223868,75,0
MESO,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,2.17603712826531e-16,0.190898248905121,75,0
MESO,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,-2.44989214100618e-16,0.207028550561942,75,0
