outcome_type,family,subfamily,tumor_type,endpoint,source,primary_best_foundation_model,alternative_partitions,primary_winner_repeat_count,primary_winner_repeat_proportion,modal_repeat_winner,modal_repeat_winner_count,modal_repeat_winner_proportion,modal_repeat_winner_tied
continuous,thorsson,immune_inflammatory_and_genomic_context,LIHC,Proliferation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LIHC,Stromal Fraction,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LIHC,TCR Richness,Thorsson2018_PanImmune_MS,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LIHC,TCR Shannon,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LIHC,TGF-beta Response,Thorsson2018_PanImmune_MS,TITAN,5,1,0.2,GigaSSL,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LIHC,Th17 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LIHC,Th2 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LIHC,Wound Healing,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Aneuploidy Score,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Fraction Altered,Thorsson2018_PanImmune_MS,ProvGigaPath,5,0,0,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,IFN-gamma Response,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Leukocyte Fraction,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Macrophage Regulation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Number of Segments,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Proliferation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,SNV Neoantigens,Thorsson2018_PanImmune_MS,ProvGigaPath,5,1,0.2,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Silent Mutation Rate,Thorsson2018_PanImmune_MS,TITAN,5,2,0.4,ProvGigaPath,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Stromal Fraction,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,T Cells CD8,Thorsson2018_PanImmune_MS,TITAN,5,2,0.4,ProvGigaPath,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,TCR Shannon,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,TGF-beta Response,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,TIL Regional Fraction,Thorsson2018_PanImmune_MS,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Th1 Cells,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Th2 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUAD,Wound Healing,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,Macrophage Regulation,Thorsson2018_PanImmune_MS,ProvGigaPath,5,4,0.8,ProvGigaPath,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,Proliferation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,Stromal Fraction,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,T Cells CD8,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,TCR Richness,Thorsson2018_PanImmune_MS,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,TGF-beta Response,Thorsson2018_PanImmune_MS,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,TIL Regional Fraction,Thorsson2018_PanImmune_MS,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,Th1 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,Th17 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,Th2 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,LUSC,Wound Healing,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,TITAN,5,2,0.4,ProvGigaPath,2,0.4,TRUE
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Macrophage Regulation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,TGF-beta Response,Thorsson2018_PanImmune_MS,GigaSSL,5,4,0.8,GigaSSL,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Wound Healing,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Stromal Fraction,Thorsson2018_PanImmune_MS,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,TGF-beta Response,Thorsson2018_PanImmune_MS,GigaSSL,5,5,1,GigaSSL,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Th1 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,PAAD,Fraction Altered,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,PAAD,TIL Regional Fraction,Thorsson2018_PanImmune_MS,GigaSSL,5,3,0.6,GigaSSL,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,PCPG,Macrophage Regulation,Thorsson2018_PanImmune_MS,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,PCPG,TGF-beta Response,Thorsson2018_PanImmune_MS,ProvGigaPath,5,3,0.6,ProvGigaPath,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,Fraction Altered,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,GigaSSL,5,0,0,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,Macrophage Regulation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,Proliferation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,TIL Regional Fraction,Thorsson2018_PanImmune_MS,GigaSSL,5,5,1,GigaSSL,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,READ,TGF-beta Response,Thorsson2018_PanImmune_MS,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,READ,TIL Regional Fraction,Thorsson2018_PanImmune_MS,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,CTA Score,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Fraction Altered,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,IFN-gamma Response,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Macrophage Regulation,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Macrophages M0,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Macrophages M2,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Mast Cells Resting,Thorsson2018_PanImmune_MS,ProvGigaPath,5,1,0.2,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Number of Segments,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Proliferation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Stromal Fraction,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,TCR Shannon,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,TGF-beta Response,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Th1 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Th2 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Wound Healing,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,BCR Richness,Thorsson2018_PanImmune_MS,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,IFN-gamma Response,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Leukocyte Fraction,Thorsson2018_PanImmune_MS,ProvGigaPath,5,1,0.2,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Macrophage Regulation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Proliferation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Stromal Fraction,Thorsson2018_PanImmune_MS,GigaSSL,5,2,0.4,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,T Cells CD8,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,TCR Richness,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,TCR Shannon,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,TIL Regional Fraction,Thorsson2018_PanImmune_MS,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Th1 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Wound Healing,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Aneuploidy Score,Thorsson2018_PanImmune_MS,ProvGigaPath,5,2,0.4,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,CTA Score,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Fraction Altered,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Macrophage Regulation,Thorsson2018_PanImmune_MS,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Mast Cells Resting,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Number of Segments,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Proliferation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Silent Mutation Rate,Thorsson2018_PanImmune_MS,ProvGigaPath,5,1,0.2,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,T Cells CD8,Thorsson2018_PanImmune_MS,GigaSSL,5,3,0.6,GigaSSL,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,TIL Regional Fraction,Thorsson2018_PanImmune_MS,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Th2 Cells,Thorsson2018_PanImmune_MS,GigaSSL,5,4,0.8,GigaSSL,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Wound Healing,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,B Cells Naive,Thorsson2018_PanImmune_MS,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Fraction Altered,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,IFN-gamma Response,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Leukocyte Fraction,Thorsson2018_PanImmune_MS,TITAN,5,2,0.4,ProvGigaPath,2,0.4,TRUE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Macrophage Regulation,Thorsson2018_PanImmune_MS,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Macrophages M2,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Proliferation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Stromal Fraction,Thorsson2018_PanImmune_MS,TITAN,5,2,0.4,GigaSSL,2,0.4,TRUE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,TCR Richness,Thorsson2018_PanImmune_MS,GigaSSL,5,3,0.6,GigaSSL,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,TCR Shannon,Thorsson2018_PanImmune_MS,GigaSSL,5,4,0.8,GigaSSL,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,TGF-beta Response,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Th1 Cells,Thorsson2018_PanImmune_MS,GigaSSL,5,5,1,GigaSSL,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Th17 Cells,Thorsson2018_PanImmune_MS,ProvGigaPath,5,2,0.4,GigaSSL,2,0.4,TRUE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Th2 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Wound Healing,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,B Cells Naive,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,BCR Richness,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,BCR Shannon,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,IFN-gamma Response,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Leukocyte Fraction,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Macrophage Regulation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Macrophages M1,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Macrophages M2,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Plasma Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Proliferation,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,T Cells CD8,Thorsson2018_PanImmune_MS,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,TCR Richness,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,TCR Shannon,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,TGF-beta Response,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Th1 Cells,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Aneuploidy Score,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,IFN-gamma Response,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Indel Neoantigens,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,GigaSSL,5,0,0,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Macrophages M1,Thorsson2018_PanImmune_MS,TITAN,5,2,0.4,GigaSSL,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Macrophages M2,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Mast Cells Resting,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,TITAN,5,1,0.2,GigaSSL,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Proliferation,Thorsson2018_PanImmune_MS,GigaSSL,5,0,0,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,SNV Neoantigens,Thorsson2018_PanImmune_MS,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Stromal Fraction,Thorsson2018_PanImmune_MS,TITAN,5,2,0.4,GigaSSL,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,GigaSSL,5,1,0.2,TITAN,4,0.8,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,TITAN,5,2,0.4,GigaSSL,3,0.6,FALSE
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,TCR Richness,Thorsson2018_PanImmune_MS,TITAN,5,1,0.2,GigaSSL,3,0.6,FALSE
