outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,effect_GigaSSL,effect_ProvGigaPath,effect_TITAN,screening_positive_GigaSSL,screening_positive_ProvGigaPath,screening_positive_TITAN,q2_GigaSSL,q2_ProvGigaPath,q2_TITAN,rmse_GigaSSL,rmse_ProvGigaPath,rmse_TITAN,spearman_GigaSSL,spearman_ProvGigaPath,spearman_TITAN,balanced_accuracy_GigaSSL,balanced_accuracy_ProvGigaPath,balanced_accuracy_TITAN,auc_GigaSSL,auc_ProvGigaPath,auc_TITAN,pr_auc_GigaSSL,pr_auc_ProvGigaPath,pr_auc_TITAN,sensitivity_GigaSSL,sensitivity_ProvGigaPath,sensitivity_TITAN,specificity_GigaSSL,specificity_ProvGigaPath,specificity_TITAN,ppv_GigaSSL,ppv_ProvGigaPath,ppv_TITAN,npv_GigaSSL,npv_ProvGigaPath,npv_TITAN,prevalence_GigaSSL,prevalence_ProvGigaPath,prevalence_TITAN,no_skill_pr_auc_GigaSSL,no_skill_pr_auc_ProvGigaPath,no_skill_pr_auc_TITAN,supported_by_n,support_pattern,best_foundation_model
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,B Cells Memory,Thorsson2018_PanImmune_MS,437,,,-0.02723388617764,-0.0622300525345807,-0.000853854184467817,FALSE,FALSE,FALSE,-0.02723388617764,-0.0622300525345807,-0.000853854184467817,0.0288565798345542,0.0293440111777014,0.0284836421046714,0.07615066380335,-0.00782101225359677,0.092076375867958,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,B Cells Naive,Thorsson2018_PanImmune_MS,437,,,0.0200765256867416,-0.00926250707582055,0.0566946070402979,FALSE,FALSE,FALSE,0.0200765256867416,-0.00926250707582055,0.0566946070402979,0.0431257254597963,0.0437665590133349,0.0423122862201685,0.149925954153268,0.138913821491789,0.196447717191588,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,BCR Evenness,Thorsson2018_PanImmune_MS,282,,,-0.0343292420154484,-0.0586077650441661,-0.0677230993647058,FALSE,FALSE,FALSE,-0.0343292420154484,-0.0586077650441661,-0.0677230993647058,0.114558314533735,0.115895013788798,0.116392911802673,-0.0200324755503627,-0.0327797578166199,0.0203786887829321,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,BCR Richness,Thorsson2018_PanImmune_MS,315,,,0.00691387527831255,0.0274682538070363,0.0345154293010342,FALSE,FALSE,FALSE,0.00691387527831255,0.0274682538070363,0.0345154293010342,76.0575118053247,75.266297010851,74.993103267709,0.190016476887792,0.212927128832666,0.314783546155061,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,BCR Shannon,Thorsson2018_PanImmune_MS,315,,,0.000420325636852792,-0.0356151493635422,0.0772997319968849,FALSE,FALSE,FALSE,0.000420325636852792,-0.0356151493635422,0.0772997319968849,1.40449374630024,1.42958604110926,1.34940223427451,0.169394304256891,0.143367979377755,0.292404895674201,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,CTA Score,Thorsson2018_PanImmune_MS,436,,,0.0364263420335699,-0.0258060732612575,0.0445257969270906,FALSE,FALSE,FALSE,0.0364263420335699,-0.0258060732612575,0.0445257969270906,1.45506396748957,1.5013165072216,1.44893568912487,0.238007263871686,0.244626841576797,0.252383272390845,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,437,,,-0.0495148954750146,-0.06049640584383,0.00159687751669579,FALSE,FALSE,FALSE,-0.0495148954750146,-0.06049640584383,0.00159687751669579,0.0452912122489419,0.0455275460279887,0.0441745980924356,0.0590660725919714,0.0527328210789716,0.146875386044648,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,437,,,-0.0399603857878816,-0.0552441929621066,-0.00254529004926796,FALSE,FALSE,FALSE,-0.0399603857878816,-0.0552441929621066,-0.00254529004926796,0.0432577366608865,0.0435744465452955,0.0424724579208906,0.0263535594628403,0.0372672576151228,0.105292878916534,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Eosinophils,Thorsson2018_PanImmune_MS,437,,,-0.010207226979964,-0.0435715888103108,-0.00746233188871237,FALSE,FALSE,FALSE,-0.010207226979964,-0.0435715888103108,-0.00746233188871237,0.00237841787559862,0.00241737512113912,0.00237518440618611,0.0101069366953646,-0.0197789972625731,0.0068327639496584,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Fraction Altered,Thorsson2018_PanImmune_MS,440,,,0.178216789457548,0.149481896229976,0.198470031664809,FALSE,FALSE,FALSE,0.178216789457548,0.149481896229976,0.198470031664809,0.232955530476437,0.236993357846227,0.230066971457377,0.451145502723765,0.43499661202232,0.470972427073957,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,435,,,0.0995718912101208,0.10051988667417,0.134643775321362,FALSE,FALSE,FALSE,0.0995718912101208,0.10051988667417,0.134643775321362,13.0457001182245,13.0388308738727,12.7891102177935,0.386257703407948,0.381914715152499,0.421831664658633,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,IFN-gamma Response,Thorsson2018_PanImmune_MS,437,,,0.232421495985689,0.205213197910582,0.248925533932525,TRUE,TRUE,TRUE,0.232421495985689,0.205213197910582,0.248925533932525,0.85595250310911,0.870990840212009,0.846700396680471,0.472183776433607,0.476659349135259,0.515769024356429,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Indel Neoantigens,Thorsson2018_PanImmune_MS,381,,,-0.00319428657681153,-0.0301200074475223,0.0127536380274654,FALSE,FALSE,FALSE,-0.00319428657681153,-0.0301200074475223,0.0127536380274654,1.61069879475298,1.63217123552736,1.59784474863814,0.129625813961675,0.0709339926567022,0.166162957878874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,419,,,-0.0237071916049947,-0.0429633558221176,-0.0295790417391797,FALSE,FALSE,FALSE,-0.0237071916049947,-0.0429633558221176,-0.0295790417391797,0.144724454547435,0.146079263055711,0.145138921306774,0.114725916123225,0.0932178875982043,0.10776742430495,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,446,,,0.176181499489782,0.177522944409167,0.287027460713108,FALSE,FALSE,TRUE,0.176181499489782,0.177522944409167,0.287027460713108,0.122476736129735,0.122376979489406,0.11393948063858,0.439538239343055,0.451133926213385,0.552530955771383,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,437,,,0.171209929260699,0.0950459363013875,0.27408482983034,FALSE,FALSE,TRUE,0.171209929260699,0.0950459363013875,0.27408482983034,0.933509393036939,0.975460504267028,0.873653776792094,0.421027282299345,0.374428052385409,0.491938037944948,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophage Regulation,Thorsson2018_PanImmune_MS,437,,,0.0943480226732348,0.0520756032305314,0.192518016734013,FALSE,FALSE,FALSE,0.0943480226732348,0.0520756032305314,0.192518016734013,0.61213465138444,0.626257795796783,0.578006490492654,0.343813494940933,0.339798133337486,0.426245707359595,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophages M0,Thorsson2018_PanImmune_MS,437,,,0.0366493306262727,0.0288340791286309,0.116253668875124,FALSE,FALSE,FALSE,0.0366493306262727,0.0288340791286309,0.116253668875124,0.140377776778879,0.140946038988271,0.134452836934757,0.219405672057219,0.278855362477922,0.367013677300177,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophages M1,Thorsson2018_PanImmune_MS,437,,,0.128042761488832,0.0595299985692976,0.0935599528013597,FALSE,FALSE,FALSE,0.128042761488832,0.0595299985692976,0.0935599528013597,0.061721046364929,0.0641000192687614,0.0629296373227111,0.38234460237658,0.268238112270006,0.315861066804586,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophages M2,Thorsson2018_PanImmune_MS,437,,,0.0386429957362549,0.00185026139768629,0.0249090872494837,FALSE,FALSE,FALSE,0.0386429957362549,0.00185026139768629,0.0249090872494837,0.0839850507567714,0.0855770852356151,0.0845828269477822,0.256973809292094,0.215032958209469,0.234140250226787,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Mast Cells Activated,Thorsson2018_PanImmune_MS,437,,,0.00176443102884372,-0.0315438017700003,0.00886612853671642,FALSE,FALSE,FALSE,0.00176443102884372,-0.0315438017700003,0.00886612853671642,0.0570609639756667,0.0580051321999061,0.0568576287009974,0.13832583781733,0.148891403082937,0.247742947259152,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Mast Cells Resting,Thorsson2018_PanImmune_MS,437,,,-0.0326997720735549,-0.156307935777781,-0.0547932364178556,FALSE,FALSE,FALSE,-0.0326997720735549,-0.156307935777781,-0.0547932364178556,0.0264404936757089,0.0279781679080398,0.0267218294163283,0.0732376341599893,0.0538550842564814,0.161073071373172,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Monocytes,Thorsson2018_PanImmune_MS,437,,,-0.0755276724437666,-0.0149618500885849,-0.0336647245536379,FALSE,FALSE,FALSE,-0.0755276724437666,-0.0149618500885849,-0.0336647245536379,0.0177021813227649,0.0171965311091198,0.0173542495500055,0.0496044134883932,0.084378725151588,0.0944368397336891,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,NK Cells Activated,Thorsson2018_PanImmune_MS,437,,,0.000729432907563776,0.0177761661244148,0.00427283191327899,FALSE,FALSE,FALSE,0.000729432907563776,0.0177761661244148,0.00427283191327899,0.0252206008233953,0.0250045541217507,0.0251758451692135,0.146353761117295,0.169723375649154,0.18136230849287,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,NK Cells Resting,Thorsson2018_PanImmune_MS,437,,,-0.0305631654009688,0.00851146374933487,-0.0224767011197846,FALSE,FALSE,FALSE,-0.0305631654009688,0.00851146374933487,-0.0224767011197846,0.0306258066851067,0.0300395953077236,0.030505415121612,0.0971534749123792,0.191449295380802,0.117884366235768,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Neutrophils,Thorsson2018_PanImmune_MS,437,,,-0.0402854595017423,-0.0254815562112414,0.0308803409557199,FALSE,FALSE,FALSE,-0.0402854595017423,-0.0254815562112414,0.0308803409557199,0.0161760626263528,0.0160605525381042,0.0156129603679501,0.126438139462897,0.141362081053641,0.228710717281218,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,428,,,0.0158265617248716,0.00765581191796161,0.0412861269453015,FALSE,FALSE,FALSE,0.0158265617248716,0.00765581191796161,0.0412861269453015,0.56579442726108,0.568138226139692,0.558428212997795,0.230936215615241,0.199698417103044,0.286806498235945,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Number of Segments,Thorsson2018_PanImmune_MS,440,,,0.177637970601903,0.15113606356006,0.185329126636545,FALSE,FALSE,FALSE,0.177637970601903,0.15113606356006,0.185329126636545,0.476910910121448,0.484534577273374,0.474675512155439,0.450786311301826,0.441421395349804,0.449505893092565,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Plasma Cells,Thorsson2018_PanImmune_MS,437,,,0.0457045625024816,0.0159010622347119,0.1328899333653,FALSE,FALSE,FALSE,0.0457045625024816,0.0159010622347119,0.1328899333653,0.0608628031644469,0.0618058962617085,0.0580159811321158,0.233963003973843,0.217484871452403,0.367301401676256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Proliferation,Thorsson2018_PanImmune_MS,437,,,0.128497265449266,0.1728018641085,0.196757368705754,FALSE,FALSE,FALSE,0.128497265449266,0.1728018641085,0.196757368705754,0.340306482337743,0.331543576667636,0.326707586854686,0.385719118716899,0.434278403001955,0.451663110353582,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,SNV Neoantigens,Thorsson2018_PanImmune_MS,409,,,-0.00580068877371764,0.00303834877629672,0.0541323095825133,FALSE,FALSE,FALSE,-0.00580068877371764,0.00303834877629672,0.0541323095825133,0.781055341726669,0.777615787403896,0.757427445827936,0.221144297409242,0.210219214767906,0.264596685449121,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Silent Mutation Rate,Thorsson2018_PanImmune_MS,428,,,0.0297242235301775,0.00725535351769702,0.0231630605799832,FALSE,FALSE,FALSE,0.0297242235301775,0.00725535351769702,0.0231630605799832,0.416791506382694,0.421589748992536,0.41819833813384,0.22701276048909,0.188807056280628,0.241823290850409,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Stromal Fraction,Thorsson2018_PanImmune_MS,419,,,0.167502721762093,0.171612206413318,0.226610117979363,FALSE,FALSE,TRUE,0.167502721762093,0.171612206413318,0.226610117979363,0.158133091723452,0.157742309987922,0.152416011977873,0.445113283169105,0.462373209870902,0.492142253500038,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,437,,,0.018176707448009,-0.0896698241268839,0.0739835611637243,FALSE,FALSE,FALSE,0.018176707448009,-0.0896698241268839,0.0739835611637243,0.0212875958322549,0.0224262889105322,0.0206737518371665,0.260976658610651,0.17136561830697,0.368581358164774,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,437,,,0.00448404313211015,0.00223920206481232,-0.00201258156204998,FALSE,FALSE,FALSE,0.00448404313211015,0.00223920206481232,-0.00201258156204998,0.0713570579994362,0.0714374660794248,0.0715895134221695,0.212371090963367,0.186915463188188,0.132235050609055,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,437,,,-0.0805522761363007,-0.123055401784168,-0.0449598163193439,FALSE,FALSE,FALSE,-0.0805522761363007,-0.123055401784168,-0.0449598163193439,0.019910532532741,0.0202983424548041,0.0195798689064465,0.0880868141219646,0.0985051594182596,0.0472335314460312,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD8,Thorsson2018_PanImmune_MS,437,,,0.163008564348879,0.122459198870407,0.146128415092739,FALSE,FALSE,FALSE,0.163008564348879,0.122459198870407,0.146128415092739,0.0737039030653907,0.0754681386940745,0.0744434103594438,0.43903661976128,0.413406470853618,0.432988639694538,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,437,,,0.114852152750793,0.0887079350049447,0.13957427863851,FALSE,FALSE,FALSE,0.114852152750793,0.0887079350049447,0.13957427863851,0.0453649482869647,0.0460300350689472,0.0447269417354408,0.33879400720934,0.332140358944377,0.350327582399742,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,437,,,0.00771454734792731,-0.0229988387174269,0.00841409151834438,FALSE,FALSE,FALSE,0.00771454734792731,-0.0229988387174269,0.00841409151834438,0.0279698291169251,0.0283993938826876,0.027959968254551,0.19419775980668,0.089423013410414,0.14165154503698,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells gamma delta,Thorsson2018_PanImmune_MS,437,,,-0.169323243252871,-0.437614746496506,-0.09826198034671,FALSE,FALSE,FALSE,-0.169323243252871,-0.437614746496506,-0.09826198034671,0.00579789274213223,0.00642871458886786,0.00561895896367296,0.00364078049309062,-0.008535574215439,-0.0135378915776741,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TCR Evenness,Thorsson2018_PanImmune_MS,372,,,-0.116105013809613,-0.0836304121447329,-0.0621045381810852,FALSE,FALSE,FALSE,-0.116105013809613,-0.0836304121447329,-0.0621045381810852,0.0486144572307066,0.0479019843230121,0.0474238211408261,-0.00403530158726239,0.0194917853442094,0.0451895910605952,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TCR Richness,Thorsson2018_PanImmune_MS,418,,,0.0697032197126947,0.0784866669696498,0.111027844572641,FALSE,FALSE,FALSE,0.0697032197126947,0.0784866669696498,0.111027844572641,20.9641691891392,20.8649673114549,20.4932565111193,0.364957182200477,0.350761054667519,0.370343074160575,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TCR Shannon,Thorsson2018_PanImmune_MS,392,,,0.118101608333914,0.0376618745974088,0.0653345795628607,FALSE,FALSE,FALSE,0.118101608333914,0.0376618745974088,0.0653345795628607,1.03547571842051,1.08166926556377,1.06600374825763,0.35664581831132,0.316647524151122,0.299473413715553,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TGF-beta Response,Thorsson2018_PanImmune_MS,437,,,0.170925799607841,0.145973561079282,0.14672996890718,FALSE,FALSE,FALSE,0.170925799607841,0.145973561079282,0.14672996890718,0.337080729274877,0.342115603545712,0.341964064767738,0.412709678806276,0.413446620575582,0.387186545413273,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Th1 Cells,Thorsson2018_PanImmune_MS,437,,,0.0485504407964831,-0.0452305848148078,0.0932949995935441,FALSE,FALSE,FALSE,0.0485504407964831,-0.0452305848148078,0.0932949995935441,544.29924953573,570.49376922117,531.346539283921,0.230259383315757,0.141440735946559,0.295810087918213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Th17 Cells,Thorsson2018_PanImmune_MS,437,,,0.0173981003630183,-0.00401468384174208,0.0419321303518039,FALSE,FALSE,FALSE,0.0173981003630183,-0.00401468384174208,0.0419321303518039,1054.66134288623,1066.09095914382,1041.41149237494,0.136064297544381,0.145599243531234,0.184553186190419,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Th2 Cells,Thorsson2018_PanImmune_MS,437,,,0.0624002619020873,0.0975007952101935,0.0477832775516834,FALSE,FALSE,FALSE,0.0624002619020873,0.0975007952101935,0.0477832775516834,440.581242449047,432.255649956463,444.002245667816,0.248454867107499,0.31968944058295,0.246115634694377,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Wound Healing,Thorsson2018_PanImmune_MS,437,,,0.0658243785328235,0.0918690395671468,0.0930655278054095,FALSE,FALSE,FALSE,0.0658243785328235,0.0918690395671468,0.0930655278054095,0.146036604032504,0.143986475591486,0.143891591199938,0.266841606678921,0.327432163657804,0.335133492776334,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Aneuploidy Score,Thorsson2018_PanImmune_MS,65,,,0.0230851270763834,-0.126935194668875,-0.383101494770786,FALSE,FALSE,FALSE,0.0230851270763834,-0.126935194668875,-0.383101494770786,6.84749693983514,7.35449669661552,8.14761523196752,0.271292270644708,0.0740749300663938,0.0302513024929086,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,B Cells Memory,Thorsson2018_PanImmune_MS,65,,,-0.161820249645932,-0.199757462347232,-0.127351872235493,FALSE,FALSE,FALSE,-0.161820249645932,-0.199757462347232,-0.127351872235493,0.030770124506958,0.0312684614623465,0.0303102506629392,0.00575148339505899,-0.022912792148737,-0.0278260026603056,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,B Cells Naive,Thorsson2018_PanImmune_MS,65,,,-0.598730638580317,-0.172919309108052,-0.0163768512190079,FALSE,FALSE,FALSE,-0.598730638580317,-0.172919309108052,-0.0163768512190079,0.0558653474727059,0.0478507691833768,0.0445432845336249,-0.117845461974738,0.0798899243356818,0.0592356741716723,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,CTA Score,Thorsson2018_PanImmune_MS,65,,,-0.534984253329154,-0.326217955666494,-0.165958651420909,FALSE,FALSE,FALSE,-0.534984253329154,-0.326217955666494,-0.165958651420909,0.676925062914567,0.629210676926001,0.589970377649244,-0.0122377622377622,0.0190122377622378,0.0956293706293706,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,65,,,-0.150755045758638,-0.260136370175112,-0.0524749170336742,FALSE,FALSE,FALSE,-0.150755045758638,-0.260136370175112,-0.0524749170336742,0.0409549705646361,0.0428572151620505,0.0391670670437857,0.123458967451833,0.113329836776324,0.0741871501888985,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,65,,,-0.172486455805983,-0.11167378818678,-0.185887882632246,FALSE,FALSE,FALSE,-0.172486455805983,-0.11167378818678,-0.185887882632246,0.00702473275489484,0.006840133411505,0.00706476475726815,-0.104831956943014,0.0348743761145086,0.0641799895760019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Eosinophils,Thorsson2018_PanImmune_MS,65,,,-0.155974925023573,-0.256939100632302,-0.508905575224729,FALSE,FALSE,FALSE,-0.155974925023573,-0.256939100632302,-0.508905575224729,0.00815311604129676,0.00850171485871452,0.00931494829039279,0.21527935407088,0.175073517258588,0.0644367806576747,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Fraction Altered,Thorsson2018_PanImmune_MS,65,,,0.318058784956631,0.243944204253426,0.16477896489087,TRUE,TRUE,FALSE,0.318058784956631,0.243944204253426,0.16477896489087,0.241513625970717,0.254299257546816,0.267281488049683,0.264160839160839,0.183653846153846,0.207736013986014,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,GigaSSL+ProvGigaPath,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,65,,,0.161143587489009,0.105364917008148,0.179340887395461,FALSE,FALSE,FALSE,0.161143587489009,0.105364917008148,0.179340887395461,5.10201512152561,5.26891132531369,5.04637273486635,0.182535958730856,0.177026278330615,0.345256833690441,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,IFN-gamma Response,Thorsson2018_PanImmune_MS,65,,,0.172199548598366,-0.04702571318313,-0.139772081460728,FALSE,FALSE,FALSE,0.172199548598366,-0.04702571318313,-0.139772081460728,0.403548351445952,0.453849040604207,0.47352373815675,0.438374125874126,0.277185314685315,0.0426573426573427,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,61,,,-0.18238752249351,-0.407443199171912,-0.294996565172096,FALSE,FALSE,FALSE,-0.18238752249351,-0.407443199171912,-0.294996565172096,0.201117227934366,0.219424336479603,0.210476524378215,-0.0312960741245707,-0.0499260420244966,0.101612843210267,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Leukocyte Fraction,Thorsson2018_PanImmune_MS,65,,,0.00816351723009312,0.109892838870767,-0.471112809354819,FALSE,FALSE,FALSE,0.00816351723009312,0.109892838870767,-0.471112809354819,0.0941957459687081,0.0892344184946192,0.114718705796817,0.249082167832168,0.347989510489511,0.121634615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,65,,,0.020426034254726,-0.0214945303065426,-0.331649132987894,FALSE,FALSE,FALSE,0.020426034254726,-0.0214945303065426,-0.331649132987894,0.812482179020336,0.829685021113574,0.947305659923005,0.282954545454545,0.283304195804196,0.046722027972028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL
