outcome_type,family,subfamily,tumor_type,endpoint,source,foundation_model,feasible,error,grouped_q2,grouped_rmse,grouped_spearman,grouped_sensitivity,grouped_specificity,grouped_ppv,grouped_npv,grouped_balanced_accuracy,grouped_auc,grouped_pr_auc,grouped_prevalence,grouped_no_skill_pr_auc,matched_random_q2,matched_random_balanced_accuracy,matched_random_auc,matched_random_pr_auc,matched_random_ppv,matched_random_npv,grouped_effect,matched_random_effect,grouped_crossing,selected_components_grouped_median,selected_components_matched_median,selected_components_grouped_at_ceiling,grouped_degenerate_inner_fold_events,matched_degenerate_inner_fold_events,grouped_constant_fallback_outer_fits,matched_constant_fallback_outer_fits,grouped_informative_component_selections,matched_informative_component_selections,grouped_estimable_outer_fits,matched_estimable_outer_fits,grouped_minimum_inner_training_positive,grouped_minimum_inner_training_negative,primary_crossing,n,positive,negative,supported_by_n,primary_consensus_class,primary_effect,primary_operating_metric,seed,fastPLS_version,fastPLS_remote_sha,retained_primary_crossing,grouped_minus_matched_effect,grouped_job_id,n_codes,requested_outer_folds,realized_outer_folds,outer_test_n_min,outer_test_n_max,outer_training_n_min,outer_test_codes_min,outer_training_codes_min,outer_test_positive_min,outer_test_negative_min,outer_training_positive_min,outer_training_negative_min,single_class_outer_test_folds,any_single_class_outer_test_fold,inner_folds_realized_min,inner_folds_realized_max,inner_validation_n_min,inner_training_n_min,inner_validation_codes_min,inner_training_codes_min,inner_validation_positive_min,inner_validation_negative_min,inner_training_positive_min,inner_training_negative_min,single_class_inner_validation_folds,any_single_class_inner_validation_fold,grouped_fold_adequacy_flag,any_single_class_inner_training_fold,grouped_fold_adequacy_reasons,adequacy_flag_definition,metric_construction
binary,oncogenic_pathway,oncogenic_pathway,STAD,PI3K,SanchezVega2018_TableS4,GigaSSL,TRUE,,,,,0.784615384615385,0.382198952879581,0.463636363636364,0.722772277227723,0.583407168747483,0.591582762786951,0.487161737862829,0.404984423676012,0.404984423676012,,0.584474426097463,0.593636729762384,0.455215736553518,0.462555066079295,0.734042553191489,0.591582762786951,0.593636729762384,FALSE,2,2,0,0,0,0,0,5,5,5,5,41,61,FALSE,321,130,191,2,exactly two,0.55606121627064,0.55606121627064,20961069,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.00205396697543292,254,21,5,5,23,131,190,4,16,9,14,77,113,0,FALSE,5,5,3,80,2,12,1,1,27,53,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,PI3K,SanchezVega2018_TableS4,ProvGigaPath,TRUE,,,,,0.669230769230769,0.476439790575916,0.46524064171123,0.67910447761194,0.572835279903343,0.598912605718889,0.491118270013608,0.404984423676012,0.404984423676012,,0.59335481272654,0.638662907772855,0.541800411822827,0.5,0.680473372781065,0.598912605718889,0.638662907772855,FALSE,2,2,1,0,0,0,0,5,5,5,5,41,61,TRUE,321,130,191,2,exactly two,0.608860249697946,0.608860249697946,20961069,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0397503020539669,254,21,5,5,23,131,190,4,16,9,14,77,113,0,FALSE,5,5,3,80,2,12,1,1,27,53,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,PI3K,SanchezVega2018_TableS4,TITAN,TRUE,,,,,0.746153846153846,0.528795811518325,0.518716577540107,0.753731343283582,0.637474828836085,0.652074103906565,0.510548828170328,0.404984423676012,0.404984423676012,,0.652537253322594,0.655014095851792,0.516107160118403,0.522388059701493,0.791666666666667,0.652074103906565,0.655014095851792,TRUE,2,2,0,0,0,0,0,5,5,5,5,41,61,TRUE,321,130,191,2,exactly two,0.67933950865888,0.67933950865888,20961069,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.00293999194522754,254,21,5,5,23,131,190,4,16,9,14,77,113,0,FALSE,5,5,3,80,2,12,1,1,27,53,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,RTK RAS,SanchezVega2018_TableS4,GigaSSL,TRUE,,,,,0.783068783068783,0.356060606060606,0.63519313304721,0.534090909090909,0.569564694564695,0.586339586339586,0.666656131920236,0.588785046728972,0.588785046728972,,0.565055315055315,0.624498957832291,0.688199018448723,0.675213675213675,0.46078431372549,0.586339586339586,0.624498957832291,FALSE,11,7,1,0,0,0,0,5,5,5,5,49,39,FALSE,321,189,132,2,exactly two,0.594436427769761,0.594436427769761,20961070,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0381593714927048,255,21,5,5,27,107,214,4,16,14,13,128,86,0,FALSE,5,5,9,84,2,12,4,4,47,37,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,RTK RAS,SanchezVega2018_TableS4,ProvGigaPath,TRUE,,,,,0.576719576719577,0.507575757575758,0.626436781609195,0.45578231292517,0.542147667147667,0.622695206028539,0.688720674065947,0.588785046728972,0.588785046728972,,0.59018759018759,0.631673881673882,0.670510706485135,0.666666666666667,0.51063829787234,0.622695206028539,0.631673881673882,TRUE,7,6,0,0,0,0,0,5,5,5,5,49,39,TRUE,321,189,132,2,exactly two,0.636764470097804,0.636764470097804,20961070,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.00897867564534238,255,21,5,5,27,107,214,4,16,14,13,128,86,0,FALSE,5,5,9,84,2,12,4,4,47,37,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,RTK RAS,SanchezVega2018_TableS4,TITAN,TRUE,,,,,0.46031746031746,0.742424242424242,0.71900826446281,0.49,0.601370851370851,0.646224146224146,0.689927478629144,0.588785046728972,0.588785046728972,,0.602693602693603,0.659852493185827,0.701402167470006,0.68,0.520547945205479,0.646224146224146,0.659852493185827,TRUE,3,3,1,0,0,0,0,5,5,5,5,49,39,TRUE,321,189,132,2,exactly two,0.66029341029341,0.66029341029341,20961070,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.0136283469616803,255,21,5,5,27,107,214,4,16,14,13,128,86,0,FALSE,5,5,9,84,2,12,4,4,47,37,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,TGF-Beta,SanchezVega2018_TableS4,GigaSSL,TRUE,,,,,0.202247191011236,0.862068965517241,0.36,0.738007380073801,0.532158078264239,0.589306470360326,0.356425486054762,0.277258566978193,0.277258566978193,,0.638342696629214,0.675997675319644,0.406818852551647,0.4,0.823863636363636,0.589306470360326,0.675997675319644,FALSE,2,3,0,0,0,0,0,5,5,5,5,30,64,TRUE,321,89,232,3,all three,0.662776055792329,0.662776055792329,20961071,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.086691204959318,256,21,5,5,17,159,162,4,16,2,15,46,116,0,FALSE,5,5,2,106,2,12,0,2,26,66,2,TRUE,sparse grouped folds,FALSE,single_class_inner_validation_fold,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,TGF-Beta,SanchezVega2018_TableS4,ProvGigaPath,TRUE,,,,,0.808988764044944,0.206896551724138,0.28125,0.738461538461539,0.507942657884541,0.616427741185587,0.364479937740022,0.277258566978193,0.277258566978193,,0.587006005424254,0.615652847733437,0.360844623888628,0.348101265822785,0.791411042944785,0.616427741185587,0.615652847733437,TRUE,5,5,0,0,0,0,0,5,5,5,5,30,64,TRUE,321,89,232,3,all three,0.605482371173964,0.605482371173964,20961071,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.000774893452150316,256,21,5,5,17,159,162,4,16,2,15,46,116,0,FALSE,5,5,2,106,2,12,0,2,26,66,2,TRUE,sparse grouped folds,FALSE,single_class_inner_validation_fold,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,TGF-Beta,SanchezVega2018_TableS4,TITAN,TRUE,,,,,0.741573033707865,0.512931034482759,0.368715083798883,0.838028169014084,0.627252034095312,0.65948275862069,0.425929714823056,0.277258566978193,0.277258566978193,,0.648028864781093,0.690091049980628,0.412283970306769,0.37696335078534,0.869230769230769,0.65948275862069,0.690091049980628,TRUE,2,2,0,0,0,0,0,5,5,5,5,30,64,TRUE,321,89,232,3,all three,0.685247965904688,0.685247965904688,20961071,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.030608291359938,256,21,5,5,17,159,162,4,16,2,15,46,116,0,FALSE,5,5,2,106,2,12,0,2,26,66,2,TRUE,sparse grouped folds,FALSE,single_class_inner_validation_fold,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,TP53,SanchezVega2018_TableS4,GigaSSL,TRUE,,,,,0.477777777777778,0.723404255319149,0.688,0.520408163265306,0.600591016548463,0.626398739164697,0.683054995349127,0.560747663551402,0.560747663551402,,0.598167848699764,0.653703703703704,0.683399739167919,0.66025641025641,0.533333333333333,0.626398739164697,0.653703703703704,TRUE,2,3,0,0,0,0,0,5,5,5,5,48,37,TRUE,321,180,141,3,all three,0.609810874704492,0.609810874704492,20961072,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.0273049645390071,257,21,5,5,28,101,220,3,16,14,13,122,91,0,FALSE,5,5,8,136,2,12,4,4,74,60,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,TP53,SanchezVega2018_TableS4,ProvGigaPath,TRUE,,,,,0.45,0.687943262411348,0.648,0.494897959183674,0.568971631205674,0.582584712371946,0.663153732755841,0.560747663551402,0.560747663551402,,0.633037825059102,0.665602836879433,0.705298170950239,0.689024390243902,0.573248407643312,0.582584712371946,0.665602836879433,FALSE,4,4,0,0,0,0,0,5,5,5,5,48,37,TRUE,321,180,141,3,all three,0.676595744680851,0.676595744680851,20961072,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0830181245074862,257,21,5,5,28,101,220,3,16,14,13,122,91,0,FALSE,5,5,8,136,2,12,4,4,74,60,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,TP53,SanchezVega2018_TableS4,TITAN,TRUE,,,,,0.694444444444445,0.539007092198582,0.657894736842105,0.580152671755725,0.616725768321513,0.687273443656422,0.727647515745057,0.560747663551402,0.560747663551402,,0.648640661938534,0.701930654058314,0.740559171878906,0.69060773480663,0.607142857142857,0.687273443656422,0.701930654058314,TRUE,3,3,0,0,0,0,0,5,5,5,5,48,37,TRUE,321,180,141,3,all three,0.632190701339638,0.632190701339638,20961072,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.0146572104018913,257,21,5,5,28,101,220,3,16,14,13,122,91,0,FALSE,5,5,8,136,2,12,4,4,74,60,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,WNT,SanchezVega2018_TableS4,GigaSSL,TRUE,,,,,0.73728813559322,0.458128078817734,0.441624365482233,0.75,0.597708107205477,0.6299156717041,0.48866203607377,0.367601246105919,0.367601246105919,,0.592969858896218,0.622818735910495,0.430104275174248,0.449704142011834,0.723684210526316,0.6299156717041,0.622818735910495,TRUE,1,1,0,0,0,0,0,5,5,5,5,30,55,TRUE,321,118,203,3,all three,0.605118143107623,0.605118143107623,20961073,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.00709693579360449,258,21,5,5,7,157,164,3,16,3,4,57,107,0,FALSE,5,5,3,100,3,12,1,2,32,64,0,FALSE,sparse grouped folds,FALSE,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,WNT,SanchezVega2018_TableS4,ProvGigaPath,TRUE,,,,,0.661016949152542,0.536945812807882,0.453488372093023,0.731543624161074,0.598981380980212,0.563204475244218,0.453902777079463,0.367601246105919,0.367601246105919,,0.585184102863822,0.609919011438591,0.48982783638748,0.445121951219512,0.713375796178344,0.563204475244218,0.609919011438591,FALSE,2,3,0,0,0,0,0,5,5,5,5,30,55,TRUE,321,118,203,3,all three,0.648576438173165,0.648576438173165,20961073,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0467145361943725,258,21,5,5,7,157,164,3,16,3,4,57,107,0,FALSE,5,5,3,100,3,12,1,2,32,64,0,FALSE,sparse grouped folds,FALSE,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,STAD,WNT,SanchezVega2018_TableS4,TITAN,TRUE,,,,,0.754237288135593,0.571428571428571,0.505681818181818,0.8,0.662832929782082,0.69520748100526,0.514842623636259,0.367601246105919,0.367601246105919,,0.637701427736495,0.684854304082825,0.506349407524221,0.49685534591195,0.759259259259259,0.69520748100526,0.684854304082825,TRUE,1,1,0,0,0,0,0,5,5,5,5,30,55,TRUE,321,118,203,3,all three,0.698421975452952,0.698421975452952,20961073,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0103531769224346,258,21,5,5,7,157,164,3,16,3,4,57,107,0,FALSE,5,5,3,100,3,12,1,2,32,64,0,FALSE,sparse grouped folds,FALSE,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,TGCT,RTK RAS,SanchezVega2018_TableS4,GigaSSL,TRUE,,,,,0.666666666666667,0.584269662921348,0.493150684931507,0.742857142857143,0.625468164794008,0.666874739908448,0.538871973139119,0.377622377622378,0.377622377622378,,0.625468164794008,0.568456096545984,0.472603053547103,0.493150684931507,0.742857142857143,0.666874739908448,0.568456096545984,TRUE,1,14,0,0,0,0,0,5,5,5,5,17,14,TRUE,143,54,89,3,all three,0.609654598418643,0.609654598418643,20961074,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0984186433624636,259,15,5,5,7,82,61,2,11,5,2,32,29,0,FALSE,5,5,4,29,2,8,3,1,17,12,0,FALSE,sparse grouped folds,FALSE,outer_test_n_below_10;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,oncogenic_pathway,oncogenic_pathway,TGCT,RTK RAS,SanchezVega2018_TableS4,ProvGigaPath,TRUE,,,,,0.648148148148148,0.685393258426966,0.555555555555556,0.7625,0.666770703287557,0.709529754473575,0.603534550755808,0.377622377622378,0.377622377622378,,0.615896795672077,0.635039533915938,0.493942609337681,0.475,0.746031746031746,0.709529754473575,0.635039533915938,TRUE,1,2,0,0,0,0,0,5,5,5,5,17,14,TRUE,143,54,89,3,all three,0.673949230129005,0.673949230129005,20961074,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0744902205576363,259,15,5,5,7,82,61,2,11,5,2,32,29,0,FALSE,5,5,4,29,2,8,3,1,17,12,0,FALSE,sparse grouped folds,FALSE,outer_test_n_below_10;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
