outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,effect_GigaSSL,effect_ProvGigaPath,effect_TITAN,screening_positive_GigaSSL,screening_positive_ProvGigaPath,screening_positive_TITAN,q2_GigaSSL,q2_ProvGigaPath,q2_TITAN,rmse_GigaSSL,rmse_ProvGigaPath,rmse_TITAN,spearman_GigaSSL,spearman_ProvGigaPath,spearman_TITAN,balanced_accuracy_GigaSSL,balanced_accuracy_ProvGigaPath,balanced_accuracy_TITAN,auc_GigaSSL,auc_ProvGigaPath,auc_TITAN,pr_auc_GigaSSL,pr_auc_ProvGigaPath,pr_auc_TITAN,sensitivity_GigaSSL,sensitivity_ProvGigaPath,sensitivity_TITAN,specificity_GigaSSL,specificity_ProvGigaPath,specificity_TITAN,ppv_GigaSSL,ppv_ProvGigaPath,ppv_TITAN,npv_GigaSSL,npv_ProvGigaPath,npv_TITAN,prevalence_GigaSSL,prevalence_ProvGigaPath,prevalence_TITAN,no_skill_pr_auc_GigaSSL,no_skill_pr_auc_ProvGigaPath,no_skill_pr_auc_TITAN,supported_by_n,support_pattern,best_foundation_model,effect_range,discordance_rank
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,-0.179314592550819,-0.143689307572003,0.0535772430160563,FALSE,FALSE,FALSE,-0.179314592550819,-0.143689307572003,0.0535772430160563,0.239753861850559,0.236104794126012,0.214779764745285,0.0107990314769976,0.00154083204930663,0.16221659696236,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.232891835566875,387
continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,IFN-gamma Response,Thorsson2018_PanImmune_MS,262,,,0.00897794002005026,-0.0395172056199962,0.192883336851761,FALSE,FALSE,FALSE,0.00897794002005026,-0.0395172056199962,0.192883336851761,0.901552303684636,0.923347350788566,0.813612145871109,0.228754119597569,0.222199461835477,0.423110548254908,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.232400542471757,388
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,-0.029782964238485,0.0756825642625466,0.202370528200716,FALSE,FALSE,TRUE,-0.029782964238485,0.0756825642625466,0.202370528200716,0.205249153068703,0.194454991195928,0.180638000962329,0.263008946708929,0.315573392483145,0.464769943377253,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.232153492439201,389
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.164296228161334,-0.115971454019252,0.0678518974018214,FALSE,FALSE,FALSE,-0.164296228161334,-0.115971454019252,0.0678518974018214,0.232102966607912,0.22723513831174,0.2076784367487,0.18243006993007,0.314248251748252,0.433435314685315,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.232148125563155,390
continuous,aneuploidy,aneuploidy,PCPG,Aneuploidy score,Taylor2018_TableS2,157,,,0.0652115385044266,0.0146891193072384,-0.166891400557047,FALSE,FALSE,FALSE,0.0652115385044266,0.0146891193072384,-0.166891400557047,4.99469801484029,5.12789593681111,5.58043152585902,0.118792492038255,0.108528633343974,-0.0334555260193181,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.232102939061474,391
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Fraction Altered,Thorsson2018_PanImmune_MS,95,,,-0.268351815798288,-0.0369797011254458,-0.0382455301677209,FALSE,FALSE,FALSE,-0.268351815798288,-0.0369797011254458,-0.0382455301677209,0.203357629030181,0.18387628883988,0.183988482433953,0.057964725643897,0.092035274356103,0.12694568868981,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.231372114672842,392
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,-0.111567867443719,0.105515194628182,-0.125674046730907,FALSE,FALSE,FALSE,-0.111567867443719,0.105515194628182,-0.125674046730907,0.294833938349335,0.264481905723279,0.29669881266638,0.148130128339996,0.377840311382285,0.295918367346939,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.231189241359089,393
continuous,microsatellite_instability,microsatellite_instability,MESO,MANTIS score,cBioPortal_TCGA_PanCancer,71,,,-0.195920995002848,-0.196003588625578,-0.426975497071668,FALSE,FALSE,FALSE,-0.195920995002848,-0.196003588625578,-0.426975497071668,0.0218201540397851,0.0218209075069718,0.0238349818179095,0.336877234725819,0.178994853076977,0.00635554143865227,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.23105450206882,394
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Macrophages M2,Thorsson2018_PanImmune_MS,72,,,-0.0543314834872586,-0.220118372034084,0.0106273037126084,FALSE,FALSE,FALSE,-0.0543314834872586,-0.220118372034084,0.0106273037126084,0.129619704966943,0.139438731830548,0.125563207586129,0.148241044440157,0.0670139558814072,0.173934015049199,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.230745675746692,395
continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,Macrophages M2,Thorsson2018_PanImmune_MS,52,,,-0.202974842817185,-0.134898197411257,0.0277403139258928,FALSE,FALSE,FALSE,-0.202974842817185,-0.134898197411257,0.0277403139258928,0.148320430288701,0.144062569702969,0.13334104160397,0.173653205839665,0.25629642277811,0.32587723042773,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.230715156743078,396
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,BCR Richness,Thorsson2018_PanImmune_MS,74,,,-0.221814912549828,-0.1509920976045,0.00887897466426635,FALSE,FALSE,FALSE,-0.221814912549828,-0.1509920976045,0.00887897466426635,60.5676548747129,58.7860417418681,54.5508337080554,0.270440922837472,0.281786742605713,0.312433838991484,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.230693887214094,397
continuous,rna_pathway_activity,MSigDB Hallmark,OV,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.00700380259967903,0.237203487267471,0.188087134777547,FALSE,TRUE,FALSE,0.00700380259967903,0.237203487267471,0.188087134777547,0.192422760453838,0.168650253145996,0.173995236826262,0.297310240242637,0.396759517918429,0.3921302578019,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ProvGigaPath,ProvGigaPath,0.230199684667792,398
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,Macrophages M2,Thorsson2018_PanImmune_MS,53,,,-0.02873434411623,-0.0120302603547882,-0.241770934119331,FALSE,FALSE,FALSE,-0.02873434411623,-0.0120302603547882,-0.241770934119331,0.15822593262101,0.156936077635698,0.173838829784445,0.27447185937752,0.278987260119336,-0.0146750524109015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.229740673764543,399
continuous,aneuploidy,aneuploidy,PAAD,Deleted arm count,Taylor2018_TableS2,163,,,-0.155840123687313,-0.331790266932263,-0.102149554698616,FALSE,FALSE,FALSE,-0.155840123687313,-0.331790266932263,-0.102149554698616,5.28515683260444,5.67318458610481,5.1609453549264,0.0923159865025038,0.0376229977681144,0.174692873665175,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.229640712233647,400
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Eosinophils,Thorsson2018_PanImmune_MS,218,,,-0.143966735538789,-0.347699177920534,-0.119008011990019,FALSE,FALSE,FALSE,-0.143966735538789,-0.347699177920534,-0.119008011990019,0.00151885833258751,0.00164856870667603,0.00150219796064063,0.070507754572188,-0.0799061808045005,0.0688826767106038,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.228691165930515,401
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.0934901533698591,0.238657539963475,0.322178951786134,FALSE,TRUE,TRUE,0.0934901533698591,0.238657539963475,0.322178951786134,0.276150386136039,0.253075100183354,0.238790429834123,0.301276689412283,0.406117103235747,0.318258859784284,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,0.228688798416275,402
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,-0.0842528991384381,-0.312545633851969,-0.12559074292891,FALSE,FALSE,FALSE,-0.0842528991384381,-0.312545633851969,-0.12559074292891,0.241053662337172,0.265219617213841,0.245605842958529,0.0500473385230381,0.0294156322322744,0.132403219019567,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.228292734713531,403
continuous,rna_pathway_activity,MSigDB Hallmark,BLCA,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,382,,,0.150540312312881,0.290198077359511,0.378742169490667,FALSE,TRUE,TRUE,0.150540312312881,0.290198077359511,0.378742169490667,0.452692202439369,0.413809267553838,0.387139571431174,0.380430036023087,0.510857354195946,0.610588141712693,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,0.228201857177786,404
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Stromal Fraction,Thorsson2018_PanImmune_MS,229,,,0.0871377969267947,0.16375110352683,0.315258049215157,FALSE,FALSE,TRUE,0.0871377969267947,0.16375110352683,0.315258049215157,0.15115836034486,0.14467628167284,0.130916090447502,0.421566906946714,0.470473074635929,0.581229454989601,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.228120252288362,405
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.104196244528322,0.00895560016576546,0.236870481499241,FALSE,FALSE,TRUE,0.104196244528322,0.00895560016576546,0.236870481499241,0.277385726914003,0.291758976544892,0.256021711999735,0.258736517719569,0.156572749284614,0.298710103455866,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.227914881333476,406
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,TIL Regional Fraction,Thorsson2018_PanImmune_MS,251,,,0.456865239756696,0.571269303149159,0.343529722903776,TRUE,TRUE,TRUE,0.456865239756696,0.571269303149159,0.343529722903776,5.78991941983689,5.144119043851,6.36540812491471,0.638747865680137,0.669310567254791,0.601605767406564,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,ProvGigaPath,0.227739580245383,407
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Mast Cells Activated,Thorsson2018_PanImmune_MS,72,,,0.0123991872327144,-0.0295614337605701,-0.215275063350415,FALSE,FALSE,FALSE,0.0123991872327144,-0.0295614337605701,-0.215275063350415,0.0503158087109757,0.0513735847522762,0.0558150131387684,0.211368796741529,0.313192167814127,0.161624398527932,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.227674250583129,408
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,0.150811998306034,0.0189088047192756,0.246564014645371,FALSE,FALSE,TRUE,0.150811998306034,0.0189088047192756,0.246564014645371,0.160469862886879,0.172482979626705,0.151152291780858,0.386953717142396,0.257216577971295,0.490324141267537,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.227655209926095,409
continuous,thorsson,immune_inflammatory_and_genomic_context,READ,Th17 Cells,Thorsson2018_PanImmune_MS,143,,,0.0723543696298583,-0.154970119264439,-0.0572852427752599,FALSE,FALSE,FALSE,0.0723543696298583,-0.154970119264439,-0.0572852427752599,1307.61616385299,1459.06487679361,1395.99966494698,0.288350733773269,0.184477494336649,0.0313987655536951,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.227324488894297,410
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,72,,,-0.410813830353883,-0.452962945300293,-0.225826438456704,FALSE,FALSE,FALSE,-0.410813830353883,-0.452962945300293,-0.225826438456704,0.00660371538853456,0.00670163487660105,0.00615556590120084,0.0560478182406313,0.0175149432001973,0.0477282202205376,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.227136506843589,411
continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,0.248571630226326,0.275214048881611,0.0480890316466999,TRUE,TRUE,FALSE,0.248571630226326,0.275214048881611,0.0480890316466999,0.227365232307161,0.223298160039727,0.255904796881713,0.502177068214804,0.556765037897113,0.35711981938397,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,GigaSSL+ProvGigaPath,ProvGigaPath,0.227125017234911,412
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRP,TCR Evenness,Thorsson2018_PanImmune_MS,208,,,-0.188637097198785,-0.415334938029433,-0.236498431731546,FALSE,FALSE,FALSE,-0.188637097198785,-0.415334938029433,-0.236498431731546,0.0410968968646933,0.0448449974913675,0.0419161296735149,-0.0909741403120174,-0.0737886285689123,-0.132100672575521,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.226697840830648,413
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.0691659755178713,0.1169782510681,0.29553176066584,FALSE,FALSE,TRUE,0.0691659755178713,0.1169782510681,0.29553176066584,0.170105911983299,0.165679579299548,0.147983737536257,0.222733876293198,0.198291877613912,0.379852520360995,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.226365785147969,414
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.155716893706458,-0.381801464206853,-0.261437212940876,FALSE,FALSE,FALSE,-0.155716893706458,-0.381801464206853,-0.261437212940876,0.256138070288143,0.280072989279642,0.267596988619334,0.136494755244755,-0.0988636363636364,-0.0312937062937063,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.226084570500395,415
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,53,,,-0.197312616159843,-0.388232096799904,-0.162259879028504,FALSE,FALSE,FALSE,-0.197312616159843,-0.388232096799904,-0.162259879028504,0.0200401648867059,0.0215788627038098,0.0197446361154085,0.0230200951656504,-0.108317769216944,0.00787890161919581,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.2259722177714,416
continuous,aneuploidy,aneuploidy,PAAD,Aneuploidy score,Taylor2018_TableS2,163,,,-0.0400778345315262,-0.114103174599506,0.111557890251911,FALSE,FALSE,FALSE,-0.0400778345315262,-0.114103174599506,0.111557890251911,8.77120134110237,9.07797255854506,8.10663701007114,0.152974553652658,0.0965012455471863,0.289870211178465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.225661064851417,417
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Macrophages M0,Thorsson2018_PanImmune_MS,67,,,-0.262866318624592,-0.093510481533569,-0.0374424704130578,FALSE,FALSE,FALSE,-0.262866318624592,-0.093510481533569,-0.0374424704130578,0.126078483293653,0.117320460914632,0.114273175736728,0.0323217684158938,0.296262237446833,0.346829499655607,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.225423848211534,418
continuous,thorsson,immune_inflammatory_and_genomic_context,PAAD,Mast Cells Resting,Thorsson2018_PanImmune_MS,149,,,0.0229663442048048,-0.0241632644073313,-0.202394674790519,FALSE,FALSE,FALSE,0.0229663442048048,-0.0241632644073313,-0.202394674790519,0.0429122650179887,0.0439350650062329,0.0476047400879323,0.213377183130173,0.180059452623725,-0.0224489141610811,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.225361018995324,419
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0127440445153992,-0.111514954368329,-0.238081073070998,FALSE,FALSE,FALSE,-0.0127440445153992,-0.111514954368329,-0.238081073070998,0.230066489250005,0.241024489336347,0.254377127342821,0.209983722192078,0.301654910472056,-0.04938958220293,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.225337028555599,420
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0413508275881629,-0.126111847200833,0.0991642317857477,FALSE,FALSE,FALSE,-0.0413508275881629,-0.126111847200833,0.0991642317857477,0.204498080727912,0.212657873542448,0.190201314478557,0.168054801953337,0.0788524145415084,0.267932718393923,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.225276078986581,421
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.0374426331420956,-0.160467225255788,0.0647871817381747,FALSE,FALSE,FALSE,-0.0374426331420956,-0.160467225255788,0.0647871817381747,0.248278757613765,0.262587445074278,0.235728853157189,0.257255244755245,0.278715034965035,0.324694055944056,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.225254406993963,422
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,61,,,-0.18238752249351,-0.407443199171912,-0.294996565172096,FALSE,FALSE,FALSE,-0.18238752249351,-0.407443199171912,-0.294996565172096,0.201117227934366,0.219424336479603,0.210476524378215,-0.0312960741245707,-0.0499260420244966,0.101612843210267,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.225055676678402,423
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,T Cells gamma delta,Thorsson2018_PanImmune_MS,65,,,-0.0734631750858523,-0.107767776720569,-0.298465153131935,FALSE,FALSE,FALSE,-0.0734631750858523,-0.107767776720569,-0.298465153131935,0.0060503059531791,0.00614622033826727,0.0066542468987427,0.12322589290546,0.150411286290097,-0.0970594968632199,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.225001978046083,424
continuous,rna_pathway_activity,MSigDB Hallmark,LUSC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,474,,,-0.061818659858172,0.0264885591317157,0.162946179430319,FALSE,FALSE,FALSE,-0.061818659858172,0.0264885591317157,0.162946179430319,0.218473339728764,0.209191387738912,0.193976876820515,0.171475647665475,0.281887283037524,0.399424710517161,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.224764839288491,425
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,113,,,0.0686978690674837,0.118013458294721,0.292242873889288,FALSE,FALSE,TRUE,0.0686978690674837,0.118013458294721,0.292242873889288,0.167265958203754,0.162777076257728,0.145815734511522,0.314425444141327,0.368828598043782,0.454853949031872,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.223545004821804,426
continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,52,,,-0.0308115669732496,-0.0977841621767284,-0.253279322979436,FALSE,FALSE,FALSE,-0.0308115669732496,-0.0977841621767284,-0.253279322979436,0.0997644000409735,0.10295428669284,0.110004358016388,0.197427211310906,0.227362486952191,-0.0745598210178497,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.222467756006186,427
continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,NK Cells Resting,Thorsson2018_PanImmune_MS,52,,,-0.0528167709150123,-0.126924421217981,-0.274967775498956,FALSE,FALSE,FALSE,-0.0528167709150123,-0.126924421217981,-0.274967775498956,0.0357133149615071,0.0369488700777597,0.0393009791689275,0.111751199353637,0.0574042502192221,0.0900306722436607,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.222151004583944,428
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,53,,,-0.0238370508254726,-0.111436041661743,-0.245687839786331,FALSE,FALSE,FALSE,-0.0238370508254726,-0.111436041661743,-0.245687839786331,0.636621254606157,0.663296875004423,0.702215361393566,-0.0328979196903725,-0.0994194484760522,-0.0861151427189163,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.221850788960858,429
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.205170841731349,-0.0680403795705236,0.0159304903198901,FALSE,FALSE,FALSE,-0.205170841731349,-0.0680403795705236,0.0159304903198901,0.324558142882776,0.305535753348584,0.293279083047488,0.189404934687954,0.21149814546041,0.50104821802935,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.221101332051239,430
continuous,rna_pathway_activity,MSigDB Hallmark,OV,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.0668580276051839,-0.143703381455659,0.0772401086919865,FALSE,FALSE,FALSE,0.0668580276051839,-0.143703381455659,0.0772401086919865,0.234404745340752,0.259507097229866,0.233097111501442,0.292561257881714,0.206361241918749,0.317144225397079,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.220943490147646,431
continuous,thorsson,immune_inflammatory_and_genomic_context,UCEC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,488,,,0.124382266281421,0.145827085869992,0.344763752700276,FALSE,FALSE,TRUE,0.124382266281421,0.145827085869992,0.344763752700276,0.922043697386929,0.91068278527805,0.797614767968826,0.401783616397017,0.425499031620847,0.585643433775986,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.220381486418855,432
continuous,thorsson,immune_inflammatory_and_genomic_context,PAAD,Th17 Cells,Thorsson2018_PanImmune_MS,149,,,-0.0448427946207157,-0.195182516389483,0.0251424135766365,FALSE,FALSE,FALSE,-0.0448427946207157,-0.195182516389483,0.0251424135766365,1307.92240340252,1398.85796025175,1263.35990800397,0.0927843279521132,0.0133865409033194,0.220848902593869,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.22032492996612,433
continuous,aneuploidy,aneuploidy,UCEC,Deleted arm count,Taylor2018_TableS2,476,,,0.0769643344915282,0.112431981937259,0.296818555291153,FALSE,FALSE,TRUE,0.0769643344915282,0.112431981937259,0.296818555291153,4.71692761397945,4.62541594209194,4.11702658710108,0.379518787973145,0.435220498785374,0.609143472421965,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.219854220799625,434
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,T Cells gamma delta,Thorsson2018_PanImmune_MS,53,,,-0.0713066781394141,-0.0198021525318925,-0.239438125116348,FALSE,FALSE,FALSE,-0.0713066781394141,-0.0198021525318925,-0.239438125116348,0.00643260367011267,0.00627607103217909,0.00691898379694511,0.0793920529532343,0.132554802380899,-0.124105093862595,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.219635972584455,435
continuous,thorsson,immune_inflammatory_and_genomic_context,UCEC,BCR Richness,Thorsson2018_PanImmune_MS,73,,,-0.361254187470066,-0.579978107874496,-0.38038056776816,FALSE,FALSE,FALSE,-0.361254187470066,-0.579978107874496,-0.38038056776816,37.667969571286,40.5815033258177,37.9316744891871,-0.051979828561666,-0.065082948246652,-0.161934781012562,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.21872392040443,436
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,493,,,0.357667003356102,0.519607488507649,0.576372426000216,TRUE,TRUE,TRUE,0.357667003356102,0.519607488507649,0.576372426000216,0.451666259347778,0.390603065287756,0.366800266912547,0.594967743331095,0.713342878105264,0.760026266817102,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,0.218705422644114,437
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Th2 Cells,Thorsson2018_PanImmune_MS,96,,,-0.120852329762002,0.0978456328516265,-0.103667115564843,FALSE,FALSE,FALSE,-0.120852329762002,0.0978456328516265,-0.103667115564843,636.556324479382,571.088041083143,631.657546843874,0.27860824742268,0.394913185024417,0.503065653825285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.218697962613629,438
continuous,rna_pathway_activity,MSigDB Hallmark,OV,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.183953217211871,-0.274818019793763,-0.402477557919324,FALSE,FALSE,FALSE,-0.183953217211871,-0.274818019793763,-0.402477557919324,0.18863766745571,0.195742550800021,0.205309529105064,0.0225875967754809,-0.0332827839412563,-0.111022427967116,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.218524340707453,439
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,-0.0121555544618837,-0.105402163210604,0.112893080263078,FALSE,FALSE,FALSE,-0.0121555544618837,-0.105402163210604,0.112893080263078,0.136999248506565,0.143170884688983,0.128257431067599,0.159585261438717,0.10899447570156,0.293380965128757,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.218295243473682,440
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Mast Cells Resting,Thorsson2018_PanImmune_MS,65,,,-0.328438349797868,-0.511268859636811,-0.545647855085465,FALSE,FALSE,FALSE,-0.328438349797868,-0.511268859636811,-0.545647855085465,0.088880364296388,0.0947994877357627,0.0958716940774894,-0.151218446974363,0.0214402798788626,-0.0519068957311914,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.217209505287597,441
