family,tumor_type,endpoint,n,mean_pool_q2,median_pool_q2,delta_median_minus_mean,seed
thorsson,LIHC,Wound Healing,352,0.364681761376078,0.364681761376078,1.11022302462516e-16,20262088
thorsson,BLCA,Wound Healing,373,0.362469566888634,0.362808869420751,0.000339302532116947,20260921
thorsson,SARC,Wound Healing,218,0.359898721453232,0.359099903513161,-0.000798817940070973,20263045
thorsson,SARC,TGF-beta Response,218,0.356947487739335,0.360488290537105,0.00354080279777042,20263049
thorsson,GBM,Leukocyte Fraction,245,0.356369816292928,0.354653635714214,-0.00171618057871376,20261454
thorsson,GBM,TGF-beta Response,96,0.352485113547485,0.349249396264488,-0.00323571728299676,20261462
thorsson,SKCM,Macrophage Regulation,291,0.35233370201174,0.352153276007715,-0.000180426004025513,20263154
thorsson,KIRC,TGF-beta Response,492,0.35197903443329,0.351995647732955,1.66132996653467e-05,20261774
thorsson,BLCA,Th1 Cells,373,0.351525273380516,0.351745789649382,0.000220516268865767,20260941
thorsson,BLCA,Lymphocyte Infiltration Signature Score,373,0.351405513934677,0.353128855952215,0.00172334201753788,20260923
thorsson,STAD,Wound Healing,334,0.345669543497821,0.34566954349782,-5.55111512312578e-16,20263261
thorsson,UVM,Dendritic Cells Activated,80,0.344678315999581,0.344678315999581,-4.44089209850063e-16,20263912
thorsson,BLCA,Stromal Fraction,376,0.344266253279524,0.346162290878694,0.0018960375991699,20260917
thorsson,THCA,IFN-gamma Response,498,0.342052950751362,0.342028096653536,-2.48540978257106e-05,20263477
thorsson,LIHC,Lymphocyte Infiltration Signature Score,352,0.341665660408897,0.341665660408897,-3.33066907387547e-16,20262090
thorsson,SARC,Number of Segments,246,0.34106218727258,0.315872746147172,-0.0251894411254084,20263054
thorsson,PRAD,Proliferation,325,0.339830897419402,0.342545176001798,0.00271427858239626,20262830
thorsson,BRCA,Number of Segments,1025,0.3391003549896,0.339170505291549,7.01503019491234e-05,20261038
thorsson,THYM,SNV Neoantigens,113,0.338805979155518,0.340275921960104,0.00146994280458601,20263585
thorsson,BRCA,Homologous Recombination Defects,998,0.338766422932038,0.338522223913234,-0.000244199018804181,20261041
thorsson,KIRC,Lymphocyte Infiltration Signature Score,492,0.338635045646318,0.338601857398214,-3.31882481036661e-05,20261772
thorsson,THCA,Proliferation,498,0.338319206484491,0.33840486141833,8.56549338393853e-05,20263473
thorsson,BRCA,Macrophage Regulation,1039,0.337964649681365,0.337634722304371,-0.000329927376993944,20261030
thorsson,KIRP,Leukocyte Fraction,268,0.337672376493862,0.337206395163687,-0.000465981330174781,20261873
thorsson,UCEC,Lymphocyte Infiltration Signature Score,489,0.336884095646632,0.337281494123717,0.000397398477084532,20263688
thorsson,SKCM,TCR Richness,291,0.333527944075402,0.333515037757675,-1.29063177269906e-05,20263170
thorsson,KIRP,Stromal Fraction,254,0.333273386163625,0.33277061774521,-0.000502768418415234,20261874
thorsson,UCEC,Aneuploidy Score,477,0.327874183808516,0.330125669866023,0.00225148605750697,20263697
thorsson,STAD,Fraction Altered,371,0.326017459941945,0.326017459941945,3.33066907387547e-16,20263270
thorsson,BLCA,TGF-beta Response,373,0.324128262370886,0.324221788041848,9.35256709617693e-05,20260925
thorsson,KIRC,Leukocyte Fraction,493,0.323051739882384,0.322960250869002,-9.14890133821844e-05,20261766
thorsson,SARC,Homologous Recombination Defects,238,0.321790269211111,0.318546130646776,-0.00324413856433459,20263057
thorsson,GBM,Stromal Fraction,229,0.321695863684957,0.327771666973724,0.00607580328876684,20261455
thorsson,LUSC,Proliferation,462,0.32108860461723,0.321374995936062,0.000286391318832346,20262303
thorsson,LUAD,Macrophage Regulation,410,0.320720437651566,0.32052288557733,-0.000197552074235774,20262197
thorsson,KIRP,Homologous Recombination Defects,264,0.31893950893903,0.318687882162736,-0.000251626776293756,20261889
thorsson,SKCM,Leukocyte Fraction,292,0.31856484257145,0.3193198506063,0.000755008034850402,20263148
thorsson,SARC,TCR Shannon,188,0.318081933111952,0.304768954355702,-0.0133129787562503,20263061
thorsson,MESO,Lymphocyte Infiltration Signature Score,72,0.317639228282838,0.319874978110271,0.00223574982743263,20262413
thorsson,SARC,Th1 Cells,218,0.31674396310541,0.312730287991402,-0.00401367511400796,20263065
thorsson,LGG,Wound Healing,488,0.316711909374265,0.313216868924102,-0.00349504045016341,20261984
thorsson,THCA,BCR Shannon,239,0.31555367613713,0.315535262917194,-1.84132199360643e-05,20263488
thorsson,BRCA,TGF-beta Response,1039,0.315475140750959,0.314939471872446,-0.000535668878512807,20261033
thorsson,THYM,Th2 Cells,117,0.31509078346624,0.318824653431828,0.00373386996558756,20263599
thorsson,BLCA,Proliferation,373,0.31281697929126,0.31308397968988,0.000267000398620432,20260920
thorsson,LUAD,Lymphocyte Infiltration Signature Score,410,0.311351524063312,0.310855785592072,-0.000495738471240292,20262198
thorsson,KIRP,Macrophages M1,261,0.311176155373817,0.312966843100985,0.00179068772716778,20261906
thorsson,THYM,TCR Richness,117,0.310488035930071,0.312445936453211,0.00195790052313982,20263596
thorsson,KICH,Fraction Altered,65,0.310262922047252,0.310262922047252,1.66533453693773e-16,20261678
thorsson,KIRC,Proliferation,492,0.307731596722332,0.307716192381714,-1.54043406179194e-05,20261769
thorsson,UCEC,Leukocyte Fraction,492,0.306277171398955,0.306116473325403,-0.000160698073552401,20263681
thorsson,KICH,Proliferation,65,0.30510013279525,0.30510013279525,1.66533453693773e-16,20261668
thorsson,BRCA,Stromal Fraction,980,0.304591485759436,0.304250783776269,-0.000340701983166658,20261025
thorsson,KIRC,Macrophage Regulation,492,0.30429058471142,0.304255010173045,-3.5574538375216e-05,20261771
thorsson,THCA,TCR Richness,498,0.302821400857806,0.302817521414507,-3.87944329888201e-06,20263491
thorsson,CESC,Macrophage Regulation,263,0.301146755877596,0.30135248867082,0.000205732793223667,20261138
thorsson,PCPG,TGF-beta Response,175,0.300389863588224,0.300389863588224,-2.77555756156289e-16,20262731
thorsson,LGG,Leukocyte Fraction,488,0.297563955973552,0.295043471300389,-0.00252048467316302,20261980
thorsson,HNSC,Leukocyte Fraction,446,0.297437877006147,0.297337281198204,-0.000100595807943193,20261558
thorsson,SKCM,Th1 Cells,291,0.297352959237085,0.297466447811429,0.0001134885743444,20263173
thorsson,BRCA,Fraction Altered,1025,0.297105619895353,0.297165418547359,5.97986520063376e-05,20261039
thorsson,UCEC,Proliferation,489,0.296951211970436,0.284255742490745,-0.0126954694796914,20263685
thorsson,COAD,Lymphocyte Infiltration Signature Score,417,0.296540325990867,0.296765545809473,0.000225219818605793,20261247
thorsson,LGG,Proliferation,488,0.294005773442411,0.293140608391137,-0.000865165051273598,20261983
thorsson,KIRP,Lymphocyte Infiltration Signature Score,261,0.293248134946809,0.29320664040443,-4.14945423793389e-05,20261879
thorsson,SKCM,Stromal Fraction,287,0.29257652752213,0.292619573023178,4.30455010476671e-05,20263149
thorsson,PCPG,Macrophage Regulation,175,0.289199959225992,0.289199959225993,4.9960036108132e-16,20262728
thorsson,SARC,Stromal Fraction,238,0.28915362730206,0.286318312016872,-0.00283531528518782,20263042
thorsson,STAD,Silent Mutation Rate,372,0.288590395987806,0.288590395987806,1.11022302462516e-16,20263267
thorsson,LUSC,Lymphocyte Infiltration Signature Score,462,0.284176222274837,0.284068200782585,-0.000108021492251809,20262306
thorsson,TGCT,TCR Richness,148,0.282255586179453,0.281913482419718,-0.000342103759734647,20263384
thorsson,UCEC,Wound Healing,489,0.278755645296925,0.278612348633893,-0.000143296663032255,20263686
thorsson,SARC,Proliferation,218,0.27854043202547,0.279931369674115,0.00139093764864501,20263044
thorsson,HNSC,Lymphocyte Infiltration Signature Score,437,0.278539231347596,0.279097892551616,0.000558661204020317,20261564
thorsson,LUAD,Homologous Recombination Defects,449,0.276174457125329,0.27544915913369,-0.000725297991639173,20262208
thorsson,LGG,Lymphocyte Infiltration Signature Score,488,0.276019460358884,0.276117840263562,9.83799046782585e-05,20261986
thorsson,BRCA,TCR Shannon,999,0.27528335010424,0.272015899302002,-0.00326745080223823,20261045
thorsson,COAD,Nonsilent Mutation Rate,345,0.274905591897468,0.274810505467952,-9.50864295162779e-05,20261253
thorsson,PCPG,Stromal Fraction,157,0.27391989206086,0.27391989206086,4.44089209850063e-16,20262724
thorsson,STAD,Lymphocyte Infiltration Signature Score,334,0.273876950362797,0.273876950362797,2.22044604925031e-16,20263263
thorsson,KIRP,Macrophages M2,261,0.270036963758673,0.269891006244455,-0.000145957514218142,20261907
thorsson,LUAD,Number of Segments,459,0.26977337756568,0.269927651235454,0.000154273669773941,20262205
thorsson,STAD,Nonsilent Mutation Rate,372,0.26926971550125,0.269269715501248,-2.22044604925031e-15,20263268
thorsson,THCA,Macrophages M1,498,0.269014027130677,0.268982713570101,-3.13135605760628e-05,20263503
thorsson,SKCM,TIL Regional Fraction,251,0.268701120603193,0.268324767417893,-0.00037635318529966,20263151
thorsson,HNSC,IFN-gamma Response,437,0.267276594957964,0.26720382981998,-7.27651379845429e-05,20261565
thorsson,THYM,Homologous Recombination Defects,104,0.266573849750431,0.267066500001866,0.000492650251434801,20263592
thorsson,BLCA,Th2 Cells,373,0.266551593954814,0.266504300625093,-4.72933297205325e-05,20260942
thorsson,CESC,Lymphocyte Infiltration Signature Score,263,0.263736069983646,0.26371223600329,-2.38339803557142e-05,20261139
thorsson,PCPG,Leukocyte Fraction,175,0.263184371254075,0.263184371254075,-2.22044604925031e-16,20262723
thorsson,THYM,Wound Healing,117,0.262826050574948,0.332972546042847,0.070146495467899,20263580
thorsson,KIRC,Th1 Cells,492,0.26147469341895,0.261464159156264,-1.05342626862681e-05,20261790
thorsson,KIRC,TCR Shannon,480,0.259465868323621,0.259407951467368,-5.79168562533927e-05,20261786
thorsson,KIRC,CTA Score,490,0.259449056794554,0.259452102184095,3.04538954065681e-06,20261789
thorsson,STAD,Macrophage Regulation,334,0.259079155624038,0.259079155624038,5.55111512312578e-17,20263262
thorsson,COAD,Silent Mutation Rate,345,0.25902289763587,0.258871538477694,-0.000151359158176156,20261252
thorsson,THYM,T Cells Regulatory Tregs,117,0.258646407480623,0.254054480876686,-0.00459192660393709,20263622
thorsson,STAD,Homologous Recombination Defects,363,0.256070934095915,0.256070934095915,3.88578058618805e-16,20263272
thorsson,THYM,T Cells CD4 Naive,117,0.256030255140426,0.253027221534427,-0.00300303360599863,20263618
thorsson,THYM,Nonsilent Mutation Rate,120,0.253726215202291,0.253479488832068,-0.000246726370222938,20263588
thorsson,LIHC,Stromal Fraction,348,0.253717112369646,0.253717112369646,3.33066907387547e-16,20262085
thorsson,LUSC,Stromal Fraction,446,0.253232197806392,0.252989336685035,-0.000242861121357241,20262300
thorsson,THYM,T Cells Follicular Helper,117,0.252138466025365,0.224516441149785,-0.0276220248755805,20263620
thorsson,UVM,Th1 Cells,80,0.251640798760059,0.251640798760059,1.66533453693773e-16,20263907
thorsson,KIRC,Wound Healing,492,0.245218985863799,0.245224533367231,5.54750343204069e-06,20261770
thorsson,PRAD,Homologous Recombination Defects,382,0.245128941889341,0.246035657623656,0.000906715734314861,20262843
thorsson,LUAD,SNV Neoantigens,450,0.244175830250038,0.243768989718599,-0.000406840531439162,20262201
thorsson,THYM,Stromal Fraction,104,0.242116102432495,0.244431127838766,0.0023150254062714,20263577
thorsson,COAD,SNV Neoantigens,350,0.241110524583362,0.241115602215198,5.07763183635324e-06,20261250
thorsson,GBM,Th2 Cells,96,0.240941427401161,0.208753347540222,-0.0321880798609391,20261476
thorsson,LUAD,TCR Shannon,408,0.240465655882682,0.23972927241851,-0.000736383464171625,20262212
thorsson,STAD,Aneuploidy Score,360,0.239016407444683,0.239016407444683,2.22044604925031e-16,20263271
thorsson,KIRP,Macrophage Regulation,261,0.238464413038742,0.2377058633449,-0.000758549693841926,20261878
thorsson,UVM,Th2 Cells,80,0.238349924517004,0.238349924517004,-2.4980018054066e-16,20263908
thorsson,LIHC,Th2 Cells,352,0.237499444060284,0.237499444060284,0,20262109
thorsson,LIHC,Th17 Cells,352,0.23694039454569,0.23694039454569,1.66533453693773e-16,20262110
thorsson,TGCT,TCR Shannon,144,0.236876408159724,0.241160460248872,0.00428405208914806,20263383
thorsson,THYM,T Cells CD4 Memory Resting,117,0.236589592047225,0.236358798679156,-0.000230793368068999,20263617
thorsson,MESO,Leukocyte Fraction,75,0.234281858434909,0.236489749370201,0.00220789093529228,20262407
thorsson,THYM,Mast Cells Resting,117,0.234124622350173,0.232601966809979,-0.00152265554019376,20263610
thorsson,SARC,Th2 Cells,218,0.233621246201047,0.230928833097197,-0.00269241310385041,20263066
thorsson,COAD,Indel Neoantigens,322,0.233495594348834,0.233288570651767,-0.000207023697067099,20261251
thorsson,BLCA,IFN-gamma Response,373,0.232677364970389,0.232149029252949,-0.000528335717439765,20260924
thorsson,BLCA,Homologous Recombination Defects,377,0.232130864894917,0.214926030478754,-0.0172048344161632,20260933
thorsson,LUAD,Fraction Altered,459,0.229380318770935,0.228624335756297,-0.000755983014637529,20262206
thorsson,LUAD,Nonsilent Mutation Rate,460,0.228979893865043,0.228087940533043,-0.000891953332000511,20262204
thorsson,STAD,T Cells CD4 Memory Activated,334,0.228835087722862,0.228835087722862,-4.71844785465692e-16,20263298
thorsson,ACC,Number of Segments,54,0.228065277786338,0.301403836753716,0.0733385589673778,20260828
thorsson,THCA,Plasma Cells,498,0.227155876211028,0.227086037413404,-6.98387976236226e-05,20263511
thorsson,LUSC,Leukocyte Fraction,464,0.227059484105741,0.227034918359549,-2.45657461918625e-05,20262299
thorsson,TGCT,Th17 Cells,148,0.226723210471071,0.229410846436248,0.00268763596517665,20263389
thorsson,COAD,Macrophage Regulation,417,0.225670301262412,0.225909770250885,0.000239468988472769,20261246
thorsson,LUSC,TGF-beta Response,462,0.225563051732084,0.225107000011557,-0.000456051720526846,20262308
thorsson,OV,Stromal Fraction,65,0.224633047120531,0.224633047120531,3.33066907387547e-16,20262511
thorsson,LUAD,TGF-beta Response,410,0.223653779524088,0.22412403472337,0.000470255199281622,20262200
thorsson,UCEC,Macrophage Regulation,489,0.220520012775628,0.220934748661831,0.000414735886203277,20263687
thorsson,KICH,Wound Healing,65,0.218728325150431,0.218728325150431,-2.77555756156289e-16,20261669
thorsson,COAD,Aneuploidy Score,408,0.217315962177752,0.217091411978223,-0.000224550199529439,20261256
thorsson,CESC,Leukocyte Fraction,268,0.216580181207726,0.216372415892459,-0.000207765315267311,20261132
thorsson,LIHC,Homologous Recombination Defects,350,0.216402009225197,0.216402009225197,-8.32667268468867e-17,20262100
thorsson,HNSC,T Cells CD8,437,0.216061441490288,0.215729551324919,-0.000331890165368887,20261603
thorsson,GBM,Lymphocyte Infiltration Signature Score,96,0.215778310853846,0.220966176483634,0.00518786562978771,20261460
thorsson,LUSC,Th1 Cells,462,0.214621792825703,0.21431275776161,-0.000309035064093383,20262324
thorsson,BRCA,Aneuploidy Score,998,0.213799728605965,0.21376034186568,-3.93867402853909e-05,20261040
thorsson,LUSC,Th2 Cells,462,0.213769087626327,0.214303849682382,0.000534762056055488,20262325
thorsson,LUSC,T Cells CD8,462,0.212274671906643,0.212543329564097,0.000268657657454041,20262345
thorsson,LIHC,TCR Shannon,299,0.210575987492745,0.210575987492745,3.05311331771918e-16,20262104
thorsson,LUAD,Stromal Fraction,442,0.210201505877023,0.209735541123529,-0.000465964753494447,20262192
thorsson,LUSC,Wound Healing,462,0.209501018487495,0.209322112353353,-0.000178906134141704,20262304
thorsson,BRCA,BCR Shannon,757,0.208999265099118,0.208485710140374,-0.000513554958743584,20261043
thorsson,STAD,Mast Cells Resting,334,0.207717431895814,0.207717431895814,-1.66533453693773e-16,20263292
thorsson,COAD,Leukocyte Fraction,419,0.207599477369484,0.207770465761734,0.000170988392250299,20261240
thorsson,CESC,IFN-gamma Response,263,0.20688635089444,0.206916278046923,2.99271524828171e-05,20261140
thorsson,KIRC,IFN-gamma Response,492,0.206872376219186,0.206880438331668,8.06211248247091e-06,20261773
thorsson,THYM,Aneuploidy Score,103,0.206870332593218,0.20875746933036,0.00188713673714244,20263591
thorsson,MESO,Macrophage Regulation,72,0.206282995694638,0.206072217617687,-0.00021077807695144,20262412
thorsson,THCA,BCR Richness,239,0.205602074786567,0.205518303746239,-8.37710403275294e-05,20263489
thorsson,HNSC,Number of Segments,440,0.204235997901286,0.204270905207395,3.49073061089999e-05,20261571
thorsson,PRAD,Macrophage Regulation,325,0.202506779958752,0.202484026956193,-2.27530025584954e-05,20262832
thorsson,KIRC,Stromal Fraction,316,0.201695430840412,0.201661835381182,-3.35954592304566e-05,20261767
thorsson,UCEC,Nonsilent Mutation Rate,488,0.201234264043567,0.201046264681643,-0.000187999361923902,20263694
thorsson,HNSC,Stromal Fraction,419,0.200841785606602,0.200864988816668,2.32032100655755e-05,20261559
thorsson,LUAD,Silent Mutation Rate,460,0.200748353404554,0.200469312604202,-0.000279040800351904,20262203
