grouped_job_id,outer_fold,test_n,training_n,test_codes,training_codes,test_positive,test_negative,training_positive,training_negative,single_class_test
528,4,78,396,7,28,,,,,
528,5,160,314,7,28,,,,,
529,1,123,351,7,28,,,,,
529,2,69,405,7,28,,,,,
529,3,128,346,7,28,,,,,
529,4,111,363,7,28,,,,,
529,5,43,431,7,28,,,,,
530,1,61,413,7,28,,,,,
530,2,103,371,7,28,,,,,
530,3,111,363,7,28,,,,,
530,4,107,367,7,28,,,,,
530,5,92,382,7,28,,,,,
531,1,52,422,7,28,,,,,
531,2,149,325,7,28,,,,,
531,3,134,340,7,28,,,,,
531,4,105,369,7,28,,,,,
531,5,34,440,7,28,,,,,
532,1,68,406,7,28,,,,,
532,2,130,344,7,28,,,,,
532,3,83,391,7,28,,,,,
532,4,59,415,7,28,,,,,
532,5,134,340,7,28,,,,,
533,1,93,381,7,28,,,,,
533,2,81,393,7,28,,,,,
533,3,86,388,7,28,,,,,
533,4,94,380,7,28,,,,,
533,5,120,354,7,28,,,,,
534,1,63,411,7,28,,,,,
534,2,97,377,7,28,,,,,
534,3,139,335,7,28,,,,,
534,4,81,393,7,28,,,,,
534,5,94,380,7,28,,,,,
535,1,74,400,7,28,,,,,
535,2,119,355,7,28,,,,,
535,3,63,411,7,28,,,,,
535,4,108,366,7,28,,,,,
535,5,110,364,7,28,,,,,
536,1,15,60,3,10,,,,,
536,2,10,65,3,10,,,,,
536,3,14,61,3,10,,,,,
536,4,20,55,2,11,,,,,
536,5,16,59,2,11,,,,,
537,1,13,62,3,10,,,,,
537,2,23,52,3,10,,,,,
537,3,15,60,3,10,,,,,
537,4,14,61,2,11,,,,,
537,5,10,65,2,11,,,,,
538,1,14,61,3,10,,,,,
538,2,14,61,3,10,,,,,
538,3,25,50,3,10,,,,,
538,4,11,64,2,11,,,,,
538,5,11,64,2,11,,,,,
539,1,16,59,3,10,,,,,
539,2,15,60,3,10,,,,,
539,3,13,62,3,10,,,,,
539,4,22,53,2,11,,,,,
539,5,9,66,2,11,,,,,
540,1,12,63,3,10,,,,,
540,2,19,56,3,10,,,,,
540,3,14,61,3,10,,,,,
540,4,21,54,2,11,,,,,
540,5,9,66,2,11,,,,,
541,1,15,60,3,10,,,,,
541,2,14,61,3,10,,,,,
541,3,25,50,3,10,,,,,
541,4,12,63,2,11,,,,,
541,5,9,66,2,11,,,,,
542,1,17,58,3,10,,,,,
542,2,17,58,3,10,,,,,
542,3,22,53,3,10,,,,,
542,4,11,64,2,11,,,,,
542,5,8,67,2,11,,,,,
543,1,17,58,3,10,,,,,
543,2,12,63,3,10,,,,,
543,3,20,55,3,10,,,,,
543,4,4,71,2,11,,,,,
543,5,22,53,2,11,,,,,
544,1,42,25,2,6,,,,,
544,2,17,50,2,6,,,,,
544,3,6,61,2,6,,,,,
544,4,1,66,1,7,,,,,
544,5,1,66,1,7,,,,,
545,1,2,65,2,6,,,,,
545,2,7,60,2,6,,,,,
545,3,16,51,2,6,,,,,
545,4,41,26,1,7,,,,,
545,5,1,66,1,7,,,,,
546,1,16,51,2,6,,,,,
546,2,6,61,2,6,,,,,
546,3,42,25,2,6,,,,,
546,4,2,65,1,7,,,,,
546,5,1,66,1,7,,,,,
547,1,16,51,2,6,,,,,
547,2,42,25,2,6,,,,,
547,3,3,64,2,6,,,,,
547,4,5,62,1,7,,,,,
547,5,1,66,1,7,,,,,
548,1,3,64,2,6,,,,,
548,2,16,51,2,6,,,,,
548,3,6,61,2,6,,,,,
548,4,1,66,1,7,,,,,
548,5,41,26,1,7,,,,,
549,1,2,65,2,6,,,,,
549,2,16,51,2,6,,,,,
549,3,7,60,2,6,,,,,
549,4,1,66,1,7,,,,,
549,5,41,26,1,7,,,,,
550,1,17,50,2,6,,,,,
550,2,2,65,2,6,,,,,
550,3,6,61,2,6,,,,,
550,4,41,26,1,7,,,,,
550,5,1,66,1,7,,,,,
551,1,3,64,2,6,,,,,
551,2,16,51,2,6,,,,,
551,3,42,25,2,6,,,,,
551,4,5,62,1,7,,,,,
551,5,1,66,1,7,,,,,
552,1,42,25,2,6,,,,,
552,2,6,61,2,6,,,,,
552,3,3,64,2,6,,,,,
552,4,1,66,1,7,,,,,
552,5,15,52,1,7,,,,,
553,1,43,24,2,6,,,,,
553,2,16,51,2,6,,,,,
553,3,6,61,2,6,,,,,
553,4,1,66,1,7,,,,,
553,5,1,66,1,7,,,,,
554,1,17,50,2,6,,,,,
554,2,42,25,2,6,,,,,
554,3,6,61,2,6,,,,,
554,4,1,66,1,7,,,,,
554,5,1,66,1,7,,,,,
555,1,31,145,6,20,,,,,
555,2,13,163,5,21,,,,,
555,3,7,169,5,21,,,,,
555,4,71,105,5,21,,,,,
555,5,54,122,5,21,,,,,
556,1,21,155,6,20,,,,,
556,2,12,164,5,21,,,,,
556,3,50,126,5,21,,,,,
556,4,67,109,5,21,,,,,
556,5,26,150,5,21,,,,,
557,1,24,152,6,20,,,,,
557,2,46,130,5,21,,,,,
557,3,53,123,5,21,,,,,
557,4,45,131,5,21,,,,,
557,5,8,168,5,21,,,,,
558,1,53,123,6,20,,,,,
558,2,25,151,5,21,,,,,
558,3,15,161,5,21,,,,,
558,4,39,137,5,21,,,,,
558,5,44,132,5,21,,,,,
559,1,22,154,6,20,,,,,
559,2,48,128,5,21,,,,,
559,3,21,155,5,21,,,,,
559,4,19,157,5,21,,,,,
559,5,66,110,5,21,,,,,
560,1,15,161,6,20,,,,,
560,2,7,169,5,21,,,,,
560,3,21,155,5,21,,,,,
560,4,56,120,5,21,,,,,
560,5,77,99,5,21,,,,,
561,1,37,139,6,20,,,,,
561,2,46,130,5,21,,,,,
561,3,46,130,5,21,,,,,
561,4,5,171,5,21,,,,,
561,5,42,134,5,21,,,,,
562,1,16,160,6,20,,,,,
562,2,88,88,5,21,,,,,
562,3,26,150,5,21,,,,,
562,4,17,159,5,21,,,,,
562,5,29,147,5,21,,,,,
563,1,15,161,6,20,,,,,
563,2,51,125,5,21,,,,,
563,3,5,171,5,21,,,,,
563,4,60,116,5,21,,,,,
563,5,45,131,5,21,,,,,
564,1,56,120,6,20,,,,,
564,2,7,169,5,21,,,,,
564,3,26,150,5,21,,,,,
564,4,26,150,5,21,,,,,
564,5,61,115,5,21,,,,,
565,1,22,154,6,20,,,,,
565,2,68,108,5,21,,,,,
565,3,11,165,5,21,,,,,
565,4,9,167,5,21,,,,,
565,5,66,110,5,21,,,,,
566,1,36,140,6,20,,,,,
566,2,11,165,5,21,,,,,
566,3,79,97,5,21,,,,,
566,4,24,152,5,21,,,,,
566,5,26,150,5,21,,,,,
567,1,77,99,6,20,,,,,
567,2,13,163,5,21,,,,,
567,3,39,137,5,21,,,,,
567,4,18,158,5,21,,,,,
567,5,29,147,5,21,,,,,
568,1,29,147,6,20,,,,,
568,2,73,103,5,21,,,,,
568,3,30,146,5,21,,,,,
568,4,12,164,5,21,,,,,
568,5,32,144,5,21,,,,,
569,1,22,154,6,20,,,,,
569,2,31,145,5,21,,,,,
569,3,12,164,5,21,,,,,
569,4,34,142,5,21,,,,,
569,5,77,99,5,21,,,,,
570,1,12,164,6,20,,,,,
570,2,52,124,5,21,,,,,
570,3,43,133,5,21,,,,,
570,4,23,153,5,21,,,,,
570,5,46,130,5,21,,,,,
571,1,43,133,6,20,,,,,
571,2,70,106,5,21,,,,,
571,3,49,127,5,21,,,,,
571,4,5,171,5,21,,,,,
571,5,9,167,5,21,,,,,
572,1,54,122,6,20,,,,,
572,2,6,170,5,21,,,,,
572,3,41,135,5,21,,,,,
572,4,44,132,5,21,,,,,
572,5,31,145,5,21,,,,,
573,1,61,115,6,20,,,,,
573,2,23,153,5,21,,,,,
573,3,18,158,5,21,,,,,
573,4,13,163,5,21,,,,,
573,5,61,115,5,21,,,,,
574,1,18,158,6,20,,,,,
574,2,28,148,5,21,,,,,
574,3,43,133,5,21,,,,,
574,4,12,164,5,21,,,,,
574,5,75,101,5,21,,,,,
575,1,18,158,6,20,,,,,
575,2,48,128,5,21,,,,,
575,3,61,115,5,21,,,,,
575,4,27,149,5,21,,,,,
575,5,22,154,5,21,,,,,
576,1,35,141,6,20,,,,,
576,2,27,149,5,21,,,,,
576,3,11,165,5,21,,,,,
576,4,73,103,5,21,,,,,
576,5,30,146,5,21,,,,,
577,1,78,98,6,20,,,,,
577,2,11,165,5,21,,,,,
577,3,21,155,5,21,,,,,
577,4,51,125,5,21,,,,,
577,5,15,161,5,21,,,,,
578,1,90,86,6,20,,,,,
578,2,10,166,5,21,,,,,
578,3,20,156,5,21,,,,,
578,4,19,157,5,21,,,,,
578,5,37,139,5,21,,,,,
579,1,57,119,6,20,,,,,
579,2,30,146,5,21,,,,,
579,3,29,147,5,21,,,,,
579,4,49,127,5,21,,,,,
579,5,11,165,5,21,,,,,
580,1,28,148,6,20,,,,,
580,2,28,148,5,21,,,,,
580,3,45,131,5,21,,,,,
580,4,20,156,5,21,,,,,
580,5,55,121,5,21,,,,,
581,1,89,87,6,20,,,,,
581,2,14,162,5,21,,,,,
581,3,44,132,5,21,,,,,
581,4,13,163,5,21,,,,,
581,5,16,160,5,21,,,,,
582,1,24,152,6,20,,,,,
582,2,47,129,5,21,,,,,
582,3,39,137,5,21,,,,,
582,4,23,153,5,21,,,,,
582,5,43,133,5,21,,,,,
583,1,52,124,6,20,,,,,
583,2,29,147,5,21,,,,,
583,3,12,164,5,21,,,,,
583,4,58,118,5,21,,,,,
583,5,25,151,5,21,,,,,
584,1,26,150,6,20,,,,,
584,2,25,151,5,21,,,,,
584,3,50,126,5,21,,,,,
584,4,58,118,5,21,,,,,
584,5,17,159,5,21,,,,,
585,1,15,161,4,13,,,,,
585,2,85,91,4,13,,,,,
585,3,12,164,3,14,,,,,
585,4,19,157,3,14,,,,,
585,5,45,131,3,14,,,,,
586,1,29,147,4,13,,,,,
586,2,57,119,4,13,,,,,
586,3,5,171,3,14,,,,,
586,4,57,119,3,14,,,,,
586,5,28,148,3,14,,,,,
587,1,26,150,4,13,,,,,
587,2,16,160,4,13,,,,,
587,3,102,74,3,14,,,,,
587,4,12,164,3,14,,,,,
587,5,20,156,3,14,,,,,
588,1,38,138,4,13,,,,,
588,2,25,151,4,13,,,,,
588,3,44,132,3,14,,,,,
588,4,19,157,3,14,,,,,
588,5,50,126,3,14,,,,,
589,1,56,120,4,13,,,,,
589,2,67,109,4,13,,,,,
589,3,18,158,3,14,,,,,
589,4,13,163,3,14,,,,,
589,5,22,154,3,14,,,,,
590,1,10,166,4,13,,,,,
590,2,16,160,4,13,,,,,
590,3,34,142,3,14,,,,,
590,4,50,126,3,14,,,,,
590,5,66,110,3,14,,,,,
591,1,25,151,4,13,,,,,
591,2,27,149,4,13,,,,,
591,3,59,117,3,14,,,,,
591,4,6,170,3,14,,,,,
591,5,59,117,3,14,,,,,
592,1,62,114,4,13,,,,,
592,2,8,168,4,13,,,,,
592,3,15,161,3,14,,,,,
592,4,48,128,3,14,,,,,
592,5,43,133,3,14,,,,,
593,1,78,98,4,13,,,,,
593,2,18,158,4,13,,,,,
593,3,39,137,3,14,,,,,
593,4,22,154,3,14,,,,,
593,5,19,157,3,14,,,,,
594,1,21,155,4,13,,,,,
594,2,27,149,4,13,,,,,
594,3,21,155,3,14,,,,,
594,4,40,136,3,14,,,,,
594,5,67,109,3,14,,,,,
595,1,27,149,4,13,,,,,
595,2,54,122,4,13,,,,,
595,3,47,129,3,14,,,,,
595,4,32,144,3,14,,,,,
595,5,16,160,3,14,,,,,
596,1,46,130,4,13,,,,,
596,2,86,90,4,13,,,,,
596,3,14,162,3,14,,,,,
596,4,20,156,3,14,,,,,
596,5,10,166,3,14,,,,,
597,1,28,148,4,13,,,,,
597,2,9,167,4,13,,,,,
597,3,84,92,3,14,,,,,
597,4,32,144,3,14,,,,,
597,5,23,153,3,14,,,,,
598,1,86,283,6,20,,,,,
598,2,90,279,5,21,,,,,
598,3,57,312,5,21,,,,,
598,4,101,268,5,21,,,,,
598,5,35,334,5,21,,,,,
599,1,74,295,6,20,,,,,
599,2,174,195,5,21,,,,,
599,3,52,317,5,21,,,,,
599,4,44,325,5,21,,,,,
599,5,25,344,5,21,,,,,
600,1,92,277,6,20,,,,,
600,2,81,288,5,21,,,,,
600,3,35,334,5,21,,,,,
600,4,142,227,5,21,,,,,
600,5,19,350,5,21,,,,,
601,1,75,294,6,20,,,,,
601,2,37,332,5,21,,,,,
601,3,114,255,5,21,,,,,
601,4,49,320,5,21,,,,,
601,5,94,275,5,21,,,,,
602,1,144,225,6,20,,,,,
602,2,77,292,5,21,,,,,
602,3,29,340,5,21,,,,,
602,4,76,293,5,21,,,,,
602,5,43,326,5,21,,,,,
603,1,33,336,6,20,,,,,
603,2,138,231,5,21,,,,,
603,3,103,266,5,21,,,,,
603,4,17,352,5,21,,,,,
603,5,78,291,5,21,,,,,
604,1,65,304,6,20,,,,,
604,2,46,323,5,21,,,,,
604,3,41,328,5,21,,,,,
604,4,41,328,5,21,,,,,
604,5,176,193,5,21,,,,,
605,1,120,249,6,20,,,,,
605,2,30,339,5,21,,,,,
605,3,42,327,5,21,,,,,
605,4,54,315,5,21,,,,,
605,5,123,246,5,21,,,,,
606,1,24,122,3,10,,,,,
606,2,84,62,3,10,,,,,
606,3,6,140,3,10,,,,,
606,4,2,144,2,11,,,,,
606,5,30,116,2,11,,,,,
607,1,15,131,3,10,,,,,
607,2,27,119,3,10,,,,,
607,3,69,77,3,10,,,,,
607,4,16,130,2,11,,,,,
607,5,19,127,2,11,,,,,
608,1,36,216,7,27,,,,,
608,2,21,231,7,27,,,,,
608,3,28,224,7,27,,,,,
608,4,144,108,7,27,,,,,
608,5,23,229,6,28,,,,,
609,1,33,219,7,27,,,,,
609,2,25,227,7,27,,,,,
609,3,37,215,7,27,,,,,
609,4,138,114,7,27,,,,,
609,5,19,233,6,28,,,,,
610,1,41,211,7,27,,,,,
610,2,25,227,7,27,,,,,
610,3,140,112,7,27,,,,,
610,4,24,228,7,27,,,,,
610,5,22,230,6,28,,,,,
611,1,31,221,7,27,,,,,
611,2,134,118,7,27,,,,,
611,3,36,216,7,27,,,,,
611,4,23,229,7,27,,,,,
611,5,28,224,6,28,,,,,
612,1,25,227,7,27,,,,,
612,2,29,223,7,27,,,,,
612,3,148,104,7,27,,,,,
612,4,28,224,7,27,,,,,
612,5,22,230,6,28,,,,,
613,1,22,230,7,27,,,,,
613,2,43,209,7,27,,,,,
613,3,138,114,7,27,,,,,
613,4,15,237,7,27,,,,,
613,5,34,218,6,28,,,,,
614,1,37,215,7,27,,,,,
614,2,26,226,7,27,,,,,
614,3,145,107,7,27,,,,,
614,4,33,219,7,27,,,,,
614,5,11,241,6,28,,,,,
615,1,146,106,7,27,,,,,
615,2,37,215,7,27,,,,,
615,3,28,224,7,27,,,,,
615,4,27,225,7,27,,,,,
615,5,14,238,6,28,,,,,
616,1,143,109,7,27,,,,,
616,2,21,231,7,27,,,,,
616,3,25,227,7,27,,,,,
616,4,34,218,7,27,,,,,
616,5,29,223,6,28,,,,,
617,1,30,222,7,27,,,,,
617,2,32,220,7,27,,,,,
617,3,19,233,7,27,,,,,
617,4,148,104,7,27,,,,,
617,5,23,229,6,28,,,,,
618,1,31,221,7,27,,,,,
618,2,15,237,7,27,,,,,
618,3,33,219,7,27,,,,,
618,4,27,225,7,27,,,,,
618,5,146,106,6,28,,,,,
619,1,14,238,7,27,,,,,
619,2,24,228,7,27,,,,,
619,3,153,99,7,27,,,,,
619,4,36,216,7,27,,,,,
619,5,25,227,6,28,,,,,
620,1,25,227,7,27,,,,,
620,2,20,232,7,27,,,,,
620,3,38,214,7,27,,,,,
620,4,133,119,7,27,,,,,
620,5,36,216,6,28,,,,,
621,1,17,235,7,27,,,,,
621,2,29,223,7,27,,,,,
621,3,146,106,7,27,,,,,
621,4,29,223,7,27,,,,,
621,5,31,221,6,28,,,,,
622,1,159,93,7,27,,,,,
622,2,26,226,7,27,,,,,
622,3,34,218,7,27,,,,,
622,4,19,233,7,27,,,,,
622,5,14,238,6,28,,,,,
623,1,34,218,7,27,,,,,
623,2,39,213,7,27,,,,,
623,3,20,232,7,27,,,,,
623,4,138,114,7,27,,,,,
623,5,21,231,6,28,,,,,
624,1,16,236,7,27,,,,,
624,2,35,217,7,27,,,,,
624,3,19,233,7,27,,,,,
624,4,32,220,7,27,,,,,
624,5,150,102,6,28,,,,,
625,1,24,228,7,27,,,,,
625,2,38,214,7,27,,,,,
625,3,29,223,7,27,,,,,
625,4,140,112,7,27,,,,,
625,5,21,231,6,28,,,,,
626,1,36,216,7,27,,,,,
626,2,145,107,7,27,,,,,
626,3,19,233,7,27,,,,,
626,4,28,224,7,27,,,,,
626,5,24,228,6,28,,,,,
627,1,129,123,7,27,,,,,
627,2,20,232,7,27,,,,,
627,3,43,209,7,27,,,,,
627,4,21,231,7,27,,,,,
627,5,39,213,6,28,,,,,
628,1,24,228,7,27,,,,,
628,2,139,113,7,27,,,,,
628,3,30,222,7,27,,,,,
628,4,18,234,7,27,,,,,
628,5,41,211,6,28,,,,,
629,1,23,229,7,27,,,,,
629,2,42,210,7,27,,,,,
629,3,142,110,7,27,,,,,
629,4,13,239,7,27,,,,,
629,5,32,220,6,28,,,,,
630,1,33,219,7,27,,,,,
630,2,137,115,7,27,,,,,
630,3,35,217,7,27,,,,,
630,4,23,229,7,27,,,,,
630,5,24,228,6,28,,,,,
631,1,140,112,7,27,,,,,
631,2,22,230,7,27,,,,,
631,3,35,217,7,27,,,,,
631,4,27,225,7,27,,,,,
631,5,28,224,6,28,,,,,
632,1,22,230,7,27,,,,,
632,2,33,219,7,27,,,,,
632,3,34,218,7,27,,,,,
632,4,17,235,7,27,,,,,
632,5,146,106,6,28,,,,,
633,1,12,85,3,12,,,,,
633,2,6,91,3,12,,,,,
633,3,11,86,3,12,,,,,
633,4,4,93,3,12,,,,,
633,5,64,33,3,12,,,,,
634,1,82,266,5,17,,,,,
634,2,90,258,5,17,,,,,
634,3,19,329,4,18,,,,,
634,4,47,301,4,18,,,,,
634,5,110,238,4,18,,,,,
635,1,44,304,5,17,,,,,
635,2,50,298,5,17,,,,,
635,3,67,281,4,18,,,,,
635,4,107,241,4,18,,,,,
635,5,80,268,4,18,,,,,
636,1,53,295,5,17,,,,,
636,2,181,167,5,17,,,,,
636,3,69,279,4,18,,,,,
636,4,40,308,4,18,,,,,
636,5,5,343,4,18,,,,,
637,1,11,337,5,17,,,,,
637,2,112,236,5,17,,,,,
637,3,62,286,4,18,,,,,
637,4,53,295,4,18,,,,,
637,5,110,238,4,18,,,,,
638,1,77,271,5,17,,,,,
638,2,159,189,5,17,,,,,
638,3,25,323,4,18,,,,,
638,4,40,308,4,18,,,,,
638,5,47,301,4,18,,,,,
639,1,102,246,5,17,,,,,
639,2,10,338,5,17,,,,,
639,3,134,214,4,18,,,,,
639,4,42,306,4,18,,,,,
639,5,60,288,4,18,,,,,
640,1,177,171,5,17,,,,,
640,2,63,285,5,17,,,,,
640,3,29,319,4,18,,,,,
640,4,69,279,4,18,,,,,
640,5,10,338,4,18,,,,,
641,1,171,177,5,17,,,,,
641,2,24,324,5,17,,,,,
641,3,54,294,4,18,,,,,
641,4,15,333,4,18,,,,,
641,5,84,264,4,18,,,,,
642,1,40,308,5,17,,,,,
642,2,219,129,5,17,,,,,
642,3,57,291,4,18,,,,,
642,4,11,337,4,18,,,,,
642,5,21,327,4,18,,,,,
643,1,53,295,5,17,,,,,
643,2,50,298,5,17,,,,,
643,3,12,336,4,18,,,,,
643,4,67,281,4,18,,,,,
643,5,166,182,4,18,,,,,
644,1,174,174,5,17,,,,,
644,2,13,335,5,17,,,,,
644,3,22,326,4,18,,,,,
644,4,41,307,4,18,,,,,
644,5,98,250,4,18,,,,,
645,1,33,315,5,17,,,,,
645,2,74,274,5,17,,,,,
645,3,9,339,4,18,,,,,
645,4,97,251,4,18,,,,,
645,5,135,213,4,18,,,,,
646,1,79,269,5,17,,,,,
646,2,45,303,5,17,,,,,
646,3,21,327,4,18,,,,,
646,4,33,315,4,18,,,,,
646,5,170,178,4,18,,,,,
647,1,23,325,5,17,,,,,
647,2,72,276,5,17,,,,,
647,3,136,212,4,18,,,,,
647,4,107,241,4,18,,,,,
647,5,10,338,4,18,,,,,
648,1,79,269,5,17,,,,,
648,2,148,200,5,17,,,,,
648,3,42,306,4,18,,,,,
648,4,68,280,4,18,,,,,
648,5,11,337,4,18,,,,,
649,1,47,301,5,17,,,,,
649,2,171,177,5,17,,,,,
649,3,15,333,4,18,,,,,
649,4,33,315,4,18,,,,,
649,5,82,266,4,18,,,,,
650,1,21,128,3,12,,,,,
650,2,19,130,3,12,,,,,
650,3,8,141,3,12,,,,,
650,4,16,133,3,12,,,,,
650,5,85,64,3,12,,,,,
651,1,15,134,3,12,,,,,
651,2,14,135,3,12,,,,,
651,3,15,134,3,12,,,,,
651,4,21,128,3,12,,,,,
651,5,84,65,3,12,,,,,
652,1,84,65,3,12,,,,,
652,2,16,133,3,12,,,,,
652,3,10,139,3,12,,,,,
652,4,23,126,3,12,,,,,
652,5,16,133,3,12,,,,,
653,1,99,50,3,12,,,,,
653,2,6,143,3,12,,,,,
653,3,18,131,3,12,,,,,
653,4,17,132,3,12,,,,,
653,5,9,140,3,12,,,,,
654,1,7,142,3,12,,,,,
654,2,26,123,3,12,,,,,
654,3,89,60,3,12,,,,,
654,4,10,139,3,12,,,,,
654,5,17,132,3,12,,,,,
655,1,12,137,3,12,,,,,
655,2,12,137,3,12,,,,,
655,3,23,126,3,12,,,,,
655,4,91,58,3,12,,,,,
655,5,11,138,3,12,,,,,
656,1,17,132,3,12,,,,,
656,2,13,136,3,12,,,,,
656,3,9,140,3,12,,,,,
656,4,13,136,3,12,,,,,
656,5,97,52,3,12,,,,,
657,1,17,132,3,12,,,,,
657,2,10,139,3,12,,,,,
657,3,93,56,3,12,,,,,
657,4,18,131,3,12,,,,,
657,5,11,138,3,12,,,,,
658,1,11,138,3,12,,,,,
658,2,24,125,3,12,,,,,
658,3,20,129,3,12,,,,,
658,4,89,60,3,12,,,,,
658,5,5,144,3,12,,,,,
659,1,15,134,3,12,,,,,
659,2,12,137,3,12,,,,,
659,3,21,128,3,12,,,,,
659,4,89,60,3,12,,,,,
659,5,12,137,3,12,,,,,
660,1,24,125,3,12,,,,,
660,2,83,66,3,12,,,,,
660,3,11,138,3,12,,,,,
660,4,19,130,3,12,,,,,
660,5,12,137,3,12,,,,,
661,1,106,43,3,12,,,,,
661,2,13,136,3,12,,,,,
661,3,6,143,3,12,,,,,
661,4,10,139,3,12,,,,,
661,5,14,135,3,12,,,,,
662,1,7,142,3,12,,,,,
662,2,30,119,3,12,,,,,
662,3,9,140,3,12,,,,,
662,4,14,135,3,12,,,,,
662,5,89,60,3,12,,,,,
663,1,12,137,3,12,,,,,
663,2,17,132,3,12,,,,,
663,3,9,140,3,12,,,,,
663,4,11,138,3,12,,,,,
663,5,100,49,3,12,,,,,
664,1,22,127,3,12,,,,,
664,2,12,137,3,12,,,,,
664,3,91,58,3,12,,,,,
664,4,10,139,3,12,,,,,
664,5,14,135,3,12,,,,,
665,1,23,126,3,12,,,,,
665,2,7,142,3,12,,,,,
665,3,88,61,3,12,,,,,
665,4,16,133,3,12,,,,,
665,5,15,134,3,12,,,,,
666,1,24,125,3,12,,,,,
666,2,93,56,3,12,,,,,
666,3,10,139,3,12,,,,,
666,4,7,142,3,12,,,,,
666,5,15,134,3,12,,,,,
667,1,22,127,3,12,,,,,
667,2,21,128,3,12,,,,,
667,3,10,139,3,12,,,,,
667,4,87,62,3,12,,,,,
667,5,9,140,3,12,,,,,
668,1,99,50,3,12,,,,,
668,2,19,130,3,12,,,,,
668,3,16,133,3,12,,,,,
668,4,4,145,3,12,,,,,
668,5,11,138,3,12,,,,,
669,1,21,128,3,12,,,,,
669,2,85,64,3,12,,,,,
669,3,7,142,3,12,,,,,
669,4,9,140,3,12,,,,,
669,5,27,122,3,12,,,,,
670,1,91,58,3,12,,,,,
670,2,11,138,3,12,,,,,
670,3,13,136,3,12,,,,,
670,4,12,137,3,12,,,,,
670,5,22,127,3,12,,,,,
671,1,12,137,3,12,,,,,
671,2,85,64,3,12,,,,,
671,3,19,130,3,12,,,,,
671,4,22,127,3,12,,,,,
671,5,11,138,3,12,,,,,
672,1,11,138,3,12,,,,,
672,2,11,138,3,12,,,,,
672,3,97,52,3,12,,,,,
672,4,5,144,3,12,,,,,
672,5,25,124,3,12,,,,,
673,1,7,142,3,12,,,,,
673,2,9,140,3,12,,,,,
673,3,11,138,3,12,,,,,
673,4,30,119,3,12,,,,,
673,5,92,57,3,12,,,,,
674,1,11,138,3,12,,,,,
674,2,11,138,3,12,,,,,
674,3,97,52,3,12,,,,,
674,4,13,136,3,12,,,,,
674,5,17,132,3,12,,,,,
675,1,17,132,3,12,,,,,
675,2,6,143,3,12,,,,,
675,3,12,137,3,12,,,,,
675,4,98,51,3,12,,,,,
675,5,16,133,3,12,,,,,
676,1,10,139,3,12,,,,,
676,2,11,138,3,12,,,,,
676,3,11,138,3,12,,,,,
676,4,106,43,3,12,,,,,
676,5,11,138,3,12,,,,,
677,1,93,56,3,12,,,,,
677,2,8,141,3,12,,,,,
677,3,8,141,3,12,,,,,
677,4,24,125,3,12,,,,,
677,5,16,133,3,12,,,,,
678,1,20,129,3,12,,,,,
678,2,91,58,3,12,,,,,
678,3,15,134,3,12,,,,,
678,4,8,141,3,12,,,,,
678,5,15,134,3,12,,,,,
679,1,14,135,3,12,,,,,
679,2,11,138,3,12,,,,,
679,3,87,62,3,12,,,,,
679,4,7,142,3,12,,,,,
679,5,30,119,3,12,,,,,
680,1,11,138,3,12,,,,,
680,2,85,64,3,12,,,,,
680,3,13,136,3,12,,,,,
680,4,19,130,3,12,,,,,
680,5,21,128,3,12,,,,,
681,1,85,64,3,12,,,,,
681,2,7,142,3,12,,,,,
681,3,28,121,3,12,,,,,
681,4,14,135,3,12,,,,,
681,5,15,134,3,12,,,,,
682,1,12,137,3,12,,,,,
682,2,13,136,3,12,,,,,
682,3,14,135,3,12,,,,,
682,4,88,61,3,12,,,,,
682,5,22,127,3,12,,,,,
683,1,25,124,3,12,,,,,
683,2,87,62,3,12,,,,,
683,3,8,141,3,12,,,,,
683,4,21,128,3,12,,,,,
683,5,8,141,3,12,,,,,
684,1,18,131,3,12,,,,,
684,2,23,126,3,12,,,,,
684,3,8,141,3,12,,,,,
684,4,94,55,3,12,,,,,
684,5,6,143,3,12,,,,,
685,1,17,132,3,12,,,,,
685,2,88,61,3,12,,,,,
685,3,7,142,3,12,,,,,
685,4,10,139,3,12,,,,,
685,5,27,122,3,12,,,,,
686,1,11,138,3,12,,,,,
686,2,84,65,3,12,,,,,
686,3,28,121,3,12,,,,,
686,4,16,133,3,12,,,,,
686,5,10,139,3,12,,,,,
687,1,20,129,3,12,,,,,
687,2,91,58,3,12,,,,,
687,3,15,134,3,12,,,,,
687,4,7,142,3,12,,,,,
687,5,16,133,3,12,,,,,
688,1,10,139,3,12,,,,,
688,2,84,65,3,12,,,,,
688,3,8,141,3,12,,,,,
688,4,19,130,3,12,,,,,
688,5,28,121,3,12,,,,,
689,1,22,127,3,12,,,,,
689,2,9,140,3,12,,,,,
689,3,19,130,3,12,,,,,
689,4,91,58,3,12,,,,,
689,5,8,141,3,12,,,,,
690,1,9,140,3,12,,,,,
690,2,20,129,3,12,,,,,
690,3,19,130,3,12,,,,,
690,4,7,142,3,12,,,,,
690,5,94,55,3,12,,,,,
691,1,17,132,3,12,,,,,
691,2,86,63,3,12,,,,,
691,3,13,136,3,12,,,,,
691,4,12,137,3,12,,,,,
691,5,21,128,3,12,,,,,
692,1,11,138,3,12,,,,,
692,2,8,141,3,12,,,,,
692,3,25,124,3,12,,,,,
