layer,foundation_model,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,saved_current_balanced_accuracy,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,current_crossing,current_candidate,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,primary_reproduction_delta,near_threshold,baseline_crossing,union_positive,optimized_membership_change,equal_prior_membership_change
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,BLCA,ATM,TCGA_MC3_Bailey2018,384,53,331,20260839,0.617539759448213,0.501083053069601,0.132075471698113,0.870090634441088,0.602291512284102,0.183391750201974,0.528957418913527,0.320754716981132,0.737160120845921,0.590035911759676,0.167143922404946,0.611126945220316,0.735849056603774,0.486404833836858,0.583138573790116,0.16643037984999,TRUE,,FALSE,FALSE,TRUE,8,7,8,-3.63293220819042,0,0,0,0.0278743658439263,0.110043892150715,-0.116456706378613,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,BLCA,NFE2L2,TCGA_MC3_Bailey2018,384,24,360,20260856,0.555555555555556,0.545833333333333,0.125,0.966666666666667,0.604050925925926,0.144238816131619,0.608333333333333,0.333333333333333,0.883333333333333,0.597916666666667,0.165222537481065,0.543055555555556,0.541666666666667,0.544444444444444,0.541203703703704,0.137953837239772,FALSE,,FALSE,TRUE,FALSE,19,17,9,-10.0270554789276,0,0,0,0.0624999999999999,-0.00277777777777788,-0.00972222222222263,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,BLCA,TSC1,TCGA_MC3_Bailey2018,384,34,350,20260865,0.522100840336135,0.483697478991597,0.0588235294117647,0.908571428571429,0.46672268907563,0.116688643334959,0.6,0.5,0.7,0.576806722689076,0.114496361555728,0.51327731092437,0.529411764705882,0.497142857142857,0.538571428571429,0.144021548547776,FALSE,,FALSE,TRUE,FALSE,12,1,4,-3.14365064847393,1,0,0,0.116302521008403,0.0295798319327731,-0.0384033613445384,FALSE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,CESC,EP300,TCGA_MC3_Bailey2018,251,30,221,20260867,0.578280542986425,0.488914027149321,0.1,0.877828054298643,0.488235294117647,0.125961609166296,0.656033182503771,0.633333333333333,0.678733031674208,0.66395173453997,0.208204191940144,0.588763197586727,0.566666666666667,0.610859728506787,0.60422322775264,0.200096092997394,FALSE,,FALSE,TRUE,FALSE,13,1,1,-2.15907125538378,0,0,0,0.167119155354449,0.0998491704374057,-0.0893665158371037,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,COAD,ACVR2A,TCGA_MC3_Bailey2018,382,21,361,20260873,0.639163698720485,0.504418942092072,0.0476190476190476,0.961218836565097,0.639757287956734,0.100203382990525,0.604867431737238,0.428571428571429,0.781163434903047,0.638438200765071,0.100281742881502,0.580464318691466,0.523809523809524,0.637119113573407,0.646220815195885,0.109127515959223,TRUE,,FALSE,TRUE,FALSE,5,3,3,-4.43344693813603,0,0,0,0.100448489645166,0.0760453765993933,-0.134744756628413,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,COAD,BRAF,TCGA_MC3_Bailey2018,382,44,338,20260877,0.691500806885422,0.571207638515331,0.204545454545455,0.937869822485207,0.702662721893491,0.252288337075769,0.70575578267886,0.636363636363636,0.775147928994083,0.739779451317913,0.266405918805415,0.68168370091447,0.727272727272727,0.636094674556213,0.723103819257665,0.267184497574231,TRUE,,FALSE,TRUE,TRUE,5,3,3,-2.46344352936228,0,0,0,0.134548144163529,0.110476062399139,-0.120293168370091,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,COAD,CTNNB1,TCGA_MC3_Bailey2018,382,21,361,20260878,0.635536208943411,0.563382139559425,0.19047619047619,0.936288088642659,0.58554280437937,0.089089678451604,0.542012927054478,0.333333333333333,0.750692520775623,0.525788154597019,0.0858257743034591,0.635536208943411,0.714285714285714,0.556786703601108,0.702018203403245,0.115039584766797,TRUE,,FALSE,FALSE,TRUE,5,2,1,-3.14160515443107,0,0,0,-0.0213692125049466,0.0721540693839862,-0.0721540693839861,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,COAD,PIK3CA,TCGA_MC3_Bailey2018,382,83,299,20260881,0.655115445057823,0.562638513921908,0.289156626506024,0.836120401337793,0.650360639883951,0.305382893393436,0.650058427690696,0.674698795180723,0.625418060200669,0.693395656203409,0.350390845141635,0.64707660071725,0.759036144578313,0.535117056856187,0.684611355119475,0.332017136812642,TRUE,,FALSE,TRUE,TRUE,7,2,3,-1.64087291294866,0,0,0,0.0874199137687875,0.0844380867953419,-0.0924769311359147,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,COAD,SMAD4,TCGA_MC3_Bailey2018,382,36,346,20260882,0.648121387283237,0.52898201669878,0.138888888888889,0.919075144508671,0.646836865767502,0.155174227392272,0.636480411046885,0.611111111111111,0.661849710982659,0.720456005138086,0.206645744591901,0.644107257546564,0.805555555555556,0.482658959537572,0.700947334617855,0.175955502959148,TRUE,,FALSE,TRUE,TRUE,8,1,1,-2.77991862368084,1,0,0,0.107498394348105,0.115125240847784,-0.119139370584457,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,COAD,SOX9,TCGA_MC3_Bailey2018,382,42,340,20260883,0.643627450980392,0.528781512605042,0.142857142857143,0.914705882352941,0.654621848739496,0.182274043268871,0.597829131652661,0.380952380952381,0.814705882352941,0.647759103641457,0.187808557320555,0.628361344537815,0.571428571428571,0.685294117647059,0.647759103641457,0.195431876971482,TRUE,,FALSE,FALSE,TRUE,11,8,14,-5.85782690105225,0,0,0,0.069047619047619,0.0995798319327731,-0.11484593837535,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,HNSC,CASP8,TCGA_MC3_Bailey2018,431,47,384,20260891,0.617769281914894,0.551252216312057,0.170212765957447,0.932291666666667,0.67542109929078,0.219589121613468,0.602310505319149,0.446808510638298,0.7578125,0.651706560283688,0.219957186734701,0.622977615248227,0.680851063829787,0.565104166666667,0.615580673758865,0.15907255876208,TRUE,,FALSE,TRUE,TRUE,11,5,4,-3.31207602357183,0,0,1,0.0510582890070921,0.0717253989361701,-0.0665170656028372,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,HNSC,HRAS,TCGA_MC3_Bailey2018,431,27,404,20260898,0.630317198386505,0.535753575357536,0.111111111111111,0.96039603960396,0.611569490282362,0.171164425856568,0.620737073707371,0.444444444444444,0.797029702970297,0.689035570223689,0.132545183735508,0.607994132746608,0.740740740740741,0.475247524752475,0.652365236523652,0.105316018097939,TRUE,,FALSE,TRUE,TRUE,19,2,4,-4.82455895891919,1,0,0,0.084983498349835,0.0722405573890722,-0.0945636230289693,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,HNSC,HUWE1,TCGA_MC3_Bailey2018,431,40,391,20260899,0.618829923273657,0.551694373401535,0.175,0.928388746803069,0.627941176470588,0.156125971554053,0.541879795396419,0.25,0.833759590792839,0.598657289002558,0.125949802775876,0.611157289002558,0.675,0.547314578005115,0.633951406649616,0.152442665373861,TRUE,,FALSE,FALSE,TRUE,15,10,8,-4.84582843890642,1,0,0,-0.00981457800511509,0.0594629156010231,-0.0671355498721226,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,HNSC,KEAP1,TCGA_MC3_Bailey2018,431,20,411,20260900,0.575486618004866,0.532968369829684,0.1,0.965936739659367,0.685523114355231,0.109368634901927,0.661861313868613,0.55,0.773722627737226,0.675425790754258,0.103332683598078,0.685644768856448,0.6,0.771289537712895,0.739294403892944,0.144891611041694,FALSE,,FALSE,TRUE,TRUE,5,2,5,-3.79767743784831,1,0,0,0.128892944038929,0.152676399026764,-0.0425182481751824,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,KIRC,BAP1,TCGA_MC3_Bailey2018,351,35,316,20260909,0.614918625678119,0.549321880650995,0.171428571428571,0.927215189873418,0.591410488245931,0.183565855952337,0.657594936708861,0.6,0.715189873417722,0.691952983725136,0.215437615159315,0.600497287522604,0.514285714285714,0.686708860759494,0.63128390596745,0.165544444574565,TRUE,,FALSE,TRUE,TRUE,11,1,1,-2.21260948379713,0,0,0,0.108273056057866,0.0511754068716095,-0.0655967450271244,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,KIRC,SETD2,TCGA_MC3_Bailey2018,351,47,304,20260912,0.559595464725644,0.530060190369541,0.148936170212766,0.911184210526316,0.556480963045913,0.172716030393186,0.603443449048152,0.404255319148936,0.802631578947369,0.628429451287794,0.23094728166418,0.553331466965286,0.382978723404255,0.723684210526316,0.584616461366181,0.186490614400828,FALSE,,FALSE,TRUE,FALSE,7,5,7,-1.66783327882981,0,0,0,0.0733832586786114,0.0232712765957447,-0.0295352743561031,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,LGG,EGFR,TCGA_MC3_Bailey2018,485,34,451,20260916,0.750945611060389,0.595474109821312,0.235294117647059,0.955654101995565,0.719251336898396,0.223882128445669,0.737870092604669,0.617647058823529,0.858093126385809,0.774292422068606,0.264901752325121,0.749543498108778,0.676470588235294,0.822616407982262,0.771553410721273,0.230702090397204,TRUE,,FALSE,TRUE,TRUE,5,2,4,-3.17793890632152,0,0,0,0.142395982783357,0.154069388287466,-0.155471501239077,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,LGG,IDH2,TCGA_MC3_Bailey2018,485,20,465,20260919,0.765591397849462,0.543548387096774,0.1,0.987096774193548,0.750215053763441,0.159644777376906,0.794354838709678,0.75,0.838709677419355,0.851182795698925,0.23057749951346,0.744086021505376,0.8,0.688172043010753,0.814193548387097,0.136250112753599,TRUE,,FALSE,TRUE,TRUE,4,2,2,-3.97949611863686,0,0,0,0.250806451612903,0.200537634408602,-0.222043010752688,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,LGG,PTEN,TCGA_MC3_Bailey2018,485,23,462,20260924,0.582580463015246,0.568558253340862,0.173913043478261,0.963203463203463,0.640974967061924,0.122729339900574,0.663466967814794,0.521739130434783,0.805194805194805,0.687747035573123,0.121808488957073,0.583474496517975,0.565217391304348,0.601731601731602,0.63081121776774,0.105030504979281,FALSE,,FALSE,TRUE,FALSE,4,3,3,-3.95525917274242,0,0,0,0.094908714473932,0.0149162431771128,-0.0140222096743841,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,LIHC,ARID1A,TCGA_MC3_Bailey2018,346,26,320,20260929,0.627403846153846,0.499399038461538,0.0769230769230769,0.921875,0.561177884615385,0.0958750759773699,0.542908653846154,0.307692307692308,0.778125,0.591947115384615,0.136836880489345,0.635697115384615,0.730769230769231,0.540625,0.590745192307692,0.141907249033965,TRUE,,FALSE,FALSE,TRUE,8,5,7,-5.86650945605948,1,0,0,0.0435096153846154,0.136298076923077,-0.128004807692308,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,LIHC,AXIN1,TCGA_MC3_Bailey2018,346,25,321,20260930,0.629719626168224,0.484423676012461,0,0.968847352024922,0.595638629283489,0.0997080276272096,0.675389408099689,0.6,0.750778816199377,0.681370716510903,0.126880923900873,0.649719626168224,0.72,0.579439252336449,0.663426791277259,0.126962797388459,TRUE,,FALSE,TRUE,TRUE,5,2,1,-3.09298088031638,0,0,0,0.190965732087227,0.165295950155763,-0.145295950155763,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,LIHC,BAP1,TCGA_MC3_Bailey2018,346,20,326,20260931,0.690337423312883,0.526993865030675,0.1,0.95398773006135,0.755828220858896,0.156020454151508,0.706901840490798,0.65,0.763803680981595,0.831748466257669,0.17710803185465,0.666411042944785,0.75,0.582822085889571,0.697852760736196,0.157338271902201,TRUE,,FALSE,TRUE,TRUE,10,1,1,-3.50789924630661,0,0,0,0.179907975460123,0.13941717791411,-0.163343558282208,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,LUSC,FBXW7,TCGA_MC3_Bailey2018,460,25,435,20260954,0.570114942528736,0.585057471264368,0.2,0.970114942528736,0.667586206896552,0.174400877634943,0.575172413793104,0.24,0.910344827586207,0.621149425287356,0.109594985483249,0.604367816091954,0.68,0.528735632183908,0.613701149425287,0.108220330629412,FALSE,,FALSE,FALSE,TRUE,16,15,10,-11.2192532714684,0,1,0,-0.00988505747126434,0.0193103448275863,0.0149425287356318,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,OV,TP53,TCGA_MC3_Bailey2018,70,21,49,20260966,0.649659863945578,0.612244897959184,0.428571428571429,0.795918367346939,0.629737609329446,0.480076195390597,0.571428571428571,0.428571428571429,0.714285714285714,0.579203109815355,0.424869016921428,0.581632653061225,0.571428571428571,0.591836734693878,0.555879494655005,0.381912325097131,TRUE,,TRUE,FALSE,FALSE,5,3,2,-1.36634439694548,0,0,0,-0.0408163265306123,-0.0306122448979592,-0.0374149659863943,TRUE,TRUE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,PRAD,FOXA1,TCGA_MC3_Bailey2018,368,23,345,20260971,0.569565217391304,0.605797101449275,0.260869565217391,0.950724637681159,0.634530560806553,0.229507869567347,0.594202898550725,0.304347826086957,0.884057971014493,0.598739760554505,0.157741715540356,0.584057971014493,0.434782608695652,0.733333333333333,0.563705103969754,0.146715590427169,FALSE,,TRUE,FALSE,FALSE,16,12,15,-9.16623899850184,1,0,2,-0.0115942028985507,-0.0217391304347826,0.0362318840579714,TRUE,TRUE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,PRAD,TP53,TCGA_MC3_Bailey2018,368,42,326,20260973,0.628469179082676,0.528483786152498,0.142857142857143,0.914110429447853,0.533231083844581,0.139118815141001,0.659582237803097,0.595238095238095,0.723926380368098,0.651840490797546,0.247121282350836,0.637306456324861,0.547619047619048,0.726993865030675,0.616783523225241,0.200364493953651,TRUE,,FALSE,TRUE,TRUE,16,2,2,-2.07210180783967,1,0,0,0.131098451650599,0.108822670172363,-0.0999853929301782,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,SARC,RB1,TCGA_MC3_Bailey2018,229,24,205,20260978,0.6375,0.457418699186992,0.0416666666666667,0.873170731707317,0.577032520325203,0.123377041447901,0.499491869918699,0.291666666666667,0.707317073170732,0.522967479674797,0.108599213079085,0.6375,0.875,0.4,0.661178861788618,0.160165449114544,TRUE,,FALSE,FALSE,TRUE,7,3,4,-4.14134443150827,0,0,0,0.0420731707317074,0.180081300813008,-0.180081300813008,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,STAD,ARID1A,TCGA_MC3_Bailey2018,365,89,276,20260982,0.612237420615535,0.610568311349943,0.337078651685393,0.884057971014493,0.639879498453021,0.399089320837943,0.581786354014004,0.460674157303371,0.702898550724638,0.624450415241817,0.367064719505445,0.630170167725126,0.539325842696629,0.721014492753623,0.633569451229441,0.380989407493032,TRUE,,TRUE,FALSE,TRUE,4,3,3,-0.852899225050178,0,0,0,-0.0287819573359388,0.0196018563751831,-0.00166910926559194,TRUE,TRUE,TRUE,FALSE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,STAD,ARID2,TCGA_MC3_Bailey2018,365,22,343,20260983,0.623111582295256,0.539027299231381,0.136363636363636,0.941690962099125,0.491386164855553,0.0790359419814241,0.618804664723032,0.5,0.737609329446064,0.622979061754572,0.113976440303492,0.62430426716141,0.636363636363636,0.612244897959184,0.615822952557647,0.103889625263994,TRUE,,FALSE,TRUE,TRUE,9,2,3,-3.7942983610655,0,0,0,0.0797773654916512,0.0852769679300291,-0.0840842830638751,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,STAD,CDH1,TCGA_MC3_Bailey2018,365,35,330,20260985,0.576839826839827,0.525324675324675,0.114285714285714,0.936363636363636,0.693160173160173,0.167038654157827,0.606493506493507,0.485714285714286,0.727272727272727,0.681212121212121,0.198313483687659,0.637878787878788,0.6,0.675757575757576,0.701298701298701,0.210445209349138,FALSE,,FALSE,TRUE,TRUE,11,1,3,-3.13004818496954,0,0,0,0.0811688311688312,0.112554112554113,-0.0515151515151517,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,STAD,CTNNB1,TCGA_MC3_Bailey2018,365,21,344,20260986,0.641680509413068,0.476744186046512,0,0.953488372093023,0.427048726467331,0.051622716489505,0.599460132890366,0.428571428571429,0.770348837209302,0.714562569213732,0.115498591797242,0.649501661129568,0.857142857142857,0.441860465116279,0.73546511627907,0.132461887850344,TRUE,,FALSE,FALSE,TRUE,7,2,2,-4.29927927890801,0,0,0,0.122715946843854,0.172757475083056,-0.164936323366556,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,STAD,FBXW7,TCGA_MC3_Bailey2018,365,29,336,20260989,0.635006157635468,0.539203612479475,0.137931034482759,0.940476190476191,0.640907224958949,0.14801927197158,0.619355500821018,0.482758620689655,0.755952380952381,0.705767651888342,0.172132421303008,0.618123973727422,0.551724137931035,0.68452380952381,0.701867816091954,0.149405125039733,TRUE,,FALSE,TRUE,TRUE,5,2,4,-3.8085032068146,0,0,1,0.0801518883415435,0.0789203612479474,-0.0958025451559934,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,STAD,KRAS,TCGA_MC3_Bailey2018,365,30,335,20260990,0.610199004975124,0.492786069651741,0.0333333333333333,0.952238805970149,0.582985074626866,0.110710001931341,0.649004975124378,0.566666666666667,0.73134328358209,0.659402985074627,0.166578186108287,0.632835820895522,0.6,0.665671641791045,0.629353233830846,0.146580053977421,TRUE,,FALSE,TRUE,TRUE,5,2,3,-2.62149224667125,0,0,0,0.156218905472637,0.140049751243781,-0.117412935323383,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,STAD,PIK3CA,TCGA_MC3_Bailey2018,365,55,310,20260992,0.609090909090909,0.551612903225807,0.2,0.903225806451613,0.692551319648094,0.259587237925353,0.630791788856305,0.545454545454545,0.716129032258065,0.709618768328446,0.265816841874157,0.63475073313783,0.672727272727273,0.596774193548387,0.70633431085044,0.29347646517027,TRUE,,FALSE,TRUE,TRUE,7,3,4,-2.44904107851525,0,0,0,0.0791788856304986,0.0831378299120235,-0.0574780058651025,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,STAD,PTEN,TCGA_MC3_Bailey2018,365,23,342,20260993,0.594012204424104,0.470760233918129,0,0.941520467836257,0.631070429697432,0.0925814654475875,0.61651411136537,0.434782608695652,0.798245614035088,0.647597254004577,0.129582260057151,0.604627510806001,0.478260869565217,0.730994152046784,0.651538265954742,0.114670429747023,FALSE,,FALSE,TRUE,TRUE,7,2,6,-3.14016013317664,0,0,0,0.145753877447241,0.133867276887872,-0.123251970505975,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,STAD,RHOA,TCGA_MC3_Bailey2018,365,20,345,20260995,0.698188405797102,0.507608695652174,0.05,0.965217391304348,0.608550724637681,0.0925446010479104,0.650724637681159,0.6,0.701449275362319,0.735797101449275,0.121253452583994,0.698188405797102,0.75,0.646376811594203,0.735797101449275,0.121253452583994,TRUE,,FALSE,TRUE,TRUE,9,1,1,-3.00936165755856,0,0,0,0.143115942028985,0.190579710144928,-0.190579710144928,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,GigaSSL,driver_mutation,Bailey_tissue_specific_driver,TGCT,KIT,TCGA_MC3_Bailey2018,128,20,108,20260999,0.702777777777778,0.530555555555556,0.2,0.861111111111111,0.588888888888889,0.256481172268736,0.565740740740741,0.4,0.731481481481482,0.641666666666667,0.222405316195957,0.67962962962963,0.85,0.509259259259259,0.660648148148148,0.248510146795187,TRUE,,FALSE,FALSE,TRUE,5,1,1,-2.32301358056611,0,0,0,0.0351851851851852,0.149074074074074,-0.172222222222222,FALSE,FALSE,TRUE,TRUE,FALSE
