tumor_type,block,endpoint,repeat_id,n,metric,pls1,pls2,median_ncomp_pls1,median_ncomp_pls2,delta_pls2_minus_pls1
TGCT,infiltration_signatures,Macrophage Regulation,1,132,Q2,0.523217411669759,0.507216612004119,4,5,-0.0160007996656399
TGCT,infiltration_signatures,Macrophage Regulation,2,132,Q2,0.52619827627916,0.522403723711838,4,4,-0.00379455256732186
TGCT,infiltration_signatures,Macrophage Regulation,3,132,Q2,0.531887269644867,0.557336895741317,4,6,0.0254496260964504
TGCT,infiltration_signatures,Stromal Fraction,1,132,Q2,0.482726626248021,0.528673198255967,3,5,0.0459465720079456
TGCT,infiltration_signatures,Stromal Fraction,2,132,Q2,0.517024040186227,0.545177948625113,3,4,0.0281539084388864
TGCT,infiltration_signatures,Stromal Fraction,3,132,Q2,0.522260179840655,0.528780850599261,3,6,0.00652067075860585
TGCT,infiltration_signatures,TGF-beta Response,1,132,Q2,0.661481643494925,0.676066414290603,2,5,0.0145847707956772
TGCT,infiltration_signatures,TGF-beta Response,2,132,Q2,0.654390191929,0.686163848522375,2,4,0.0317736565933744
TGCT,infiltration_signatures,TGF-beta Response,3,132,Q2,0.662877289918213,0.687600357169118,2,6,0.0247230672509058
TGCT,infiltration_signatures,Wound Healing,1,132,Q2,0.493285514251257,0.475353585671668,2,5,-0.0179319285795888
TGCT,infiltration_signatures,Wound Healing,2,132,Q2,0.513513326823527,0.502415769380745,3,4,-0.0110975574427823
TGCT,infiltration_signatures,Wound Healing,3,132,Q2,0.505238053249963,0.516538085167058,3,6,0.0113000319170946
THCA,immune_repertoire,BCR Evenness,1,201,Q2,-0.0736812897681334,-0.00770156700582247,1,2,0.0659797227623109
THCA,immune_repertoire,BCR Evenness,2,201,Q2,-0.0671649685286275,-0.0466589654667207,1,2,0.0205060030619069
THCA,immune_repertoire,BCR Evenness,3,201,Q2,-0.0615365753179102,-0.0340677451597722,1,2,0.0274688301581381
THCA,immune_repertoire,BCR Richness,1,201,Q2,0.186902667070679,0.2078949236082,2,2,0.02099225653752
THCA,immune_repertoire,BCR Richness,2,201,Q2,0.134488637458896,0.196369938609942,2,2,0.0618813011510461
THCA,immune_repertoire,BCR Richness,3,201,Q2,0.204066962867427,0.196447157492351,2,2,-0.00761980537507534
THCA,immune_repertoire,BCR Shannon,1,201,Q2,0.30998868488685,0.307976000832486,3,2,-0.00201268405436439
THCA,immune_repertoire,BCR Shannon,2,201,Q2,0.206997036755442,0.269995652054981,3,2,0.0629986152995389
THCA,immune_repertoire,BCR Shannon,3,201,Q2,0.255517557115346,0.279166500597429,2,2,0.0236489434820834
THCA,immune_repertoire,TCR Evenness,1,201,Q2,-0.122177455247885,-0.0154249609689767,2,2,0.106752494278908
THCA,immune_repertoire,TCR Evenness,2,201,Q2,-0.13258643171585,-0.110579604266118,2,2,0.0220068274497323
THCA,immune_repertoire,TCR Evenness,3,201,Q2,-0.13434708521937,-0.0306819559758602,1,2,0.10366512924351
THCA,immune_repertoire,TCR Richness,1,201,Q2,0.134939238680763,0.182969965555597,2,2,0.0480307268748335
THCA,immune_repertoire,TCR Richness,2,201,Q2,0.129394065716944,0.14219426440804,2,2,0.0128001986910956
THCA,immune_repertoire,TCR Richness,3,201,Q2,0.108541179105464,0.15605704220544,2,2,0.0475158630999766
THCA,immune_repertoire,TCR Shannon,1,201,Q2,0.202630771543812,0.244213247463061,2,2,0.0415824759192485
THCA,immune_repertoire,TCR Shannon,2,201,Q2,0.228203798009259,0.186465655768086,2,2,-0.041738142241173
THCA,immune_repertoire,TCR Shannon,3,201,Q2,0.155268153495656,0.197097630693947,2,2,0.0418294771982907
THCA,inferred_cell_fractions,B Cells Memory,1,498,Q2,0.0384890348068324,0.0435616713430252,1,4,0.00507263653619283
THCA,inferred_cell_fractions,B Cells Memory,2,498,Q2,0.0412980653020859,0.0601813369062614,1,4,0.0188832716041755
THCA,inferred_cell_fractions,B Cells Memory,3,498,Q2,0.0199945142846754,0.0375152176161222,1,4,0.0175207033314468
THCA,inferred_cell_fractions,B Cells Naive,1,498,Q2,0.155945069158809,0.16472977956412,2,4,0.00878471040531048
THCA,inferred_cell_fractions,B Cells Naive,2,498,Q2,0.138036737525359,0.150624736731024,2,4,0.012587999205665
THCA,inferred_cell_fractions,B Cells Naive,3,498,Q2,0.137835913720629,0.150606163392184,2,4,0.012770249671555
THCA,inferred_cell_fractions,Dendritic Cells Activated,1,498,Q2,0.0370889013468924,0.0617414864189677,1,4,0.0246525850720754
THCA,inferred_cell_fractions,Dendritic Cells Activated,2,498,Q2,0.0238568144143041,0.0599265592115412,1,4,0.0360697447972371
THCA,inferred_cell_fractions,Dendritic Cells Activated,3,498,Q2,0.0293195932669136,0.059284408859938,1,4,0.0299648155930244
THCA,inferred_cell_fractions,Dendritic Cells Resting,1,498,Q2,0.172296417568099,0.103295152808823,3,4,-0.0690012647592767
THCA,inferred_cell_fractions,Dendritic Cells Resting,2,498,Q2,0.150731976208219,0.0799088650561723,3,4,-0.0708231111520469
THCA,inferred_cell_fractions,Dendritic Cells Resting,3,498,Q2,0.146296354304229,0.0788219096320573,3,4,-0.0674744446721719
THCA,inferred_cell_fractions,Eosinophils,1,498,Q2,0.0428684387926602,0.0243779429471078,1,4,-0.0184904958455524
THCA,inferred_cell_fractions,Eosinophils,2,498,Q2,0.0426948436677905,0.0259607460159492,1,4,-0.0167340976518413
THCA,inferred_cell_fractions,Eosinophils,3,498,Q2,0.0476054857489827,0.0370258873848547,1,4,-0.010579598364128
THCA,inferred_cell_fractions,Macrophages M0,1,498,Q2,0.0650104946512536,0.0690394453830545,2,4,0.00402895073180087
THCA,inferred_cell_fractions,Macrophages M0,2,498,Q2,0.0454264841175009,0.0708165519813351,2,4,0.0253900678638341
THCA,inferred_cell_fractions,Macrophages M0,3,498,Q2,0.032462033024612,0.0579010179802506,2,4,0.0254389849556386
THCA,inferred_cell_fractions,Macrophages M1,1,498,Q2,0.280491773777375,0.283505852700274,3,4,0.00301407892289918
THCA,inferred_cell_fractions,Macrophages M1,2,498,Q2,0.252209322042128,0.269164410853601,3,4,0.0169550888114737
THCA,inferred_cell_fractions,Macrophages M1,3,498,Q2,0.283831349055073,0.279263167347225,3,4,-0.0045681817078479
THCA,inferred_cell_fractions,Macrophages M2,1,498,Q2,0.117819093037766,0.117228796341117,2,4,-0.000590296696649006
THCA,inferred_cell_fractions,Macrophages M2,2,498,Q2,0.127137555475785,0.110828603036989,2,4,-0.0163089524387955
THCA,inferred_cell_fractions,Macrophages M2,3,498,Q2,0.1517003398568,0.116311265445116,3,4,-0.0353890744116833
THCA,inferred_cell_fractions,Mast Cells Activated,1,498,Q2,0.0278961158454216,0.0117871486561491,1,4,-0.0161089671892726
THCA,inferred_cell_fractions,Mast Cells Activated,2,498,Q2,0.0378832590353352,0.0259315824564863,1,4,-0.0119516765788489
THCA,inferred_cell_fractions,Mast Cells Activated,3,498,Q2,0.0318067108368446,0.0258630541321976,1,4,-0.00594365670464703
THCA,inferred_cell_fractions,Mast Cells Resting,1,498,Q2,0.0818965700840174,0.0893889401827578,2,4,0.00749237009874038
THCA,inferred_cell_fractions,Mast Cells Resting,2,498,Q2,0.0572037884359841,0.0682695008954207,2,4,0.0110657124594367
THCA,inferred_cell_fractions,Mast Cells Resting,3,498,Q2,0.068131619640837,0.0720099370716207,2,4,0.00387831743078371
THCA,inferred_cell_fractions,Monocytes,1,498,Q2,0.0789926697881938,0.0848506450292582,1,4,0.00585797524106446
THCA,inferred_cell_fractions,Monocytes,2,498,Q2,0.081232440986917,0.08395480245431,1,4,0.00272236146739302
THCA,inferred_cell_fractions,Monocytes,3,498,Q2,0.0788194349126972,0.0800564523679121,1,4,0.00123701745521498
THCA,inferred_cell_fractions,NK Cells Activated,1,498,Q2,-0.025179590355334,0.0113548606345338,1,4,0.0365344509898679
THCA,inferred_cell_fractions,NK Cells Activated,2,498,Q2,-0.0136983504308184,0.00540208401155629,1,4,0.0191004344423746
THCA,inferred_cell_fractions,NK Cells Activated,3,498,Q2,-0.0161618525233651,0.0135963850105345,1,4,0.0297582375338996
THCA,inferred_cell_fractions,NK Cells Resting,1,498,Q2,0.147703742753445,0.168867366558404,1,4,0.0211636238049588
THCA,inferred_cell_fractions,NK Cells Resting,2,498,Q2,0.167865831678427,0.168120262612634,2,4,0.000254430934207517
THCA,inferred_cell_fractions,NK Cells Resting,3,498,Q2,0.12728305839632,0.17760039366462,1,4,0.0503173352683001
THCA,inferred_cell_fractions,Neutrophils,1,498,Q2,-0.0821125659711166,-0.00924689716694926,1,4,0.0728656688041673
THCA,inferred_cell_fractions,Neutrophils,2,498,Q2,-0.0771288265833217,-0.0239438044251221,1,4,0.0531850221581995
THCA,inferred_cell_fractions,Neutrophils,3,498,Q2,-0.0625041709448002,-0.0135896156707529,1,4,0.0489145552740473
THCA,inferred_cell_fractions,Plasma Cells,1,498,Q2,0.236828281760294,0.240924125751818,3,4,0.00409584399152452
THCA,inferred_cell_fractions,Plasma Cells,2,498,Q2,0.265298519609775,0.24691836456208,3,4,-0.0183801550476956
THCA,inferred_cell_fractions,Plasma Cells,3,498,Q2,0.250227114116406,0.234059599628256,3,4,-0.0161675144881507
THCA,inferred_cell_fractions,T Cells CD4 Memory Activated,1,498,Q2,0.000672589741589902,-0.00686099624310077,1,4,-0.00753358598469067
THCA,inferred_cell_fractions,T Cells CD4 Memory Activated,2,498,Q2,0.00140419775646183,-0.00937364869264545,1,4,-0.0107778464491073
THCA,inferred_cell_fractions,T Cells CD4 Memory Activated,3,498,Q2,0.000332950805063459,-0.00764988307873438,1,4,-0.00798283388379784
THCA,inferred_cell_fractions,T Cells CD4 Memory Resting,1,498,Q2,-0.0557111048446959,-0.00558830039348157,2,4,0.0501228044512143
THCA,inferred_cell_fractions,T Cells CD4 Memory Resting,2,498,Q2,-0.0329190224377542,-0.0017264447193861,2,4,0.0311925777183681
THCA,inferred_cell_fractions,T Cells CD4 Memory Resting,3,498,Q2,-0.0177162666114956,-0.000187240736078342,2,4,0.0175290258754173
THCA,inferred_cell_fractions,T Cells CD4 Naive,1,498,Q2,0.0683894328985671,0.0665015118628635,1,4,-0.00188792103570368
THCA,inferred_cell_fractions,T Cells CD4 Naive,2,498,Q2,0.0673529656772454,0.069604244220876,1,4,0.00225127854363061
THCA,inferred_cell_fractions,T Cells CD4 Naive,3,498,Q2,0.0732882016324958,0.0699235989247181,1,4,-0.00336460270777772
THCA,inferred_cell_fractions,T Cells CD8,1,498,Q2,0.146241196042701,0.168460090785067,3,4,0.0222188947423659
THCA,inferred_cell_fractions,T Cells CD8,2,498,Q2,0.17996764323515,0.166348243675942,3,4,-0.0136193995592083
THCA,inferred_cell_fractions,T Cells CD8,3,498,Q2,0.145654906862906,0.163973382861592,3,4,0.0183184759986859
THCA,inferred_cell_fractions,T Cells Follicular Helper,1,498,Q2,0.165871491558381,0.16317287167157,2,4,-0.00269861988681142
THCA,inferred_cell_fractions,T Cells Follicular Helper,2,498,Q2,0.17062528431983,0.158096813449194,2,4,-0.0125284708706357
THCA,inferred_cell_fractions,T Cells Follicular Helper,3,498,Q2,0.149970193649649,0.145922720132834,2,4,-0.00404747351681523
THCA,inferred_cell_fractions,T Cells Regulatory Tregs,1,498,Q2,0.139969131508105,0.14636306937276,2,4,0.00639393786465503
THCA,inferred_cell_fractions,T Cells Regulatory Tregs,2,498,Q2,0.135469326640694,0.131549467804122,2,4,-0.00391985883657153
THCA,inferred_cell_fractions,T Cells Regulatory Tregs,3,498,Q2,0.137623552453885,0.145902338264466,2,4,0.00827878581058095
THCA,inferred_cell_fractions,T Cells gamma delta,1,498,Q2,0.00590902084546774,0.0242006347383188,1,4,0.0182916138928511
THCA,inferred_cell_fractions,T Cells gamma delta,2,498,Q2,0.00833059478868847,0.0242681171600485,1,4,0.01593752237136
THCA,inferred_cell_fractions,T Cells gamma delta,3,498,Q2,0.0100875963562876,0.0266504068667847,1,4,0.016562810510497
THCA,inferred_cell_fractions,Th1 Cells,1,498,Q2,0.499590137591237,0.468196568892697,4,4,-0.0313935686985398
THCA,inferred_cell_fractions,Th1 Cells,2,498,Q2,0.505907450347615,0.461947202467267,3,4,-0.0439602478803478
THCA,inferred_cell_fractions,Th1 Cells,3,498,Q2,0.506394411137633,0.474732654292052,3,4,-0.0316617568455813
THCA,inferred_cell_fractions,Th17 Cells,1,498,Q2,0.0663343497803702,0.0701703604323201,1,4,0.00383601065194983
THCA,inferred_cell_fractions,Th17 Cells,2,498,Q2,0.0130480810449846,0.0586734431964775,1,4,0.0456253621514929
THCA,inferred_cell_fractions,Th17 Cells,3,498,Q2,0.0562705579405242,0.0669983509965991,1,4,0.010727793056075
THCA,inferred_cell_fractions,Th2 Cells,1,498,Q2,0.122070555297979,0.114821109556257,2,4,-0.00724944574172237
THCA,inferred_cell_fractions,Th2 Cells,2,498,Q2,0.0852283753559742,0.101797484313186,2,4,0.016569108957212
THCA,inferred_cell_fractions,Th2 Cells,3,498,Q2,0.102362891730456,0.109784292775888,2,4,0.00742140104543232
THCA,infiltration_signatures,IFN-gamma Response,1,444,Q2,0.32810444403997,0.334253757269211,2,5,0.00614931322924073
THCA,infiltration_signatures,IFN-gamma Response,2,444,Q2,0.344272013362765,0.342766715791594,2,6,-0.00150529757117168
THCA,infiltration_signatures,IFN-gamma Response,3,444,Q2,0.315767432413327,0.309598210716429,2,6,-0.00616922169689838
THCA,infiltration_signatures,Leukocyte Fraction,1,444,Q2,0.402656908254658,0.405904626765992,3,5,0.00324771851133454
THCA,infiltration_signatures,Leukocyte Fraction,2,444,Q2,0.400290485443381,0.399086756127553,3,6,-0.00120372931582791
THCA,infiltration_signatures,Leukocyte Fraction,3,444,Q2,0.397049491156515,0.410631783408009,3,6,0.0135822922514945
THCA,infiltration_signatures,Lymphocyte Infiltration Signature Score,1,444,Q2,0.578475116704922,0.57447662115996,4,5,-0.0039984955449629
THCA,infiltration_signatures,Lymphocyte Infiltration Signature Score,2,444,Q2,0.572567735429078,0.565437367452709,4,6,-0.00713036797636912
THCA,infiltration_signatures,Lymphocyte Infiltration Signature Score,3,444,Q2,0.566967812221114,0.559454399423984,4,6,-0.00751341279713014
THCA,infiltration_signatures,Macrophage Regulation,1,444,Q2,0.504938894360788,0.497669960608455,3,5,-0.00726893375233306
THCA,infiltration_signatures,Macrophage Regulation,2,444,Q2,0.504598547420629,0.492526070973767,3,6,-0.0120724764468614
THCA,infiltration_signatures,Macrophage Regulation,3,444,Q2,0.486492997775757,0.488742657676078,3,6,0.00224965990032089
THCA,infiltration_signatures,Stromal Fraction,1,444,Q2,0.0333089096838339,-0.010288954882691,1,5,-0.0435978645665249
THCA,infiltration_signatures,Stromal Fraction,2,444,Q2,0.0088139664821747,0.0138999252806108,1,6,0.0050859587984361
THCA,infiltration_signatures,Stromal Fraction,3,444,Q2,0.00959759356969081,0.0125431735350672,1,6,0.00294557996537637
THCA,infiltration_signatures,TGF-beta Response,1,444,Q2,0.534197758157124,0.50021188478154,3,5,-0.0339858733755836
THCA,infiltration_signatures,TGF-beta Response,2,444,Q2,0.512878761383247,0.487536864437023,3,6,-0.025341896946224
THCA,infiltration_signatures,TGF-beta Response,3,444,Q2,0.517957089650188,0.517490402479811,3,6,-0.000466687170376789
THCA,infiltration_signatures,Wound Healing,1,444,Q2,0.05745452922287,0.0794118345573553,2,5,0.0219573053344854
THCA,infiltration_signatures,Wound Healing,2,444,Q2,0.0704924074534113,0.065344022440452,2,6,-0.00514838501295933
THCA,infiltration_signatures,Wound Healing,3,444,Q2,0.0853104130548018,0.0972642990062392,2,6,0.0119538859514374
THYM,inferred_cell_fractions,B Cells Memory,1,117,Q2,-0.239830889699649,-0.0499130902146203,2,2,0.189917799485029
THYM,inferred_cell_fractions,B Cells Memory,2,117,Q2,-0.156738561526429,-0.116915782592425,1,2,0.039822778934004
THYM,inferred_cell_fractions,B Cells Memory,3,117,Q2,-0.398053386310315,-0.0283952823462559,1,2,0.369658103964059
THYM,inferred_cell_fractions,B Cells Naive,1,117,Q2,-0.018002531223694,0.201937369436278,1,2,0.219939900659972
THYM,inferred_cell_fractions,B Cells Naive,2,117,Q2,0.250746126267374,0.137134865145222,1,2,-0.113611261122152
THYM,inferred_cell_fractions,B Cells Naive,3,117,Q2,0.118146048552849,0.147946414951995,1,2,0.029800366399146
THYM,inferred_cell_fractions,Dendritic Cells Activated,1,117,Q2,-0.112145133254543,-0.0498961412988077,1,2,0.062248991955735
THYM,inferred_cell_fractions,Dendritic Cells Activated,2,117,Q2,-0.132306980010826,-0.0969215188931427,1,2,0.0353854611176834
THYM,inferred_cell_fractions,Dendritic Cells Activated,3,117,Q2,-0.232938925616415,-0.070227050023715,1,2,0.1627118755927
THYM,inferred_cell_fractions,Dendritic Cells Resting,1,117,Q2,0.177722416817341,0.186489833089665,1,2,0.0087674162723238
THYM,inferred_cell_fractions,Dendritic Cells Resting,2,117,Q2,0.161639665012565,0.177096570967134,1,2,0.0154569059545694
THYM,inferred_cell_fractions,Dendritic Cells Resting,3,117,Q2,0.188614362863542,0.175460011243394,1,2,-0.0131543516201479
THYM,inferred_cell_fractions,Eosinophils,1,117,Q2,-0.116617695925233,-0.0425098184456492,1,2,0.074107877479584
THYM,inferred_cell_fractions,Eosinophils,2,117,Q2,-0.165735877911705,-0.0451860305983609,1,2,0.120549847313344
THYM,inferred_cell_fractions,Eosinophils,3,117,Q2,-0.104482334395619,-0.0128443220084189,1,2,0.0916380123872003
THYM,inferred_cell_fractions,Macrophages M0,1,117,Q2,0.0607201066807266,0.0870067035830523,1,2,0.0262865969023257
THYM,inferred_cell_fractions,Macrophages M0,2,117,Q2,0.0856964167835896,0.0748275665677427,1,2,-0.0108688502158469
THYM,inferred_cell_fractions,Macrophages M0,3,117,Q2,0.0564923454515563,0.12448055826416,1,2,0.0679882128126036
THYM,inferred_cell_fractions,Macrophages M1,1,117,Q2,0.188499377528611,0.202538074827349,1,2,0.0140386972987379
THYM,inferred_cell_fractions,Macrophages M1,2,117,Q2,0.243679548814994,0.203860906625829,1,2,-0.0398186421891653
THYM,inferred_cell_fractions,Macrophages M1,3,117,Q2,0.12037589814863,0.247734934851981,1,2,0.12735903670335
THYM,inferred_cell_fractions,Macrophages M2,1,117,Q2,0.173898456424361,0.172814117340308,1,2,-0.00108433908405237
THYM,inferred_cell_fractions,Macrophages M2,2,117,Q2,0.208763713384212,0.226964571552419,1,2,0.0182008581682063
THYM,inferred_cell_fractions,Macrophages M2,3,117,Q2,0.146325870124903,0.181006107258573,1,2,0.0346802371336705
THYM,inferred_cell_fractions,Mast Cells Activated,1,117,Q2,-0.17052966628774,-0.0202348614384618,1,2,0.150294804849278
THYM,inferred_cell_fractions,Mast Cells Activated,2,117,Q2,-0.0408150988910643,-0.0501419869226918,1,2,-0.00932688803162751
THYM,inferred_cell_fractions,Mast Cells Activated,3,117,Q2,-0.104258372316205,-0.0426975495343656,1,2,0.0615608227818389
THYM,inferred_cell_fractions,Mast Cells Resting,1,117,Q2,0.226022791361668,0.222638366999922,1,2,-0.00338442436174569
THYM,inferred_cell_fractions,Mast Cells Resting,2,117,Q2,0.206355380357721,0.189454599108852,1,2,-0.0169007812488688
THYM,inferred_cell_fractions,Mast Cells Resting,3,117,Q2,0.185039543738937,0.179944501312642,1,2,-0.00509504242629522
THYM,inferred_cell_fractions,Monocytes,1,117,Q2,-0.057776968508523,0.0102497963062128,1,2,0.0680267648147358
THYM,inferred_cell_fractions,Monocytes,2,117,Q2,0.0426697259035077,-0.000275917698780104,1,2,-0.0429456436022878
THYM,inferred_cell_fractions,Monocytes,3,117,Q2,0.0270731050473302,0.0319184977944827,1,2,0.00484539274715257
THYM,inferred_cell_fractions,NK Cells Activated,1,117,Q2,0.16056845852205,0.200274455490677,1,2,0.0397059969686271
THYM,inferred_cell_fractions,NK Cells Activated,2,117,Q2,0.139401349731149,0.117681218821571,1,2,-0.0217201309095777
THYM,inferred_cell_fractions,NK Cells Activated,3,117,Q2,0.155899147419572,0.206750779490099,1,2,0.0508516320705273
THYM,inferred_cell_fractions,NK Cells Resting,1,117,Q2,-0.152869290323976,-0.0413573871752981,1,2,0.111511903148678
THYM,inferred_cell_fractions,NK Cells Resting,2,117,Q2,-0.119006856269629,-0.0236607349802656,1,2,0.0953461212893634
THYM,inferred_cell_fractions,NK Cells Resting,3,117,Q2,-0.112626981675487,-0.0281352087982072,1,2,0.0844917728772803
THYM,inferred_cell_fractions,Neutrophils,1,117,Q2,-0.0292301437647331,-0.0236656124207382,1,2,0.00556453134399493
THYM,inferred_cell_fractions,Neutrophils,2,117,Q2,-0.128065569359668,0.0170062065878662,1,2,0.145071775947534
THYM,inferred_cell_fractions,Neutrophils,3,117,Q2,-0.338899788802494,-0.0171915847141999,1,2,0.321708204088294
THYM,inferred_cell_fractions,Plasma Cells,1,117,Q2,-0.127703990143119,-0.0249770512158387,1,2,0.10272693892728
THYM,inferred_cell_fractions,Plasma Cells,2,117,Q2,0.0187248756223026,-0.0759844117878985,1,2,-0.0947092874102011
THYM,inferred_cell_fractions,Plasma Cells,3,117,Q2,0.0557583596145278,0.028310413868787,1,2,-0.0274479457457408
THYM,inferred_cell_fractions,T Cells CD4 Memory Activated,1,117,Q2,0.00296308124017597,0.0645021058216675,1,2,0.0615390245814915
THYM,inferred_cell_fractions,T Cells CD4 Memory Activated,2,117,Q2,-0.0186582456421607,0.105545350617043,1,2,0.124203596259204
THYM,inferred_cell_fractions,T Cells CD4 Memory Activated,3,117,Q2,-0.00905478009210636,0.104845338293505,1,2,0.113900118385611
THYM,inferred_cell_fractions,T Cells CD4 Memory Resting,1,117,Q2,0.27308595773878,0.229196040746858,1,2,-0.0438899169919217
THYM,inferred_cell_fractions,T Cells CD4 Memory Resting,2,117,Q2,0.155581168760005,0.103417001597073,1,2,-0.0521641671629326
THYM,inferred_cell_fractions,T Cells CD4 Memory Resting,3,117,Q2,0.257367365531896,0.232997801369625,1,2,-0.0243695641622708
THYM,inferred_cell_fractions,T Cells CD4 Naive,1,117,Q2,0.210518313766508,0.223795400356133,1,2,0.0132770865896249
THYM,inferred_cell_fractions,T Cells CD4 Naive,2,117,Q2,0.237680321983707,0.254892239122106,1,2,0.0172119171383993
THYM,inferred_cell_fractions,T Cells CD4 Naive,3,117,Q2,0.2100517169854,0.241054744665835,1,2,0.0310030276804347
THYM,inferred_cell_fractions,T Cells CD8,1,117,Q2,-0.17043335011507,-0.032206628468644,1,2,0.138226721646426
THYM,inferred_cell_fractions,T Cells CD8,2,117,Q2,-0.34721775823945,-0.0563499302754582,1,2,0.290867827963992
THYM,inferred_cell_fractions,T Cells CD8,3,117,Q2,-0.306034977530326,-0.0416440927975332,1,2,0.264390884732792
THYM,inferred_cell_fractions,T Cells Follicular Helper,1,117,Q2,0.283373039273518,0.271239041045777,1,2,-0.0121339982277406
THYM,inferred_cell_fractions,T Cells Follicular Helper,2,117,Q2,0.258709578678828,0.291594122374867,1,2,0.0328845436960384
THYM,inferred_cell_fractions,T Cells Follicular Helper,3,117,Q2,0.286566102643472,0.295128410064062,1,2,0.00856230742059039
THYM,inferred_cell_fractions,T Cells Regulatory Tregs,1,117,Q2,0.238597167241616,0.29032088909579,1,2,0.0517237218541745
THYM,inferred_cell_fractions,T Cells Regulatory Tregs,2,117,Q2,0.326562092761765,0.295186359644709,1,2,-0.0313757331170559
THYM,inferred_cell_fractions,T Cells Regulatory Tregs,3,117,Q2,0.227574631626561,0.289778138148801,1,2,0.0622035065222393
THYM,inferred_cell_fractions,T Cells gamma delta,3,117,Q2,-0.0440497734274758,0.00181277383971079,1,2,0.0458625472671866
THYM,inferred_cell_fractions,Th1 Cells,1,117,Q2,0.0521104896572486,-0.00751941359338471,2,2,-0.0596299032506333
THYM,inferred_cell_fractions,Th1 Cells,2,117,Q2,0.054392035665856,0.0406596224459814,2,2,-0.0137324132198746
THYM,inferred_cell_fractions,Th1 Cells,3,117,Q2,-0.123313840909209,-0.211540407882461,2,2,-0.0882265669732518
THYM,inferred_cell_fractions,Th17 Cells,1,117,Q2,0.528756340842499,0.574877595479841,2,2,0.0461212546373421
THYM,inferred_cell_fractions,Th17 Cells,2,117,Q2,0.593855730454758,0.596511701867876,3,2,0.00265597141311869
THYM,inferred_cell_fractions,Th17 Cells,3,117,Q2,0.614759411498568,0.582706661254704,2,2,-0.0320527502438642
THYM,inferred_cell_fractions,Th2 Cells,1,117,Q2,0.350546101847212,0.329657026791837,1,2,-0.0208890750553756
THYM,inferred_cell_fractions,Th2 Cells,2,117,Q2,0.36961186111744,0.302821568006782,1,2,-0.066790293110658
THYM,inferred_cell_fractions,Th2 Cells,3,117,Q2,0.32578476041475,0.27712919005038,1,2,-0.0486555703643702
THYM,infiltration_signatures,IFN-gamma Response,1,101,Q2,0.169030559798331,0.152585576666431,1,2,-0.0164449831319008
THYM,infiltration_signatures,IFN-gamma Response,2,101,Q2,0.154805924547326,0.147394276602414,1,2,-0.00741164794491167
THYM,infiltration_signatures,IFN-gamma Response,3,101,Q2,0.127425689698965,0.124273445363927,1,2,-0.00315224433503791
THYM,infiltration_signatures,Lymphocyte Infiltration Signature Score,1,101,Q2,0.0209472881661569,0.400474039524106,1,2,0.379526751357949
THYM,infiltration_signatures,Lymphocyte Infiltration Signature Score,2,101,Q2,0.415812280015865,0.421463391962752,1,2,0.00565111194688672
THYM,infiltration_signatures,Lymphocyte Infiltration Signature Score,3,101,Q2,0.426038502743193,0.442048933153804,1,2,0.0160104304106113
THYM,infiltration_signatures,Macrophage Regulation,1,101,Q2,0.0150173792271917,-0.020116822973985,1,2,-0.0351342022011767
THYM,infiltration_signatures,Macrophage Regulation,2,101,Q2,0.0215204770275136,0.0349721427386854,1,2,0.0134516657111718
THYM,infiltration_signatures,Macrophage Regulation,3,101,Q2,0.142464818925278,0.146949716795881,1,2,0.00448489787060302
THYM,infiltration_signatures,Stromal Fraction,1,101,Q2,0.261240819700039,0.291053646221625,1,2,0.0298128265215858
THYM,infiltration_signatures,Stromal Fraction,2,101,Q2,0.205703069219327,0.27103589452117,1,2,0.0653328253018435
THYM,infiltration_signatures,Stromal Fraction,3,101,Q2,0.218991824992982,0.306862839107717,1,2,0.0878710141147355
THYM,infiltration_signatures,TGF-beta Response,1,101,Q2,0.395601287645015,0.419381967801041,2,2,0.0237806801560256
THYM,infiltration_signatures,TGF-beta Response,2,101,Q2,0.341400615798631,0.378865234484213,1,2,0.0374646186855815
THYM,infiltration_signatures,TGF-beta Response,3,101,Q2,0.356153842334535,0.397904687574967,2,2,0.041750845240432
THYM,infiltration_signatures,Wound Healing,1,101,Q2,0.365881568455733,0.367905172255502,1,2,0.0020236037997694
THYM,infiltration_signatures,Wound Healing,2,101,Q2,0.375390367173865,0.377950345330137,2,2,0.00255997815627218
THYM,infiltration_signatures,Wound Healing,3,101,Q2,0.386004278568869,0.343943318158039,4,2,-0.0420609604108304
UCEC,immune_repertoire,BCR Evenness,1,62,Q2,-0.270467755614926,-0.0921140111147933,1,1,0.178353744500132
UCEC,immune_repertoire,BCR Evenness,2,62,Q2,-0.320762217514942,-0.209471752827924,1,1,0.111290464687018
UCEC,immune_repertoire,BCR Evenness,3,62,Q2,-0.431242919291595,-0.0517246475403677,1,1,0.379518271751228
UCEC,immune_repertoire,BCR Richness,1,62,Q2,-0.456357494298792,-0.104301361101987,1,1,0.352056133196805
UCEC,immune_repertoire,BCR Richness,2,62,Q2,-0.912267942867191,-0.513632675551173,1,1,0.398635267316018
UCEC,immune_repertoire,BCR Richness,3,62,Q2,-0.747855554367205,-0.364435020023597,1,1,0.383420534343609
UCEC,immune_repertoire,BCR Shannon,1,62,Q2,-0.323782936323725,-0.139221030806848,1,1,0.184561905516877
