stability_job_id,stability_repeat,seed,fold_assignment_sha256,outer_fold_n,outer_fold_positive,outer_fold_negative,identical_across_representations
1153,1,20771968,c23e01867342cf51c1bb0104108bb26a017647f286b9e7c09843f69fdf61b5e3,70;70;70;69;69,,,TRUE
1153,2,20781968,f3b6e341ae59f1f8728a8fb82a5e63b8ab13036168cb69b17f70bad7098f1580,70;70;70;69;69,,,TRUE
1153,3,20791968,b5daab4966d429f6171d145df119b7889e8071e6000b6d00a20e8b95955399af,70;70;70;69;69,,,TRUE
1153,4,20801968,bbd7388f5dcd68068ee740138fec0734c35e20ac0970f97ba2715ac2e6e2e7d0,70;70;70;69;69,,,TRUE
1153,5,20811968,4cc4149a8fc37f3e7a2637cfb90736ba10142e5bb116599c623afa7fa2ecdd84,70;70;70;69;69,,,TRUE
1154,1,20771969,93929626f05109d385bad92f8012eb737a1328b74456aa187c6fb721b0a25b1e,70;70;70;69;69,,,TRUE
1154,2,20781969,0fa6978a26a8f15a4af5ee0989741bcf8c7c4f45886c8c1e7d4cecaf03f5322f,70;70;70;69;69,,,TRUE
1154,3,20791969,c5b5fa64e6dcaf919246a842e066c15efac8c777e9dc84a75f8cb2de2e1b03df,70;70;70;69;69,,,TRUE
1154,4,20801969,03dbe1aad1b3140e5d5ddf0fd7cc87d58efd672f21edd5bf898a317ec6503609,70;70;70;69;69,,,TRUE
1154,5,20811969,a8bb063c9d4a5f7c6e1471b1a91db570fe7190270999f151f48a27ecd044a2b2,70;70;70;69;69,,,TRUE
1155,1,20771970,be6a23d181104ad58ca9e33afc1e203de2092e576051446222f6deced79b72a8,70;70;70;69;69,,,TRUE
1155,2,20781970,24b0324fe70a4a25fb3059cab47974cc496de3e29c030ade676141fbe2761c48,70;70;70;69;69,,,TRUE
1155,3,20791970,409e23534d1bab0b274302172ccae551420ba0e8880e2440f0d40e3f362557a7,70;70;70;69;69,,,TRUE
1155,4,20801970,d29ef13f831434d6c5685b4fc9b7a74271687bba97e2b28adc02c31fc6dae8db,70;70;70;69;69,,,TRUE
1155,5,20811970,2c3759b2b532be5b98d39f2d1fd96503de62326d5d57708ca2d5f436162c2357,70;70;70;69;69,,,TRUE
1156,1,20771971,bbba7891528364989f65fd57702e2982a9663679086a18b59efa42a71db22d76,90;90;90;90;89,,,TRUE
1156,2,20781971,0cb7005c4ed265de244b28990c1671511a8661b5390235393ab93c63470f16d9,90;90;90;90;89,,,TRUE
1156,3,20791971,69e7959cd54d4f496c4d221127111924128d528c1231c5e18112e8b0b5bd158e,90;90;90;90;89,,,TRUE
1156,4,20801971,47daf32d6a37207b230c42062f7346f25baa2b246d41eff0cbdb71b7b3f63fd5,90;90;90;90;89,,,TRUE
1156,5,20811971,4cb48184a9206dcebc5ea592a67c2e47597aa847281c5cbf9fbcee9723ae685f,90;90;90;90;89,,,TRUE
1157,1,20771972,5aeb65911dbc66704d29688f1cd2902584272bc1d88c25818e78e30fed8b8628,92;92;92;92;91,,,TRUE
1157,2,20781972,2deee2760d3bd97eada9e4650c026453e05c8d74f8dabb91abab31a6df3486a3,92;92;92;92;91,,,TRUE
1157,3,20791972,513fcb06975c7afb3e37a64d6f85fc2e39adf2a9c8e976992f8bb407ca63c703,92;92;92;92;91,,,TRUE
1157,4,20801972,8a614cb89e91c6412db4d7ed0a8283b9457745f8becfdd13a4347f0b19969aa0,92;92;92;92;91,,,TRUE
1157,5,20811972,0e0bbc6199942db0fa3fa9e3080a917c3c67e9dadf9e3cf7651a9376543e76df,92;92;92;92;91,,,TRUE
1158,1,20771973,98814db94c7bd962a55dce92d7415779a371b629117c68f354629363bda33d81,90;90;90;90;89,,,TRUE
1158,2,20781973,65457cf30aec6e8d8d558d5926b28837a1ec1939bbda32e0b5cb46e25a8177c9,90;90;90;90;89,,,TRUE
1158,3,20791973,91e759fcb977d6cd5e89cbbe2d0a5ce3b91e29b4698ba6b9aeb0dc33bda50496,90;90;90;90;89,,,TRUE
1158,4,20801973,ea519bc156a3c6ba770fe786810ff1dbe878f4097dabd93250cff1c06eeb3054,90;90;90;90;89,,,TRUE
1158,5,20811973,82d857f595fe9344e7178b997ed01ee17cb1e6780a763825f2744febe29b1cd1,90;90;90;90;89,,,TRUE
1159,1,20771974,163aa04d512b785833f91c5e0d22e39851c23b885e107cc3ce50a482ea71386f,82;82;82;82;82,,,TRUE
1159,2,20781974,5d25ec927f869a9c3b4177d1e4a1900d4e305724452f92ba19a3b28d558da122,82;82;82;82;82,,,TRUE
1159,3,20791974,091dd5009427e8e617887b937c90d3866cbf8d02b5258de92d200d81445b1901,82;82;82;82;82,,,TRUE
1159,4,20801974,24b639ce2d57ef9c8c7d7aea6cd761498ccf9544727f0bc4e52f40daad3d658a,82;82;82;82;82,,,TRUE
1159,5,20811974,45386c7202a66d6239a8643126c545f63d26065e6a7ed120b837b095e2cf57be,82;82;82;82;82,,,TRUE
1160,1,20771975,608c5c732cf0daa661348e43d97352c58e9950f0a424845702c9017762d853d5,92;92;92;92;92,,,TRUE
1160,2,20781975,e6f8a9c7868bc7ef925e6576d81210667e132b76e41dcd4629ebdc302a5c405a,92;92;92;92;92,,,TRUE
1160,3,20791975,9e538e7a32ae7f05410527c7b45443918f7bb7f1d8d0737d50c91edcd66e7d82,92;92;92;92;92,,,TRUE
1160,4,20801975,b6a835c03b42779d0f38e7701a02c553744c6d7463053a509f4cd87da0de259c,92;92;92;92;92,,,TRUE
1160,5,20811975,72245645c64a34247afe0daf8aa97a51e01d2dc51c6106260f3a93cab91ffb56,92;92;92;92;92,,,TRUE
1161,1,20771976,33dfa12eea8a4a88fa910aadaaeddeadf8800fba6b3bbedb5a8b63d97067408b,82;82;82;82;82,,,TRUE
1161,2,20781976,ce6dcb29eeea656776705f076ca917d164765b4ba78651fd3816f495e7e427af,82;82;82;82;82,,,TRUE
1161,3,20791976,31f9940aea9adc607668bd7656e9c161c393cbaac6a29bc6960720a563720135,82;82;82;82;82,,,TRUE
1161,4,20801976,f1f9881b0b42188eebf597e3e18a82147e9c3fc173f209817cea3b3d22d241a4,82;82;82;82;82,,,TRUE
1161,5,20811976,39febd74a6d5f28c549ff93e6314d624ac8a5ae0363f764953c884d799aad4c0,82;82;82;82;82,,,TRUE
1162,1,20771977,7a46bf2c8e21032c9cfb58a3135999abfbed16883d2aa37a90349192e82753e4,82;82;82;82;82,,,TRUE
1162,2,20781977,947a73d921b6efd5e28da30ecc55912667e0978a615bf3f0614ccd64ccec9740,82;82;82;82;82,,,TRUE
1162,3,20791977,6549724acda47a22520f850393456c064712c4cd4c46cde3fce6412931576861,82;82;82;82;82,,,TRUE
1162,4,20801977,1cf02af7637bf13bdd31fa972afb49bbb1aa3f5128ad3d9a3018239596e3c05b,82;82;82;82;82,,,TRUE
1162,5,20811977,f8c02499e69ab76437c5a5523ee581757af7cda8852192d9bbb25ec727f21a59,82;82;82;82;82,,,TRUE
1163,1,20771978,4d7433c07362473efe639561b80a2b858a371f9f57dd53f9c9839a7e6d38f8d6,92;92;92;92;92,,,TRUE
1163,2,20781978,df7a20e7434f62ba57f7ddd5a7042e75cb8b797e0de57b2785ed11c1a276fcb6,92;92;92;92;92,,,TRUE
1163,3,20791978,3264ad2ab19b65e23a93af30f0ea9ddcf96fa1d9c3b98008c1852dff792e3095,92;92;92;92;92,,,TRUE
1163,4,20801978,b25c599a69003aee42aae19794468bc497b41624548526c9614bf2c4e49d35af,92;92;92;92;92,,,TRUE
1163,5,20811978,39060a68af46f450a48b6b6a4dee8f5c6a97ccea535e8a2005ead3e6018ed290,92;92;92;92;92,,,TRUE
1164,1,20771979,c70b8120fac8d55244e0a94b7f26cbb29a28aec43fa92b9365cccc446ea5ded9,92;92;92;92;91,,,TRUE
1164,2,20781979,c599b559977e6006e937257a19af5bb944dda8f418d1e4bab1958bb28a278d41,92;92;92;92;91,,,TRUE
1164,3,20791979,16dfe87d4a90fd3180d976d17d705dcb416738b6cbc97a60c58eefaa9703de5c,92;92;92;92;91,,,TRUE
1164,4,20801979,cf87218ea3a3f33aa5c2396f9d1266d2d294d494714e0ef98f4c6c9b0ccac6d9,92;92;92;92;91,,,TRUE
1164,5,20811979,121047e8a1cde0d9dd16ff0182cf58ffa4810036a4744d7686960d821b4e3ba8,92;92;92;92;91,,,TRUE
1165,1,20771980,3f24c2bd1d977dac07a7571a7a5b8acb7be9f0adbd35137fe61f56000e8b1653,82;82;82;82;82,,,TRUE
1165,2,20781980,28154070cb9c8517c67a84a1ff13e8eca1799d2412d68b2254905c402e3ece3a,82;82;82;82;82,,,TRUE
1165,3,20791980,69dbebf001365ba0311afd54943c5ddb4c767733ca193bd212953eca651e8869,82;82;82;82;82,,,TRUE
1165,4,20801980,a1ec469896cc8626443d3f23a6831f43bb56cce05c523f54d8794498adb15ad2,82;82;82;82;82,,,TRUE
1165,5,20811980,7bf3e1664ef27367bf199416e82ed1634069087059d49135d0663d9b0df10cd2,82;82;82;82;82,,,TRUE
1166,1,20771981,9686a3d89a221df7dccd577ddbdeb96065620492c9a9c8365e0f3eb57d8b5a14,90;90;90;90;90,,,TRUE
1166,2,20781981,b5ad09ec80db229783ceceae5981b20a618192259b85b8bcff4f06dc3c0c0400,90;90;90;90;90,,,TRUE
1166,3,20791981,687103e06333b3f3d88fb247a920e6ef3030f8ae98c31ebf58540ad214733a01,90;90;90;90;90,,,TRUE
1166,4,20801981,64a3c975045eca60348aa6ad77b1048b588343ebe5ff31cb68cc513573f738dd,90;90;90;90;90,,,TRUE
1166,5,20811981,b87b6ca9f51c9e3e5e4ccd0c0ece6e1f933c0fd38dff24c1482541e2562b64c2,90;90;90;90;90,,,TRUE
1167,1,20771982,88df31103a4013fe58a9535427c555b8db8cb8fea6b751d776e63b8a457d6814,92;92;92;92;92,,,TRUE
1167,2,20781982,020d9970b29b851ef1cd5f7f342800f881670dac4b3b60817d6fadaff77e411c,92;92;92;92;92,,,TRUE
1167,3,20791982,e5fe82cda33c0bec307c58de5c47e1dd83db52123bb5a20263e9b1a8dfd9cfc6,92;92;92;92;92,,,TRUE
1167,4,20801982,55b3534d6d61ce2a2713059b8dc8497c92d15a0a018210ce88898e46f78c2054,92;92;92;92;92,,,TRUE
1167,5,20811982,93f665e9b23ec22f3b4eadb23a6df8957b5e26cc923dc167e4cdb8895828a574,92;92;92;92;92,,,TRUE
1168,1,20771983,449ee49d1525449b46eab650865399154b24aba948ae567df6953f09c8a9ec42,89;89;88;88;88,,,TRUE
1168,2,20781983,b5aff2130b76fabbaebfa29921144de4d6eb059f742d121f2ec4c327ef74f1cd,89;89;88;88;88,,,TRUE
1168,3,20791983,a2c67d8ba48cb3edb9838ac65478f6b04be4dc34eacd26c842cd538db8e8bb52,89;89;88;88;88,,,TRUE
1168,4,20801983,c53f9e0fa73f547bca63da045239eb8607c8cb75fa5b60b33eb7f520760e4107,89;89;88;88;88,,,TRUE
1168,5,20811983,e19a7d446783c22446f405e2f65790fb99497ee17c4c42ae55475dc2f206e82f,89;89;88;88;88,,,TRUE
1169,1,20771984,1967901e3205b904a852880d4522a6c29fa9087c8b16fdc32ad67a8f935c571c,82;82;82;82;82,,,TRUE
1169,2,20781984,38706d7df14d732dd54e5ba521e4295847c2fa2ebbc1a0ae5b2ac87f0022222a,82;82;82;82;82,,,TRUE
1169,3,20791984,51d7bc057f64857fc6e9853d16a047d2c486a438bf0eebf68ed611ee2bccdf27,82;82;82;82;82,,,TRUE
1169,4,20801984,c25938d413a44ec8efe733adaa51fd1dfcef802b110a630bae3d3837363f580f,82;82;82;82;82,,,TRUE
1169,5,20811984,d1396ce9699a60c8d84fa8adbfee251f346959cc3ee859e579d8290bc2444bf3,82;82;82;82;82,,,TRUE
1170,1,20771985,0941697d7df6b07ab410ac3d00ea1d0a9b3f5ea6a5f36040dbe9e18b34b2c4ce,82;82;82;81;81,,,TRUE
1170,2,20781985,b7bd77e2e660f6e3a8ec1a1d603ac7a4a993415a5be8272cf9ac571ffbb5ec33,82;82;82;81;81,,,TRUE
1170,3,20791985,67aa3bffdd02152d91e567643fc36ec9c75d734492f3ba6990e799b245912308,82;82;82;81;81,,,TRUE
1170,4,20801985,6e5dd50c637f5119b513b144f90b9def84a364356d0788b535e6d34228fbd2d0,82;82;82;81;81,,,TRUE
1170,5,20811985,2de53406e4459f37390f26c185634f1f5c49cf19cde858d853b8e9eb362d7868,82;82;82;81;81,,,TRUE
1171,1,20771986,429ccb9dd0a737179abc12d3419da2fc758ee188dc316774a32c1c6f177fa949,82;82;82;82;82,,,TRUE
1171,2,20781986,e0a5318e93a62b41eb94f60c46c54180a3ae58ad52a44a8da10f0b75b64cc5ae,82;82;82;82;82,,,TRUE
1171,3,20791986,373fbc8ceaf36aecd4f2a7c9262a9f63d43c6d5b2762df130df4cd6e116b95f9,82;82;82;82;82,,,TRUE
1171,4,20801986,4372cf5c81ae71cec4e48bb38671472aa26a8dad7832f222eb6cab3e38facc0a,82;82;82;82;82,,,TRUE
1171,5,20811986,424cd840a4eca8d3b40447584632614bfba1d04ec37daebdbe134e6e37da5558,82;82;82;82;82,,,TRUE
1172,1,20771987,52f9811533bb549fcea282c19ad010968d18ccad6be29c0573c7129f435f1b8a,92;92;92;92;92,,,TRUE
1172,2,20781987,13751b51339ca06e8f5d304a2687959946813be43adf415cbd80d90939d9cb20,92;92;92;92;92,,,TRUE
1172,3,20791987,d1b185f1d9a9747c30c16477854d9ad25c1b367962b0e798eb1c0d67cd3e89b8,92;92;92;92;92,,,TRUE
1172,4,20801987,b409e4b47f8965b869d5ed7f9c541cd546ff090b2f19ff126f6866a7369f30b4,92;92;92;92;92,,,TRUE
1172,5,20811987,0ba922968ab6035844a4792c61ba37b067ece7e9b99aef7534e9633d9221832c,92;92;92;92;92,,,TRUE
1173,1,20771988,de53eb5599e01877177698b9e88999a559ee5b126352e2d507ab3b384452ada1,82;82;82;82;82,,,TRUE
1173,2,20781988,ae5569205df017fe467bf9f7f788f005c3a15f958eaa8a75e9a86e9f486cc08c,82;82;82;82;82,,,TRUE
1173,3,20791988,6e59accc07fab30de077172a543ce356debb6d33e9f5d37de8e04d722bdd1f5e,82;82;82;82;82,,,TRUE
1173,4,20801988,c3152853c5c038f65182206fb7cc6c0879b0a6ba48519e1e74b6be87108162c7,82;82;82;82;82,,,TRUE
1173,5,20811988,4c73a54459b03fb1b31a9f1558ec1900e6a8f1be067d6ffb8a828aa05382c535,82;82;82;82;82,,,TRUE
1174,1,20771989,9a0c8f15b17ec8f883f4ba6b85aaae89751d8eef3b139f0e8ab81e2769bf0549,82;82;82;82;82,,,TRUE
1174,2,20781989,32bbce8d6e8969fdbf55e2a506e18af8350436b49d758b79d7e8eccbcf4b5fbd,82;82;82;82;82,,,TRUE
1174,3,20791989,52b54f337fec379b07263f15e74ed851e2893bbcdc8fa7085170732ffa7b541d,82;82;82;82;82,,,TRUE
1174,4,20801989,1f5e36cc0d5cb2c382a48addeb65c95feb84f3a634b1c2d273497332ae8ed3d4,82;82;82;82;82,,,TRUE
1174,5,20811989,ac05af88018acde81711954c06d7dfbaa89238b0d0712555b4784ca3950dfd72,82;82;82;82;82,,,TRUE
1175,1,20771990,082e9e6e0689f3482e1bf0f85c886cb6e6466992eefe9e18a2ce811f34300d96,82;82;82;82;82,,,TRUE
1175,2,20781990,bd62b0a28c28033b6eae18427ccd6d86da674041e72d91328017814958b3e7df,82;82;82;82;82,,,TRUE
1175,3,20791990,6e453053caaac7d95abb9ec3bcf19438fe5ff2977cc48e382906e265344fcba2,82;82;82;82;82,,,TRUE
1175,4,20801990,cd2d185f7439f6ee187e4791e71a17b2bc89de35c39a80170cb68fc4f06604d8,82;82;82;82;82,,,TRUE
1175,5,20811990,aaece01d53bd3c743e18e6c9bde92f500ca86d0dd1e2d15b18ee4cb62e94f76f,82;82;82;82;82,,,TRUE
1176,1,20771991,4749b8288f7ab021736354c148e55adc6f69b19ce5864522836186f96afb4f4c,93;93;93;92;92,,,TRUE
1176,2,20781991,42f64f5f0d2db03b9cd5323e6d8cd449764ad07de111c6fce06e71c1e24c1c08,93;93;93;92;92,,,TRUE
1176,3,20791991,ac69182dd1c9e92de4342457d9065f4246ddbe2066f0f4a0f3b8d3f07df4be45,93;93;93;92;92,,,TRUE
1176,4,20801991,2ce78c38d6ed997e9b37d9e6f877f1ca798e5ffb4c916f96540da4daa8424646,93;93;93;92;92,,,TRUE
1176,5,20811991,de1a056c7e1144ce7479c088435b7017a03371c8e911616b31b3e5c148b9a912,93;93;93;92;92,,,TRUE
1177,1,20771992,2654bdbd8313e120afc2a974cc8138d1b51c64fc1d94e65124544354e893d525,93;92;92;92;92,,,TRUE
1177,2,20781992,5fcb4cfc5651a60688b65a1a564e275964cf3ddbfd112f96165f370e3c6599ed,93;92;92;92;92,,,TRUE
1177,3,20791992,210f6f93ff07f758a75362990606d57d0d186c07dfcdea4e869d2273a3c7a67b,93;92;92;92;92,,,TRUE
1177,4,20801992,dadd3ecd4d9a8929a92584c471f7d65e784a211e38b735da453da712dc168968,93;92;92;92;92,,,TRUE
1177,5,20811992,745378cb91e94758849e8c50d7798c50ac9bb557e67baeaadccce00305223747,93;92;92;92;92,,,TRUE
1178,1,20771993,a3c78492682f4739a5f5084bd6379349f6328f5caade8ca6cd9f6c32dae6f5b1,93;92;92;92;92,,,TRUE
1178,2,20781993,ed6bfc0c054089b9de627cbcfc3ef5c35f6d95f80b8e00beb8f27975a70fe55a,93;92;92;92;92,,,TRUE
1178,3,20791993,8285b4d4238d08d89462c5f01f420c58cab8116f144387a0920676fb275987c3,93;92;92;92;92,,,TRUE
1178,4,20801993,90161478283871bf759accb80620a00ce93df94867f62dbda040e6a02e6eb976,93;92;92;92;92,,,TRUE
1178,5,20811993,2ef39bbe12126ff7856d61b2f5021a552c3d1693293b970d4710022cc1c5710c,93;92;92;92;92,,,TRUE
1179,1,20771994,6f01bdf765c3806c8b94b89a2775f530099eb0996a388739072c98860f4925ef,93;92;92;92;92,,,TRUE
1179,2,20781994,72a6db22dd6840946fb1a25b147c9cdad8d48fcf80535ae8a04a3c1712f5e5f5,93;92;92;92;92,,,TRUE
1179,3,20791994,96c225186bd5b3cb657b66f386d7994dbf402ce6fcb9ac107fada63a74fe75db,93;92;92;92;92,,,TRUE
1179,4,20801994,f8bdc241bd9ad57d60101a21a55a3972baa3b639a0b3645ca4b2243880818b73,93;92;92;92;92,,,TRUE
1179,5,20811994,dda3b4988702faa9264f4d4730d76bdfde028d9446720565f2ed4c74f55eff88,93;92;92;92;92,,,TRUE
1180,1,20771995,002c1d1e305a92f4f151a0c480d311d60eb5504ab2325b8eeb3f1db32f343666,89;89;89;89;89,,,TRUE
1180,2,20781995,d350b6bfedce41d9e5f725a48d6a564872b724877c0b69d20cb51dcbdb183c1a,89;89;89;89;89,,,TRUE
1180,3,20791995,08c1f953dda49742218248c107b15aba1eeccf084a362c998b71622baeca5a85,89;89;89;89;89,,,TRUE
1180,4,20801995,87a0061b2438eb4f021341e8517a2f3716e15158e7b507a6c044dd9c18b31faa,89;89;89;89;89,,,TRUE
1180,5,20811995,b241919ca56d6bad1be163ba1792093459dc25018263eee6d48bfab5689eba50,89;89;89;89;89,,,TRUE
1181,1,20771996,53408f76bdc8fb38eb97499804e321874487b582197a049791a97e3afcd61366,93;92;92;92;92,,,TRUE
1181,2,20781996,5e70e3f17f68a5ef281ce8e358d74d46eb196633f2437bafe52490c5ef6e2b28,93;92;92;92;92,,,TRUE
1181,3,20791996,f471dc25baba6e2069392503c63c2bed271061eb269e1f6388f60a7eb097694e,93;92;92;92;92,,,TRUE
1181,4,20801996,aa7247c9b7c4f998ad7ea492d46eb62b08011225a70d32f5d0d2e73676c9b673,93;92;92;92;92,,,TRUE
1181,5,20811996,239a36e3e04f29dabaa5270e3d4e78ff9dabb5243625c3683009d2887627f034,93;92;92;92;92,,,TRUE
1182,1,20771997,0afbead81e458a613dc37ef5c407c271ca52ce797db2a2462b0e9da472b4db00,93;92;92;92;92,,,TRUE
1182,2,20781997,406560dd9def2cdf281f0cec70cafd506cb9c9e5b5445f6813ae0fc4135782ff,93;92;92;92;92,,,TRUE
1182,3,20791997,5499ebf8e8677cefbbfb1a93f070c1ac543c78feca6499a2a973c8ad059dbba3,93;92;92;92;92,,,TRUE
1182,4,20801997,71540b953d7088dfce669ac29db5ab223fe44dce9bff56b87dad733cd33548c8,93;92;92;92;92,,,TRUE
1182,5,20811997,f145e86d252f46c7ad44270d0a1a601746922705e6978f8e3eca94e027d73cd2,93;92;92;92;92,,,TRUE
1183,1,20771998,0cdaf1dd49755920d467bc790801a5da8200c289c1309e21551de0ef7788c822,93;92;92;92;92,,,TRUE
1183,2,20781998,c68fbcc30652a204a78918b9efacf744605b82afdf41a8df03f40fa31c016c19,93;92;92;92;92,,,TRUE
1183,3,20791998,afa8ceb32eec6c9d063bc0239fa5608c7b5bddbfc2f89103eea92893515e8e70,93;92;92;92;92,,,TRUE
1183,4,20801998,40c57e1451c26cb4511f1bfcbaffc26459582d733d579d924fdbdbe884823cf6,93;92;92;92;92,,,TRUE
1183,5,20811998,00d19e1f4df10e1aca048b9ec1aa3fdb8df445fbd710c0777426e67f7a925b1c,93;92;92;92;92,,,TRUE
1184,1,20771999,70f058fb8f690bdf6bfd955b5429d1fae34cd62667004d9639c574d5026ff35e,77;77;77;76;76,,,TRUE
1184,2,20781999,3e09b479d09d793f5445247d6ae81abc77444c34b3d4238ab3dace215214d4cd,77;77;77;76;76,,,TRUE
1184,3,20791999,f00da016c1de939f56ea68c612a10e412c1f4d13661227f6ee716d78ac6199f3,77;77;77;76;76,,,TRUE
1184,4,20801999,1c924f4fd8fa04571e03fbca6fdbf0ce9ac251ab443481d56840fce7ceeedc4b,77;77;77;76;76,,,TRUE
1184,5,20811999,829af6c0aa7d582e26f2a972716ff901b88fc4804b2e530e856802d2ef7faedc,77;77;77;76;76,,,TRUE
1185,1,20772000,2021fb797cf2ba47c3e1e2c8137c110740e682e9af4da01eeb0f1c1bfbb0177e,93;92;92;92;92,,,TRUE
1185,2,20782000,6dfb8e796b7494b2bfc27282675f0cf5770faaed8ea868ab0ef91426bab6d128,93;92;92;92;92,,,TRUE
1185,3,20792000,68b6e192613f31f9926497aa8a9c90b215744187aba2d96a3aeaaead75add4dc,93;92;92;92;92,,,TRUE
1185,4,20802000,64190bd54583497ddad757f94ab6d17872a9719e3f3ec218ecd03cbd9b0f59f1,93;92;92;92;92,,,TRUE
1185,5,20812000,b6f42425945bc0ad03f52a9bad8bda052078281ab4b980870f624cdfc7cd00c7,93;92;92;92;92,,,TRUE
1186,1,20772001,36ce1eb6dfa0f77eaec6be70d25f511f9bffa7da2f9bfc795e4768f3679ed375,93;92;92;92;92,,,TRUE
1186,2,20782001,8a84b3a49e0333a7509756df1d02e95372197f1cb13682051bdd3fa01d1441f0,93;92;92;92;92,,,TRUE
1186,3,20792001,32e20eb958b8bc445aa502a5c0f82ad129a208cb9bb45eae809faca1c8692cc8,93;92;92;92;92,,,TRUE
1186,4,20802001,92195d02de5891cabaeec518395647f9def99a95478d75b38b8f18cffe36d8ea,93;92;92;92;92,,,TRUE
1186,5,20812001,ef22973445b62faa9aa1d748d0e575d485f9648c87519daccf3b90fa56b87bed,93;92;92;92;92,,,TRUE
1187,1,20772002,b13ed2d2e55a8689684ff49035a6ab869ff3a2199f29734487e1ae696767e07b,93;92;92;92;92,,,TRUE
1187,2,20782002,726f82f03651d8ab9dd84d807d650fe3225184f460b7749aa037b5a8754f6df5,93;92;92;92;92,,,TRUE
1187,3,20792002,e7975e0a1ac91872bb4097d78f354845e66c45f051445182d76bb0b80d001ed1,93;92;92;92;92,,,TRUE
1187,4,20802002,c0bfb2716577dfb03106a150a32d05bbaba3baf4e091ed1ec06bdde9fea55ac2,93;92;92;92;92,,,TRUE
1187,5,20812002,7facbe294ed56505db6047c9298de0961c17503a02d9403e582da570c10d3ad0,93;92;92;92;92,,,TRUE
1188,1,20772003,0a008e08ca6e26535303f0ddd286c967b430600564a86b4aae56134679754ed1,93;92;92;92;92,,,TRUE
1188,2,20782003,38fc8dc4dc16e8d7da2c45602d63b10ed5fe4a94cfb986f849c3e1044b3ccfff,93;92;92;92;92,,,TRUE
1188,3,20792003,1c063393b0b2236a2b32d45b6b29cc8404e55a1cecfb71baa0b4165c548d3e59,93;92;92;92;92,,,TRUE
1188,4,20802003,cf4e60a99438a7db6f894337ce4542cbd4417ea0b31870832218845f5815aa8d,93;92;92;92;92,,,TRUE
1188,5,20812003,8914a35230c827c10741d49a4e7b10e8b406a6ca14413916ea5b3b8b72a0009c,93;92;92;92;92,,,TRUE
1189,1,20772004,9e57778bbb2a92098a34a25da88b606cc65b1813fff703bf8d4a6c25d8c61282,14;14;14;14;13,,,TRUE
1189,2,20782004,6b58b044a2abade46c61f3db8a871ee9c217c12a8a62ff446ef726cc1ab59486,14;14;14;14;13,,,TRUE
1189,3,20792004,2f844fd8e8e9945573a5f205a0ce7f773a62d9173b26f4b869ca43cc1a817c36,14;14;14;14;13,,,TRUE
1189,4,20802004,6e84d1185b6c9ae511ff2f41098ddb412849a1d9be1563c635d99246cf258ee3,14;14;14;14;13,,,TRUE
1189,5,20812004,d6798f6a9de3d2d6eb3df429384f1406219a18fefe8255fece3d623874f64b91,14;14;14;14;13,,,TRUE
1190,1,20772005,8237847d902c8daff37e7c35ae13ce49214a8b229aa91a5f34b2c56db4cbffa4,15;15;14;14;14,,,TRUE
1190,2,20782005,5d02db88bacd25c257025066819b36769bb03c5237cf51e58d9059027de10c19,15;15;14;14;14,,,TRUE
1190,3,20792005,b7f4f886ab747a27f175b01f211aec522e6d7d068f74822a564a6130988fefd6,15;15;14;14;14,,,TRUE
1190,4,20802005,61b5b6d30e59f21e85add1771ed9ba026c57e4a43109e16911ec5602e4969308,15;15;14;14;14,,,TRUE
1190,5,20812005,3c794cc448a3e6b35a3bfd236ba29b47a6c7b5b7dc1351a4f5bd5e771602b7c8,15;15;14;14;14,,,TRUE
1191,1,20772006,c86e7b095719eb789e45bd3c8a3817111038553aab2b1c79fbb71b73c58c9161,15;15;14;14;14,,,TRUE
1191,2,20782006,357507ba86c1d473571765d6b99495377daff5e9c68329c6ea21b82d1fa688ff,15;15;14;14;14,,,TRUE
1191,3,20792006,68fb436bc5a5adf2e97e03a825ecc1df75b7217c864c84c7a86f707e34a0e67d,15;15;14;14;14,,,TRUE
1191,4,20802006,dd0615be3ff94e3f93800b3f56126bf021d11d9a5aaefa12c1fccb48ba69c91c,15;15;14;14;14,,,TRUE
1191,5,20812006,166e906c294ed6047aa144820c96f21b7ec2577586d8b3b8f5b9e8507672fe2b,15;15;14;14;14,,,TRUE
1192,1,20772007,6ee622514db4f2fc43cf12964f7b2b66d12ab59e16156c88b7f875f7afe6e4e0,15;15;14;14;14,,,TRUE
1192,2,20782007,53e2e79af0fe42c30bd9893b2ac09fc0d9ad8b0313887390890282164ade1022,15;15;14;14;14,,,TRUE
1192,3,20792007,a4fdf38c67e76b4075c9959229586a1fa9d5bfc095aad5b8b6a185fe4a9a5848,15;15;14;14;14,,,TRUE
1192,4,20802007,144f1aaf45aa6dfda749b100022dbe4688cbddfc18a88e6b014b7380cedc34d8,15;15;14;14;14,,,TRUE
1192,5,20812007,1fc7be0ad1d4eee2336fcd250cb99e7797c9c421091aafe6ff2b301c1a384ca3,15;15;14;14;14,,,TRUE
1193,1,20772008,1522851c6f5c9b73c414d9af415051b74c7806a55862d8600dff6b229ffeb8ff,15;15;14;14;14,,,TRUE
1193,2,20782008,79960b62c21c8d4e5f2a2fa88fce86227a402c425d86d926706d9c9806efa094,15;15;14;14;14,,,TRUE
1193,3,20792008,fe92fb2b5440d5b4b7715a030c36273e490767029fcdc8d2009dcce676829686,15;15;14;14;14,,,TRUE
