outcome_type,family,tumor_type,endpoint,n,n_codes,grouped_metric,matched_random_metric,grouped_minus_matched,paired_ci_low,paired_ci_high,bootstrap_resamples,code_only_metric,code_heterogeneity,code_heterogeneity_minimum5,minimum_prevalence_minimum5,maximum_prevalence_minimum5,codes_with_minimum5,minimum_code_n,maximum_code_n,heterogeneity_definition,exact_outer_test_sizes_matched,exact_outer_class_counts_matched,grouped_components_median,matched_components_median,seed
continuous,thorsson,GBM,Lymphocyte Infiltration Signature Score,96,10,0.237244061103916,0.283792930021854,-0.0465488689179379,-0.176436076742975,0.0732799966553771,1000,-0.0508385580235919,0.126639227677174,0.0732657261706869,,,7,1,44,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20261564
continuous,thorsson,GBM,Macrophage Regulation,96,10,0.304676152604482,0.318144130526993,-0.0134679779225114,-0.183548685840142,0.147334308607286,1000,-0.0802618360251617,0.145346159093081,0.133370882013073,,,7,1,44,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261393
continuous,thorsson,GBM,Stromal Fraction,229,16,0.328650074165422,0.346869596140945,-0.0182195219755232,-0.0696231730526659,0.0327814731531477,1000,-0.103565633690627,0.0564454611534278,0.0254772741309415,,,8,1,74,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261455
continuous,thorsson,GBM,TGF-beta Response,96,10,0.285876113389361,0.303282939052497,-0.0174068256631359,-0.109902015187424,0.0903691977328004,1000,-0.202689715491059,0.0496195619915985,0.0360922476151542,,,7,1,44,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261428
continuous,thorsson,GBM,Th2 Cells,96,10,-0.466963613581223,0.00697423728959923,-0.473937850870822,-0.987909700613016,-0.0630451118827732,1000,-0.165578151188453,0.0833265505734397,0.0762074609346933,,,7,1,44,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,11,20261532
continuous,thorsson,HNSC,IFN-gamma Response,437,26,0.190723850224942,0.213962272746438,-0.0232384225214959,-0.078595683839511,0.0361889394282925,1000,-0.0233789473492043,0.066235762817263,0.0518494651915095,,,14,1,135,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20261508
continuous,thorsson,HNSC,Leukocyte Fraction,446,26,0.202860066241791,0.27949893180814,-0.0766388655663488,-0.127752478004028,-0.0310806769603348,1000,-0.109506188504827,0.0644781199278875,0.0466379769320044,,,14,1,135,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261481
continuous,thorsson,HNSC,Lymphocyte Infiltration Signature Score,437,26,0.271231638132432,0.284443397202963,-0.013211759070531,-0.0533142325827441,0.0260611082390964,1000,-0.0875512776582303,0.0806511129485376,0.0448649807976308,,,14,1,135,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261496
continuous,thorsson,HNSC,Number of Segments,440,26,0.13299447467679,0.16845790537304,-0.0354634306962495,-0.0818990802615042,0.0114357995072144,1000,-0.110056397811574,0.0881803048794563,0.0351127297622078,,,14,1,133,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261580
continuous,thorsson,HNSC,Stromal Fraction,419,25,0.215341653340638,0.194889703038333,0.0204519503023053,-0.0327805468641113,0.0790695936408824,1000,-0.122820656485243,0.057640213093469,0.0413904332505838,,,14,1,129,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261584
continuous,thorsson,HNSC,T Cells CD8,437,26,0.16565158070053,0.164542349936192,0.00110923076433789,-0.05630469660804,0.0548091267667338,1000,-0.0694639337872891,0.103212522608701,0.0486976907682993,,,14,1,135,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261563
continuous,thorsson,KICH,Fraction Altered,65,4,-0.176274167665761,0.413869861277167,-0.590144028942928,-1.04034099975412,-0.246601591036033,1000,0.0582085292683151,0.168829853492289,0.168829853492289,,,4,9,24,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,3,20261471
continuous,thorsson,KICH,Proliferation,65,4,0.411907940714513,0.327664203768689,0.0842437369458241,0.0315198709094394,0.147240232639615,1000,-0.0210207844486634,0.0426858280717101,0.0426858280717101,,,4,9,24,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261474
continuous,thorsson,KICH,Wound Healing,65,4,0.215222706993381,0.214874438114199,0.000348268879182267,-0.145277297884593,0.180887479231003,1000,-0.147219634634098,0.00953178030556037,0.00953178030556038,,,4,9,24,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261559
continuous,thorsson,KIRC,CTA Score,490,18,0.234513667851439,0.256498040310662,-0.021984372459222,-0.0621013713559966,0.0160199488741233,1000,-0.0796762469283774,0.0713234706729135,0.0477983006236353,,,10,1,127,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261516
continuous,thorsson,KIRC,IFN-gamma Response,492,18,0.164716004580969,0.207142585868783,-0.0424265812878135,-0.0853988689451927,0.00294050530011555,1000,0.0175059830459973,0.0853748861655274,0.0756832157958096,,,10,1,127,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261576
continuous,thorsson,KIRC,Leukocyte Fraction,493,18,0.178487540223554,0.31231298062419,-0.133825440400635,-0.199844789616095,-0.0767659205786821,1000,0.030587823636564,0.0871873997038503,0.0782799735944438,,,10,1,127,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,4,20261453
continuous,thorsson,KIRC,Lymphocyte Infiltration Signature Score,492,18,0.293381380577082,0.325587602325732,-0.03220622174865,-0.0875862729873313,0.0179078788535593,1000,0.0512060066007483,0.11592120021214,0.105875678230113,,,10,1,127,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261443
continuous,thorsson,KIRC,Macrophage Regulation,492,18,0.212876709212412,0.251926812123699,-0.0390501029112873,-0.096450472185593,0.0117625867726156,1000,0.0618259571187042,0.133522216552859,0.117211055447004,,,10,1,127,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261476
continuous,thorsson,KIRC,Proliferation,492,18,0.235098871769,0.29081759372991,-0.0557187219609099,-0.127092686982896,0.0122918273459183,1000,-0.0168572257097048,0.0810507790909801,0.0598061244845569,,,10,1,127,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,4,20261472
continuous,thorsson,KIRC,Stromal Fraction,316,18,0.145881717333893,0.146260166812798,-0.000378449478905529,-0.0824880769726154,0.0777770624018985,1000,-0.0250463710288074,0.0745065729533563,0.0547274820298038,,,10,1,62,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,2,20261582
continuous,thorsson,KIRC,TCR Shannon,480,18,0.23084352440467,0.220479368687336,0.0103641557173346,-0.0352676409696603,0.0512116692079614,1000,0.041659403020593,0.141966695500232,0.113412182416417,,,10,1,124,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261515
continuous,thorsson,KIRC,TGF-beta Response,492,18,0.21740322371714,0.331731155682207,-0.114327931965067,-0.164443925718662,-0.0581460384211262,1000,0.069367805796703,0.161812829501258,0.136790192047292,,,10,1,127,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20261430
continuous,thorsson,KIRC,Th1 Cells,492,18,0.263027589874635,0.274728805936086,-0.0117012160614512,-0.0527792426984619,0.0263145621478866,1000,0.0285630673669164,0.126514617508438,0.100077706170855,,,10,1,127,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261514
continuous,thorsson,KIRC,Wound Healing,492,18,0.253134465695922,0.236398232718038,0.016736232977884,-0.0389188502133867,0.0834170300599238,1000,-0.00684698303020848,0.0696391010621485,0.0548022430311845,,,10,1,127,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,1,20261527
continuous,thorsson,KIRP,Homologous Recombination Defects,264,31,0.252818914566635,0.247971802714617,0.00484711185201825,-0.051903750301321,0.0738235364060965,1000,-0.125870041323483,0.129026334210619,0.0707247238980297,,,18,1,33,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261458
continuous,thorsson,KIRP,Leukocyte Fraction,268,31,0.3627413126685,0.287106869806306,0.0756344428621945,-0.00208055427047682,0.1654428714814,1000,-0.260966164939176,0.163075942573042,0.0717823477941371,,,18,1,33,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261446
continuous,thorsson,KIRP,Lymphocyte Infiltration Signature Score,261,31,0.281963088453391,0.295094153896986,-0.0131310654435951,-0.0658186333969208,0.031798985085475,1000,-0.164480597000459,0.155856709509253,0.10053084504907,,,17,1,33,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261487
continuous,thorsson,KIRP,Macrophage Regulation,261,31,0.321645662983925,0.2815762695685,0.0400693934154254,-0.000727112273625591,0.0862736293559922,1000,-0.319208563195729,0.129263268538951,0.0718622418747548,,,17,1,33,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261535
continuous,thorsson,KIRP,Macrophages M1,261,31,0.236942874145859,0.289685881423748,-0.0527430072778889,-0.118878611678862,0.0205274953527603,1000,-0.00674062474274617,0.178277419245374,0.150026290485727,,,17,1,33,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261469
continuous,thorsson,KIRP,Macrophages M2,261,31,0.282201831459511,0.270780431020076,0.0114214004394351,-0.0411070158004756,0.0601260091483741,1000,-0.0821215124950145,0.200296236414313,0.153507350319142,,,17,1,33,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,1,20261503
continuous,thorsson,KIRP,Proliferation,261,31,0.505637005717646,0.500839508010695,0.00479749770695082,-0.0333094703549115,0.0483990761562768,1000,-0.101676025453457,0.141779763026713,0.0726729351020459,,,17,1,33,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261380
continuous,thorsson,KIRP,Stromal Fraction,254,31,0.225035371694103,0.33116994873605,-0.106134577041947,-0.182927196710921,-0.044634911616798,1000,-0.220672244523468,0.162547538043199,0.0711367488874762,,,18,1,30,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261449
continuous,thorsson,KIRP,Th2 Cells,261,31,0.265779259941024,0.312511407614026,-0.0467321476730016,-0.127479634238573,0.0400972090269813,1000,-0.0432643426239392,0.212987443413637,0.16268150396718,,,17,1,33,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261420
continuous,thorsson,LGG,Leukocyte Fraction,488,25,0.312070365821345,0.301173320470237,0.0108970453511072,-0.0216360129057367,0.0452929150572711,1000,-0.00573058681528216,0.0682483556061489,0.0517495887598972,,,16,1,102,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261480
continuous,thorsson,LGG,Lymphocyte Infiltration Signature Score,488,25,0.295214598146245,0.256861144487358,0.0383534536588877,-0.00218696398273389,0.0752831656849515,1000,-0.0272211401761453,0.0584720596522089,0.0454648341946964,,,16,1,102,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261498
continuous,thorsson,LGG,Macrophage Regulation,488,25,0.339874516557097,0.367084045456974,-0.0272095288998768,-0.0679275073944193,0.0138229742924904,1000,-0.0349907328076087,0.0781867963607013,0.054099356186721,,,16,1,102,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,3,20261413
continuous,thorsson,LGG,Proliferation,488,25,0.309089537324192,0.308476007687527,0.0006135296366655,-0.0255215407108103,0.0269015474613796,1000,-0.0143086550553175,0.0745988855650537,0.0611402258752846,,,16,1,102,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261486
continuous,thorsson,LGG,TGF-beta Response,488,25,0.3774488115612,0.415552397832163,-0.0381035862709629,-0.0889792494711803,0.0250838294569862,1000,0.00738500743469095,0.0842945667277436,0.0705097561382248,,,16,1,102,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,6,20261385
continuous,thorsson,LGG,Wound Healing,488,25,0.288048027980816,0.292403648956929,-0.00435562097611342,-0.0317999585126811,0.0234877550905457,1000,-0.0235410087394092,0.0569769422741846,0.0425324904983228,,,16,1,102,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20261463
continuous,thorsson,LIHC,Homologous Recombination Defects,350,33,0.156475460212366,0.200110200879201,-0.0436347406668347,-0.11073551610076,0.0265837274651519,1000,-0.0300216309086945,0.162950344573263,0.119416493376575,,,12,1,146,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261562
continuous,thorsson,LIHC,Leukocyte Fraction,363,33,0.330856963307552,0.321652043841222,0.00920491946632962,-0.0745140926656696,0.106691482862702,1000,-0.078537278212403,0.0932732626581379,0.0306193224763589,,,13,1,150,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261387
continuous,thorsson,LIHC,Lymphocyte Infiltration Signature Score,352,33,0.270654377690552,0.169526153072347,0.101128224618205,0.0112761483609932,0.214616745679861,1000,-0.138645969578786,0.0992337078313324,0.0351542373920041,,,13,1,144,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261437
continuous,thorsson,LIHC,Macrophage Regulation,352,33,0.339710680317289,0.362088615664409,-0.0223779353471195,-0.074590174425587,0.0246075757520968,1000,-0.0522163160778399,0.129094255227438,0.045398509334561,,,13,1,144,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261412
continuous,thorsson,LIHC,Proliferation,352,33,0.371938830967723,0.371154025409359,0.000784805558363688,-0.0854230350004939,0.0694071528139896,1000,0.0550789109199168,0.187747031950975,0.129929590186102,,,13,1,144,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261388
continuous,thorsson,LIHC,Stromal Fraction,348,33,0.220817576526942,0.291471679914657,-0.0706541033877142,-0.11828631944974,-0.0307049106554717,1000,-0.177839563327518,0.0866058896795715,0.0284498015289798,,,12,1,144,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261523
continuous,thorsson,LIHC,TCR Shannon,299,33,0.115206584518582,0.239524437249854,-0.124317852731272,-0.201966424766271,-0.0542029090368419,1000,-0.144542915239695,0.113091109826104,0.0403438560273891,,,12,1,119,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261569
continuous,thorsson,LIHC,TGF-beta Response,352,33,0.212734646918169,0.322626544849463,-0.109891897931294,-0.164102684538133,-0.0611304650525661,1000,-0.122092400202139,0.142620880072005,0.0854715149536064,,,13,1,144,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261421
continuous,thorsson,LIHC,Th17 Cells,352,33,0.186010385754644,0.236987265951153,-0.0509768801965087,-0.113872969069449,0.03181030211305,1000,0.00551575368431212,0.163171000643026,0.141052930996929,,,13,1,144,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261538
continuous,thorsson,LIHC,Th2 Cells,352,33,0.230652936176622,0.211091018780922,0.0195619173957003,-0.0336198708482882,0.0765358603138538,1000,0.0155687303698523,0.184983977199981,0.134704065570436,,,13,1,144,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261537
continuous,thorsson,LIHC,Wound Healing,352,33,0.264402995654339,0.378421351120041,-0.114018355465702,-0.167826059675209,-0.0604597989293298,1000,-0.0277146901455752,0.176896198425974,0.121182904897214,,,13,1,144,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261423
continuous,thorsson,LUAD,Fraction Altered,459,33,0.236294388627892,0.244587251620353,-0.0082928629924609,-0.047493139336382,0.0376548598533466,1000,-0.122667358850787,0.0750567648459899,0.0525491302590588,,,22,1,89,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261547
continuous,thorsson,LUAD,Homologous Recombination Defects,449,33,0.2694128703554,0.277282279869519,-0.00786940951411841,-0.0333655602051581,0.0175000055774167,1000,-0.0423305841235901,0.100500488512415,0.0681000425364482,,,22,1,88,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261497
continuous,thorsson,LUAD,Leukocyte Fraction,460,33,0.384847158942684,0.404318800198359,-0.019471641255675,-0.0524106311565492,0.0111618875987869,1000,-0.0177935742956232,0.120568015051352,0.113139909050254,,,22,1,91,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,4,20261418
continuous,thorsson,LUAD,Lymphocyte Infiltration Signature Score,410,33,0.236118940144799,0.248883745094682,-0.0127648049498824,-0.0687184011645902,0.0425928581395667,1000,-0.0538201931506033,0.122794263720813,0.0868603588140242,,,22,1,83,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,4,20261468
continuous,thorsson,LUAD,Macrophage Regulation,410,33,0.26189674306855,0.292532644116498,-0.0306359010479476,-0.0632122676415408,-0.00081536554970381,1000,-0.0969717862485651,0.127222179128824,0.113540072691328,,,22,1,83,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,4,20261457
continuous,thorsson,LUAD,Nonsilent Mutation Rate,460,33,0.173581466155869,0.165849630383448,0.00773183577242143,-0.0586722110860203,0.0735589735351156,1000,-0.0706043463018768,0.090556758205188,0.0696025679361051,,,22,1,91,eta-squared: between-code sum of squares / total sum of squares,TRUE,,5,4,20261548
continuous,thorsson,LUAD,Number of Segments,459,33,0.2752381225043,0.250150514782637,0.0250876077216626,-0.0109865942250019,0.0645868073779932,1000,-0.107039648580115,0.08968681393458,0.0625880191662084,,,22,1,89,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261504
continuous,thorsson,LUAD,Proliferation,410,33,0.505980887010415,0.502436935310885,0.00354395169953059,-0.0172683362442794,0.0239508989971364,1000,-0.0648530846103819,0.120181573194577,0.0980723766036833,,,22,1,83,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261370
continuous,thorsson,LUAD,SNV Neoantigens,450,33,0.251601400164327,0.269134263812182,-0.0175328636478547,-0.0542784017400335,0.0201704908989689,1000,-0.0695008992427892,0.0807314429709582,0.0566913329851951,,,22,1,90,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261529
continuous,thorsson,LUAD,Silent Mutation Rate,460,33,0.236299941645192,0.215484082749587,0.0208158588956051,-0.0262060438485441,0.0691792759941521,1000,-0.0298348482094728,0.0908337932735213,0.0715428691698518,,,22,1,91,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,3,20261585
continuous,thorsson,LUAD,Stromal Fraction,442,33,0.172815136677705,0.24383955958279,-0.0710244229050858,-0.110718732293864,-0.0315124294020116,1000,-0.0310925562252244,0.117589318251421,0.109537650411951,,,22,1,88,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,3,20261570
continuous,thorsson,LUAD,TCR Shannon,408,33,0.202403665231637,0.17875178904252,0.0236518761891177,-0.0231642814424211,0.0754481817251628,1000,-0.0575410591539627,0.116205408091394,0.0906110968880089,,,22,1,83,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20261533
continuous,thorsson,LUAD,TGF-beta Response,410,33,0.250595052651078,0.211385369340759,0.039209683310319,0.00100605873069975,0.0770266951277184,1000,-0.0663771202061769,0.144960409279374,0.121520028175315,,,22,1,83,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,3,20261557
continuous,thorsson,LUAD,TIL Regional Fraction,460,33,0.341441784892027,0.414197445487331,-0.0727556605953037,-0.112742263886857,-0.0328922978403561,1000,-0.0246576248999324,0.148072418212357,0.0856073738093384,,,22,1,91,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,5,20261408
continuous,thorsson,LUAD,Th2 Cells,410,33,0.366053608936643,0.356102150801904,0.0099514581347393,-0.0276624871839661,0.0457838851950916,1000,-0.127384279167986,0.0756995152704138,0.0596753939084209,,,22,1,83,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261415
continuous,thorsson,LUAD,Wound Healing,410,33,0.352873034811499,0.384855526454083,-0.031982491642584,-0.0602808733666761,4.30285929069547e-05,1000,0.0242023631757914,0.177235780008193,0.162999772087051,,,22,1,83,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20261417
continuous,thorsson,LUSC,Leukocyte Fraction,464,35,0.136025872980253,0.222518085642467,-0.0864922126622136,-0.136612876405315,-0.041981179121414,1000,-0.0701511755567004,0.0697054816611357,0.0620961615119786,,,24,1,50,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261552
continuous,thorsson,LUSC,Lymphocyte Infiltration Signature Score,462,35,0.249143838971205,0.286617425225061,-0.0374735862538563,-0.0709949886730427,-0.00352529585040979,1000,-0.0185696792883723,0.144223995337923,0.106045519991861,,,24,1,50,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261492
continuous,thorsson,LUSC,Proliferation,462,35,0.315648999763193,0.290589979626622,0.0250590201365707,-0.0024829598982068,0.0537133052392427,1000,-0.0169651587392579,0.111002243441119,0.100122633875517,,,24,1,50,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261456
continuous,thorsson,LUSC,Stromal Fraction,446,35,0.241160395322194,0.244923515874094,-0.00376312055189976,-0.0390123762833924,0.0341930233402163,1000,-0.115764582744291,0.07974452203054,0.0562377896883762,,,24,1,50,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261524
continuous,thorsson,LUSC,T Cells CD8,462,35,0.205063103900223,0.232461874940063,-0.0273987710398398,-0.0611627196519841,0.00508668341127978,1000,-0.149317478691207,0.115980530025015,0.084247196618607,,,24,1,50,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261568
continuous,thorsson,LUSC,TGF-beta Response,462,35,0.179733419619663,0.188047121079739,-0.00831370146007604,-0.0695819670054083,0.0567877005879657,1000,0.0216671410289999,0.158130620449564,0.150976785823321,,,24,1,50,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261555
continuous,thorsson,LUSC,TIL Regional Fraction,384,32,0.407808188109517,0.364625187005674,0.0431830011038423,-0.0164819807921142,0.115653532760087,1000,-0.0297820285443347,0.155124675318405,0.0764117488181701,,,21,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20261405
continuous,thorsson,LUSC,Th1 Cells,462,35,0.17109769113118,0.180908757264821,-0.00981106613364124,-0.0489133301695241,0.0255602985125724,1000,-0.0255392572230979,0.0859114931505786,0.0692911049473672,,,24,1,50,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261565
continuous,thorsson,LUSC,Th2 Cells,462,35,0.188619435983384,0.189378580107355,-0.0007591441239716,-0.0350484538491481,0.0414167740480887,1000,-0.0859649894587027,0.0881993913015755,0.0726270548588049,,,24,1,50,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261567
continuous,thorsson,LUSC,Wound Healing,462,35,0.135252385287163,0.183025497127226,-0.0477731118400635,-0.100849331605634,0.00487564323331691,1000,0.115704621224317,0.23143717221254,0.216614993396812,,,24,1,50,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261571
continuous,thorsson,MESO,Leukocyte Fraction,75,13,0.133715374954868,0.152249051758969,-0.0185336768041008,-0.210611054589042,0.207923792679463,1000,-0.487112483318832,0.111780808609792,0.0915298719613307,,,9,1,15,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261541
continuous,thorsson,MESO,Lymphocyte Infiltration Signature Score,72,13,0.19488053391893,0.125093943544445,0.0697865903744852,-0.0664201407203278,0.230882701342854,1000,-0.252471511446374,0.153848089652905,0.152388620103786,,,8,1,15,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261461
continuous,thorsson,MESO,Macrophage Regulation,72,13,0.0621131736776285,0.0915407237007726,-0.0294275500231441,-0.242262678568248,0.170352293644299,1000,-0.664493943773492,0.0962154089984731,0.107196017582626,,,8,1,15,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261578
continuous,thorsson,OV,Stromal Fraction,65,11,0.0780549577699639,0.287396894323003,-0.209341936553039,-0.433925828345714,-0.0357384674042115,1000,-0.0460988313096733,0.145353593290143,0.0121517658699323,,,3,1,25,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261556
continuous,thorsson,PCPG,Leukocyte Fraction,175,17,0.098874426910979,0.151737299304081,-0.0528628723931023,-0.147620427409856,0.0744818807162091,1000,-0.200037605041804,0.14679094324537,0.112010845971766,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261512
continuous,thorsson,PCPG,Macrophage Regulation,175,17,0.132666043898722,0.226584103537288,-0.0939180596385659,-0.197083968756091,0.010499655656461,1000,0.011035240031754,0.194338363118082,0.162888066040979,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,4,20261489
continuous,thorsson,PCPG,Stromal Fraction,157,17,0.187687343204492,0.176403320891086,0.0112840223134059,-0.0760472083019134,0.102572765389642,1000,-0.183877183485512,0.0886634929856064,0.0604166650884182,,,9,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261501
continuous,thorsson,PCPG,TGF-beta Response,175,17,-0.0775135140125824,0.19697945038571,-0.274492964398292,-0.582368872118615,-0.0552082178211187,1000,-0.0859115802479047,0.114850058087757,0.08467828723178,,,9,1,46,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261479
continuous,thorsson,PRAD,Homologous Recombination Defects,382,27,0.192551008148091,0.238310226307741,-0.0457592181596501,-0.0935522425643891,0.00343126392153135,1000,0.00149704735828948,0.175595801217768,0.124434668373123,,,15,1,60,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261528
continuous,thorsson,PRAD,Macrophage Regulation,325,26,0.179067252207534,0.178225325093426,0.000841927114107799,-0.0562307690189775,0.0501682843922541,1000,-0.0798770337941346,0.116770204038966,0.0808273777710233,,,13,1,59,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261581
continuous,thorsson,PRAD,Proliferation,325,26,0.317228040918564,0.34479048306152,-0.0275624421429554,-0.0820626166050744,0.0201320718637458,1000,-0.0816553489414731,0.15993596729981,0.133226605855438,,,13,1,59,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261439
continuous,thorsson,PRAD,TIL Regional Fraction,332,24,0.0867491323498514,0.313520804045128,-0.226771671695277,-0.470780631860144,-0.0739766207962975,1000,-0.111862735295919,0.143542394177724,0.0485969292305689,,,13,1,63,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,15,20261401
continuous,thorsson,SARC,Homologous Recombination Defects,238,33,0.143317740053797,0.280217851740284,-0.136900111686487,-0.227664207126252,-0.0557795458448424,1000,-0.100916884262097,0.163915117918203,0.0666477180550626,,,10,1,112,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20261454
continuous,thorsson,SARC,Leukocyte Fraction,250,34,0.489448098399512,0.463221042967035,0.0262270554324776,-0.0221979788046788,0.0801878850354658,1000,-0.124401497143727,0.150328133738988,0.0695101589287605,,,10,1,119,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261376
continuous,thorsson,SARC,Lymphocyte Infiltration Signature Score,218,33,0.38030297552634,0.370328079744032,0.00997489578230848,-0.0780425892647638,0.104571350784498,1000,-0.17740199043538,0.147758272977242,0.0694161444607437,,,9,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,5,4,20261379
continuous,thorsson,SARC,Macrophage Regulation,218,33,0.443646181603296,0.499147476955172,-0.0555012953518761,-0.136628939625301,0.0162507903602086,1000,-0.119951266944599,0.140387571185103,0.0467425482792927,,,9,1,108,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261371
continuous,thorsson,SARC,Number of Segments,246,33,0.317375786716679,0.250103874517673,0.0672719121990059,0.00786329155364788,0.133900037671665,1000,-0.109626738958967,0.196053492811625,0.0890479536428149,,,10,1,117,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261438
