family,tumor_type,endpoint,repeat,outer_fold,n,positive,negative,training_patients,training_positive,training_negative,test_patients,test_positive,test_negative,limited_evidence
oncogenic_pathway,KIRP,Cell Cycle,1,3,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,1,4,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,1,5,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,2,1,243,31,212,193,24,169,50,7,43,TRUE
oncogenic_pathway,KIRP,Cell Cycle,2,2,243,31,212,194,25,169,49,6,43,TRUE
oncogenic_pathway,KIRP,Cell Cycle,2,3,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,2,4,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,2,5,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,3,1,243,31,212,193,24,169,50,7,43,TRUE
oncogenic_pathway,KIRP,Cell Cycle,3,2,243,31,212,194,25,169,49,6,43,TRUE
oncogenic_pathway,KIRP,Cell Cycle,3,3,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,3,4,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,3,5,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,4,1,243,31,212,193,24,169,50,7,43,TRUE
oncogenic_pathway,KIRP,Cell Cycle,4,2,243,31,212,194,25,169,49,6,43,TRUE
oncogenic_pathway,KIRP,Cell Cycle,4,3,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,4,4,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,4,5,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,5,1,243,31,212,193,24,169,50,7,43,TRUE
oncogenic_pathway,KIRP,Cell Cycle,5,2,243,31,212,194,25,169,49,6,43,TRUE
oncogenic_pathway,KIRP,Cell Cycle,5,3,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,5,4,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,KIRP,Cell Cycle,5,5,243,31,212,195,25,170,48,6,42,TRUE
oncogenic_pathway,LGG,Cell Cycle,1,1,476,195,281,380,156,224,96,39,57,FALSE
oncogenic_pathway,LGG,Cell Cycle,1,2,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,1,3,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,1,4,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,1,5,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,2,1,476,195,281,380,156,224,96,39,57,FALSE
oncogenic_pathway,LGG,Cell Cycle,2,2,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,2,3,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,2,4,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,2,5,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,3,1,476,195,281,380,156,224,96,39,57,FALSE
oncogenic_pathway,LGG,Cell Cycle,3,2,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,3,3,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,3,4,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,3,5,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,4,1,476,195,281,380,156,224,96,39,57,FALSE
oncogenic_pathway,LGG,Cell Cycle,4,2,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,4,3,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,4,4,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,4,5,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,5,1,476,195,281,380,156,224,96,39,57,FALSE
oncogenic_pathway,LGG,Cell Cycle,5,2,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,5,3,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,5,4,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,Cell Cycle,5,5,476,195,281,381,156,225,95,39,56,FALSE
oncogenic_pathway,LGG,HIPPO,1,1,481,379,102,384,303,81,97,76,21,FALSE
oncogenic_pathway,LGG,HIPPO,1,2,481,379,102,384,303,81,97,76,21,FALSE
oncogenic_pathway,LGG,HIPPO,1,3,481,379,102,385,303,82,96,76,20,FALSE
oncogenic_pathway,LGG,HIPPO,1,4,481,379,102,385,303,82,96,76,20,FALSE
oncogenic_pathway,LGG,HIPPO,1,5,481,379,102,386,304,82,95,75,20,FALSE
oncogenic_pathway,LGG,HIPPO,2,1,481,379,102,384,303,81,97,76,21,FALSE
oncogenic_pathway,LGG,HIPPO,2,2,481,379,102,384,303,81,97,76,21,FALSE
oncogenic_pathway,LGG,HIPPO,2,3,481,379,102,385,303,82,96,76,20,FALSE
oncogenic_pathway,LGG,HIPPO,2,4,481,379,102,385,303,82,96,76,20,FALSE
oncogenic_pathway,LGG,HIPPO,2,5,481,379,102,386,304,82,95,75,20,FALSE
oncogenic_pathway,LGG,HIPPO,3,1,481,379,102,384,303,81,97,76,21,FALSE
oncogenic_pathway,LGG,HIPPO,3,2,481,379,102,384,303,81,97,76,21,FALSE
oncogenic_pathway,LGG,HIPPO,3,3,481,379,102,385,303,82,96,76,20,FALSE
oncogenic_pathway,LGG,HIPPO,3,4,481,379,102,385,303,82,96,76,20,FALSE
oncogenic_pathway,LGG,HIPPO,3,5,481,379,102,386,304,82,95,75,20,FALSE
oncogenic_pathway,LGG,HIPPO,4,1,481,379,102,384,303,81,97,76,21,FALSE
oncogenic_pathway,LGG,HIPPO,4,2,481,379,102,384,303,81,97,76,21,FALSE
oncogenic_pathway,LGG,HIPPO,4,3,481,379,102,385,303,82,96,76,20,FALSE
oncogenic_pathway,LGG,HIPPO,4,4,481,379,102,385,303,82,96,76,20,FALSE
oncogenic_pathway,LGG,HIPPO,4,5,481,379,102,386,304,82,95,75,20,FALSE
oncogenic_pathway,LGG,HIPPO,5,1,481,379,102,384,303,81,97,76,21,FALSE
oncogenic_pathway,LGG,HIPPO,5,2,481,379,102,384,303,81,97,76,21,FALSE
oncogenic_pathway,LGG,HIPPO,5,3,481,379,102,385,303,82,96,76,20,FALSE
oncogenic_pathway,LGG,HIPPO,5,4,481,379,102,385,303,82,96,76,20,FALSE
oncogenic_pathway,LGG,HIPPO,5,5,481,379,102,386,304,82,95,75,20,FALSE
oncogenic_pathway,LGG,RTK RAS,1,1,481,135,346,384,108,276,97,27,70,FALSE
oncogenic_pathway,LGG,RTK RAS,1,2,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,1,3,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,1,4,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,1,5,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,2,1,481,135,346,384,108,276,97,27,70,FALSE
oncogenic_pathway,LGG,RTK RAS,2,2,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,2,3,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,2,4,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,2,5,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,3,1,481,135,346,384,108,276,97,27,70,FALSE
oncogenic_pathway,LGG,RTK RAS,3,2,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,3,3,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,3,4,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,3,5,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,4,1,481,135,346,384,108,276,97,27,70,FALSE
oncogenic_pathway,LGG,RTK RAS,4,2,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,4,3,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,4,4,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,4,5,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,5,1,481,135,346,384,108,276,97,27,70,FALSE
oncogenic_pathway,LGG,RTK RAS,5,2,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,5,3,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,5,4,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,RTK RAS,5,5,481,135,346,385,108,277,96,27,69,FALSE
oncogenic_pathway,LGG,TGF-Beta,1,1,481,130,351,384,104,280,97,26,71,FALSE
oncogenic_pathway,LGG,TGF-Beta,1,2,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,1,3,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,1,4,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,1,5,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,2,1,481,130,351,384,104,280,97,26,71,FALSE
oncogenic_pathway,LGG,TGF-Beta,2,2,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,2,3,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,2,4,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,2,5,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,3,1,481,130,351,384,104,280,97,26,71,FALSE
oncogenic_pathway,LGG,TGF-Beta,3,2,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,3,3,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,3,4,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,3,5,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,4,1,481,130,351,384,104,280,97,26,71,FALSE
oncogenic_pathway,LGG,TGF-Beta,4,2,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,4,3,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,4,4,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,4,5,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,5,1,481,130,351,384,104,280,97,26,71,FALSE
oncogenic_pathway,LGG,TGF-Beta,5,2,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,5,3,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,5,4,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TGF-Beta,5,5,481,130,351,385,104,281,96,26,70,FALSE
oncogenic_pathway,LGG,TP53,1,1,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,1,2,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,1,3,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,1,4,481,248,233,386,199,187,95,49,46,FALSE
oncogenic_pathway,LGG,TP53,1,5,481,248,233,386,199,187,95,49,46,FALSE
oncogenic_pathway,LGG,TP53,2,1,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,2,2,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,2,3,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,2,4,481,248,233,386,199,187,95,49,46,FALSE
oncogenic_pathway,LGG,TP53,2,5,481,248,233,386,199,187,95,49,46,FALSE
oncogenic_pathway,LGG,TP53,3,1,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,3,2,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,3,3,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,3,4,481,248,233,386,199,187,95,49,46,FALSE
oncogenic_pathway,LGG,TP53,3,5,481,248,233,386,199,187,95,49,46,FALSE
oncogenic_pathway,LGG,TP53,4,1,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,4,2,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,4,3,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,4,4,481,248,233,386,199,187,95,49,46,FALSE
oncogenic_pathway,LGG,TP53,4,5,481,248,233,386,199,187,95,49,46,FALSE
oncogenic_pathway,LGG,TP53,5,1,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,5,2,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,5,3,481,248,233,384,198,186,97,50,47,FALSE
oncogenic_pathway,LGG,TP53,5,4,481,248,233,386,199,187,95,49,46,FALSE
oncogenic_pathway,LGG,TP53,5,5,481,248,233,386,199,187,95,49,46,FALSE
oncogenic_pathway,LGG,WNT,1,1,481,131,350,384,104,280,97,27,70,FALSE
oncogenic_pathway,LGG,WNT,1,2,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,1,3,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,1,4,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,1,5,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,2,1,481,131,350,384,104,280,97,27,70,FALSE
oncogenic_pathway,LGG,WNT,2,2,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,2,3,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,2,4,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,2,5,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,3,1,481,131,350,384,104,280,97,27,70,FALSE
oncogenic_pathway,LGG,WNT,3,2,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,3,3,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,3,4,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,3,5,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,4,1,481,131,350,384,104,280,97,27,70,FALSE
oncogenic_pathway,LGG,WNT,4,2,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,4,3,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,4,4,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,4,5,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,5,1,481,131,350,384,104,280,97,27,70,FALSE
oncogenic_pathway,LGG,WNT,5,2,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,5,3,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,5,4,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LGG,WNT,5,5,481,131,350,385,105,280,96,26,70,FALSE
oncogenic_pathway,LIHC,Cell Cycle,1,1,337,232,105,269,185,84,68,47,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,1,2,337,232,105,269,185,84,68,47,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,1,3,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,1,4,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,1,5,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,2,1,337,232,105,269,185,84,68,47,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,2,2,337,232,105,269,185,84,68,47,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,2,3,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,2,4,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,2,5,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,3,1,337,232,105,269,185,84,68,47,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,3,2,337,232,105,269,185,84,68,47,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,3,3,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,3,4,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,3,5,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,4,1,337,232,105,269,185,84,68,47,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,4,2,337,232,105,269,185,84,68,47,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,4,3,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,4,4,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,4,5,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,5,1,337,232,105,269,185,84,68,47,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,5,2,337,232,105,269,185,84,68,47,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,5,3,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,5,4,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,Cell Cycle,5,5,337,232,105,270,186,84,67,46,21,FALSE
oncogenic_pathway,LIHC,TP53,1,1,337,127,210,269,101,168,68,26,42,FALSE
oncogenic_pathway,LIHC,TP53,1,2,337,127,210,269,101,168,68,26,42,FALSE
oncogenic_pathway,LIHC,TP53,1,3,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,1,4,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,1,5,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,2,1,337,127,210,269,101,168,68,26,42,FALSE
oncogenic_pathway,LIHC,TP53,2,2,337,127,210,269,101,168,68,26,42,FALSE
oncogenic_pathway,LIHC,TP53,2,3,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,2,4,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,2,5,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,3,1,337,127,210,269,101,168,68,26,42,FALSE
oncogenic_pathway,LIHC,TP53,3,2,337,127,210,269,101,168,68,26,42,FALSE
oncogenic_pathway,LIHC,TP53,3,3,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,3,4,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,3,5,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,4,1,337,127,210,269,101,168,68,26,42,FALSE
oncogenic_pathway,LIHC,TP53,4,2,337,127,210,269,101,168,68,26,42,FALSE
oncogenic_pathway,LIHC,TP53,4,3,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,4,4,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,4,5,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,5,1,337,127,210,269,101,168,68,26,42,FALSE
oncogenic_pathway,LIHC,TP53,5,2,337,127,210,269,101,168,68,26,42,FALSE
oncogenic_pathway,LIHC,TP53,5,3,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,5,4,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,TP53,5,5,337,127,210,270,102,168,67,25,42,FALSE
oncogenic_pathway,LIHC,WNT,1,1,337,147,190,269,117,152,68,30,38,FALSE
oncogenic_pathway,LIHC,WNT,1,2,337,147,190,269,117,152,68,30,38,FALSE
oncogenic_pathway,LIHC,WNT,1,3,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,1,4,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,1,5,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,2,1,337,147,190,269,117,152,68,30,38,FALSE
oncogenic_pathway,LIHC,WNT,2,2,337,147,190,269,117,152,68,30,38,FALSE
oncogenic_pathway,LIHC,WNT,2,3,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,2,4,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,2,5,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,3,1,337,147,190,269,117,152,68,30,38,FALSE
oncogenic_pathway,LIHC,WNT,3,2,337,147,190,269,117,152,68,30,38,FALSE
oncogenic_pathway,LIHC,WNT,3,3,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,3,4,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,3,5,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,4,1,337,147,190,269,117,152,68,30,38,FALSE
oncogenic_pathway,LIHC,WNT,4,2,337,147,190,269,117,152,68,30,38,FALSE
oncogenic_pathway,LIHC,WNT,4,3,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,4,4,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,4,5,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,5,1,337,147,190,269,117,152,68,30,38,FALSE
oncogenic_pathway,LIHC,WNT,5,2,337,147,190,269,117,152,68,30,38,FALSE
oncogenic_pathway,LIHC,WNT,5,3,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,5,4,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LIHC,WNT,5,5,337,147,190,270,118,152,67,29,38,FALSE
oncogenic_pathway,LUAD,TP53,1,1,451,274,177,360,219,141,91,55,36,FALSE
oncogenic_pathway,LUAD,TP53,1,2,451,274,177,360,219,141,91,55,36,FALSE
oncogenic_pathway,LUAD,TP53,1,3,451,274,177,361,219,142,90,55,35,FALSE
oncogenic_pathway,LUAD,TP53,1,4,451,274,177,361,219,142,90,55,35,FALSE
oncogenic_pathway,LUAD,TP53,1,5,451,274,177,362,220,142,89,54,35,FALSE
oncogenic_pathway,LUAD,TP53,2,1,451,274,177,360,219,141,91,55,36,FALSE
oncogenic_pathway,LUAD,TP53,2,2,451,274,177,360,219,141,91,55,36,FALSE
oncogenic_pathway,LUAD,TP53,2,3,451,274,177,361,219,142,90,55,35,FALSE
oncogenic_pathway,LUAD,TP53,2,4,451,274,177,361,219,142,90,55,35,FALSE
oncogenic_pathway,LUAD,TP53,2,5,451,274,177,362,220,142,89,54,35,FALSE
oncogenic_pathway,LUAD,TP53,3,1,451,274,177,360,219,141,91,55,36,FALSE
oncogenic_pathway,LUAD,TP53,3,2,451,274,177,360,219,141,91,55,36,FALSE
oncogenic_pathway,LUAD,TP53,3,3,451,274,177,361,219,142,90,55,35,FALSE
oncogenic_pathway,LUAD,TP53,3,4,451,274,177,361,219,142,90,55,35,FALSE
oncogenic_pathway,LUAD,TP53,3,5,451,274,177,362,220,142,89,54,35,FALSE
oncogenic_pathway,LUAD,TP53,4,1,451,274,177,360,219,141,91,55,36,FALSE
oncogenic_pathway,LUAD,TP53,4,2,451,274,177,360,219,141,91,55,36,FALSE
oncogenic_pathway,LUAD,TP53,4,3,451,274,177,361,219,142,90,55,35,FALSE
oncogenic_pathway,LUAD,TP53,4,4,451,274,177,361,219,142,90,55,35,FALSE
oncogenic_pathway,LUAD,TP53,4,5,451,274,177,362,220,142,89,54,35,FALSE
oncogenic_pathway,LUAD,TP53,5,1,451,274,177,360,219,141,91,55,36,FALSE
oncogenic_pathway,LUAD,TP53,5,2,451,274,177,360,219,141,91,55,36,FALSE
oncogenic_pathway,LUAD,TP53,5,3,451,274,177,361,219,142,90,55,35,FALSE
oncogenic_pathway,LUAD,TP53,5,4,451,274,177,361,219,142,90,55,35,FALSE
oncogenic_pathway,LUAD,TP53,5,5,451,274,177,362,220,142,89,54,35,FALSE
oncogenic_pathway,LUSC,NRF2,1,1,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,1,2,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,1,3,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,1,4,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,1,5,443,109,334,356,88,268,87,21,66,FALSE
oncogenic_pathway,LUSC,NRF2,2,1,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,2,2,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,2,3,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,2,4,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,2,5,443,109,334,356,88,268,87,21,66,FALSE
oncogenic_pathway,LUSC,NRF2,3,1,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,3,2,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,3,3,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,3,4,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,3,5,443,109,334,356,88,268,87,21,66,FALSE
oncogenic_pathway,LUSC,NRF2,4,1,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,4,2,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,4,3,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,4,4,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,4,5,443,109,334,356,88,268,87,21,66,FALSE
oncogenic_pathway,LUSC,NRF2,5,1,443,109,334,354,87,267,89,22,67,FALSE
