foundation_model,family,tumor_type,endpoint,n,positive,negative,prevalence,no_skill_pr_auc,rule,balanced_accuracy,sensitivity,specificity,ppv,npv,auroc,pr_auc,ba_crossing_sensitivity,empirical_balanced_accuracy,empirical_sensitivity,empirical_specificity,empirical_ppv,empirical_npv,balanced_accuracy_delta_vs_empirical,sensitivity_delta_vs_empirical,specificity_delta_vs_empirical,ppv_delta_vs_empirical,npv_delta_vs_empirical
GigaSSL,driver_mutation,BLCA,CREBBP,384,48,336,0.125,0.125,empirical training priors,0.5,0.0208333333333333,0.979166666666667,0.125,0.875,0.561197916666667,0.157030112669814,FALSE,0.5,0.0208333333333333,0.979166666666667,0.125,0.875,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,CREBBP,384,48,336,0.125,0.125,empirical training priors,0.498511904761905,0.0208333333333333,0.976190476190476,0.111111111111111,0.874666666666667,0.561693948412698,0.165392063505142,FALSE,0.498511904761905,0.0208333333333333,0.976190476190476,0.111111111111111,0.874666666666667,0,0,0,0,0
TITAN,driver_mutation,BLCA,CREBBP,384,48,336,0.125,0.125,empirical training priors,0.489583333333333,0.0208333333333333,0.958333333333333,0.0666666666666667,0.872628726287263,0.523871527777778,0.127315539475441,FALSE,0.489583333333333,0.0208333333333333,0.958333333333333,0.0666666666666667,0.872628726287263,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,ELF3,384,46,338,0.119791666666667,0.119791666666667,empirical training priors,0.505016722408027,0.0869565217391304,0.923076923076923,0.133333333333333,0.88135593220339,0.48559300231541,0.123173531650395,FALSE,0.505016722408027,0.0869565217391304,0.923076923076923,0.133333333333333,0.88135593220339,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,ELF3,384,46,338,0.119791666666667,0.119791666666667,empirical training priors,0.50205814252637,0.0869565217391304,0.917159763313609,0.125,0.880681818181818,0.52193208129663,0.132302785087485,FALSE,0.50205814252637,0.0869565217391304,0.917159763313609,0.125,0.880681818181818,0,0,0,0,0
TITAN,driver_mutation,BLCA,ELF3,384,46,338,0.119791666666667,0.119791666666667,empirical training priors,0.519809621816311,0.0869565217391304,0.952662721893491,0.2,0.884615384615385,0.507332132750193,0.164215006038207,FALSE,0.519809621816311,0.0869565217391304,0.952662721893491,0.2,0.884615384615385,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,EP300,384,54,330,0.140625,0.140625,empirical training priors,0.508080808080808,0.0555555555555556,0.960606060606061,0.1875,0.861413043478261,0.521661054994388,0.189411917830358,FALSE,0.508080808080808,0.0555555555555556,0.960606060606061,0.1875,0.861413043478261,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,EP300,384,54,330,0.140625,0.140625,empirical training priors,0.505218855218855,0.0740740740740741,0.936363636363636,0.16,0.860724233983287,0.482996632996633,0.144126414042008,FALSE,0.505218855218855,0.0740740740740741,0.936363636363636,0.16,0.860724233983287,0,0,0,0,0
TITAN,driver_mutation,BLCA,EP300,384,54,330,0.140625,0.140625,empirical training priors,0.515319865319865,0.185185185185185,0.845454545454546,0.163934426229508,0.863777089783282,0.531874298540965,0.152020004928637,FALSE,0.515319865319865,0.185185185185185,0.845454545454546,0.163934426229508,0.863777089783282,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,ERBB2,384,46,338,0.119791666666667,0.119791666666667,empirical training priors,0.483277591973244,0.0434782608695652,0.923076923076923,0.0714285714285714,0.876404494382023,0.517043992796501,0.165292946586567,FALSE,0.483277591973244,0.0434782608695652,0.923076923076923,0.0714285714285714,0.876404494382023,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,ERBB2,384,46,338,0.119791666666667,0.119791666666667,empirical training priors,0.573192693594031,0.217391304347826,0.928994082840237,0.294117647058824,0.897142857142857,0.656676099819913,0.240200658251059,FALSE,0.573192693594031,0.217391304347826,0.928994082840237,0.294117647058824,0.897142857142857,0,0,0,0,0
TITAN,driver_mutation,BLCA,ERBB2,384,46,338,0.119791666666667,0.119791666666667,empirical training priors,0.499099562644713,0.0869565217391304,0.911242603550296,0.117647058823529,0.88,0.520967326987394,0.130368044033098,FALSE,0.499099562644713,0.0869565217391304,0.911242603550296,0.117647058823529,0.88,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,ERBB3,384,40,344,0.104166666666667,0.104166666666667,empirical training priors,0.509011627906977,0.05,0.968023255813953,0.153846153846154,0.897574123989218,0.562572674418605,0.152210677704697,FALSE,0.509011627906977,0.05,0.968023255813953,0.153846153846154,0.897574123989218,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,ERBB3,384,40,344,0.104166666666667,0.104166666666667,empirical training priors,0.493604651162791,0.025,0.962209302325581,0.0714285714285714,0.894594594594595,0.518822674418605,0.112811812067296,FALSE,0.493604651162791,0.025,0.962209302325581,0.0714285714285714,0.894594594594595,0,0,0,0,0
TITAN,driver_mutation,BLCA,ERBB3,384,40,344,0.104166666666667,0.104166666666667,empirical training priors,0.522674418604651,0.15,0.895348837209302,0.142857142857143,0.900584795321637,0.52718023255814,0.126335299347791,FALSE,0.522674418604651,0.15,0.895348837209302,0.142857142857143,0.900584795321637,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,ERCC2,384,35,349,0.0911458333333333,0.0911458333333333,empirical training priors,0.487106017191977,0,0.974212034383954,0,0.906666666666667,0.537617683176423,0.109221670080394,FALSE,0.487106017191977,0,0.974212034383954,0,0.906666666666667,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,ERCC2,384,35,349,0.0911458333333333,0.0911458333333333,empirical training priors,0.501391731477692,0.0285714285714286,0.974212034383954,0.1,0.909090909090909,0.590503479328694,0.128181490443794,FALSE,0.501391731477692,0.0285714285714286,0.974212034383954,0.1,0.909090909090909,0,0,0,0,0
TITAN,driver_mutation,BLCA,ERCC2,384,35,349,0.0911458333333333,0.0911458333333333,empirical training priors,0.492836676217765,0,0.98567335243553,0,0.907651715039578,0.615063446582071,0.144302387490315,FALSE,0.492836676217765,0,0.98567335243553,0,0.907651715039578,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,FAT1,384,46,338,0.119791666666667,0.119791666666667,empirical training priors,0.526241317211217,0.108695652173913,0.943786982248521,0.208333333333333,0.886111111111111,0.557756624646257,0.156594738453743,FALSE,0.526241317211217,0.108695652173913,0.943786982248521,0.208333333333333,0.886111111111111,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,FAT1,384,46,338,0.119791666666667,0.119791666666667,empirical training priors,0.51781579624389,0.0652173913043478,0.970414201183432,0.230769230769231,0.884097035040431,0.562130177514793,0.147215485240138,FALSE,0.51781579624389,0.0652173913043478,0.970414201183432,0.230769230769231,0.884097035040431,0,0,0,0,0
TITAN,driver_mutation,BLCA,FAT1,384,46,338,0.119791666666667,0.119791666666667,empirical training priors,0.503987651144842,0.0434782608695652,0.964497041420118,0.142857142857143,0.881081081081081,0.54997427321842,0.141958975060548,FALSE,0.503987651144842,0.0434782608695652,0.964497041420118,0.142857142857143,0.881081081081081,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,FBXW7,384,30,354,0.078125,0.078125,empirical training priors,0.495480225988701,0.0333333333333333,0.957627118644068,0.0625,0.921195652173913,0.564030131826742,0.100169010505423,FALSE,0.495480225988701,0.0333333333333333,0.957627118644068,0.0625,0.921195652173913,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,FBXW7,384,30,354,0.078125,0.078125,empirical training priors,0.524576271186441,0.1,0.949152542372881,0.142857142857143,0.925619834710744,0.550941619585688,0.110646338085793,FALSE,0.524576271186441,0.1,0.949152542372881,0.142857142857143,0.925619834710744,0,0,0,0,0
TITAN,driver_mutation,BLCA,FBXW7,384,30,354,0.078125,0.078125,empirical training priors,0.51638418079096,0.0666666666666667,0.966101694915254,0.142857142857143,0.924324324324324,0.572598870056497,0.140367290407554,FALSE,0.51638418079096,0.0666666666666667,0.966101694915254,0.142857142857143,0.924324324324324,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,FGFR3,384,54,330,0.140625,0.140625,empirical training priors,0.677777777777778,0.388888888888889,0.966666666666667,0.65625,0.90625,0.819921436588103,0.524301111954731,TRUE,0.677777777777778,0.388888888888889,0.966666666666667,0.65625,0.90625,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,FGFR3,384,54,330,0.140625,0.140625,empirical training priors,0.639393939393939,0.333333333333333,0.945454545454546,0.5,0.896551724137931,0.764478114478114,0.413474445377169,TRUE,0.639393939393939,0.333333333333333,0.945454545454546,0.5,0.896551724137931,0,0,0,0,0
TITAN,driver_mutation,BLCA,FGFR3,384,54,330,0.140625,0.140625,empirical training priors,0.687205387205387,0.425925925925926,0.948484848484848,0.575,0.909883720930232,0.810886644219978,0.441655272048321,TRUE,0.687205387205387,0.425925925925926,0.948484848484848,0.575,0.909883720930232,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,KANSL1,384,24,360,0.0625,0.0625,empirical training priors,0.504166666666667,0.0416666666666667,0.966666666666667,0.0769230769230769,0.93800539083558,0.481134259259259,0.0667696246030621,FALSE,0.504166666666667,0.0416666666666667,0.966666666666667,0.0769230769230769,0.93800539083558,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,KANSL1,384,24,360,0.0625,0.0625,empirical training priors,0.484722222222222,0,0.969444444444444,0,0.935656836461126,0.493402777777778,0.0600294316912706,FALSE,0.484722222222222,0,0.969444444444444,0,0.935656836461126,0,0,0,0,0
TITAN,driver_mutation,BLCA,KANSL1,384,24,360,0.0625,0.0625,empirical training priors,0.495833333333333,0.0416666666666667,0.95,0.0526315789473684,0.936986301369863,0.589351851851852,0.0925241374278053,FALSE,0.495833333333333,0.0416666666666667,0.95,0.0526315789473684,0.936986301369863,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,KDM6A,384,96,288,0.25,0.25,empirical training priors,0.524305555555556,0.21875,0.829861111111111,0.3,0.761146496815287,0.515118634259259,0.266510853197011,FALSE,0.524305555555556,0.21875,0.829861111111111,0.3,0.761146496815287,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,KDM6A,384,96,288,0.25,0.25,empirical training priors,0.487847222222222,0.1875,0.788194444444445,0.227848101265823,0.744262295081967,0.522858796296296,0.27232916701734,FALSE,0.487847222222222,0.1875,0.788194444444445,0.227848101265823,0.744262295081967,0,0,0,0,0
TITAN,driver_mutation,BLCA,KDM6A,384,96,288,0.25,0.25,empirical training priors,0.491319444444445,0.166666666666667,0.815972222222222,0.231884057971015,0.746031746031746,0.530056423611111,0.262823066295156,FALSE,0.491319444444445,0.166666666666667,0.815972222222222,0.231884057971015,0.746031746031746,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,KLF5,384,21,363,0.0546875,0.0546875,empirical training priors,0.487603305785124,0,0.975206611570248,0,0.944,0.453233635051817,0.0505263975414082,FALSE,0.487603305785124,0,0.975206611570248,0,0.944,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,KLF5,384,21,363,0.0546875,0.0546875,empirical training priors,0.500393545848091,0.0476190476190476,0.953168044077135,0.0555555555555556,0.945355191256831,0.489833398924308,0.0605417444515385,FALSE,0.500393545848091,0.0476190476190476,0.953168044077135,0.0555555555555556,0.945355191256831,0,0,0,0,0
TITAN,driver_mutation,BLCA,KLF5,384,21,363,0.0546875,0.0546875,empirical training priors,0.488980716253444,0,0.977961432506887,0,0.944148936170213,0.373737373737374,0.0439029197147564,FALSE,0.488980716253444,0,0.977961432506887,0,0.944148936170213,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,KMT2C,384,71,313,0.184895833333333,0.184895833333333,empirical training priors,0.484385546505872,0.0422535211267606,0.926517571884984,0.115384615384615,0.810055865921788,0.501507447239347,0.184721509691094,FALSE,0.484385546505872,0.0422535211267606,0.926517571884984,0.115384615384615,0.810055865921788,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,KMT2C,384,71,313,0.184895833333333,0.184895833333333,empirical training priors,0.466813661521847,0.0422535211267606,0.891373801916933,0.0810810810810811,0.804034582132565,0.428654997075102,0.157588777121938,FALSE,0.466813661521847,0.0422535211267606,0.891373801916933,0.0810810810810811,0.804034582132565,0,0,0,0,0
TITAN,driver_mutation,BLCA,KMT2C,384,71,313,0.184895833333333,0.184895833333333,empirical training priors,0.504567340143095,0.0985915492957746,0.910543130990415,0.2,0.816618911174785,0.499887503937362,0.18666777386611,FALSE,0.504567340143095,0.0985915492957746,0.910543130990415,0.2,0.816618911174785,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,KMT2D,384,110,274,0.286458333333333,0.286458333333333,empirical training priors,0.475116124751161,0.136363636363636,0.813868613138686,0.227272727272727,0.70125786163522,0.454346383543464,0.25511728566102,FALSE,0.475116124751161,0.136363636363636,0.813868613138686,0.227272727272727,0.70125786163522,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,KMT2D,384,110,274,0.286458333333333,0.286458333333333,empirical training priors,0.513370935633709,0.172727272727273,0.854014598540146,0.322033898305085,0.72,0.531021897810219,0.317875767805017,FALSE,0.513370935633709,0.172727272727273,0.854014598540146,0.322033898305085,0.72,0,0,0,0,0
TITAN,driver_mutation,BLCA,KMT2D,384,110,274,0.286458333333333,0.286458333333333,empirical training priors,0.506270736562707,0.0636363636363636,0.948905109489051,0.333333333333333,0.716253443526171,0.536131386861314,0.308358027668816,FALSE,0.506270736562707,0.0636363636363636,0.948905109489051,0.333333333333333,0.716253443526171,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,NFE2L2,384,24,360,0.0625,0.0625,empirical training priors,0.559722222222222,0.166666666666667,0.952777777777778,0.19047619047619,0.944903581267218,0.561805555555556,0.112146645840299,FALSE,0.559722222222222,0.166666666666667,0.952777777777778,0.19047619047619,0.944903581267218,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,NFE2L2,384,24,360,0.0625,0.0625,empirical training priors,0.530555555555556,0.0833333333333333,0.977777777777778,0.2,0.941176470588235,0.56400462962963,0.150657591619295,FALSE,0.530555555555556,0.0833333333333333,0.977777777777778,0.2,0.941176470588235,0,0,0,0,0
TITAN,driver_mutation,BLCA,NFE2L2,384,24,360,0.0625,0.0625,empirical training priors,0.526388888888889,0.0833333333333333,0.969444444444444,0.153846153846154,0.940700808625337,0.637962962962963,0.127828645477808,FALSE,0.526388888888889,0.0833333333333333,0.969444444444444,0.153846153846154,0.940700808625337,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,PIK3CA,384,82,302,0.213541666666667,0.213541666666667,empirical training priors,0.507995477305767,0.121951219512195,0.894039735099338,0.238095238095238,0.789473684210526,0.533476013568083,0.256943922709073,FALSE,0.507995477305767,0.121951219512195,0.894039735099338,0.238095238095238,0.789473684210526,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,PIK3CA,384,82,302,0.213541666666667,0.213541666666667,empirical training priors,0.56008722338879,0.219512195121951,0.900662251655629,0.375,0.80952380952381,0.587586819576805,0.307027449237397,FALSE,0.56008722338879,0.219512195121951,0.900662251655629,0.375,0.80952380952381,0,0,0,0,0
TITAN,driver_mutation,BLCA,PIK3CA,384,82,302,0.213541666666667,0.213541666666667,empirical training priors,0.551728315296398,0.182926829268293,0.920529801324503,0.384615384615385,0.805797101449275,0.614844128573736,0.319715887448594,FALSE,0.551728315296398,0.182926829268293,0.920529801324503,0.384615384615385,0.805797101449275,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,RB1,384,73,311,0.190104166666667,0.190104166666667,empirical training priors,0.526626437034753,0.0821917808219178,0.971061093247588,0.4,0.818428184281843,0.648856979253843,0.307227819126723,FALSE,0.526626437034753,0.0821917808219178,0.971061093247588,0.4,0.818428184281843,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,RB1,384,73,311,0.190104166666667,0.190104166666667,empirical training priors,0.49685063647976,0.0547945205479452,0.938906752411576,0.173913043478261,0.808864265927978,0.607452759547196,0.27023328448488,FALSE,0.49685063647976,0.0547945205479452,0.938906752411576,0.173913043478261,0.808864265927978,0,0,0,0,0
TITAN,driver_mutation,BLCA,RB1,384,73,311,0.190104166666667,0.190104166666667,empirical training priors,0.530678764920936,0.10958904109589,0.951768488745981,0.347826086956522,0.81994459833795,0.672818570233009,0.329567880159988,FALSE,0.530678764920936,0.10958904109589,0.951768488745981,0.347826086956522,0.81994459833795,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,RHOB,384,24,360,0.0625,0.0625,empirical training priors,0.477777777777778,0,0.955555555555556,0,0.934782608695652,0.569791666666667,0.0800916665417097,FALSE,0.477777777777778,0,0.955555555555556,0,0.934782608695652,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,RHOB,384,24,360,0.0625,0.0625,empirical training priors,0.484722222222222,0,0.969444444444444,0,0.935656836461126,0.503125,0.074363539562897,FALSE,0.484722222222222,0,0.969444444444444,0,0.935656836461126,0,0,0,0,0
TITAN,driver_mutation,BLCA,RHOB,384,24,360,0.0625,0.0625,empirical training priors,0.501388888888889,0.0416666666666667,0.961111111111111,0.0666666666666667,0.937669376693767,0.556018518518519,0.0738075995892697,FALSE,0.501388888888889,0.0416666666666667,0.961111111111111,0.0666666666666667,0.937669376693767,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,RXRA,384,21,363,0.0546875,0.0546875,empirical training priors,0.557654466745376,0.142857142857143,0.972451790633609,0.230769230769231,0.951482479784367,0.561196379378198,0.0848129679619683,FALSE,0.557654466745376,0.142857142857143,0.972451790633609,0.230769230769231,0.951482479784367,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,RXRA,384,21,363,0.0546875,0.0546875,empirical training priors,0.497638724911452,0.0476190476190476,0.947658402203857,0.05,0.945054945054945,0.518824609733701,0.103987632220884,FALSE,0.497638724911452,0.0476190476190476,0.947658402203857,0.05,0.945054945054945,0,0,0,0,0
TITAN,driver_mutation,BLCA,RXRA,384,21,363,0.0546875,0.0546875,empirical training priors,0.483471074380165,0,0.966942148760331,0,0.943548387096774,0.422668240850059,0.0460407765093113,FALSE,0.483471074380165,0,0.966942148760331,0,0.943548387096774,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,SF3B1,384,22,362,0.0572916666666667,0.0572916666666667,empirical training priors,0.500627825213461,0.0454545454545455,0.955801104972376,0.0588235294117647,0.942779291553134,0.531140130587644,0.0699192665956775,FALSE,0.500627825213461,0.0454545454545455,0.955801104972376,0.0588235294117647,0.942779291553134,0,0,0,0,0
ProvGigaPath,driver_mutation,BLCA,SF3B1,384,22,362,0.0572916666666667,0.0572916666666667,empirical training priors,0.50891511803114,0.0454545454545455,0.972375690607735,0.0909090909090909,0.943699731903485,0.596308387744852,0.0860599164966597,FALSE,0.50891511803114,0.0454545454545455,0.972375690607735,0.0909090909090909,0.943699731903485,0,0,0,0,0
TITAN,driver_mutation,BLCA,SF3B1,384,22,362,0.0572916666666667,0.0572916666666667,empirical training priors,0.491712707182321,0,0.983425414364641,0,0.941798941798942,0.447262682069312,0.0543951381682567,FALSE,0.491712707182321,0,0.983425414364641,0,0.941798941798942,0,0,0,0,0
GigaSSL,driver_mutation,BLCA,SPTAN1,384,45,339,0.1171875,0.1171875,empirical training priors,0.486725663716814,0,0.973451327433628,0,0.88,0.535299901671583,0.125075450635953,FALSE,0.486725663716814,0,0.973451327433628,0,0.88,0,0,0,0,0
