"outcome_type","family","subfamily","tumor_type","endpoint","source","foundation_model","n","positive","negative","primary_effect","primary_operating_metric","alternative_partitions","repeat_effect_median","repeat_effect_q25","repeat_effect_q75","crossing_proportion","grouped_effect","matched_random_effect","grouped_minus_matched_effect","primary_best_foundation_model","primary_winner_repeat_proportion","modal_repeat_winner","modal_repeat_winner_proportion","sample_size_stratum","representation"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","B Cells Naive","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.267202221285721,0.267202221285721,5,0.257422971053995,0.247651593447053,0.265131110071942,0.8,-0.0423281353362239,0.266313084137305,-0.308641219473528,"TITAN",0.6,"TITAN",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","Fraction Altered","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.0381825870257221,0.0381825870257221,5,0.0837891672690154,0.0693902929669773,0.0842178544488992,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","IFN-gamma Response","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,-0.0116794831679745,-0.0116794831679745,5,-0.0630734394740606,-0.109191560369263,-0.0138276930791106,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","Leukocyte Fraction","Thorsson2018_PanImmune_MS","ProvGigaPath",132,,,0.345871643502626,0.345871643502626,5,0.421343071969138,0.375324955387525,0.428074143570332,1,0.266212940553815,0.441558748841424,-0.175345808287609,"TITAN",0.4,"ProvGigaPath",0.4,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","Lymphocyte Infiltration Signature Score","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.357948933168313,0.357948933168313,5,0.410921206151396,0.39058793117638,0.425932003710384,1,-0.102697200410796,0.358250806481055,-0.460948006891851,"TITAN",0.6,"TITAN",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","Macrophage Regulation","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.499225163864186,0.499225163864186,5,0.445988555091814,0.420317980436628,0.470298927668651,1,0.176827529830212,0.551558643743634,-0.374731113913422,"TITAN",0.6,"TITAN",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","Macrophages M2","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.432943811974927,0.432943811974927,5,0.414970874944778,0.397657265047887,0.423797050805994,1,0.0311774175855682,0.329824253442667,-0.298646835857099,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","Proliferation","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.133060513451132,0.133060513451132,5,0.129181156814832,0.0851790316619759,0.138280635834213,0,0.062072320679863,-0.0427258394698706,0.104798160149734,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","Stromal Fraction","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.436860814719022,0.436860814719022,5,0.418195220932691,0.370019420051204,0.420686686953535,1,0.223897328211142,0.381276756424882,-0.15737942821374,"TITAN",0.4,"GigaSSL",0.4,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","TCR Richness","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.319102692695668,0.319102692695668,5,0.340206889060719,0.335366567932832,0.390109896141373,1,0.022206161177808,0.258313539707841,-0.236107378530033,"GigaSSL",0.6,"GigaSSL",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","TCR Shannon","Thorsson2018_PanImmune_MS","ProvGigaPath",144,,,0.201931452957146,0.201931452957146,5,0.179449718303231,0.105840053773348,0.192238201740868,0.2,-0.110225108356284,0.122381300129065,-0.232606408485349,"GigaSSL",0.8,"GigaSSL",0.8,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","TGF-beta Response","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.601040516868845,0.601040516868845,5,0.614284356280914,0.607150802381316,0.619724386179476,1,0.393630039527496,0.591905800669531,-0.198275761142035,"TITAN",0.8,"TITAN",0.8,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","Th1 Cells","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.145477633639992,0.145477633639992,5,0.0703036009667101,0.0579490741472617,0.144957164621745,0,,,,"GigaSSL",1,"GigaSSL",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","Th17 Cells","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.300504235656923,0.300504235656923,5,0.202535909683859,0.186825574885736,0.246258752449287,0.6,0.185777827050171,0.155749978705635,0.0300278483445356,"ProvGigaPath",0.4,"GigaSSL",0.4,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","Th2 Cells","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.0397988680275208,0.0397988680275208,5,-0.0520577161496447,-0.0824934998121512,-0.0171490512889139,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","TGCT","Wound Healing","Thorsson2018_PanImmune_MS","ProvGigaPath",148,,,0.245820718215532,0.245820718215532,5,0.314524817860453,0.295997868295084,0.338722725638828,1,-0.00729666868367618,0.124847215293383,-0.132143883977059,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","B Cells Naive","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.0733686020235976,0.0733686020235976,5,0.0788457007831641,0.0773208399973433,0.0860858645167376,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","BCR Richness","Thorsson2018_PanImmune_MS","ProvGigaPath",237,,,0.207062309375643,0.207062309375643,5,0.123802302373614,0.112174703790067,0.15072989180108,0.2,0.0561148903265393,0.157455749114239,-0.1013408587877,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","BCR Shannon","Thorsson2018_PanImmune_MS","ProvGigaPath",237,,,0.173763483876991,0.173763483876991,5,0.176541319247927,0.169628630916633,0.176762536279617,0,0.0928592510589628,0.202032286147875,-0.109173035088912,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","IFN-gamma Response","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.293870809048876,0.293870809048876,5,0.303697514655428,0.273262944715606,0.309336246364101,1,0.24017760922167,0.30878652091762,-0.0686089116959503,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","Leukocyte Fraction","Thorsson2018_PanImmune_MS","ProvGigaPath",491,,,0.304546906993908,0.304546906993908,5,0.292317049950125,0.285319177916477,0.322863534683125,1,0.274508640754434,0.284091062874337,-0.0095824221199039,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","Lymphocyte Infiltration Signature Score","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.486696474628397,0.486696474628397,5,0.481048077739241,0.469078360988778,0.482216951972529,1,0.385091440860749,0.461103695511837,-0.0760122546510886,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","Macrophage Regulation","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.395829804638245,0.395829804638245,5,0.418731523861075,0.416779316824095,0.436859613405314,1,0.40148313935588,0.390118126212881,0.011365013142999,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","Macrophages M1","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.193161876695627,0.193161876695627,5,0.178411010115329,0.177204313321793,0.194418823503204,0,-0.00858446039749183,0.193537007161904,-0.202121467559396,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","Macrophages M2","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.0997732358591824,0.0997732358591824,5,0.0811428329293494,0.0767485211830591,0.105402211052601,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","Plasma Cells","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.189204476202691,0.189204476202691,5,0.184321455624711,0.183743090144741,0.197408487029205,0.2,0.169871462864523,0.216868126471071,-0.0469966636065488,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","Proliferation","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.20769490820781,0.20769490820781,5,0.234389528338279,0.21118224685929,0.246390696247422,0.8,0.149420659045465,0.203318172862781,-0.0538975138173153,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","T Cells CD8","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.0867532566517398,0.0867532566517398,5,0.0745805118740659,0.051544883844449,0.0762428992866276,0,,,,"TITAN",0.6,"TITAN",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","T Cells Follicular Helper","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.0637798035234141,0.0637798035234141,5,0.0567932843217602,0.0524263024101193,0.0612087633642607,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","TCR Richness","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.274014583606852,0.274014583606852,5,0.23325158376942,0.20118712692841,0.279898105199909,0.8,0.111105950713477,0.154370430349875,-0.0432644796363986,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","TCR Shannon","Thorsson2018_PanImmune_MS","ProvGigaPath",450,,,0.316317051842187,0.316317051842187,5,0.361824883785144,0.31953289468018,0.362822086308068,1,0.262639096349641,0.325871740193206,-0.0632326438435659,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","TGF-beta Response","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.40579332481678,0.40579332481678,5,0.389786856388086,0.385540664264198,0.394177204173567,1,0.349578769088898,0.4007093364809,-0.051130567392002,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THCA","Th1 Cells","Thorsson2018_PanImmune_MS","ProvGigaPath",488,,,0.40323181891962,0.40323181891962,5,0.428598311584677,0.428312754798512,0.433448567500435,1,0.350098508295854,0.387522128132879,-0.037423619837025,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Aneuploidy Score","Thorsson2018_PanImmune_MS","ProvGigaPath",99,,,0.123871000346696,0.123871000346696,5,0.115636798590124,-0.0827113917751816,0.123161907667699,0,,,,"TITAN",0.8,"TITAN",0.8,"smaller-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Dendritic Cells Resting","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.0381106750233797,0.0381106750233797,5,0.17363984927383,0.151997774681864,0.193076772236493,0.2,,,,"TITAN",0.6,"TITAN",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Homologous Recombination Defects","Thorsson2018_PanImmune_MS","ProvGigaPath",100,,,0.167408570621818,0.167408570621818,5,0.121469477649815,0.0915098456054695,0.133980714945268,0,0.112263366769738,0.171305133790636,-0.0590417670208976,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","IFN-gamma Response","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,-0.00600009757371534,-0.00600009757371534,5,-0.0328101264420573,-0.0702306135196618,0.059479762537767,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Indel Neoantigens","Thorsson2018_PanImmune_MS","ProvGigaPath",58,,,0.0267505812370185,0.0267505812370185,5,-0.0132413780303293,-0.325772445785587,-0.00648123880611795,0,,,,"TITAN",1,"TITAN",1,"smaller-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Intratumor Heterogeneity","Thorsson2018_PanImmune_MS","ProvGigaPath",100,,,0.156939823240741,0.156939823240741,5,0.175550160140398,0.165558539360842,0.185322679105492,0.2,-0.0304937645944714,0.191970297130256,-0.222464061724728,"TITAN",0.6,"TITAN",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Lymphocyte Infiltration Signature Score","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.358343090491073,0.358343090491073,5,0.262153203969457,0.215089724597535,0.277613702187527,1,0.363091265232423,0.351559279242251,0.0115319859901718,"GigaSSL",0,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Macrophages M1","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.189815038614745,0.189815038614745,5,0.131486828649679,0.0987116707750431,0.169941379626195,0,0.162692746975652,0.143716746003457,0.0189760009721953,"TITAN",0.4,"GigaSSL",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Macrophages M2","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.115910712605754,0.115910712605754,5,0.0994059713274453,0.0359556445548067,0.10963107391889,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Mast Cells Resting","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.0523694781394319,0.0523694781394319,5,0.103151530741741,0.100309074722446,0.112160334885642,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Nonsilent Mutation Rate","Thorsson2018_PanImmune_MS","ProvGigaPath",116,,,0.206225790726006,0.206225790726006,5,0.228711918055247,0.140424679104704,0.234305738746674,0.6,0.0554039712228448,0.0894855035829353,-0.0340815323600905,"TITAN",0.2,"GigaSSL",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Proliferation","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.358174607516027,0.358174607516027,5,0.393815946920096,0.361877065436787,0.40348976072581,1,0.382161647792518,0.316913585660112,0.0652480621324069,"GigaSSL",0,"TITAN",0.8,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","SNV Neoantigens","Thorsson2018_PanImmune_MS","ProvGigaPath",109,,,0.175977262175612,0.175977262175612,5,0.216586167165669,0.173838614375326,0.221385751558586,0.6,0.0436339115579624,0.127727389441157,-0.0840934778831951,"TITAN",0.8,"TITAN",0.8,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","Stromal Fraction","Thorsson2018_PanImmune_MS","ProvGigaPath",100,,,0.24069751419884,0.24069751419884,5,0.223047518697484,0.186821099827073,0.227261826957082,0.6,0.14368063785612,0.165999317243383,-0.0223186793872632,"TITAN",0.4,"GigaSSL",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","T Cells CD4 Memory Activated","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.250334850007125,0.250334850007125,5,0.275949830065148,0.274468632975073,0.288751023903133,0.8,0.141292804313232,-0.225498721931311,0.366791526244543,"ProvGigaPath",1,"ProvGigaPath",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","T Cells CD4 Memory Resting","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.0604098993620442,0.0604098993620442,5,-0.0277146646521143,-0.0382999351061866,3.06921052467546e-05,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","T Cells CD4 Naive","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.207546016227049,0.207546016227049,5,0.132765376769889,0.0889317329717342,0.143715108041606,0.2,0.0256087279715073,0.192238603702933,-0.166629875731426,"GigaSSL",0.2,"TITAN",0.8,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","T Cells Follicular Helper","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.203059011690248,0.203059011690248,5,0.189037305814684,0.169089832592595,0.191140797127881,0.2,0.228620951454568,0.0337130859204788,0.194907865534089,"TITAN",1,"TITAN",1,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","T Cells Regulatory Tregs","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.244852075101836,0.244852075101836,5,0.258320096791312,0.248459702657876,0.269280558760318,1,0.228106416980229,-0.120176532983081,0.34828294996331,"TITAN",0.4,"GigaSSL",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","TCR Richness","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.262483170718931,0.262483170718931,5,0.294414265933564,0.240585688424704,0.319468402813614,1,0.355077563045576,0.191710326114345,0.163367236931231,"TITAN",0.2,"GigaSSL",0.6,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","TCR Shannon","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.377498809786314,0.377498809786314,5,0.373502377081786,0.348080687012357,0.374167827535037,1,0.356713197797509,0.36051122546736,-0.00379802766985138,"TITAN",0.8,"TITAN",0.8,"larger-sample","Prov-GigaPath"
"continuous","thorsson","immune_inflammatory_and_genomic_context","THYM","TGF-beta Response","Thorsson2018_PanImmune_MS","ProvGigaPath",113,,,0.385683328166759,0.385683328166759,5,0.395622175215592,0.366424347831361,0.405697154172722,1,0.378137598601176,0.394004492580973,-0.0158668939797977,"TITAN",0.6,"TITAN",0.6,"larger-sample","Prov-GigaPath"
