outer_folds,n_codes,maximum_outer_folds_per_code,minimum_codes_per_outer_fold,exact_outer_test_sizes_matched,exact_outer_class_counts_matched,grouped_fold_hash,matched_fold_hash,error,grouped_job_id,outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed
5,33,1,6,TRUE,TRUE,c605b5932919e5ecacef859dc89cd7d5d4d208c34e5cd63d0d904888f631ac12,f05076ef9ba47444f3ab59b2354f70afd231c20854efdfd424fb2bf1772750a9,,74,binary,driver_mutation,Bailey_tissue_specific_driver,LIHC,AXIN1,TCGA_MC3_Bailey2018,346,25,321,20960889
5,33,1,6,TRUE,TRUE,03774760e583312506fd3a635ffd0c76ad463433b8045de079caec337bbb894e,d1772416b93991d0dd3a0510999c0e5e41fc9806ccdc454e8ffdbfd9b2cc569a,,75,binary,driver_mutation,Bailey_tissue_specific_driver,LIHC,BAP1,TCGA_MC3_Bailey2018,346,20,326,20960890
5,33,1,6,TRUE,TRUE,5c712826d253df9c385112d5954dcb2268ce6945b59f82b196ab767dbf1f210f,2c7cd47c2394428308fac4a52592390f8063ce9d4842db2c7417e6468aa61c46,,76,binary,driver_mutation,Bailey_tissue_specific_driver,LIHC,CTNNB1,TCGA_MC3_Bailey2018,346,92,254,20960891
5,33,1,6,TRUE,TRUE,37d2f6cdc6ea847f9bf32ac5e78b79d56449ae4d4eacd6ac32d8ba4a58975f34,6879f9360f59ad5fc5ace78ae24de544b208585337a142db19195bf80d27bd34,,77,binary,driver_mutation,Bailey_tissue_specific_driver,LIHC,TP53,TCGA_MC3_Bailey2018,346,106,240,20960892
5,33,1,5,TRUE,TRUE,81d9790e2448aa918edfc0142a1925cbd8700cacce1ebedea1ecb3b83184f0db,b89cffda7d91d6ce2825602932b40f8c216695afc954f1e12baf0c728199e612,,78,binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,EGFR,TCGA_MC3_Bailey2018,463,59,404,20960893
5,33,1,6,TRUE,TRUE,59f03af351d3974cfced6e597c8b73cac9dd20f26e44a78784d806aa052920e3,538d077bd75357c3c819c922be818f70b945de6e929bda35f54a65750db479cd,,79,binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,KEAP1,TCGA_MC3_Bailey2018,463,83,380,20960894
5,33,1,6,TRUE,TRUE,5cbaa59dc32c8d40b7682be093ad00efbdb17c4fd04904717531be8e8bf37c71,95f4286ec40a6649835adbf1dfff8bd73c5b6c8477dd778bc64a64439b43c460,,80,binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,NF1,TCGA_MC3_Bailey2018,463,57,406,20960895
5,33,1,6,TRUE,TRUE,4baf3eeb3e216bef54158a9c7f115ae61972bef4d2f46393b8292a731e022c30,bd08691619afe8238cce5d2ad09f149746fce38537222296470494a96ab640e5,,81,binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,PIK3CA,TCGA_MC3_Bailey2018,463,26,437,20960896
5,33,1,6,TRUE,TRUE,e2f7483aa6868d0f788b722f83e12935f41577efc39a894dee6d570b31d27e2f,0c3ec9f5c35ba130f3311e094e420b99ba74a6d696b6241152cde7f1dce62406,,82,binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,SMARCA4,TCGA_MC3_Bailey2018,463,36,427,20960897
5,33,1,5,TRUE,TRUE,1444b2b1710be82d2cb3ce8bc6df920c9a115033ea771e53f4cf80fbfcff0f35,0fda6dd8edbe6780eca33ea2dab96af65bc83038ac7661b35f16e7a41cd12a88,,83,binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,STK11,TCGA_MC3_Bailey2018,463,67,396,20960898
5,33,1,6,TRUE,TRUE,26995b8a1fdc2550f4c10e46e098cd945f8fb4f22071637d87e9875161108324,515dc967f0ec8ac6e079c54dd1d352cf338d8be00e0bb2850720e36a5647bcdd,,84,binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,TP53,TCGA_MC3_Bailey2018,463,234,229,20960899
5,35,1,6,TRUE,TRUE,644e85d12772ffbd9890f065deee4a344bec1d5d1262b47582709e7a87094871,67a3f5a9f8ebb06748547e3da7e5aff7cb78acf4480ddfb62af79a40ea73bb81,,85,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,ARHGAP35,TCGA_MC3_Bailey2018,460,26,434,20960900
5,35,1,6,TRUE,TRUE,aa94ef02e07d5f5af774ca7a8b7b8e0d88c58c9a54962ef44a3b71f88dcebd6f,b986a9ed3389fd840c33dc8a7f6367edbe5fbfa6d97280d07c1d9c8ebb5fd1ff,,86,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,FBXW7,TCGA_MC3_Bailey2018,460,25,435,20960901
5,35,1,6,TRUE,TRUE,96b90e9cc350d4a0963ca953fd1194ccdc9d4d791003e4587da568905668dd7e,afaa0a57a8e829f5a12aa1e162538b25fcfacd62e6ffd885aec4deb2fc85b957,,87,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,KEAP1,TCGA_MC3_Bailey2018,460,51,409,20960902
5,35,1,6,TRUE,TRUE,0e33d65747cb5e6f87e3ae847ef2bbd0bb04c723ff2ebfe59d456a28db3216fd,bbd329bd34ea1097fb15d0155ba87f7b7b34f896f03da9ad9e96f5ef39e798d8,,88,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,NFE2L2,TCGA_MC3_Bailey2018,460,66,394,20960903
5,35,1,6,TRUE,TRUE,32ab813c97a19d6e3c81cde7f6a2a0f660974c76399dfb94e2a8728034870b2f,02678aff124a98d88a0d879e5892204b460b83ae6e73fcf28c28901127a767c1,,89,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,RASA1,TCGA_MC3_Bailey2018,460,29,431,20960904
5,9,1,1,TRUE,TRUE,211d6748b2cba1bb54a532823261e6e90baee4de49e2672895c6ad8fd4fc492a,35712f139a0f43cf6b3bc67cb179b6f72c87120dff38af065caff28007430ab1,,90,binary,driver_mutation,Bailey_tissue_specific_driver,OV,TP53,TCGA_MC3_Bailey2018,70,21,49,20960905
5,25,1,5,TRUE,TRUE,0cb40f8092a6d44654a16ec8ab541514626d0108d30254165db03009ff9753d9,d1f5c520252faa21f3c1d079aa63ace2709a6cef40f2a22fff6c210b84d3ea3c,,91,binary,driver_mutation,Bailey_tissue_specific_driver,PAAD,KRAS,TCGA_MC3_Bailey2018,175,116,59,20960906
5,25,1,5,TRUE,TRUE,49bb3241b246b4198c3a0ceaf39ecc5049e5b59fbf9afc7cadcb7ef3fbbfc2af,84a955872f26305b24dd23b8f7c0ad1e2961fca526676743eba595343048480d,,92,binary,driver_mutation,Bailey_tissue_specific_driver,PAAD,TP53,TCGA_MC3_Bailey2018,175,106,69,20960907
5,26,1,5,TRUE,TRUE,29989586dd2567fb79a384e8900d7f66a4bde77d9313c55ea2696c3d604169f4,beb540a0b31736ae3dd95c5bb170a51938bf97875fed4bf3d611f33404afa2b1,,93,binary,driver_mutation,Bailey_tissue_specific_driver,PRAD,SPOP,TCGA_MC3_Bailey2018,368,39,329,20960908
5,26,1,5,TRUE,TRUE,012836f21ce49ac8e5ad417275a32e1600354e436e11bb7710518dddee4600de,04e46ae04212d8e78f07c01ff4d738fdc0d42e8391deebb3e1aa4a98bd3d2235,,94,binary,driver_mutation,Bailey_tissue_specific_driver,PRAD,TP53,TCGA_MC3_Bailey2018,368,42,326,20960909
5,13,1,2,TRUE,TRUE,7c92131a1ea84bf2b4a625c72cc34479c2e1c888d766db22fc3e2584b0eb52fc,9970d150c4a2b53a9fc3f2ca133b5ec3ef31176ff6d084e777933eae9a66e10a,,95,binary,driver_mutation,Bailey_tissue_specific_driver,READ,APC,TCGA_MC3_Bailey2018,134,64,70,20960910
5,13,1,2,TRUE,TRUE,635699b16cbf53bb11eba4305553fe4f2b15381d0eba370fbb1d01efbf391d9d,2b4ce0adcc18e921dad9526e19786b9fdb93aff6b0cb822d61aac092be6c77b1,,96,binary,driver_mutation,Bailey_tissue_specific_driver,READ,KRAS,TCGA_MC3_Bailey2018,134,29,105,20960911
5,13,1,2,TRUE,TRUE,763fa6829ed6f73de7e1eb6a5a6552e911c4ae1f21b47d1e678494951d31f593,b5c29953814a0c51771a81b7a6e002cfa274114d82be4629b45d0f8ad4037758,,97,binary,driver_mutation,Bailey_tissue_specific_driver,READ,TP53,TCGA_MC3_Bailey2018,134,66,68,20960912
5,31,1,6,TRUE,TRUE,afc32d37d22040596d6d9076ead6076fc3e213749ad671189e6d08b96f258aec,78c08009bfd1bdea4f7e140c2c2edd69deef3b62b824ede4e8c95502af8b601d,,98,binary,driver_mutation,Bailey_tissue_specific_driver,SARC,ATRX,TCGA_MC3_Bailey2018,229,35,194,20960913
5,31,1,5,TRUE,TRUE,090354442093e1bc5511196d9dd1d7f8e6f43ee7fa29cb2b597d979f6278925b,2868148900b6c4f596322655a5e7b6c9b0b944412374e604de8ce78b943a7511,,99,binary,driver_mutation,Bailey_tissue_specific_driver,SARC,RB1,TCGA_MC3_Bailey2018,229,24,205,20960914
5,31,1,6,TRUE,TRUE,0ec7d2bb8fc2cf83cdfc95bb62d2a5044abdf81ef71e94dd8d4fe0420b2ca03c,b14c52e624205d8adb34389398b5b57659187592c438eb42011d1860e5354a31,,100,binary,driver_mutation,Bailey_tissue_specific_driver,SARC,TP53,TCGA_MC3_Bailey2018,229,81,148,20960915
5,15,1,2,TRUE,TRUE,f78e715a550fe762d8081871fe3ff5db928995867dcdf6dbba05c9201149cc3c,5557167e65b9adb9f74aababd3f17d6a83f700d1499d6c76225f5ea44e033742,,101,binary,driver_mutation,Bailey_tissue_specific_driver,SKCM,BRAF,TCGA_MC3_Bailey2018,98,52,46,20960916
5,22,1,4,TRUE,TRUE,4e5fa3a402d8cc716ed4f4de0d174569406128509204eb761569e0aa6f9c7f4e,c16bd54008fbb213fdb2627dcf701b656fc0fc873c089d0d5b40008ec74e9493,,102,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,APC,TCGA_MC3_Bailey2018,365,36,329,20960917
5,22,1,4,TRUE,TRUE,b5c34f8924771134ea932dba6c7c6cc90a76aaba9935a70d40823279068bc315,cfff2303053047dac47ce6ec9c00b4012149667a36f3be73345667e00513573f,,103,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,ARID1A,TCGA_MC3_Bailey2018,365,89,276,20960918
5,22,1,4,TRUE,TRUE,5bc7423ebb90ab7939975c3d34f9a99c1a31c9fa838943cc7e27eb8d76d2bed5,09143f0de3ded36e658ce96d0390008cd582ef56db6f45f29af58dd6be668a78,,104,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,ARID2,TCGA_MC3_Bailey2018,365,22,343,20960919
5,22,1,3,TRUE,TRUE,50f5305483167e2f6473587fb20e985c5da4679657cf5320188fefdbeb7ecd3b,974e437efc8d2f8e8b705b0969169f0b8ff0a5a76fafdbfcd2018eb2a170eddf,,105,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,BCOR,TCGA_MC3_Bailey2018,365,29,336,20960920
5,22,1,4,TRUE,TRUE,763dd0696ded0057c92d149cdfb15091e499a8604ce4019cbb729ac8abfb5044,f78e7a9470cabad435b553beeaf2abcb3209cae2de7e7a22d455abb97e7f2164,,106,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,CDH1,TCGA_MC3_Bailey2018,365,35,330,20960921
5,22,1,4,TRUE,TRUE,a4ce04761a9d4b3fec6d9d4168d6be0f6edabeb99c2205757fabd5b1f838f3f4,ad08fb26b67bf5af439af90e5190dd717672b438d4e22415ebb9ec251e95bbfe,,107,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,CTNNB1,TCGA_MC3_Bailey2018,365,21,344,20960922
5,22,1,4,TRUE,TRUE,9d0c935e54fab154a70608bb6263e78ab6116e4349c573a4d3caaec970f5c5b8,9a75bb4bc4225194f1843b1384472d5b8e8dfd93a0819d2a5618716d3ac48e55,,108,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,DMD,TCGA_MC3_Bailey2018,365,47,318,20960923
5,22,1,3,TRUE,TRUE,d5cdca89dcd86cf5adbfd14220f4cdfea1689c1a5b2bd059d497001c1ad5807c,f8bc388e5c24dc934a1a4e9e88c804c5e2fda07eddf711ce871d4ed3bb3e0b08,,109,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,FBXW7,TCGA_MC3_Bailey2018,365,29,336,20960924
5,22,1,3,TRUE,TRUE,3b0d25f043487d75dd3d2877260aa576e2502010f3efd783db5286d1fbe4185b,fc14cae9712bb4daecd8701367679b24cab5fb3bbc02e03c36273501be090c06,,110,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,KRAS,TCGA_MC3_Bailey2018,365,30,335,20960925
5,22,1,4,TRUE,TRUE,e6171d291f92d661da37ef6902279decb5384913d31a06204f2a304e640b1557,f3ea19977763b52b527bbfdc2fb9413e77bc50c73fe010edb407513c1c69e4f4,,111,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,PIK3CA,TCGA_MC3_Bailey2018,365,55,310,20960926
5,22,1,4,TRUE,TRUE,269e0add01752e35a033590151a8af278f6a638ac1ae523f03bad7f075286754,98e24b7d3af12174edb3222de7d48fb504059d70d4d1d434acd791fa445b208a,,112,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,PTEN,TCGA_MC3_Bailey2018,365,23,342,20960927
5,22,1,4,TRUE,TRUE,2b54378cb87262a2884d61e74962d00f805ee2c2224f5061c93e6b797a998512,1082cd10c2777442ec72636947b3dfed29dd762bca05056d94b56bd42fc1681d,,113,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,RASA1,TCGA_MC3_Bailey2018,365,21,344,20960928
5,22,1,4,TRUE,TRUE,55fcf61d771368df75199259242eb4fc19b380b4e0f39289b79a3dc047ca1f49,daf44369ac4a3392e5f004f05cd1a93248516438fe4572d900da8ed581a45c7a,,114,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,RHOA,TCGA_MC3_Bailey2018,365,20,345,20960929
5,22,1,4,TRUE,TRUE,adca96c570b09c3bb8884ba1a734609f85c8fcaef4e51595f8242df56fb36f48,4ba15eaeaef03e232fa7cc3075d6d2872305cc97a715dc161d893306f32c978d,,115,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,RNF43,TCGA_MC3_Bailey2018,365,29,336,20960930
5,22,1,3,TRUE,TRUE,c278d5be531ed8d7843a23af08b8a7576438778da012bc7acd519027524114b3,fef70a3ba02b5842129f43f19f9d679b6b8977a31faf019745a352ebf697a4da,,116,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,TP53,TCGA_MC3_Bailey2018,365,177,188,20960931
5,15,1,2,TRUE,TRUE,582f47863c4a82b1c8997dfcd05bd6986dd1ca5fe89564493000a9c1a6de2804,22bfccbc059fb163ab718c349dfd695b6ffe5d3328e5b989b799c60c23f5c764,,117,binary,driver_mutation,Bailey_tissue_specific_driver,TGCT,KIT,TCGA_MC3_Bailey2018,128,20,108,20960932
5,22,1,4,TRUE,TRUE,731a9f02c98367cfe3943864b0808d9d5b6e33d4f10c4e43883c4bd73716035d,f99681a2d49cca61d4f4bd81c5724e65b87b7553a9e762b4f99ed44c6b7f36c1,,118,binary,driver_mutation,Bailey_tissue_specific_driver,THCA,BRAF,TCGA_MC3_Bailey2018,480,286,194,20960933
5,22,1,4,TRUE,TRUE,980fb3b3806b4b6a5342901f6829da671066fd367a4b2fc6f06b52e9996d2b54,e1de66004402f2273ca52b588077c7c1ede54c16a76888b1aa8397a0b776c683,,119,binary,driver_mutation,Bailey_tissue_specific_driver,THCA,NRAS,TCGA_MC3_Bailey2018,480,38,442,20960934
5,17,1,3,TRUE,TRUE,11add2e9ad9f14c57c1a667db4d99a4aecd4726370c2fc8e5713a5c6e478674a,8595043096590171c3803841238dd223f5f21384dd415e95a7ed06161c4fe16d,,120,binary,driver_mutation,Bailey_tissue_specific_driver,THYM,GTF2I,TCGA_MC3_Bailey2018,116,57,59,20960935
5,29,1,5,TRUE,TRUE,ea5e067ec1658864d105501f854db5f130f2711e55413dc2592d59d881e98555,aa7c3f206a0676c4e7270bc453a62dabf7c51a320cf363cb46e2bad5e178ea45,,121,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARHGAP35,TCGA_MC3_Bailey2018,486,82,404,20960936
5,29,1,5,TRUE,TRUE,d7decf3f6138d11047fd7f1060729c4d2b2b35754135f570155aeb196b971788,f8f9fb7fe7b9be4044d542df1b91e3e00a80256c0b3522603efcc01ab9d34a57,,122,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARID1A,TCGA_MC3_Bailey2018,486,175,311,20960937
5,29,1,5,TRUE,TRUE,0fdc419a63523c40e7a74ea76e251a8a785b7d1e0da989cdbbf4aceb02ebd051,e8095b5b31811854f3331379134c9cda19efe81f96035cc36cf93c120a0b4d38,,123,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARID5B,TCGA_MC3_Bailey2018,486,52,434,20960938
5,29,1,5,TRUE,TRUE,bcd045c67dfe4dc50edb47f0e7e4021ee41d915f42ab319ea929c03960b8f020,2e6be8e24523f05e076141238d71add18e18ffe22d30f8625e3e66d4fc88c043,,124,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATF7IP,TCGA_MC3_Bailey2018,486,35,451,20960939
5,29,1,5,TRUE,TRUE,bbfec14288dda67b0b7905dc41951d84513c90ca5a567b7c5794d40c8cedad1b,ec429ee95803045ae6e07571a15c8438090adca4bae576bf87abb253f4d53507,,125,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATM,TCGA_MC3_Bailey2018,486,74,412,20960940
5,29,1,5,TRUE,TRUE,6b3e0729bd82a5141c5fca2b7d329dde5fb55490fc1a5a2693ffd9b07ce0bc43,13d6dc3264c0f92f48355c71833ba84bd1d6322ce2a776b5149300e03f36e13f,,126,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATR,TCGA_MC3_Bailey2018,486,51,435,20960941
5,29,1,5,TRUE,TRUE,9ba1f2e96af660c7bbd364a929bdba559c6693101e7f447c11f5733365d3fe34,afea5380860b2ffef8126f24723bb9bb8b7d62d56a2db9bf3a128ba1dd9cc996,,127,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,BCOR,TCGA_MC3_Bailey2018,486,70,416,20960942
5,29,1,5,TRUE,TRUE,9a36f955839b8785730d73e7246e6bf921a1002ff1ce065aba4e2acb96cd5163,d82e97c03968718ca43bf95e43e7091b2cb69d45f579427ddd75cef166add84b,,128,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD3,TCGA_MC3_Bailey2018,486,71,415,20960943
5,29,1,5,TRUE,TRUE,a20cf1e452afbee867470d8d766538798063bd4d2e6d914fdcc6e712702338ae,91055ad70164ac0f9800b128da9b2e287e1dbfa3b1c526b5a1dbdb30544ff339,,129,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD4,TCGA_MC3_Bailey2018,486,94,392,20960944
5,29,1,5,TRUE,TRUE,fcbdbc52ba19719fbf09c84a0a1e0adfacb0049c67154d37c72b6207e0de39d1,9fd96367f83ddbe134881da0fd286a583e5f17c211c199654d06ede440fa72fe,,130,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTCF,TCGA_MC3_Bailey2018,486,96,390,20960945
5,29,1,5,TRUE,TRUE,e9b06b129e2ef741457bd40526086fef338b51df4a51da7d6925a36147337bf4,408a0983d1462907ec48fe59f3645735c4f692f5ace19946810b2d8b34ff5333,,131,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTNNB1,TCGA_MC3_Bailey2018,486,96,390,20960946
5,29,1,5,TRUE,TRUE,dfecdd23779c5c6f265d78d541d6afdf416d39cbbbc52af04824aee6587896d2,f8c64f29bfb0124d391f52823666b8b71787dd0994270b67fdc6d525855f6672,,132,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTNND1,TCGA_MC3_Bailey2018,486,41,445,20960947
5,29,1,5,TRUE,TRUE,2db8c199f16a9d6981ff62eaa465c5f8455786d55cd1776f3f70aa2ebd5372a7,c04b4a05c12f2c8584cdaad6531543a094f70bac9f19b7155dc1259d106ecfe0,,133,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,DICER1,TCGA_MC3_Bailey2018,486,51,435,20960948
5,29,1,5,TRUE,TRUE,32b226929d2145191b8400bf55c676b6a2f5e21dfddc21600a81cac3ee072598,4e43832ba246d8ff5f6945fff2a9229f089713546869e52e7c9e4fefa580f62f,,134,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,EP300,TCGA_MC3_Bailey2018,486,56,430,20960949
5,29,1,5,TRUE,TRUE,b2483aedc35e157af47aeafa21785431447a03896febea5abef9c4fe6c8bf603,650a5f25c714576d186929a9c5ebbd08f74841f0b1fe495327811c1e7b9c11b4,,135,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ERBB3,TCGA_MC3_Bailey2018,486,46,440,20960950
5,29,1,5,TRUE,TRUE,304ce4b8c81917e70c8ba41e5b37a3e9475b6e85e83e13d8184123076da190ed,dfbf6f6366bdf5eae3d6cfa2452a08074595233015586b741c9253cb3dce7063,,136,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FAT1,TCGA_MC3_Bailey2018,486,82,404,20960951
5,29,1,5,TRUE,TRUE,f0c9c28766cddbe98cd462bb0bd7fe25f5c45e0321663b8e45260a8a9812c9f0,ded86df8fab0c1ac8b0de27d34bb7cc323cf3aad1b56975b01e2046ec404ad46,,137,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FBXW7,TCGA_MC3_Bailey2018,486,80,406,20960952
5,29,1,5,TRUE,TRUE,1b5ee26de34b93c88278d7885a5b4ca02fcee2749e3360902bfc60ffe326de15,5583a3c1338cb0ecfb7e2d9c62115d4faf69cd8230577a1c17ca6c15e95fb1dd,,138,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FGFR2,TCGA_MC3_Bailey2018,486,59,427,20960953
5,29,1,5,TRUE,TRUE,4e28d20689cead05e6c231c8117972e245e990262fb89d17a1acc9b7661ece45,02e496f6d4b28a51abbdd44180877e7a3b996ec3f6e8d4031859d049d928aada,,139,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FOXA2,TCGA_MC3_Bailey2018,486,30,456,20960954
5,29,1,5,TRUE,TRUE,eb26452eea67db77dfcc59b8071af39acd458c3daf48cce9ec44331c7ac9701c,ec16ae33fbed7c716698c8ee5a3e531fbf4dc94708aa95163b8b8407d6468607,,140,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,INPPL1,TCGA_MC3_Bailey2018,486,56,430,20960955
5,29,1,5,TRUE,TRUE,473119bef8822ff1b9140100c663ce5fc0986977484b81d4172737464aa2482e,7546644e5cf6d82f4c97d090ffa4831bc24745f12220930acac08c39097d499d,,141,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KANSL1,TCGA_MC3_Bailey2018,486,55,431,20960956
5,29,1,5,TRUE,TRUE,6810765764ef2003127518c58d0e6b2c5b049879fd6cd487f8574268520eed85,2fb9a07fd14d2e78fb709f6f9a476b5718bac208713b722b92c3157c4227f854,,142,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KMT2B,TCGA_MC3_Bailey2018,486,96,390,20960957
5,29,1,5,TRUE,TRUE,344d7b67d25a163c4b50877331733cc54dcac28c0564b3f14f722977bedf02e2,529aeb27bf5730d41d005b86773727d19528e0c0902518b083ac51332d54790b,,143,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KMT2C,TCGA_MC3_Bailey2018,486,79,407,20960958
5,29,1,5,TRUE,TRUE,1db141f86bf71d896b4ded029be321e8fb4d3462a824d35a61756e8e483543c3,2657e09b70ab217f9a4845ad125e970109d62adbef5523c8cc28d6bb5a8c2476,,144,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KRAS,TCGA_MC3_Bailey2018,486,81,405,20960959
5,29,1,5,TRUE,TRUE,32d3227db403f8b536adfbb188eaecb300b29279dd9c0f6ef1989f64d1191836,ceab76cccd72497b9d694963490fb047e8e79381962ca677bd53344eb0542704,,145,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,MAP3K1,TCGA_MC3_Bailey2018,486,50,436,20960960
5,29,1,5,TRUE,TRUE,17db71c258711d6341ae9280071456006f88046117aa7164711f18b65db99b70,647db8cfffd0b4702e4f69472099e8bf6c8bddfe35b8cdef5fcccebf41568200,,146,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,MSH6,TCGA_MC3_Bailey2018,486,50,436,20960961
5,29,1,5,TRUE,TRUE,a500e5ef96a6c19cd582446f81a4ec57c8de75ffe164283f1ecf58ecfd8da82f,985bc52e36f9626e948a2221ef89beaeda28ae48f0b45a065e1336a32d17007e,,147,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PBRM1,TCGA_MC3_Bailey2018,486,43,443,20960962
5,29,1,5,TRUE,TRUE,1d68c27073d8aee8a04c0273116fe3aa5f4e3f2ddf0c420debe7099cb5b94afd,81079a43496c0614df9961eb6a1871f3f186de3e0cf5e5d85bf5bbecea7b888a,,148,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PDS5B,TCGA_MC3_Bailey2018,486,42,444,20960963
5,29,1,5,TRUE,TRUE,f8e0e3063851916ae95d38e247f865e58499170ad7f83812fda8c9dc93cbbcc8,acc32b5c67b9d0cce187e59cd98e899116b5e5a8d8a7bc4443b1076fcbc38c22,,149,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PPP2R1A,TCGA_MC3_Bailey2018,486,65,421,20960964
5,29,1,5,TRUE,TRUE,8aa19e834cba0b92ef79a65582ac9c06314cd1ea30b4f385a380af026ee188d0,fd9142850cabf493550e30a779ff49f78f96a57945bc65cf42ad6d4c2872b9be,,150,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PTEN,TCGA_MC3_Bailey2018,486,260,226,20960965
5,29,1,5,TRUE,TRUE,868db06fd1659b2dec9c7cd3ae840f3ed17f2565ab1d3ed127fb46e40ba27dec,ddf3a05d1ff1aaf887514acd6a3587e6b5ab1f5d85cb6d9a900dc2e301a595f9,,151,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,RB1,TCGA_MC3_Bailey2018,486,53,433,20960966
5,29,1,5,TRUE,TRUE,5d955334b7162a5760232d4ceac6473332af807579ab6ec9b0811b553a8afc1e,b8e903470f4bbc1bbd2bd4455a9b475f3277df95506cf0024d10cadbee3a9c15,,152,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,RPL22,TCGA_MC3_Bailey2018,486,44,442,20960967
5,29,1,5,TRUE,TRUE,5acc780b7cf500e815a7ab97fd56bb5f3f37b030a09fc5e97c5a340af9ec900d,9d31695204900ae34b6fa9c63d85a24d64271150ca61bc2cd236184276587a3e,,153,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SCAF4,TCGA_MC3_Bailey2018,486,55,431,20960968
5,29,1,5,TRUE,TRUE,ca5305c7945ce8e9c8e8a0a8da21f9dd83b59af548c498e40158af0b2d80676b,317bfbbcc921958bd987215ab2161c8b04255bd7369e025f1f7582462199d398,,154,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SIN3A,TCGA_MC3_Bailey2018,486,48,438,20960969
5,29,1,5,TRUE,TRUE,6dd60a524862b182a374ea65a1e650d562f7be18390a57e6cc869a82592545a6,b482120bada8b2d00cfb22b8ba8d87c07cb829c9e12082a64adbc03c486b92a4,,155,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SMC1A,TCGA_MC3_Bailey2018,486,43,443,20960970
5,29,1,5,TRUE,TRUE,a919262677175702a686e83b4399e17921ee8a4ba7d3b16134c1fb23d5212f63,771a4898d1b206c257097821c4fd296da889cc53f64d8bcc1dcca02e8f02694e,,156,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SOS1,TCGA_MC3_Bailey2018,486,44,442,20960971
