foundation_model,family,tumor_type,endpoint,empirical_ba_tuned_auroc,empirical_ba_tuned_balanced_accuracy,empirical_ba_tuned_pr_auc,empirical_ba_tuned_median_component,auroc,pr_auc,balanced_accuracy,sensitivity,specificity,ppv,npv,prevalence,no_skill_pr_auc,empirical_prior_balanced_accuracy,empirical_prior_sensitivity,empirical_prior_specificity,empirical_prior_ppv,empirical_prior_npv,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_ppv,equal_prior_npv,median_selected_component,minimum_selected_component,maximum_selected_component,components_at_ceiling,median_inner_auroc,median_selected_threshold,subfamily,source,n,positive,negative,seed,tuning_objective,operating_threshold,primary_binary_metric,binary_crossing_rule,rsvd_only,auroc_delta,balanced_accuracy_delta,empirical_ba_crossing,auroc_tuned_ba_crossing,auroc_tuned_auroc_crossing,median_component_changed
GigaSSL,aneuploidy,OV,Genome doubling,0.63342175066313,0.583554376657825,0.790717076852248,12,0.639257294429708,0.777419045366079,0.529442970822281,0.369230769230769,0.689655172413793,0.727272727272727,0.327868852459016,0.691489361702128,0.691489361702128,0.605039787798409,0.830769230769231,0.379310344827586,0.75,0.5,0.612466843501326,0.707692307692308,0.517241379310345,0.766666666666667,0.441176470588235,2,1,11,0,0.59866220735786,1.48484392024131,aneuploidy,Taylor2018_TableS2,94,65,29,20260828,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00583554376657824,-0.0541114058355437,FALSE,FALSE,TRUE,TRUE
ProvGigaPath,aneuploidy,OV,Genome doubling,0.708222811671088,0.587533156498674,0.862378208624456,9,0.629177718832891,0.798232658136168,0.56790450928382,0.446153846153846,0.689655172413793,0.763157894736842,0.357142857142857,0.691489361702128,0.691489361702128,0.608753315649867,0.769230769230769,0.448275862068966,0.757575757575758,0.464285714285714,0.572148541114058,0.661538461538462,0.482758620689655,0.741379310344828,0.388888888888889,4,2,7,0,0.668060200668896,2.80845171566398,aneuploidy,Taylor2018_TableS2,94,65,29,20260828,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0790450928381968,-0.0196286472148544,FALSE,FALSE,TRUE,TRUE
TITAN,aneuploidy,OV,Genome doubling,0.805305039787798,0.723872679045093,0.895762978085591,2,0.80106100795756,0.900177671421416,0.685145888594165,0.646153846153846,0.724137931034483,0.84,0.477272727272727,0.691489361702128,0.691489361702128,0.725729442970822,0.830769230769231,0.620689655172414,0.830769230769231,0.620689655172414,0.737135278514589,0.784615384615385,0.689655172413793,0.85,0.588235294117647,2,2,2,0,0.778428093645485,1.38283324316946,aneuploidy,Taylor2018_TableS2,94,65,29,20260828,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00424403183023836,-0.0387267904509285,TRUE,TRUE,TRUE,FALSE
GigaSSL,aneuploidy,PAAD,Genome doubling,0.632317073170732,0.60619918699187,0.360500863083792,6,0.670121951219512,0.413264234714129,0.61890243902439,0.75,0.487804878048781,0.32258064516129,0.857142857142857,0.245398773006135,0.245398773006135,0.597764227642276,0.35,0.845528455284553,0.424242424242424,0.8,0.602743902439024,0.425,0.780487804878049,0.386363636363636,0.80672268907563,8,7,8,0,0.675505050505051,-4.06255512144222,aneuploidy,Taylor2018_TableS2,163,40,123,20260829,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0378048780487802,0.0127032520325202,TRUE,TRUE,TRUE,TRUE
ProvGigaPath,aneuploidy,PAAD,Genome doubling,0.589634146341463,0.560873983739838,0.310644804815707,15,0.626829268292683,0.332803831920966,0.567276422764228,0.85,0.284552845528455,0.278688524590164,0.853658536585366,0.245398773006135,0.245398773006135,0.55619918699187,0.275,0.83739837398374,0.354838709677419,0.78030303030303,0.586178861788618,0.4,0.772357723577236,0.363636363636364,0.798319327731092,5,4,18,0,0.62405303030303,-5.96795013359167,aneuploidy,Taylor2018_TableS2,163,40,123,20260829,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0371951219512199,0.00640243902438964,FALSE,FALSE,TRUE,TRUE
TITAN,aneuploidy,PAAD,Genome doubling,0.593292682926829,0.576829268292683,0.310436657463727,6,0.636178861788618,0.348757364620422,0.630792682926829,0.725,0.536585365853659,0.337209302325581,0.857142857142857,0.245398773006135,0.245398773006135,0.555894308943089,0.25,0.861788617886179,0.37037037037037,0.779411764705882,0.61239837398374,0.55,0.67479674796748,0.354838709677419,0.821782178217822,3,1,4,0,0.679209183673469,-1.7137968319368,aneuploidy,Taylor2018_TableS2,163,40,123,20260829,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0428861788617889,0.0539634146341463,FALSE,TRUE,TRUE,TRUE
GigaSSL,aneuploidy,PCPG,Genome doubling,0.636591478696742,0.50062656641604,0.216997377079176,6,0.530388471177945,0.184062898402431,0.56437969924812,0.625,0.503759398496241,0.185185185185185,0.881578947368421,0.152866242038217,0.152866242038217,0.471961152882206,0.0416666666666667,0.902255639097744,0.0714285714285714,0.839160839160839,0.582550125313283,0.458333333333333,0.706766917293233,0.22,0.878504672897196,2,1,20,1,0.735981308411215,-2.01470895064461,aneuploidy,Taylor2018_TableS2,157,24,133,20260830,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.106203007518797,0.0637531328320803,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,aneuploidy,PCPG,Genome doubling,0.620927318295739,0.506109022556391,0.209380120759084,6,0.587406015037594,0.211446574875554,0.575344611528822,0.541666666666667,0.609022556390977,0.2,0.880434782608696,0.152866242038217,0.152866242038217,0.521146616541353,0.125,0.917293233082707,0.214285714285714,0.853146853146853,0.553884711779449,0.333333333333333,0.774436090225564,0.210526315789474,0.865546218487395,3,1,5,0,0.740186915887851,-4.51185447550984,aneuploidy,Taylor2018_TableS2,157,24,133,20260830,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0335213032581451,0.0692355889724311,FALSE,FALSE,FALSE,TRUE
TITAN,aneuploidy,PCPG,Genome doubling,0.620614035087719,0.526942355889724,0.250707021113591,8,0.617481203007519,0.246511728111393,0.569548872180451,0.5,0.639097744360902,0.2,0.876288659793815,0.152866242038217,0.152866242038217,0.534461152882205,0.166666666666667,0.902255639097744,0.235294117647059,0.857142857142857,0.523496240601504,0.25,0.796992481203008,0.181818181818182,0.854838709677419,7,2,16,0,0.757943925233645,-4.87569414833184,aneuploidy,Taylor2018_TableS2,157,24,133,20260830,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00313283208020021,0.0426065162907271,FALSE,FALSE,TRUE,TRUE
GigaSSL,aneuploidy,PRAD,Genome doubling,0.646715167548501,0.567680776014109,0.174919462629832,6,0.62907848324515,0.161047581576082,0.65652557319224,0.714285714285714,0.598765432098765,0.133333333333333,0.96039603960396,0.0795454545454545,0.0795454545454545,0.53968253968254,0.107142857142857,0.972222222222222,0.25,0.926470588235294,0.623897707231041,0.392857142857143,0.854938271604938,0.189655172413793,0.942176870748299,5,1,7,0,0.610542219237872,-4.80770834754179,aneuploidy,Taylor2018_TableS2,352,28,324,20260831,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0176366843033511,0.0888447971781309,FALSE,TRUE,TRUE,TRUE
ProvGigaPath,aneuploidy,PRAD,Genome doubling,0.628086419753086,0.566137566137566,0.155959687879824,8,0.562830687830688,0.113612209003488,0.540123456790123,0.5,0.580246913580247,0.0933333333333333,0.930693069306931,0.0795454545454545,0.0795454545454545,0.505511463844797,0.0357142857142857,0.975308641975309,0.111111111111111,0.921282798833819,0.516975308641975,0.25,0.783950617283951,0.0909090909090909,0.923636363636364,1,1,8,0,0.665384615384615,-2.76238329352053,aneuploidy,Taylor2018_TableS2,352,28,324,20260831,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0652557319223982,-0.0260141093474426,FALSE,FALSE,FALSE,TRUE
TITAN,aneuploidy,PRAD,Genome doubling,0.635141093474427,0.575396825396825,0.190075279958614,7,0.609457671957672,0.165731661959629,0.564153439153439,0.535714285714286,0.592592592592593,0.102040816326531,0.936585365853659,0.0795454545454545,0.0795454545454545,0.510141093474427,0.0357142857142857,0.984567901234568,0.166666666666667,0.921965317919075,0.607804232804233,0.428571428571429,0.787037037037037,0.148148148148148,0.940959409594096,1,1,4,0,0.738329238329238,-2.95057464397726,aneuploidy,Taylor2018_TableS2,352,28,324,20260831,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0256834215167551,-0.0112433862433859,FALSE,FALSE,TRUE,TRUE
GigaSSL,aneuploidy,READ,Genome doubling,0.674206349206349,0.626587301587302,0.635948588043952,4,0.70218253968254,0.681643584842889,0.620238095238095,0.583333333333333,0.657142857142857,0.636363636363636,0.605263157894737,0.507042253521127,0.507042253521127,0.634126984126984,0.611111111111111,0.657142857142857,0.647058823529412,0.621621621621622,0.634126984126984,0.611111111111111,0.657142857142857,0.647058823529412,0.621621621621622,4,3,4,0,0.701354679802956,0.480144044146656,aneuploidy,Taylor2018_TableS2,142,72,70,20260832,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0279761904761906,-0.00634920634920677,TRUE,TRUE,TRUE,FALSE
ProvGigaPath,aneuploidy,READ,Genome doubling,0.636111111111111,0.618849206349206,0.634915200516649,5,0.626190476190476,0.627091035719189,0.611706349206349,0.680555555555556,0.542857142857143,0.604938271604938,0.622950819672131,0.507042253521127,0.507042253521127,0.619642857142857,0.625,0.614285714285714,0.625,0.614285714285714,0.619642857142857,0.625,0.614285714285714,0.625,0.614285714285714,8,4,20,1,0.692733990147783,-1.14160177111552,aneuploidy,Taylor2018_TableS2,142,72,70,20260832,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00992063492063478,-0.00714285714285678,TRUE,TRUE,TRUE,TRUE
TITAN,aneuploidy,READ,Genome doubling,0.575595238095238,0.571031746031746,0.581487503948957,4,0.582936507936508,0.576967305708908,0.516468253968254,0.347222222222222,0.685714285714286,0.531914893617021,0.505263157894737,0.507042253521127,0.507042253521127,0.563690476190476,0.541666666666667,0.585714285714286,0.573529411764706,0.554054054054054,0.563690476190476,0.541666666666667,0.585714285714286,0.573529411764706,0.554054054054054,3,1,9,0,0.620997536945813,0.444880021494222,aneuploidy,Taylor2018_TableS2,142,72,70,20260832,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00734126984126993,-0.0545634920634921,FALSE,FALSE,FALSE,TRUE
GigaSSL,aneuploidy,SARC,Genome doubling,0.707979024943311,0.683035714285714,0.66760994287046,1,0.727820294784581,0.717302802618168,0.674603174603175,0.642857142857143,0.706349206349206,0.660550458715596,0.689922480620155,0.470588235294118,0.470588235294118,0.690972222222222,0.651785714285714,0.73015873015873,0.682242990654206,0.702290076335878,0.669146825396825,0.6875,0.650793650793651,0.636363636363636,0.700854700854701,1,1,1,0,0.727502750275028,-0.0376368605827655,aneuploidy,Taylor2018_TableS2,238,112,126,20260833,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0198412698412695,-0.00843253968253932,TRUE,TRUE,TRUE,FALSE
ProvGigaPath,aneuploidy,SARC,Genome doubling,0.70500283446712,0.685515873015873,0.666576071556815,1,0.611961451247166,0.566428257896996,0.623511904761905,0.651785714285714,0.595238095238095,0.588709677419355,0.657894736842105,0.470588235294118,0.470588235294118,0.632440476190476,0.598214285714286,0.666666666666667,0.614678899082569,0.651162790697675,0.60218253968254,0.625,0.579365079365079,0.569105691056911,0.634782608695652,1,1,18,0,0.700634108354656,-0.110850319326459,aneuploidy,Taylor2018_TableS2,238,112,126,20260833,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0930413832199545,-0.0620039682539683,TRUE,TRUE,TRUE,FALSE
TITAN,aneuploidy,SARC,Genome doubling,0.730583900226757,0.664186507936508,0.68428917237361,3,0.719033446712018,0.678233167712806,0.661210317460317,0.758928571428571,0.563492063492063,0.607142857142857,0.724489795918367,0.470588235294118,0.470588235294118,0.632936507936508,0.607142857142857,0.658730158730159,0.612612612612613,0.653543307086614,0.646329365079365,0.633928571428571,0.658730158730159,0.62280701754386,0.669354838709677,4,1,4,0,0.733333333333333,-0.405644387896552,aneuploidy,Taylor2018_TableS2,238,112,126,20260833,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0115504535147388,-0.00297619047619058,TRUE,TRUE,TRUE,TRUE
GigaSSL,aneuploidy,SKCM,Genome doubling,0.536961451247166,0.565079365079365,0.407332083698223,2,0.568253968253968,0.424341407394155,0.612698412698413,0.685714285714286,0.53968253968254,0.452830188679245,0.755555555555556,0.357142857142857,0.357142857142857,0.542857142857143,0.371428571428571,0.714285714285714,0.419354838709677,0.671641791044776,0.552380952380952,0.485714285714286,0.619047619047619,0.414634146341463,0.68421052631579,2,1,5,0,0.593137254901961,-1.02719020922822,aneuploidy,Taylor2018_TableS2,98,35,63,20260834,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0312925170068022,0.0476190476190478,FALSE,TRUE,FALSE,FALSE
ProvGigaPath,aneuploidy,SKCM,Genome doubling,0.681179138321996,0.646031746031746,0.544107485587833,11,0.645351473922903,0.514852388528073,0.536507936507937,0.485714285714286,0.587301587301587,0.395348837209302,0.672727272727273,0.357142857142857,0.357142857142857,0.617460317460318,0.457142857142857,0.777777777777778,0.533333333333333,0.720588235294118,0.592063492063492,0.485714285714286,0.698412698412698,0.472222222222222,0.709677419354839,7,2,18,0,0.651428571428571,-1.05075191970662,aneuploidy,Taylor2018_TableS2,98,35,63,20260834,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0358276643990935,-0.109523809523809,TRUE,FALSE,TRUE,TRUE
TITAN,aneuploidy,SKCM,Genome doubling,0.652154195011338,0.617460317460318,0.546989681287195,4,0.653968253968254,0.545025532085569,0.611111111111111,0.714285714285714,0.507936507936508,0.446428571428571,0.761904761904762,0.357142857142857,0.357142857142857,0.619047619047619,0.428571428571429,0.80952380952381,0.555555555555556,0.71830985915493,0.63968253968254,0.485714285714286,0.793650793650794,0.566666666666667,0.735294117647059,4,3,14,0,0.682773109243698,-2.49299755718891,aneuploidy,Taylor2018_TableS2,98,35,63,20260834,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.001814058956916,-0.00634920634920688,TRUE,TRUE,TRUE,FALSE
GigaSSL,aneuploidy,STAD,Genome doubling,0.743877019280876,0.678901771756123,0.680204630546133,6,0.742509119332986,0.671435661382633,0.66808884835852,0.638157894736842,0.698019801980198,0.613924050632912,0.719387755102041,0.429378531073446,0.429378531073446,0.673951276706618,0.585526315789474,0.762376237623762,0.64963503649635,0.709677419354839,0.678804064616988,0.644736842105263,0.712871287128713,0.628205128205128,0.727272727272727,5,4,5,0,0.735742518351214,-0.500239423631377,aneuploidy,Taylor2018_TableS2,354,152,202,20260835,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00136789994789011,-0.0108129233976029,TRUE,TRUE,TRUE,TRUE
ProvGigaPath,aneuploidy,STAD,Genome doubling,0.761334028139656,0.698606044815008,0.677244046661268,7,0.782927305888484,0.710540447780995,0.699289994788953,0.730263157894737,0.668316831683168,0.623595505617978,0.767045454545455,0.429378531073446,0.429378531073446,0.71098228243877,0.644736842105263,0.777227722772277,0.685314685314685,0.744075829383886,0.718310317873893,0.703947368421053,0.732673267326733,0.664596273291926,0.766839378238342,4,3,5,0,0.755454032133874,-0.737853127578355,aneuploidy,Taylor2018_TableS2,354,152,202,20260835,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0215932777488276,0.000683949973944609,TRUE,TRUE,TRUE,TRUE
TITAN,aneuploidy,STAD,Genome doubling,0.774622199062011,0.692906461698802,0.713921482216639,6,0.782406201146431,0.724456304202131,0.68362428348098,0.723684210526316,0.643564356435644,0.604395604395604,0.755813953488372,0.429378531073446,0.429378531073446,0.688770192808755,0.605263157894737,0.772277227722772,0.666666666666667,0.722222222222222,0.707627670661803,0.677631578947369,0.737623762376238,0.66025641025641,0.752525252525253,5,3,7,0,0.776867030965392,-0.722819338423925,aneuploidy,Taylor2018_TableS2,354,152,202,20260835,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00778400208441943,-0.00928217821782229,TRUE,TRUE,TRUE,TRUE
