outer_fold,outer_test_positive,outer_test_negative,selected_component,inner_auroc,inner_balanced_accuracy_at_selected_threshold,selected_threshold,empirical_prior_threshold,equal_prior_threshold,inner_folds,component_at_ceiling,foundation_model,family,tumor_type,endpoint
2,13,70,12,0.495133305120609,0.542142756383129,-5.77105944833366,0,-1.69579548096631,5,FALSE,GigaSSL,oncogenic_pathway,HNSC,WNT
3,13,70,2,0.52757793764988,0.541895895048667,-3.1112751360475,0,-1.69579548096631,5,FALSE,GigaSSL,oncogenic_pathway,HNSC,WNT
4,13,69,1,0.596809333052217,0.617541640312039,-1.65524421823678,0,-1.69938614909704,5,FALSE,GigaSSL,oncogenic_pathway,HNSC,WNT
5,12,69,17,0.540391508133444,0.545836779707748,-2.47310652275302,0,-1.67996806323994,5,FALSE,GigaSSL,oncogenic_pathway,HNSC,WNT
1,13,70,2,0.59606432501058,0.602764846945973,-2.63633498784122,0,-1.69579548096631,5,FALSE,ProvGigaPath,oncogenic_pathway,HNSC,WNT
2,13,70,4,0.566299901255466,0.610840739173367,-2.34419662026765,0,-1.69579548096631,5,FALSE,ProvGigaPath,oncogenic_pathway,HNSC,WNT
3,13,70,10,0.551911412046833,0.576244886443786,-10.3431899829742,0,-1.69579548096631,5,FALSE,ProvGigaPath,oncogenic_pathway,HNSC,WNT
4,13,69,2,0.589570595263195,0.583069787054607,-2.72370845429417,0,-1.69938614909704,5,FALSE,ProvGigaPath,oncogenic_pathway,HNSC,WNT
5,12,69,2,0.545836779707748,0.565136476426799,-2.95426988410865,0,-1.67996806323994,5,FALSE,ProvGigaPath,oncogenic_pathway,HNSC,WNT
1,5,9,3,0.691071428571429,0.678571428571429,-0.398844217011386,0,-0.782759339249633,5,FALSE,TITAN,oncogenic_pathway,KICH,TP53
2,4,9,1,0.630252100840336,0.626050420168067,-1.75178276121216,0,-0.722134717433198,5,FALSE,TITAN,oncogenic_pathway,KICH,TP53
3,4,9,3,0.719327731092437,0.708403361344538,0.389826637715464,0,-0.722134717433198,5,FALSE,TITAN,oncogenic_pathway,KICH,TP53
4,4,9,10,0.583193277310924,0.604201680672269,78.6423606686692,0,-0.722134717433198,5,FALSE,TITAN,oncogenic_pathway,KICH,TP53
5,4,8,2,0.702614379084967,0.70343137254902,-1.86786362868758,0,-0.750305594399894,5,FALSE,TITAN,oncogenic_pathway,KICH,TP53
1,5,9,1,0.491071428571429,0.564285714285714,-0.796646578523741,0,-0.782759339249633,5,FALSE,GigaSSL,oncogenic_pathway,KICH,TP53
2,4,9,1,0.608403361344538,0.647899159663866,0.480880573489399,0,-0.722134717433198,5,FALSE,GigaSSL,oncogenic_pathway,KICH,TP53
3,4,9,2,0.581512605042017,0.63781512605042,-1.3547321172614,0,-0.722134717433198,5,FALSE,GigaSSL,oncogenic_pathway,KICH,TP53
4,4,9,8,0.563025210084034,0.591596638655462,3.50586021918157,0,-0.722134717433198,5,FALSE,GigaSSL,oncogenic_pathway,KICH,TP53
5,4,8,2,0.571895424836601,0.65359477124183,-0.155531420192145,0,-0.750305594399894,5,FALSE,GigaSSL,oncogenic_pathway,KICH,TP53
1,5,9,9,0.514285714285714,0.599107142857143,210.945849555609,0,-0.782759339249633,5,FALSE,ProvGigaPath,oncogenic_pathway,KICH,TP53
2,4,9,2,0.517647058823529,0.567226890756303,-3.69524460085212,0,-0.722134717433198,5,FALSE,ProvGigaPath,oncogenic_pathway,KICH,TP53
3,4,9,2,0.463865546218487,0.533613445378151,-0.410007485696123,0,-0.722134717433198,5,FALSE,ProvGigaPath,oncogenic_pathway,KICH,TP53
4,4,9,4,0.443697478991597,0.53781512605042,-7.36968260564503,0,-0.722134717433198,5,FALSE,ProvGigaPath,oncogenic_pathway,KICH,TP53
5,4,8,2,0.478758169934641,0.580065359477124,-4.65955613558738,0,-0.750305594399894,5,FALSE,ProvGigaPath,oncogenic_pathway,KICH,TP53
1,9,40,2,0.539455060155697,0.575017692852088,-3.21274450775194,0,-1.4727268668922,5,FALSE,TITAN,oncogenic_pathway,KIRC,Cell Cycle
2,9,40,1,0.55378627034678,0.616772823779193,-1.91827835784708,0,-1.4727268668922,5,FALSE,TITAN,oncogenic_pathway,KIRC,Cell Cycle
3,9,39,10,0.537447257383966,0.566983122362869,-5.45510176477436,0,-1.47907609457086,5,FALSE,TITAN,oncogenic_pathway,KIRC,Cell Cycle
4,9,39,1,0.47063994374121,0.516174402250352,-2.06739444519906,0,-1.47907609457086,5,FALSE,TITAN,oncogenic_pathway,KIRC,Cell Cycle
5,9,39,3,0.554852320675106,0.574191279887482,-3.43575432400596,0,-1.47907609457086,5,FALSE,TITAN,oncogenic_pathway,KIRC,Cell Cycle
1,9,40,2,0.542993630573248,0.583687190375088,-3.17845143738312,0,-1.4727268668922,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,Cell Cycle
2,9,40,1,0.578202406227884,0.606687898089172,-1.49091431455579,0,-1.4727268668922,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,Cell Cycle
3,9,39,2,0.616385372714487,0.645745428973277,-2.45499389939029,0,-1.47907609457086,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,Cell Cycle
4,9,39,18,0.519338959212377,0.556082981715893,-21.7134456207533,0,-1.47907609457086,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,Cell Cycle
5,9,39,4,0.627637130801688,0.639240506329114,-1.55247648944946,0,-1.47907609457086,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,Cell Cycle
1,9,40,20,0.565463552724699,0.603149327671621,-129.373658184283,0,-1.4727268668922,5,TRUE,ProvGigaPath,oncogenic_pathway,KIRC,Cell Cycle
2,9,40,3,0.517162066525124,0.5465322009908,-0.871525847215582,0,-1.4727268668922,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,Cell Cycle
3,9,39,19,0.582278481012658,0.594409282700422,-35.1297019423748,0,-1.47907609457086,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,Cell Cycle
4,9,39,18,0.509845288326301,0.560126582278481,-48.881646507241,0,-1.47907609457086,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,Cell Cycle
5,9,39,3,0.600210970464135,0.623066104078762,-3.06617780534005,0,-1.47907609457086,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,Cell Cycle
1,5,62,9,0.687606112054329,0.669248726655348,-11.1191750918652,0,-2.56898976699854,5,FALSE,TITAN,oncogenic_pathway,KIRC,NOTCH
2,5,62,10,0.699915110356537,0.70108234295416,-8.49645117274486,0,-2.56898976699854,5,FALSE,TITAN,oncogenic_pathway,KIRC,NOTCH
3,5,62,6,0.626485568760611,0.652589134125637,-5.5816997865712,0,-2.56898976699854,5,FALSE,TITAN,oncogenic_pathway,KIRC,NOTCH
4,5,62,1,0.623514431239389,0.630411714770798,-3.21708347296398,0,-2.56898976699854,5,FALSE,TITAN,oncogenic_pathway,KIRC,NOTCH
5,4,62,13,0.746975806451613,0.72741935483871,-5.95035815556026,0,-2.51769647261099,5,FALSE,TITAN,oncogenic_pathway,KIRC,NOTCH
1,5,62,1,0.608234295415959,0.634231748726655,-2.50890132023029,0,-2.56898976699854,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,NOTCH
2,5,62,3,0.651952461799661,0.670946519524618,-3.86420701015241,0,-2.56898976699854,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,NOTCH
3,5,62,2,0.61481324278438,0.642296264855688,-2.74982036854907,0,-2.56898976699854,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,NOTCH
4,5,62,1,0.597410865874363,0.614601018675722,-3.3758048394194,0,-2.56898976699854,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,NOTCH
5,4,62,2,0.561491935483871,0.576612903225807,-2.77366476028127,0,-2.51769647261099,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,NOTCH
1,5,62,2,0.452886247877759,0.578416808149406,-5.63554168025707,0,-2.56898976699854,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,NOTCH
2,5,62,9,0.552843803056027,0.58945246179966,-6.06023602552893,0,-2.56898976699854,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,NOTCH
3,5,62,19,0.529499151103565,0.560059422750424,-97.9284241088932,0,-2.56898976699854,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,NOTCH
4,5,62,1,0.561332767402377,0.614494906621392,-3.47718998281492,0,-2.56898976699854,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,NOTCH
5,4,62,2,0.44375,0.588709677419355,-5.88587516265821,0,-2.51769647261099,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,NOTCH
1,11,56,1,0.721055849979617,0.716112922951488,-2.05791062639504,0,-1.62298213754186,5,FALSE,TITAN,oncogenic_pathway,KIRC,PI3K
2,11,56,1,0.729311047696698,0.711017121891561,-1.87968957770961,0,-1.62298213754186,5,FALSE,TITAN,oncogenic_pathway,KIRC,PI3K
3,11,56,1,0.662046473705667,0.642529555646148,-1.51270478760045,0,-1.62298213754186,5,FALSE,TITAN,oncogenic_pathway,KIRC,PI3K
4,11,56,1,0.664798206278027,0.663931920097839,-2.04765460689464,0,-1.62298213754186,5,FALSE,TITAN,oncogenic_pathway,KIRC,PI3K
5,11,55,1,0.697849025974026,0.679586038961039,-1.64600224898695,0,-1.62745641793678,5,FALSE,TITAN,oncogenic_pathway,KIRC,PI3K
1,11,56,1,0.636873216469629,0.650173257236038,-1.62161611659143,0,-1.62298213754186,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,PI3K
2,11,56,3,0.666836526701998,0.632847533632287,-2.73506373763318,0,-1.62298213754186,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,PI3K
3,11,56,1,0.585609457806767,0.613840195678761,-1.67463909351045,0,-1.62298213754186,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,PI3K
4,11,56,1,0.596412556053812,0.604718711781492,-1.65583212067239,0,-1.62298213754186,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,PI3K
5,11,55,4,0.680397727272727,0.65726461038961,-1.91888792473542,0,-1.62745641793678,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,PI3K
1,11,56,1,0.631573583367305,0.666785568691398,-2.07466668226864,0,-1.62298213754186,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,PI3K
2,11,56,2,0.67570322054627,0.652823073787199,-0.348572693497756,0,-1.62298213754186,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,PI3K
3,11,56,2,0.623012637586629,0.604616795760293,-3.25012853266574,0,-1.62298213754186,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,PI3K
4,11,56,3,0.62362413371382,0.598399918467183,-0.779462377218214,0,-1.62298213754186,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,PI3K
5,11,55,1,0.67380275974026,0.659090909090909,-2.016864179425,0,-1.62745641793678,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,PI3K
1,10,58,5,0.496046264605217,0.555588339431134,-1.76664092866741,0,-1.82280409091002,5,FALSE,TITAN,oncogenic_pathway,KIRC,RTK RAS
2,10,58,2,0.515047798890594,0.559837129706125,-2.10347822435256,0,-1.82280409091002,5,FALSE,TITAN,oncogenic_pathway,KIRC,RTK RAS
3,9,57,1,0.619679633867277,0.625858123569794,-1.49175708165198,0,-1.80049314919681,5,FALSE,TITAN,oncogenic_pathway,KIRC,RTK RAS
4,9,57,2,0.611899313501144,0.624828375286041,-2.46869401618972,0,-1.80049314919681,5,FALSE,TITAN,oncogenic_pathway,KIRC,RTK RAS
5,9,57,1,0.567734553775744,0.588672768878719,-1.59262313605722,0,-1.80049314919681,5,FALSE,TITAN,oncogenic_pathway,KIRC,RTK RAS
1,10,58,18,0.574884928596719,0.590817892127936,-6.3255295973208,0,-1.82280409091002,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,RTK RAS
2,10,58,3,0.62079546795704,0.615248436209135,-1.97129031286091,0,-1.82280409091002,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,RTK RAS
3,9,57,2,0.62070938215103,0.612814645308925,-1.48903918645338,0,-1.80049314919681,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,RTK RAS
4,9,57,2,0.611670480549199,0.621853546910755,-1.7975674166561,0,-1.80049314919681,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,RTK RAS
5,9,57,2,0.646109839816934,0.61487414187643,-3.18207958287081,0,-1.80049314919681,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,RTK RAS
1,10,58,4,0.514339667178095,0.567744600495692,-2.31511873134877,0,-1.82280409091002,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,RTK RAS
2,10,58,3,0.569455918800897,0.576537235925882,-4.27516949439121,0,-1.82280409091002,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,RTK RAS
3,9,57,3,0.625514874141877,0.619450800915332,-2.00424385993403,0,-1.80049314919681,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,RTK RAS
4,9,57,19,0.539588100686499,0.585926773455378,16.7951729790037,0,-1.80049314919681,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,RTK RAS
5,9,57,3,0.639473684210526,0.67254004576659,-2.79285468105103,0,-1.80049314919681,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,RTK RAS
1,5,63,17,0.70281124497992,0.700921332388377,-31.5543443881649,0,-2.68423955240849,5,FALSE,TITAN,oncogenic_pathway,KIRC,WNT
2,5,63,5,0.73871958421923,0.721001653673518,-7.02972457696101,0,-2.68423955240849,5,FALSE,TITAN,oncogenic_pathway,KIRC,WNT
3,4,62,1,0.673555555555556,0.671333333333333,-3.33424550629838,0,-2.63108915996608,5,FALSE,TITAN,oncogenic_pathway,KIRC,WNT
4,4,62,20,0.701777777777778,0.681555555555556,-29.0317639065351,0,-2.63108915996608,5,TRUE,TITAN,oncogenic_pathway,KIRC,WNT
5,4,62,1,0.696444444444444,0.733333333333333,-2.66186639520515,0,-2.63108915996608,5,FALSE,TITAN,oncogenic_pathway,KIRC,WNT
1,5,63,3,0.656508386487125,0.662886841483581,-3.90044910485068,0,-2.68423955240849,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,WNT
2,5,63,10,0.653437278525868,0.662886841483581,-9.49040038659182,0,-2.68423955240849,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,WNT
3,4,62,1,0.659333333333333,0.677555555555556,-2.5015954117895,0,-2.63108915996608,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,WNT
4,4,62,1,0.581555555555556,0.662,-2.13032549982389,0,-2.63108915996608,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,WNT
5,4,62,1,0.632888888888889,0.671777777777778,-2.21125454968579,0,-2.63108915996608,5,FALSE,GigaSSL,oncogenic_pathway,KIRC,WNT
1,5,63,3,0.645877628159698,0.662060004724781,-6.6931340238615,0,-2.68423955240849,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,WNT
2,5,63,5,0.56343019135365,0.6235530356721,-5.3734706601748,0,-2.68423955240849,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,WNT
3,4,62,1,0.596222222222222,0.615111111111111,-3.78030036233463,0,-2.63108915996608,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,WNT
4,4,62,18,0.657333333333333,0.652444444444445,-29.2168567253743,0,-2.63108915996608,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRC,WNT
5,4,62,20,0.739111111111111,0.671333333333333,-107.768106107005,0,-2.63108915996608,5,TRUE,ProvGigaPath,oncogenic_pathway,KIRC,WNT
1,7,43,3,0.82223865877712,0.80991124260355,-2.46203766385575,0,-1.95184488457513,5,FALSE,TITAN,oncogenic_pathway,KIRP,Cell Cycle
2,6,43,3,0.864378698224852,0.82094674556213,-4.29197556048254,0,-1.91102289005487,5,FALSE,TITAN,oncogenic_pathway,KIRP,Cell Cycle
3,6,42,3,0.841411764705882,0.818235294117647,-2.48335572028904,0,-1.91692261218206,5,FALSE,TITAN,oncogenic_pathway,KIRP,Cell Cycle
4,6,42,3,0.820470588235294,0.781176470588235,-1.81450887543196,0,-1.91692261218206,5,FALSE,TITAN,oncogenic_pathway,KIRP,Cell Cycle
5,6,42,3,0.880235294117647,0.846470588235294,-3.66369955648023,0,-1.91692261218206,5,FALSE,TITAN,oncogenic_pathway,KIRP,Cell Cycle
1,7,43,2,0.732248520710059,0.70870315581854,-1.11239892606825,0,-1.95184488457513,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,Cell Cycle
2,6,43,4,0.8,0.757278106508876,-3.99874960468311,0,-1.91102289005487,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,Cell Cycle
3,6,42,2,0.803294117647059,0.77,-2.84055469010915,0,-1.91692261218206,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,Cell Cycle
4,6,42,5,0.788,0.744705882352941,-3.70157353239248,0,-1.91692261218206,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,Cell Cycle
5,6,42,3,0.812470588235294,0.741176470588235,-5.12379066068149,0,-1.91692261218206,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,Cell Cycle
1,7,43,2,0.793639053254438,0.771572978303747,-3.1626873645834,0,-1.95184488457513,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,Cell Cycle
2,6,43,2,0.828639053254438,0.797988165680473,-3.86937367714945,0,-1.91102289005487,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,Cell Cycle
3,6,42,3,0.884,0.841176470588235,-5.81510212209642,0,-1.91692261218206,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,Cell Cycle
4,6,42,3,0.848705882352941,0.799411764705882,-4.4006952248781,0,-1.91692261218206,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,Cell Cycle
5,6,42,2,0.853176470588235,0.826470588235294,-1.82832995114294,0,-1.91692261218206,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,Cell Cycle
1,6,46,1,0.663285024154589,0.672826086956522,-2.73100915008542,0,-2.05746263496106,5,FALSE,TITAN,oncogenic_pathway,KIRP,HIPPO
2,6,45,1,0.65073264472736,0.685923612779246,-2.09404019025636,0,-2.06300281533668,5,FALSE,TITAN,oncogenic_pathway,KIRP,HIPPO
3,6,45,6,0.652173913043478,0.653014652894547,-7.17949925389882,0,-2.06300281533668,5,FALSE,TITAN,oncogenic_pathway,KIRP,HIPPO
4,6,45,9,0.685803507086236,0.712827288013452,-6.91835045245032,0,-2.06300281533668,5,FALSE,TITAN,oncogenic_pathway,KIRP,HIPPO
5,5,45,7,0.614871086556169,0.608310313075507,-7.19806514843637,0,-2.02044320091788,5,FALSE,TITAN,oncogenic_pathway,KIRP,HIPPO
1,6,46,5,0.551932367149759,0.57487922705314,-1.50440929092687,0,-2.05746263496106,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,HIPPO
2,6,45,8,0.64280566898871,0.663704059572424,-10.5457606088103,0,-2.06300281533668,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,HIPPO
3,6,45,1,0.653374969973577,0.671751141004084,-1.83757081377154,0,-2.06300281533668,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,HIPPO
4,6,45,8,0.690127312034591,0.669349027143887,-6.51918292346902,0,-2.06300281533668,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,HIPPO
5,5,45,6,0.675414364640884,0.683931860036832,-3.44154152635534,0,-2.02044320091788,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,HIPPO
1,6,46,10,0.698550724637681,0.681642512077295,-26.2824223118028,0,-2.05746263496106,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,HIPPO
2,6,45,6,0.683401393226039,0.674153254864281,-8.93814068437152,0,-2.06300281533668,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,HIPPO
3,6,45,2,0.699015133317319,0.686524141244295,-4.62815234759857,0,-2.06300281533668,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,HIPPO
4,6,45,2,0.641604612058612,0.672471775162143,-2.66965527654034,0,-2.06300281533668,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,HIPPO
5,5,45,2,0.693600368324125,0.660336095764273,-2.53274192405403,0,-2.02044320091788,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,HIPPO
1,7,45,1,0.625232774674115,0.632914338919926,-1.58578742048006,0,-2.00933197549281,5,FALSE,TITAN,oncogenic_pathway,KIRP,NOTCH
2,6,45,12,0.526927374301676,0.587374301675978,-2.67473413447709,0,-1.96850998097255,5,FALSE,TITAN,oncogenic_pathway,KIRP,NOTCH
3,6,45,1,0.574301675977654,0.628715083798883,-2.16771452545652,0,-1.96850998097255,5,FALSE,TITAN,oncogenic_pathway,KIRP,NOTCH
4,6,45,2,0.633072625698324,0.624134078212291,-0.9169937526973,0,-1.96850998097255,5,FALSE,TITAN,oncogenic_pathway,KIRP,NOTCH
5,6,44,10,0.453111111111111,0.518333333333333,1.72809941900834,0,-1.97408102602201,5,FALSE,TITAN,oncogenic_pathway,KIRP,NOTCH
1,7,45,5,0.677374301675978,0.672835195530726,-3.32097496474303,0,-2.00933197549281,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,NOTCH
2,6,45,1,0.409608938547486,0.508379888268156,-4.00063789931701,0,-1.96850998097255,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,NOTCH
3,6,45,1,0.604469273743017,0.638882681564246,-2.23762803900099,0,-1.96850998097255,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,NOTCH
4,6,45,2,0.570279329608939,0.603575418994413,-2.32811786384728,0,-1.96850998097255,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,NOTCH
5,6,44,16,0.58,0.604444444444444,-24.511927100025,0,-1.97408102602201,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,NOTCH
1,7,45,2,0.700418994413408,0.673417132216015,-5.18721265315239,0,-2.00933197549281,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,NOTCH
2,6,45,10,0.594189944134078,0.619329608938548,-23.7906409131009,0,-1.96850998097255,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,NOTCH
3,6,45,2,0.670614525139665,0.65854748603352,-1.54599846084134,0,-1.96850998097255,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,NOTCH
4,6,45,1,0.606927374301676,0.632960893854749,-1.63908987824023,0,-1.96850998097255,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,NOTCH
5,6,44,2,0.580444444444444,0.590555555555556,-5.99988496175035,0,-1.97408102602201,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,NOTCH
1,5,47,1,0.599598930481283,0.638536096256685,-1.87933544360175,0,-2.45851989461481,5,FALSE,TITAN,oncogenic_pathway,KIRP,PI3K
2,4,47,15,0.536961308587606,0.561497326203209,-14.7917422761785,0,-2.39789527279837,5,FALSE,TITAN,oncogenic_pathway,KIRP,PI3K
3,4,47,1,0.502988361119849,0.540106951871658,-3.12652778988492,0,-2.39789527279837,5,FALSE,TITAN,oncogenic_pathway,KIRP,PI3K
4,4,47,1,0.55363321799308,0.56951871657754,-1.56565605664596,0,-2.39789527279837,5,FALSE,TITAN,oncogenic_pathway,KIRP,PI3K
5,4,46,15,0.550062578222779,0.573685857321652,-29.3350123343482,0,-2.40322861877373,5,FALSE,TITAN,oncogenic_pathway,KIRP,PI3K
1,5,47,1,0.608288770053476,0.631851604278075,-3.81132289560666,0,-2.45851989461481,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,PI3K
2,4,47,1,0.420572507077697,0.550802139037433,-4.22802196120468,0,-2.39789527279837,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,PI3K
3,4,47,1,0.659326832337213,0.676470588235294,-2.33923683307586,0,-2.39789527279837,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,PI3K
4,4,47,1,0.604592639194715,0.598930481283422,-2.55336291688354,0,-2.39789527279837,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,PI3K
5,4,46,4,0.556007509386733,0.610607008760951,-3.78243568252916,0,-2.40322861877373,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,PI3K
1,5,47,13,0.561831550802139,0.615808823529412,-81.9659331675532,0,-2.45851989461481,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,PI3K
2,4,47,5,0.491978609625669,0.537433155080214,-8.7458539232803,0,-2.39789527279837,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,PI3K
3,4,47,5,0.590437244416483,0.609625668449198,-12.1637491568472,0,-2.39789527279837,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,PI3K
4,4,47,1,0.619062598301353,0.665775401069519,-2.2736688695745,0,-2.39789527279837,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,PI3K
5,4,46,7,0.500312891113892,0.59261576971214,-19.2028153990909,0,-2.40322861877373,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,PI3K
1,9,43,2,0.643850267379679,0.63698752228164,-1.72288169184838,0,-1.63929087558378,5,FALSE,TITAN,oncogenic_pathway,KIRP,RTK RAS
2,9,43,3,0.69126559714795,0.675401069518717,-2.85163755745379,0,-1.63929087558378,5,FALSE,TITAN,oncogenic_pathway,KIRP,RTK RAS
3,8,43,15,0.637370242214533,0.635294117647059,-18.2045029489451,0,-1.6094379124341,5,FALSE,TITAN,oncogenic_pathway,KIRP,RTK RAS
4,8,42,4,0.652906776745786,0.645252837977296,-2.98896637445675,0,-1.6153030318865,5,FALSE,TITAN,oncogenic_pathway,KIRP,RTK RAS
5,8,42,3,0.7593739250086,0.704162366701066,-3.00451270304235,0,-1.6153030318865,5,FALSE,TITAN,oncogenic_pathway,KIRP,RTK RAS
1,9,43,3,0.666488413547237,0.668627450980392,-2.66455951758641,0,-1.63929087558378,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,RTK RAS
2,9,43,3,0.685204991087344,0.667914438502674,-3.30361685744796,0,-1.63929087558378,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,RTK RAS
3,8,43,16,0.635640138408304,0.635294117647059,-14.6349398994325,0,-1.6094379124341,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,RTK RAS
4,8,42,1,0.643618851049192,0.644736842105263,-1.26211629563148,0,-1.6153030318865,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,RTK RAS
5,8,42,8,0.622635018919849,0.645080839353285,-6.13485732231247,0,-1.6153030318865,5,FALSE,GigaSSL,oncogenic_pathway,KIRP,RTK RAS
1,9,43,4,0.66078431372549,0.656238859180036,-1.00302485643376,0,-1.63929087558378,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,RTK RAS
2,9,43,2,0.636007130124777,0.669073083778966,-3.36016631183331,0,-1.63929087558378,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,RTK RAS
3,8,43,6,0.708131487889273,0.7,-4.04533958161019,0,-1.6094379124341,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,RTK RAS
4,8,42,4,0.743722050223598,0.712246302029584,-1.97380489139947,0,-1.6153030318865,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,RTK RAS
5,8,42,6,0.69109047127623,0.70906432748538,-0.516767358351444,0,-1.6153030318865,5,FALSE,ProvGigaPath,oncogenic_pathway,KIRP,RTK RAS
1,5,47,3,0.734839816933638,0.722397025171625,-1.36478466158085,0,-2.27049677844255,5,FALSE,TITAN,oncogenic_pathway,KIRP,WNT
2,5,46,3,0.588620199146515,0.6049786628734,-4.54915242194707,0,-2.27591684591188,5,FALSE,TITAN,oncogenic_pathway,KIRP,WNT
