layer,foundation_model,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,saved_current_balanced_accuracy,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,current_crossing,current_candidate,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,primary_reproduction_delta,near_threshold,baseline_crossing,union_positive,optimized_membership_change,equal_prior_membership_change,fastPLS_version,fastPLS_remote_sha
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,GBM,PI3K,SanchezVega2018_TableS4,71,40,31,20261122,0.506854838709677,0.534677419354839,0.65,0.419354838709677,0.52741935483871,0.587260928907374,0.534677419354839,0.65,0.419354838709677,0.52741935483871,0.586688052234953,0.495967741935484,0.25,0.741935483870968,0.494354838709677,0.605389602898461,FALSE,,FALSE,FALSE,FALSE,5,5,10,28.8408927379891,0,0,2,0,-0.0387096774193548,0.0278225806451617,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,GBM,TP53,SanchezVega2018_TableS4,71,38,33,20261123,0.600478468899522,0.649122807017544,0.631578947368421,0.666666666666667,0.659489633173844,0.658716572829304,0.603668261562999,0.631578947368421,0.575757575757576,0.641148325358852,0.643898059458731,0.574162679425837,0.421052631578947,0.727272727272727,0.712918660287081,0.702366236511525,TRUE,,TRUE,TRUE,FALSE,7,6,7,4.00495048306741,0,0,2,-0.0454545454545454,-0.0749601275917066,0.0486443381180218,TRUE,TRUE,TRUE,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,HNSC,Cell Cycle,SanchezVega2018_TableS4,412,332,80,20261124,0.574246987951807,0.532906626506024,0.828313253012048,0.2375,0.563667168674699,0.821481129361656,0.529292168674699,0.771084337349398,0.2875,0.522816265060241,0.812906553623068,0.542545180722892,0.647590361445783,0.4375,0.555722891566265,0.82594754704175,FALSE,,FALSE,FALSE,FALSE,14,5,8,1.90827130212618,0,0,1,-0.0036144578313253,0.00963855421686755,-0.0413403614457829,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,HNSC,HIPPO,SanchezVega2018_TableS4,412,156,256,20261125,0.584334935897436,0.607121394230769,0.538461538461538,0.67578125,0.604567307692308,0.456056620209655,0.592748397435897,0.544871794871795,0.640625,0.595728165064103,0.439483865241832,0.58573717948718,0.608974358974359,0.5625,0.601412259615385,0.450602374625527,FALSE,,TRUE,FALSE,FALSE,13,10,11,-0.95633821342197,0,0,0,-0.0143729967948718,-0.0213842147435896,0.0227864583333332,TRUE,TRUE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,HNSC,MYC,SanchezVega2018_TableS4,412,78,334,20261126,0.521150007676954,0.511054813450023,0.153846153846154,0.868263473053892,0.52214801166897,0.202670191285482,0.516083218179027,0.397435897435897,0.634730538922156,0.523760171963765,0.204473247379692,0.574389682174113,0.576923076923077,0.57185628742515,0.564985413787809,0.241164451935323,FALSE,,FALSE,FALSE,FALSE,3,1,3,-2.04987516799543,0,0,0,0.00502840472900357,0.0633348687240902,-0.0100951942269309,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,HNSC,NOTCH,SanchezVega2018_TableS4,412,143,269,20261127,0.4963995112694,0.501689760054072,0.181818181818182,0.821561338289963,0.50552421556139,0.357761336030377,0.473197805911561,0.377622377622378,0.568773234200744,0.466295785998388,0.323377900832044,0.523136714586529,0.797202797202797,0.24907063197026,0.484805157667611,0.329230263547313,FALSE,,FALSE,FALSE,FALSE,1,6,7,-4.06637709000224,0,0,0,-0.0284919541425117,0.0214469545324564,0.00529024878467227,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,HNSC,NRF2,SanchezVega2018_TableS4,412,50,362,20261128,0.612762430939227,0.521325966850829,0.12,0.922651933701657,0.553591160220995,0.156111287597456,0.611546961325967,0.48,0.743093922651934,0.655303867403315,0.209675270188372,0.609944751381216,0.8,0.419889502762431,0.688674033149171,0.239688287363009,TRUE,,FALSE,TRUE,TRUE,3,2,3,-3.44488266105863,0,0,0,0.0902209944751381,0.0886187845303867,-0.0914364640883982,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,HNSC,PI3K,SanchezVega2018_TableS4,412,170,242,20261129,0.555371900826446,0.570393777345649,0.417647058823529,0.723140495867769,0.584321827904716,0.494338478919055,0.557219251336898,0.523529411764706,0.590909090909091,0.575984443364122,0.472689704194448,0.516456003889159,0.541176470588235,0.491735537190083,0.572046669907632,0.47408723040068,FALSE,,FALSE,FALSE,FALSE,3,3,4,-0.421501698111991,0,0,0,-0.0131745260087506,-0.05393777345649,0.0150218765192029,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,HNSC,RTK RAS,SanchezVega2018_TableS4,412,176,236,20261130,0.487336286594761,0.511026579352851,0.403409090909091,0.61864406779661,0.492969953775039,0.425601650189666,0.490610554699538,0.426136363636364,0.555084745762712,0.502022342064715,0.437677302139082,0.474720724191063,0.301136363636364,0.648305084745763,0.46352561633282,0.395611630885632,FALSE,,FALSE,FALSE,FALSE,7,5,5,-0.327743653433762,0,0,1,-0.0204160246533128,-0.0363058551617874,0.0236902927580895,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,HNSC,TGF-Beta,SanchezVega2018_TableS4,412,54,358,20261131,0.53382991930478,0.498810262776743,0.0925925925925926,0.905027932960894,0.496120422098076,0.136821685277934,0.560883509207532,0.37037037037037,0.751396648044693,0.543503000206911,0.203728946913945,0.550434512725015,0.444444444444444,0.656424581005587,0.53227808814401,0.168520422556637,FALSE,,FALSE,FALSE,FALSE,3,2,4,-2.4974258086934,0,0,0,0.0620732464307883,0.0516242499482722,-0.0350196565280367,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,HNSC,TP53,SanchezVega2018_TableS4,412,312,100,20261132,0.599679487179487,0.634294871794872,0.868589743589744,0.4,0.641378205128205,0.810626343692521,0.653012820512821,0.766025641025641,0.54,0.690032051282051,0.842821442053661,0.616923076923077,0.653846153846154,0.58,0.661378205128205,0.826446495128512,FALSE,,TRUE,TRUE,TRUE,5,4,3,1.6205644877908,0,0,0,0.0187179487179487,-0.0173717948717949,0.0346153846153847,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,HNSC,WNT,SanchezVega2018_TableS4,412,64,348,20261133,0.510596264367816,0.53753591954023,0.21875,0.85632183908046,0.530935704022989,0.183336068573041,0.523078304597701,0.359375,0.686781609195402,0.525368175287356,0.171452095605199,0.522898706896552,0.640625,0.405172413793103,0.549613864942529,0.179586406461416,FALSE,,FALSE,FALSE,FALSE,13,3,2,-2.95426988410865,1,0,0,-0.0144576149425286,-0.0146372126436781,0.0269396551724138,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KICH,TP53,SanchezVega2018_TableS4,65,21,44,20261134,0.430194805194805,0.448593073593074,0.238095238095238,0.659090909090909,0.464285714285714,0.355813061745251,0.438311688311688,0.285714285714286,0.590909090909091,0.468614718614719,0.342046269672606,0.464285714285714,0.428571428571429,0.5,0.463203463203463,0.358889458492461,FALSE,,FALSE,FALSE,FALSE,3,4,4,-0.866441681130889,0,0,1,-0.0102813852813852,0.0156926406926408,0.0183982683982685,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KIRC,Cell Cycle,SanchezVega2018_TableS4,242,45,197,20261135,0.416694867456289,0.45815002820079,0.0888888888888889,0.82741116751269,0.440270727580372,0.167967865856088,0.484207557811619,0.222222222222222,0.746192893401015,0.422335025380711,0.164167159856502,0.424309080654258,0.422222222222222,0.426395939086294,0.443993231810491,0.169842703652795,FALSE,,FALSE,FALSE,FALSE,5,17,19,-46.0799081770454,0,0,2,0.0260575296108291,-0.0338409475465313,0.0414551607445007,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KIRC,NOTCH,SanchezVega2018_TableS4,334,24,310,20261136,0.497715053763441,0.47741935483871,0,0.954838709677419,0.443817204301075,0.0664333007695652,0.481720430107527,0.166666666666667,0.796774193548387,0.458736559139785,0.0664995168644063,0.499596774193548,0.625,0.374193548387097,0.484811827956989,0.0684424027809086,FALSE,,FALSE,FALSE,FALSE,4,1,2,-5.88587516265821,0,0,0,0.00430107526881718,0.0221774193548387,-0.0202956989247313,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KIRC,PI3K,SanchezVega2018_TableS4,334,55,279,20261137,0.51208862821766,0.495144998370805,0.0727272727272727,0.917562724014337,0.539784946236559,0.184812647833469,0.582241772564353,0.472727272727273,0.691756272401434,0.591463017269469,0.201433191744842,0.516454871293581,0.545454545454545,0.487455197132617,0.56396220267188,0.199399686846657,FALSE,,FALSE,FALSE,FALSE,3,1,2,-2.07466668226864,0,0,0,0.0870967741935483,0.0213098729227761,-0.0169436298468552,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KIRC,RTK RAS,SanchezVega2018_TableS4,334,47,287,20261138,0.524612647342279,0.513121802950552,0.106382978723404,0.9198606271777,0.542293720809549,0.174460053007902,0.576506783304915,0.382978723404255,0.770034843205575,0.528578842019423,0.172682796959619,0.512788197790792,0.468085106382979,0.557491289198606,0.543257469048855,0.169338193462242,FALSE,,FALSE,FALSE,FALSE,3,3,4,-2.79285468105103,0,0,0,0.0633849803543628,-0.000333605159759887,-0.0114908443917267,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KIRC,WNT,SanchezVega2018_TableS4,334,22,312,20261139,0.483682983682984,0.542540792540793,0.136363636363636,0.948717948717949,0.567890442890443,0.166853364892961,0.521707459207459,0.136363636363636,0.907051282051282,0.533508158508159,0.102907291308723,0.492715617715618,0.363636363636364,0.621794871794872,0.521270396270396,0.0931221578887272,FALSE,,FALSE,FALSE,FALSE,14,7,7,-9.47748661431772,0,0,0,-0.0208333333333334,-0.0498251748251748,0.0588578088578086,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KIRP,Cell Cycle,SanchezVega2018_TableS4,243,31,212,20261140,0.796713329275715,0.644020085209982,0.387096774193548,0.900943396226415,0.748174071819842,0.300141713614343,0.728621424223981,0.612903225806452,0.84433962264151,0.859099208764455,0.414295519335541,0.81246195982958,0.903225806451613,0.721698113207547,0.803560559951309,0.35556376425312,TRUE,,TRUE,TRUE,TRUE,10,2,3,-5.01098975954536,0,0,0,0.0846013390139988,0.168441874619598,-0.152693244065733,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KIRP,HIPPO,SanchezVega2018_TableS4,255,29,226,20261141,0.613899908452853,0.555233445224291,0.172413793103448,0.938053097345133,0.608178211779066,0.197660449870127,0.646704302715899,0.448275862068966,0.845132743362832,0.690418065303631,0.289160676530919,0.614739090631675,0.689655172413793,0.539823008849558,0.674092157461092,0.327023743711133,TRUE,,FALSE,TRUE,TRUE,5,2,2,-4.62815234759857,0,0,0,0.0914708574916082,0.0595056454073848,-0.0586664632285625,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KIRP,NOTCH,SanchezVega2018_TableS4,255,31,224,20261142,0.487471198156682,0.530529953917051,0.0967741935483871,0.964285714285714,0.54190668202765,0.178079879211863,0.539746543778802,0.258064516129032,0.821428571428571,0.566964285714286,0.200924151056052,0.513752880184332,0.451612903225806,0.575892857142857,0.556451612903226,0.202216623200994,FALSE,,FALSE,FALSE,FALSE,3,2,10,-9.06523012103186,0,0,0,0.00921658986175111,-0.016777073732719,0.0430587557603687,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KIRP,PI3K,SanchezVega2018_TableS4,255,21,234,20261143,0.465506715506716,0.480769230769231,0,0.961538461538461,0.428978428978429,0.0731735112795157,0.456043956043956,0.142857142857143,0.769230769230769,0.446275946275946,0.0741771439909378,0.48992673992674,0.761904761904762,0.217948717948718,0.513838013838014,0.108419344291926,FALSE,,FALSE,FALSE,FALSE,9,3,8,-27.602010647493,0,0,1,-0.0247252747252747,0.00915750915750912,0.0152625152625148,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KIRP,RTK RAS,SanchezVega2018_TableS4,255,42,213,20261144,0.630281690140845,0.619718309859155,0.333333333333333,0.906103286384976,0.650793650793651,0.32592574196124,0.620389000670691,0.428571428571429,0.812206572769953,0.665995975855131,0.358215535883267,0.623239436619718,0.5,0.746478873239437,0.660630449362844,0.354741661964822,TRUE,,TRUE,TRUE,TRUE,5,5,6,-1.97380489139947,0,0,0,0.000670690811535923,0.00352112676056338,-0.0105633802816901,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,KIRP,WNT,SanchezVega2018_TableS4,255,24,231,20261145,0.547077922077922,0.54004329004329,0.166666666666667,0.913419913419913,0.55988455988456,0.17902380506508,0.524891774891775,0.166666666666667,0.883116883116883,0.590909090909091,0.170561914679738,0.553571428571429,0.583333333333333,0.523809523809524,0.571428571428571,0.122862403416714,FALSE,,FALSE,FALSE,FALSE,13,3,2,-5.40142105188239,1,0,0,-0.0151515151515153,0.0135281385281385,-0.00703463203463195,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LGG,Cell Cycle,SanchezVega2018_TableS4,476,195,281,20261146,0.59255406515193,0.607728807372935,0.517948717948718,0.697508896797153,0.641901633360708,0.529683800365364,0.603330595857286,0.558974358974359,0.647686832740214,0.589962587827357,0.480654009177609,0.586376494205676,0.517948717948718,0.654804270462634,0.594141801259239,0.488604676444797,FALSE,,TRUE,TRUE,FALSE,14,9,13,-0.467093515378101,0,0,1,-0.00439821151564912,-0.0213523131672597,0.0151747422210055,TRUE,TRUE,TRUE,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LGG,HIPPO,SanchezVega2018_TableS4,481,379,102,20261147,0.764550675151327,0.723239691655026,0.936675461741425,0.509803921568627,0.839929639401935,0.929789193247466,0.762093227792436,0.857519788918206,0.666666666666667,0.852061668994775,0.947319883762936,0.778312380361115,0.831134564643799,0.725490196078431,0.854622587821408,0.938585925407197,TRUE,,TRUE,TRUE,TRUE,6,6,6,2.20902847691338,0,0,0,0.0388535361374101,0.0550726887060893,-0.0413109834963009,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LGG,MYC,SanchezVega2018_TableS4,481,28,453,20261148,0.599061810154525,0.487858719646799,0,0.975717439293598,0.544859665720593,0.0689955967787389,0.50157678965626,0.285714285714286,0.717439293598234,0.56401766004415,0.0666006150538987,0.588733837906023,0.678571428571429,0.498896247240618,0.558183538315989,0.0690574397275539,FALSE,,FALSE,FALSE,FALSE,2,2,2,-3.74364750968012,1,0,0,0.0137180700094607,0.100875118259224,-0.111203090507726,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LGG,NOTCH,SanchezVega2018_TableS4,481,120,361,20261149,0.508829639889197,0.507144506001847,0.158333333333333,0.85595567867036,0.522483841181902,0.266960652225961,0.501985226223454,0.433333333333333,0.570637119113573,0.506071098799631,0.264145017407333,0.508829639889197,0.375,0.642659279778393,0.541435826408126,0.26593556361893,FALSE,,FALSE,FALSE,FALSE,3,1,1,-1.06526961450007,1,0,0,-0.00515927977839326,0.00168513388735003,-0.00168513388735037,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LGG,PI3K,SanchezVega2018_TableS4,481,113,368,20261150,0.559241535205849,0.536588591766064,0.238938053097345,0.834239130434783,0.566756444786456,0.291557077673462,0.560564159292035,0.433628318584071,0.6875,0.608214697960754,0.349805264605248,0.563005001923817,0.495575221238938,0.630434782608696,0.607661600615621,0.352783247664089,FALSE,,FALSE,FALSE,FALSE,9,2,2,-1.39267070243279,1,0,0,0.0239755675259715,0.026416410157753,-0.0226529434397851,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LGG,RTK RAS,SanchezVega2018_TableS4,481,135,346,20261151,0.653682295011775,0.682669663883537,0.518518518518519,0.846820809248555,0.730079212160137,0.571297552000397,0.669578248769,0.57037037037037,0.76878612716763,0.718368657675016,0.586166232450068,0.669856561764076,0.651851851851852,0.687861271676301,0.710661528580604,0.536228671997751,TRUE,,TRUE,TRUE,TRUE,8,6,6,-1.45132136393902,0,0,0,-0.0130914151145365,-0.0128131021194605,0.0289873688717618,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LGG,TGF-Beta,SanchezVega2018_TableS4,481,130,351,20261152,0.636609686609687,0.567378917378917,0.3,0.834757834757835,0.627525750602674,0.355708928966582,0.643874643874644,0.615384615384615,0.672364672364672,0.687464387464387,0.433915791740735,0.654131054131054,0.738461538461539,0.56980056980057,0.698181021257944,0.454240279581849,TRUE,,FALSE,TRUE,TRUE,2,1,2,-1.31464944631034,0,0,0,0.0764957264957266,0.0867521367521368,-0.0692307692307697,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LGG,TP53,SanchezVega2018_TableS4,481,248,233,20261153,0.777914301536758,0.763541810881905,0.745967741935484,0.781115879828326,0.837255987816697,0.839734350779389,0.770239166551295,0.737903225806452,0.802575107296137,0.853834971618441,0.848019214019696,0.777914301536758,0.766129032258065,0.789699570815451,0.860739997231067,0.857815643259889,TRUE,,TRUE,TRUE,TRUE,5,3,4,-0.145421549487103,0,0,0,0.00669735566938945,0.0143724906548526,-0.014372490654853,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LGG,WNT,SanchezVega2018_TableS4,481,131,350,20261154,0.691079607415485,0.667600872410033,0.480916030534351,0.854285714285714,0.765517993456925,0.575721451294085,0.688222464558342,0.633587786259542,0.742857142857143,0.766368593238822,0.570732893517437,0.704940021810251,0.687022900763359,0.722857142857143,0.771973827699019,0.56814617966964,TRUE,,TRUE,TRUE,TRUE,4,3,3,-1.2409547931882,0,0,0,0.0206215921483096,0.0373391494002181,-0.0234787350054523,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LIHC,Cell Cycle,SanchezVega2018_TableS4,333,229,104,20261155,0.626070708767215,0.602809035942224,0.77292576419214,0.432692307692308,0.646876049714478,0.78203962986004,0.643915854887471,0.720524017467249,0.567307692307692,0.681768558951965,0.800158447851249,0.614649815250252,0.681222707423581,0.548076923076923,0.672531071548539,0.787622548297149,TRUE,,TRUE,TRUE,TRUE,12,12,11,2.36613980365564,0,0,0,0.0411068189452468,0.0118407793080282,-0.0232616728249913,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LIHC,HIPPO,SanchezVega2018_TableS4,333,43,290,20261156,0.477425821972735,0.474538893344026,0.0697674418604651,0.879310344827586,0.462068965517241,0.123798366365859,0.486968724939856,0.232558139534884,0.741379310344828,0.470008019246191,0.123794524719626,0.490777866880513,0.395348837209302,0.586206896551724,0.49663191659984,0.131066639966834,FALSE,,FALSE,FALSE,FALSE,13,2,2,-2.65442541694294,0,0,0,0.01242983159583,0.0162389735364875,-0.00288692862870932,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LIHC,MYC,SanchezVega2018_TableS4,333,60,273,20261157,0.548260073260073,0.538919413919414,0.25,0.827838827838828,0.580830280830281,0.230204094814975,0.564835164835165,0.466666666666667,0.663003663003663,0.546214896214896,0.21263570677866,0.532783882783883,0.633333333333333,0.432234432234432,0.596031746031746,0.235730653186664,FALSE,,FALSE,FALSE,FALSE,16,1,1,-2.00331256201189,1,0,0,0.0259157509157509,-0.00613553113553111,-0.00934065934065909,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LIHC,NOTCH,SanchezVega2018_TableS4,333,86,247,20261158,0.554844176631202,0.504684116373223,0.244186046511628,0.765182186234818,0.494774503342435,0.260559901142721,0.521772902739855,0.476744186046512,0.566801619433198,0.498211091234347,0.25438307952211,0.584431786084173,0.662790697674419,0.506072874493927,0.556538932303926,0.279431437644933,FALSE,,FALSE,FALSE,FALSE,9,1,1,-1.32926109376418,0,0,0,0.0170887863666321,0.0797476697109499,-0.0501600602579791,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LIHC,NRF2,SanchezVega2018_TableS4,333,21,312,20261159,0.416437728937729,0.490384615384615,0,0.980769230769231,0.36492673992674,0.0480472652455633,0.453525641025641,0,0.907051282051282,0.418650793650794,0.054184639624656,0.421245421245421,0.380952380952381,0.461538461538462,0.407814407814408,0.0531179828539271,FALSE,,FALSE,FALSE,FALSE,1,9,8,-6.5968706263298,0,0,0,-0.0368589743589743,-0.0691391941391941,0.0739468864468864,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LIHC,PI3K,SanchezVega2018_TableS4,333,84,249,20261160,0.529905335628227,0.550272518646013,0.321428571428571,0.779116465863454,0.550009562057755,0.301696724156017,0.537650602409639,0.416666666666667,0.658634538152611,0.535905526869382,0.287364665384598,0.520510613884108,0.595238095238095,0.445783132530121,0.54164276152228,0.29464775491776,FALSE,,FALSE,FALSE,FALSE,14,10,2,-1.66191255146576,1,1,0,-0.0126219162363741,-0.0297619047619049,0.0203671830177857,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LIHC,RTK RAS,SanchezVega2018_TableS4,333,74,259,20261161,0.499034749034749,0.513513513513514,0.135135135135135,0.891891891891892,0.488677867056245,0.248983352924958,0.515444015444015,0.351351351351351,0.67953667953668,0.50855681936763,0.236958233152327,0.533783783783784,0.364864864864865,0.702702702702703,0.566784931649797,0.322739194843993,FALSE,,FALSE,FALSE,FALSE,3,1,1,-1.22500423898589,0,0,0,0.00193050193050193,0.0202702702702703,0.0144787644787645,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LIHC,TGF-Beta,SanchezVega2018_TableS4,333,24,309,20261162,0.541868932038835,0.496561488673139,0.0416666666666667,0.951456310679612,0.53222761596548,0.0812450688445586,0.497775080906149,0.125,0.870550161812298,0.48975188781014,0.0705652358906312,0.496561488673139,0.708333333333333,0.284789644012945,0.500943905070119,0.0774386541453081,FALSE,,FALSE,FALSE,FALSE,10,4,10,-25.2482608434604,0,0,1,0.00121359223300965,0,-0.0453074433656958,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,LIHC,TP53,SanchezVega2018_TableS4,333,126,207,20261163,0.625086266390614,0.545893719806763,0.444444444444444,0.647342995169082,0.61559696342305,0.477864671430393,0.595755693581781,0.563492063492063,0.628019323671498,0.615328579096695,0.456503828340113,0.619392684610076,0.746031746031746,0.492753623188406,0.660762211486849,0.505419896658859,TRUE,,FALSE,FALSE,TRUE,7,3,3,-1.73903364455447,0,0,0,0.0498619737750172,0.0734989648033126,-0.0791925465838508,TRUE,FALSE,TRUE,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
