outcome_type,family,tumor_type,endpoint,n,positive,negative,screen_tier,size_stratum,imbalance_stratum,minority_fraction,selection_hash,selected,selection_version,selection_uses_pls_performance,selection_rule
binary,driver_mutation,LIHC,CTNNB1,350,93,257,B,small,low,0.265714285714286,99c58d679f7958536fb9103ffeadc8d8b32df15bd5f580fb9cdacad35f6b1080,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,PAAD,KRAS,175,116,59,C,small,low,0.337142857142857,af76da7e8f69ac2a2f6fd0815d670591a5bbf38b7e1933b21c1dcc769a81f916,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,SARC,TP53,229,81,148,B,small,low,0.353711790393013,d2d1e450fc785778c8563a3096409013ffc3b2ba5366fa322c1632191e347815,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,READ,APC,135,65,70,A,small,low,0.481481481481482,e144a3d8993afa9bd148e409d8b19b7e2bce9fb306e5887aac3919e0940412a6,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,KICH,TP53,65,21,44,C,small,low,0.323076923076923,e28c75a5467f520614856441456d3d652d6c199d202bfa63058972b2f8cc1e3e,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,KIRC,PBRM1,353,144,209,C,small,low,0.407932011331445,f6ffe49b17641ef5b6015d3b342b8d6f2feaad4536759b97e700e0df5145aedf,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UVM,GNA11,80,36,44,C,small,low,0.45,fa9b2cfbfc65c99f9807740966582e11927307cf0b1266adbb64e61db1b16d8b,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,THYM,GTF2I,120,59,61,A,small,low,0.491666666666667,fac05e87ba4734c609415d1c3871b9ea06f9869228798d6483dc889a886159ae,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCS,FBXW7,53,21,32,C,small,low,0.39622641509434,fd998b59b05df5e9ada24e3a1b4cb1aa5584c8e485020c2809df635a7b99eff2,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,CESC,KMT2C,252,47,205,C,small,moderate,0.186507936507937,0935912a22bac07053e43e7a7f05c31c835eb432001c321814a6771963a42b1a,TRUE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,PAAD,SMAD4,175,37,138,C,small,moderate,0.211428571428571,240c307b9f2dafbe2e5a20173df34fa02fbe6be99e664137c33593fb8321b75b,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,GBM,EGFR,241,40,201,C,small,moderate,0.16597510373444,3321749347724591120d19f87225b545a6142de107362729cd7dd49321b5897d,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,CESC,EP300,252,30,222,C,small,moderate,0.119047619047619,507ebe3b8a291c13de2b189759414deb154c952473ea6b2dceb58353baf511ef,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,GBM,TP53,241,52,189,B,small,moderate,0.215767634854772,521cc4636dd9291c1ea696450b7a819648ec5c8e07158297873dd07541d6daf3,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,SARC,ATRX,229,35,194,C,small,moderate,0.152838427947598,631ef24ab38ce36c953c32b1d41ee25c526e5da25ad1545f223c0e05805b4807,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LIHC,ALB,350,45,305,C,small,moderate,0.128571428571429,7ab1091a0be67d544ce3a798aeebe933273887f7803947dbf0a7dda20aae9dd9,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,CESC,KMT2D,252,38,214,C,small,moderate,0.150793650793651,7f91649fab84d18ebd5813b8a62d9f987373738ac8025f38a9fbc8a46eec6271,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,READ,KRAS,135,30,105,C,small,moderate,0.222222222222222,9e3c0cfd7256c04ba7bddcf20441ecc7a0a86149ff6e4757a52b77b5575719b4,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,TGCT,KIT,128,20,108,C,small,moderate,0.15625,ab1efbbe01c4521234688d347e336b3b47a45760340f1ffb93ec046194d4ef29,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,GBM,PTEN,241,53,188,C,small,moderate,0.219917012448133,c54296287540ba2fcc9451f57d4d024641e27af608184303106b128433c3fdec,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,PAAD,CDKN2A,175,34,141,C,small,moderate,0.194285714285714,e1acc9d3cf2f0fbee41653c576d78dbca9e5de6d4a8e776187d5ad99b6059669,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,KIRC,SETD2,353,47,306,C,small,moderate,0.13314447592068,e9ade36a81ebd3b1e47d7d9855b5871c64156855a9e81e9c7fe45ac4119d216a,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,CESC,FBXW7,252,29,223,C,small,moderate,0.115079365079365,ecab3f7a39339eb6932bbc4a2cfcc469f6dd6ca57cc2c5c431f214642a2c4e03,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,THCA,Fusion pair: CCDC6--RET,502,21,481,B,large,high,0.0418326693227092,35705f6589c400c75ef88d2b205c134a0eb768c7b53c65321e19938865cb6720,TRUE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,LGG,Any called fusion,487,236,251,B,large,low,0.484599589322382,395d2d6550c684c35cf7bed8802c2f65dbfd9770d562324c8d515a5950163f49,TRUE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,THCA,Any called fusion,502,138,364,B,large,low,0.274900398406375,3fe63603c550fb7c11dff90f5b87f6f6ecf6a01122dea408e23b4e7aa1a5da5d,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,KIRC,Any called fusion,507,151,356,C,large,low,0.297830374753452,916ae22d7ae2cb5dc59bc155fa1e0e9ee0974a84ce890c2e9251fc53578aca55,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,LUSC,Any called fusion,475,403,72,C,large,moderate,0.151578947368421,14b58a05908272f768b80456769f65f4564d0dec246335bf28dd029cd82cf9d1,TRUE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,BRCA,Any called fusion,1051,832,219,C,large,moderate,0.20837297811608,ba479428c52831e199c783d61a222c686b45607eaa7c67f65874d5fdd37434e4,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,LUAD,Any called fusion,461,367,94,C,large,moderate,0.203904555314534,e08e11c516819940695a30f41c8b4109fdcf1f55da1290731c131af41809a459,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,HNSC,Any called fusion,435,302,133,C,medium,low,0.305747126436782,1b5ccb6b208ba07d2541602ff3191b1187d0a5323b1363a63c5c71b1a23040b9,TRUE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,PRAD,Fusion pair: TMPRSS2--ERG,400,159,241,B,medium,low,0.3975,844ae498b2f647a48b27532ff380d62c10d75a8168a83c7086cc43bd22b0c42d,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,BLCA,Any called fusion,381,288,93,B,medium,moderate,0.244094488188976,39636ebfa2157f81d63765cd0d6825c9e7ccdf289c87ad5344f29015811705c7,TRUE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,PRAD,Any called fusion,400,345,55,C,medium,moderate,0.1375,c37c9bba4105d8bb94fad5a9df99bab4e67312c0f0cc79020ea74fca5025e58b,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,SKCM,Any called fusion,97,68,29,C,small,low,0.298969072164948,1075d1f8a0a355df97642af1f3f4f546e2d6f9b81881865912641a5f82b1c28a,TRUE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,UCEC,Any called fusion,153,80,73,A,small,low,0.477124183006536,1af75761fb07273e0f155161bbf9aa2a1dbadaf2e6f30e5d134202fd309997f2,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,DLBC,Any called fusion,44,22,22,C,small,low,0.5,25858c0fe6efe114d290cc22365a29daf1935757673b103a1902b8774bc732ab,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,STAD,Any called fusion,280,189,91,C,small,low,0.325,297ce8fc2d03c3383299ee8d00fa328c6321f36f43c80db8a773fa130ce50fe8,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,LIHC,Any called fusion,357,214,143,B,small,low,0.400560224089636,2a4adab9b0ed66696993e09ec22dca038267ff9c3f3a9c9f16ed2bfe0a16c11a,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,PAAD,Any called fusion,176,90,86,C,small,low,0.488636363636364,2e131cba9e98e5bf56adc420a36f60e3d949bb30a2ae28f13d057fbb0eed2fc4,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,MESO,Any called fusion,75,50,25,C,small,low,0.333333333333333,320bc6de8bf13063830cad01b1259a02bbae5a97c480793df53e01bfa1f851fa,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,COAD,Any called fusion,258,144,114,C,small,low,0.441860465116279,3da7bebc65783bdf66adfbc339b51b0d665a4bb5eb9d33a796672a663664d1f3,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,ESCA,Any called fusion,154,103,51,C,small,low,0.331168831168831,44330dc92e11c216eb5e92a472cd5392a5cb13a110fb424e26c9930652bc9a06,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,CESC,Any called fusion,266,152,114,C,small,low,0.428571428571429,5e7ea50164c6635526347f7de6ad33364a8433af2a5d5bc4ceb14846157a906a,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,TGCT,Any called fusion,149,59,90,C,small,low,0.395973154362416,b7bb92ff8b159d074f5f2926899c716b434a0d1a25d9115e93728d075cc0b49e,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,fusion,READ,Any called fusion,81,58,23,C,small,low,0.283950617283951,d5a990ce31fc2e442cf4bf322d53d3e866a89e4b2ad11183a81b1ff630b60195,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
