tumor_type,block,endpoint,n,metric,pls1,pls2,delta_pls2_minus_pls1,sd_delta,median_ncomp_pls1,median_ncomp_pls2,n_repeats,backend,svd_method,rsvd_oversample,rsvd_power,analysis_fingerprint
STAD,inferred_cell_fractions,Th17 Cells,334,Q2,0.0866907786529454,0.0427519892071099,-0.0439387894458355,0.0277273151982168,2,3.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
STAD,inferred_cell_fractions,Th2 Cells,334,Q2,0.142403256049165,0.166813939553951,0.0244106835047865,0.0307370139093086,2,3.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
STAD,infiltration_signatures,IFN-gamma Response,291,Q2,-0.0891060695588667,-0.034734807437485,0.0543712621213817,0.035303172557369,2.33333333333333,6,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
STAD,infiltration_signatures,Leukocyte Fraction,291,Q2,0.185504271819066,0.20652940108115,0.0210251292620847,0.0228355815169848,2.66666666666667,6,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
STAD,infiltration_signatures,Lymphocyte Infiltration Signature Score,291,Q2,0.238794202002586,0.238491724793793,-0.000302477208793728,0.0241285500484064,3,6,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
STAD,infiltration_signatures,Macrophage Regulation,291,Q2,0.257763211942956,0.285514991606774,0.0277517796638184,0.0163143411541304,4,6,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
STAD,infiltration_signatures,Stromal Fraction,291,Q2,0.147037909616203,0.183505666953241,0.0364677573370384,0.023922617300584,1,6,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
STAD,infiltration_signatures,TGF-beta Response,291,Q2,0.126748755727924,0.132140215638999,0.0053914599110753,0.0229910368482301,1,6,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
STAD,infiltration_signatures,TIL Regional Fraction,291,Q2,0.347907858218055,0.362701942833548,0.0147940846154931,0.037270628140469,4.66666666666667,6,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
STAD,infiltration_signatures,Wound Healing,291,Q2,0.311527477961045,0.296947918422676,-0.0145795595383688,0.0252703983960206,2.33333333333333,6,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,immune_repertoire,BCR Evenness,120,Q2,0.0325094773479914,0.0265239060894309,-0.00598557125856047,0.0103576010219173,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,immune_repertoire,BCR Richness,120,Q2,0.0533435043882186,0.0197815439904573,-0.0335619603977613,0.0599738046327615,2.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,immune_repertoire,BCR Shannon,120,Q2,0.0090081990713626,0.0229625278277327,0.0139543287563701,0.0222455952542207,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,immune_repertoire,TCR Evenness,120,Q2,-0.106570664121738,-0.0347015416842312,0.0718691224375071,0.0146434381366474,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,immune_repertoire,TCR Richness,120,Q2,0.199736658581014,0.201811658538613,0.00207499995759886,0.0238461762425781,3,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,immune_repertoire,TCR Shannon,120,Q2,0.191435840520432,0.191002555783666,-0.000433284736765811,0.0118592014161591,1.66666666666667,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,B Cells Memory,148,Q2,-0.0218165564510711,-0.0184513103999975,0.00336524605107361,0.0291463816198706,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,B Cells Naive,148,Q2,0.377406917318013,0.27383225622008,-0.103574661097932,0.0478795544766993,4,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Dendritic Cells Activated,148,Q2,-0.306252113171884,-0.0189230172420603,0.287329095929823,0.0639052496089958,6,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Dendritic Cells Resting,148,Q2,-0.227378268762886,-0.0468249586697365,0.180553310093149,0.024514429194857,1.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Macrophages M0,148,Q2,-0.0870882108360456,-0.0231040920497643,0.0639841187862813,0.0272336811362454,2.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Macrophages M1,148,Q2,0.0599952551248745,0.0423535422357645,-0.0176417128891101,0.0317663920096044,1.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Macrophages M2,148,Q2,0.502077245579182,0.506180966049006,0.00410372046982414,0.0281583375308891,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Mast Cells Activated,148,Q2,0.0281309449482929,0.0267480485182618,-0.00138289643003105,0.0155922455121024,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Mast Cells Resting,148,Q2,-0.339383100425312,-0.0620623063337866,0.277320794091525,0.157111008140198,4.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Monocytes,148,Q2,0.00415712395932758,0.0353657441971703,0.0312086202378427,0.025509079372565,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,NK Cells Activated,148,Q2,0.0576022093464597,-0.0568624982607766,-0.114464707607236,0.0481088213228985,2,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,NK Cells Resting,148,Q2,-0.175066175421266,-0.0400231020728745,0.135043073348392,0.0203865795280688,1.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Neutrophils,148,Q2,-0.210737304798911,-0.0286238833235226,0.182113421475388,0.01462100833208,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Plasma Cells,148,Q2,-0.31042822714113,-0.039801442718732,0.270626784422398,0.0934012946761611,1.66666666666667,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,T Cells CD4 Memory Activated,148,Q2,-0.0991158195361417,-0.0242741677911253,0.0748416517450165,0.0137690224505199,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,T Cells CD4 Memory Resting,148,Q2,0.0883027061265416,0.0686745388248789,-0.0196281673016628,0.0163129828969776,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,T Cells CD4 Naive,148,Q2,-0.231695041084918,-0.0251376152366926,0.206557425848226,0.0605643096109876,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,T Cells CD8,148,Q2,-0.00130121486527516,-0.0101088934149063,-0.00880767854963112,0.0133546760944856,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,T Cells Follicular Helper,148,Q2,0.0359451864921416,-0.00757960338276398,-0.0435247898749055,0.0467267608096554,2,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,T Cells Regulatory Tregs,148,Q2,0.0460797187036424,0.0546143237877668,0.0085346050841244,0.0275951880539192,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,T Cells gamma delta,148,Q2,-0.0204446963259016,-0.0208313967485802,-0.000386700422678632,0.0184996521636447,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Th1 Cells,148,Q2,0.0997506607028913,-0.0137882761721421,-0.113538936875033,0.0539161975650514,3,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Th17 Cells,148,Q2,0.226695980905618,0.264231601684945,0.037535620779327,0.0370897292710017,2,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,inferred_cell_fractions,Th2 Cells,148,Q2,0.131348416781448,0.0459904799560605,-0.085357936825388,0.102554876954644,3,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,infiltration_signatures,IFN-gamma Response,132,Q2,0.123356108991041,0.129256196352542,0.00590008736150023,0.0419906689424938,3,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,infiltration_signatures,Leukocyte Fraction,132,Q2,0.43155941186016,0.431975978557013,0.000416566696853788,0.0577487514505046,3.66666666666667,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,infiltration_signatures,Lymphocyte Infiltration Signature Score,132,Q2,0.502189228723099,0.508582452470487,0.00639322374738838,0.0371151430371097,3.66666666666667,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,infiltration_signatures,Macrophage Regulation,132,Q2,0.539876103272718,0.512647695236629,-0.0272284080360883,0.0173926031611982,4,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,infiltration_signatures,Stromal Fraction,132,Q2,0.503554428464874,0.524986670453895,0.0214322419890206,0.024206228736277,3,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,infiltration_signatures,TGF-beta Response,132,Q2,0.651595047165837,0.680447827618877,0.0288527804530395,0.016848152585921,2.33333333333333,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
TGCT,infiltration_signatures,Wound Healing,132,Q2,0.507577591345189,0.488935962743878,-0.0186416286013115,0.0338601786228806,2.33333333333333,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,immune_repertoire,BCR Evenness,201,Q2,-0.0674609445382239,-0.0323986099469756,0.0350623345912483,0.0270245895746331,1,2.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,immune_repertoire,BCR Richness,201,Q2,0.17656721589324,0.202517591190849,0.0259503752976097,0.0434825880863655,2.33333333333333,2.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,immune_repertoire,BCR Shannon,201,Q2,0.274714248740154,0.28688964929996,0.0121754005598056,0.0030724486861698,2.33333333333333,2.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,immune_repertoire,TCR Evenness,201,Q2,-0.120412815846961,-0.0530686021540366,0.0673442136929241,0.0417564958712506,2,2.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,immune_repertoire,TCR Richness,201,Q2,0.138669443059798,0.176294386355211,0.0376249432954137,0.0242281224897878,2,2.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,immune_repertoire,TCR Shannon,201,Q2,0.2112501178561,0.223087719180604,0.0118376013245038,0.0235800280836088,2,2.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,B Cells Memory,498,Q2,0.0365724036367785,0.042517834921378,0.00594543128459957,0.00806950011731103,1,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,B Cells Naive,498,Q2,0.143710994584352,0.151764891623929,0.00805389703957719,0.0028284293688126,2,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Dendritic Cells Activated,498,Q2,0.0317201796394708,0.0491892611107497,0.0174690814712789,0.0139159770612845,1,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Dendritic Cells Resting,498,Q2,0.144962069162995,0.114427040274803,-0.0305350288881917,0.024791029682608,3,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Eosinophils,498,Q2,0.0443895894031443,0.0171110326207605,-0.0272785567823839,0.0113243315958871,1,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Macrophages M0,498,Q2,0.041329975633615,0.0480647530433178,0.00673477740970285,0.0155563753107693,2,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Macrophages M1,498,Q2,0.272177481624859,0.275820427161832,0.00364294553697335,0.0106415384623053,3,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Macrophages M2,498,Q2,0.135767693493757,0.1084177575976,-0.0273499358961563,0.0211206747814806,2.33333333333333,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Mast Cells Activated,498,Q2,0.0225848625287296,0.0219986536663875,-0.0005862088623421,0.0147341278857597,1,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Mast Cells Resting,498,Q2,0.066603936789057,0.0717922434799219,0.0051883066908649,0.0155274557085447,2,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Monocytes,498,Q2,0.0755899019864092,0.082341716801488,0.00675181481507884,0.00396882156710364,1,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,NK Cells Activated,498,Q2,-0.0258813401494209,0.0140641238866509,0.0399454640360718,0.00371534984185806,1,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,NK Cells Resting,498,Q2,0.142642890193227,0.167436915707874,0.0247940255146465,0.0209446907450424,1.66666666666667,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Neutrophils,498,Q2,-0.0687001813156042,-0.0167833229796994,0.0519168583359048,0.0159167752844023,1,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Plasma Cells,498,Q2,0.25619670123807,0.247125648613858,-0.009071052624212,0.00984551700714789,3,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,T Cells CD4 Memory Activated,498,Q2,0.000803246101038472,-0.00964019129820544,-0.0104434373992439,0.00700541788007336,1,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,T Cells CD4 Memory Resting,498,Q2,-0.0290010456809555,-0.00487773402797642,0.0241233116529791,0.00750262050585508,1.66666666666667,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,T Cells CD4 Naive,498,Q2,0.0696768667361027,0.0607467409985692,-0.00893012573753345,0.00559142860093182,1,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,T Cells CD8,498,Q2,0.171191436474693,0.162399020797513,-0.0087924156771804,0.00931561152368183,3,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,T Cells Follicular Helper,498,Q2,0.162521575907544,0.154195893197042,-0.00832568271050253,0.0103150107306673,2,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,T Cells Regulatory Tregs,498,Q2,0.132473810455003,0.143685589329929,0.0112117788749262,0.0071069751503246,2,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,T Cells gamma delta,498,Q2,0.00810907066348129,0.023260593149212,0.0151515224857307,0.00758530827639347,1,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Th1 Cells,498,Q2,0.499675082722534,0.467965162788355,-0.0317099199341794,0.00793048336783908,3.66666666666667,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Th17 Cells,498,Q2,0.0296175221147122,0.0675590527380896,0.0379415306233774,0.0251734842586581,1.33333333333333,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,inferred_cell_fractions,Th2 Cells,498,Q2,0.106184389335637,0.0954411844779269,-0.0107432048577097,0.00400439546029351,2,4.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,infiltration_signatures,IFN-gamma Response,444,Q2,0.328632914999752,0.322103803087912,-0.00652911191184036,0.0114247797436139,2,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,infiltration_signatures,Leukocyte Fraction,444,Q2,0.403216958319017,0.404523019196159,0.00130606087714206,0.00580622432044485,3,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,infiltration_signatures,Lymphocyte Infiltration Signature Score,444,Q2,0.570069758160634,0.566946919933902,-0.00312283822673202,0.00233663527313555,4,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,infiltration_signatures,Macrophage Regulation,444,Q2,0.492680722510135,0.487329644122739,-0.00535107838739624,0.00633916498029786,3.66666666666667,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,infiltration_signatures,Stromal Fraction,444,Q2,0.00768921482680118,-0.000239611197049257,-0.00792882602385044,0.00965108201920513,1.66666666666667,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,infiltration_signatures,TGF-beta Response,444,Q2,0.518110587417432,0.501155575456698,-0.0169550119607339,0.0248828354181514,3,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THCA,infiltration_signatures,Wound Healing,444,Q2,0.0617665238116887,0.0716665563559828,0.0099000325442941,0.0175925993742463,1.66666666666667,5.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,B Cells Memory,117,Q2,-0.327152981869062,-0.05838265525568,0.268770326613382,0.215165112431533,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,B Cells Naive,117,Q2,0.111070211825349,0.15749046669433,0.0464202548689806,0.135282541675258,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Dendritic Cells Activated,117,Q2,-0.154740214735475,-0.064541296818405,0.0901989179170701,0.057450491577136,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Dendritic Cells Resting,117,Q2,0.175992148231149,0.177429139088291,0.00143699085714155,0.012036812759797,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Eosinophils,117,Q2,-0.128945302744186,-0.0175827964031293,0.111362506341056,0.0441790432135519,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Macrophages M0,117,Q2,0.0676362896386242,0.105104442950127,0.0374681533115028,0.0301408896963174,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Macrophages M1,117,Q2,0.209031411182517,0.226305535119285,0.0172741239367682,0.0305199022078483,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Macrophages M2,117,Q2,0.1238557165407,0.19465931616436,0.07080359962366,0.0937130676142291,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Mast Cells Activated,117,Q2,-0.0817851432171984,-0.0170037771187155,0.0647813660984829,0.0101871713552355,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Mast Cells Resting,117,Q2,0.205805905152776,0.212195354072881,0.00638944892010547,0.00365984101526392,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Monocytes,117,Q2,0.0176915740866392,0.0114358565548422,-0.00625571753179699,0.0514262919936491,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,NK Cells Activated,117,Q2,0.15195631855759,0.190496278947409,0.0385399603898188,0.017356799265493,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,NK Cells Resting,117,Q2,-0.121287384526074,-0.030439814771163,0.0908475697549108,0.0124818642692336,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Neutrophils,117,Q2,-0.0701365516535236,-0.012490098868523,0.0576464527850006,0.0356528153407102,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Plasma Cells,117,Q2,-0.0189863126749864,-0.000720887086909983,0.0182654255880764,0.0362628503971755,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,T Cells CD4 Memory Activated,117,Q2,-0.017481122764255,0.0869758468789189,0.104456969643174,0.0613392285436518,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,T Cells CD4 Memory Resting,117,Q2,0.228678164010227,0.198125600028056,-0.0305525639821716,0.00599746312126163,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,T Cells CD4 Naive,117,Q2,0.219416784245205,0.240856281677715,0.0214394974325096,0.0084422911497476,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,T Cells CD8,117,Q2,-0.216695602522874,-0.045693816025844,0.17100178649703,0.0692198179535086,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,T Cells Follicular Helper,117,Q2,0.276833987661077,0.280681267761212,0.00384728010013435,0.0101309072412068,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,T Cells Regulatory Tregs,117,Q2,0.254614096304459,0.295533016283336,0.0409189199788776,0.0480170089462767,1,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
THYM,inferred_cell_fractions,Th1 Cells,117,Q2,-0.0163623349832076,-0.12093856765346,-0.104576232670253,0.00827101549474403,2,2,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
