foundation_model,q2,rmse,spearman,sensitivity,specificity,balanced_accuracy,auc,pr_auc,ppv,npv,prevalence,no_skill_pr_auc,crossing,selected_components_median,selected_components_min,selected_components_max,selected_components_ceiling_fraction,stability_job_id,stability_repeat,outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,effect,primary_union_positive,primary_near_threshold,selection_reason,fastPLS_version,fastPLS_remote_sha
GigaSSL,0.162978471897461,0.413261459511153,0.466404173508041,,,,,,,,,,FALSE,3,3,7,0,452,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801267,0.162978471897461,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.226080172306766,0.397378693681807,0.501731668445583,,,,,,,,,,TRUE,3,2,4,0,452,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801267,0.226080172306766,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.175161479170336,0.410242885764556,0.410077542977785,,,,,,,,,,FALSE,3,3,3,0,452,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801267,0.175161479170336,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.189036290903344,0.406777854162044,0.473718498759832,,,,,,,,,,FALSE,4,3,8,0,452,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811267,0.189036290903344,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.147980932118485,0.416947379061906,0.423096766051308,,,,,,,,,,FALSE,3,2,4,0,452,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811267,0.147980932118485,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.133802081119632,0.420402373277684,0.373588362021128,,,,,,,,,,FALSE,4,3,6,0,452,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811267,0.133802081119632,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.162702120714987,0.244258393665339,0.476093240563342,,,,,,,,,,FALSE,6,3,6,0,453,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771268,0.162702120714987,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.153428235583845,0.245607367818083,0.44639406444559,,,,,,,,,,FALSE,3,2,3,0,453,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771268,0.153428235583845,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.0955846153521903,0.25385953005515,0.354076412842949,,,,,,,,,,FALSE,2,2,5,0,453,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771268,0.0955846153521903,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.114974861414418,0.251123470388553,0.427972454390307,,,,,,,,,,FALSE,6,2,7,0,453,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781268,0.114974861414418,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.144542431453629,0.246892977689652,0.43822833289891,,,,,,,,,,FALSE,3,2,3,0,453,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781268,0.144542431453629,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.0906844496633106,0.254546312577336,0.382303623217358,,,,,,,,,,FALSE,4,2,5,0,453,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781268,0.0906844496633106,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.155761535002641,0.245268665907731,0.478038791148926,,,,,,,,,,FALSE,5,2,6,0,453,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791268,0.155761535002641,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.155002718169486,0.245378867111643,0.460299891616137,,,,,,,,,,FALSE,3,2,3,0,453,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791268,0.155002718169486,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.0786151872957381,0.25623002903611,0.370074289559317,,,,,,,,,,FALSE,3,2,4,0,453,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791268,0.0786151872957381,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.110819501400709,0.251712316050533,0.449467688734737,,,,,,,,,,FALSE,5,4,7,0,453,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801268,0.110819501400709,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.151775417575932,0.245847008656983,0.460120890180955,,,,,,,,,,FALSE,3,2,3,0,453,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801268,0.151775417575932,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.0619173824841076,0.258541369770006,0.351053841221763,,,,,,,,,,FALSE,4,2,4,0,453,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801268,0.0619173824841076,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.14690591964652,0.246551679497177,0.452033006025483,,,,,,,,,,FALSE,6,2,6,0,453,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811268,0.14690591964652,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.179899532631721,0.241736945809207,0.495992365565007,,,,,,,,,,FALSE,3,2,4,0,453,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811268,0.179899532631721,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.105278175293538,0.252495426827508,0.430923837663931,,,,,,,,,,FALSE,3,2,5,0,453,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811268,0.105278175293538,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.178985693071158,0.285525358759849,0.448655919604415,,,,,,,,,,FALSE,5,4,7,0,454,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771269,0.178985693071158,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.174983157037447,0.286220496507018,0.447773120675189,,,,,,,,,,FALSE,3,2,6,0,454,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771269,0.174983157037447,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.174545536856959,0.286296397539039,0.419152075433646,,,,,,,,,,FALSE,4,3,4,0,454,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771269,0.174545536856959,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.144958348948744,0.291382160198892,0.425155361830235,,,,,,,,,,FALSE,5,4,7,0,454,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781269,0.144958348948744,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.158998531568898,0.288979942525695,0.428114355439456,,,,,,,,,,FALSE,3,3,5,0,454,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781269,0.158998531568898,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.125301175274616,0.294712525994335,0.369771303073371,,,,,,,,,,FALSE,4,4,5,0,454,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781269,0.125301175274616,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.186120478170928,0.284282014256333,0.477663982120785,,,,,,,,,,FALSE,5,4,6,0,454,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791269,0.186120478170928,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.170089208483524,0.287068162374256,0.456703849498003,,,,,,,,,,FALSE,4,3,5,0,454,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791269,0.170089208483524,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.166293901328668,0.287723816618263,0.408582270581677,,,,,,,,,,FALSE,4,3,5,0,454,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791269,0.166293901328668,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.193959416718644,0.282909660552377,0.497974223793334,,,,,,,,,,FALSE,5,4,8,0,454,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801269,0.193959416718644,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.190943986230157,0.283438354800124,0.461957517838309,,,,,,,,,,FALSE,4,3,5,0,454,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801269,0.190943986230157,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.174974801645974,0.286221945858181,0.408726391312041,,,,,,,,,,FALSE,4,3,5,0,454,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801269,0.174974801645974,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.187944946641268,0.283963198906379,0.450003424651018,,,,,,,,,,FALSE,3,3,8,0,454,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811269,0.187944946641268,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.114047062045552,0.29660239233868,0.38868520671257,,,,,,,,,,FALSE,2,2,4,0,454,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811269,0.114047062045552,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.168448550778189,0.287351776020315,0.408055730487575,,,,,,,,,,FALSE,4,4,5,0,454,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811269,0.168448550778189,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.272260575712588,0.297003078701127,0.550190480358041,,,,,,,,,,TRUE,6,4,6,0,455,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771270,0.272260575712588,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.199651189879394,0.311467438718917,0.527368352292582,,,,,,,,,,FALSE,4,3,7,0,455,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771270,0.199651189879394,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.209747104790129,0.309496717699186,0.455933778664805,,,,,,,,,,TRUE,3,2,4,0,455,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771270,0.209747104790129,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.284477875199732,0.294499480727444,0.559958663193817,,,,,,,,,,TRUE,6,5,7,0,455,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781270,0.284477875199732,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.282054706978694,0.294997731302688,0.565897103189175,,,,,,,,,,TRUE,3,3,4,0,455,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781270,0.282054706978694,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.17641923648922,0.315955628839979,0.468917645387534,,,,,,,,,,FALSE,4,3,6,0,455,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781270,0.17641923648922,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.230634261644209,0.305379177386058,0.522993836262361,,,,,,,,,,TRUE,5,3,5,0,455,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791270,0.230634261644209,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.256339973546528,0.300234239364331,0.548897040403906,,,,,,,,,,TRUE,3,3,4,0,455,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791270,0.256339973546528,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.180582996536549,0.315155931672673,0.455190502554853,,,,,,,,,,FALSE,5,3,6,0,455,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791270,0.180582996536549,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.259064727990149,0.299683708700163,0.537005732485288,,,,,,,,,,TRUE,6,5,6,0,455,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801270,0.259064727990149,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.221584482814608,0.307169960670363,0.525198772452868,,,,,,,,,,TRUE,3,3,4,0,455,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801270,0.221584482814608,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.184405853763443,0.314419917769733,0.435319440665701,,,,,,,,,,FALSE,2,2,5,0,455,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801270,0.184405853763443,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.261166763334452,0.299258305027296,0.539496056260674,,,,,,,,,,TRUE,6,5,6,0,455,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811270,0.261166763334452,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.199298126101737,0.311536131109085,0.511253308117755,,,,,,,,,,FALSE,3,2,5,0,455,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811270,0.199298126101737,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.131873142789383,0.324387862379249,0.418627913569419,,,,,,,,,,FALSE,3,2,6,0,455,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811270,0.131873142789383,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.142606258462915,0.533964647666448,0.44282053623693,,,,,,,,,,FALSE,7,3,9,0,456,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771271,0.142606258462915,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.178908081028039,0.522538433452959,0.462981742170709,,,,,,,,,,FALSE,3,2,4,0,456,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771271,0.178908081028039,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.119977411330711,0.5409651151182,0.34781072841693,,,,,,,,,,FALSE,3,3,4,0,456,1,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20771271,0.119977411330711,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.190434403046132,0.518857826561939,0.473065912482409,,,,,,,,,,FALSE,5,5,8,0,456,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781271,0.190434403046132,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.209125362482276,0.512833248704315,0.477617685912571,,,,,,,,,,TRUE,3,3,4,0,456,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781271,0.209125362482276,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.140721337491654,0.534551267646826,0.366030347481581,,,,,,,,,,FALSE,3,3,4,0,456,2,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20781271,0.140721337491654,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.205241569923883,0.514090906120144,0.470265943177429,,,,,,,,,,TRUE,5,2,6,0,456,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791271,0.205241569923883,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.2037409534089,0.514576015472145,0.470192218051335,,,,,,,,,,TRUE,3,2,4,0,456,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791271,0.2037409534089,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.128774981423547,0.538254313848418,0.368310911382081,,,,,,,,,,FALSE,3,3,5,0,456,3,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20791271,0.128774981423547,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.205037223709477,0.514156992728798,0.47418050955002,,,,,,,,,,TRUE,5,4,8,0,456,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801271,0.205037223709477,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.193746295339699,0.517795428208336,0.46379636517688,,,,,,,,,,FALSE,3,3,6,0,456,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801271,0.193746295339699,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.156252223775002,0.529698411565534,0.384149605245551,,,,,,,,,,FALSE,3,3,4,0,456,4,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20801271,0.156252223775002,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.151713280469477,0.531121257556506,0.448306636910255,,,,,,,,,,FALSE,7,3,8,0,456,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811271,0.151713280469477,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.176857231929885,0.523190601084023,0.449928589684317,,,,,,,,,,FALSE,4,3,4,0,456,5,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,20811271,0.176857231929885,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
