outcome_type,family,tumor_type,endpoint,performance_checkpoint_passed,p_permutation,permutation_attempted,permutation_exceedances,permutation_stopped_early,p_assignment_status,local_bh_denominator,across_cancer_family_bh_denominator,outcome_wide_bh_denominator,atlas_wide_bh_denominator,included_in_local_bh,included_in_across_cancer_family_bh,included_in_outcome_wide_bh,included_in_atlas_wide_bh,q_recomputed_local,q_recomputed_across_cancer_family,q_recomputed_outcome_wide,q_recomputed_atlas_wide,q_saved_local,q_saved_across_cancer_family,q_saved_outcome_wide,q_saved_atlas_wide
continuous,rna_pathway_activity,BLCA,HALLMARK_MYC_TARGETS_V1,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BLCA,HALLMARK_MYC_TARGETS_V2,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BLCA,HALLMARK_MYOGENESIS,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BLCA,HALLMARK_NOTCH_SIGNALING,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BLCA,HALLMARK_OXIDATIVE_PHOSPHORYLATION,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BLCA,HALLMARK_P53_PATHWAY,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BLCA,HALLMARK_PANCREAS_BETA_CELLS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BLCA,HALLMARK_PEROXISOME,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BLCA,HALLMARK_PI3K_AKT_MTOR_SIGNALING,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BLCA,HALLMARK_PROTEIN_SECRETION,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BLCA,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BLCA,HALLMARK_SPERMATOGENESIS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BLCA,HALLMARK_TGF_BETA_SIGNALING,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BLCA,HALLMARK_TNFA_SIGNALING_VIA_NFKB,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BLCA,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BLCA,HALLMARK_UV_RESPONSE_DN,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BLCA,HALLMARK_UV_RESPONSE_UP,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00192592592592593,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BLCA,HALLMARK_WNT_BETA_CATENIN_SIGNALING,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BLCA,HALLMARK_XENOBIOTIC_METABOLISM,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BLCA,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,GOBP_VITAMIN_B6_METABOLIC_PROCESS,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_ADIPOGENESIS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_ALLOGRAFT_REJECTION,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_ANDROGEN_RESPONSE,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_ANGIOGENESIS,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_APICAL_JUNCTION,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_APICAL_SURFACE,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_APOPTOSIS,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_BILE_ACID_METABOLISM,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_CHOLESTEROL_HOMEOSTASIS,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_COAGULATION,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_COMPLEMENT,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_DNA_REPAIR,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_E2F_TARGETS,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_ESTROGEN_RESPONSE_EARLY,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_ESTROGEN_RESPONSE_LATE,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_FATTY_ACID_METABOLISM,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_G2M_CHECKPOINT,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_GLYCOLYSIS,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_HEDGEHOG_SIGNALING,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_HEME_METABOLISM,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_HYPOXIA,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_IL2_STAT5_SIGNALING,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_IL6_JAK_STAT3_SIGNALING,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_INFLAMMATORY_RESPONSE,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_INTERFERON_ALPHA_RESPONSE,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_INTERFERON_GAMMA_RESPONSE,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_KRAS_SIGNALING_DN,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_KRAS_SIGNALING_UP,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_MITOTIC_SPINDLE,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_MTORC1_SIGNALING,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_MYC_TARGETS_V1,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_MYC_TARGETS_V2,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_MYOGENESIS,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_NOTCH_SIGNALING,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_OXIDATIVE_PHOSPHORYLATION,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_P53_PATHWAY,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_PANCREAS_BETA_CELLS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_PEROXISOME,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_PI3K_AKT_MTOR_SIGNALING,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_PROTEIN_SECRETION,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_SPERMATOGENESIS,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_TGF_BETA_SIGNALING,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,HALLMARK_TNFA_SIGNALING_VIA_NFKB,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_UV_RESPONSE_DN,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_UV_RESPONSE_UP,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_WNT_BETA_CATENIN_SIGNALING,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00140540540540541,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,BRCA,HALLMARK_XENOBIOTIC_METABOLISM,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,BRCA,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,GOBP_VITAMIN_B6_METABOLIC_PROCESS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_ADIPOGENESIS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_ALLOGRAFT_REJECTION,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00472727272727273,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00472727272727273,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,CESC,HALLMARK_ANDROGEN_RESPONSE,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_ANGIOGENESIS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_APICAL_JUNCTION,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_APICAL_SURFACE,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_APOPTOSIS,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00472727272727273,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00472727272727273,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,CESC,HALLMARK_BILE_ACID_METABOLISM,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_CHOLESTEROL_HOMEOSTASIS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_COAGULATION,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_COMPLEMENT,TRUE,0.001,999,0,FALSE,completed_permutation,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00472727272727273,0.00298279158699809,0.00417631578947368,0.00428925619834711,0.00472727272727273,0.00298279158699809,0.00417631578947368,0.00428925619834711
continuous,rna_pathway_activity,CESC,HALLMARK_DNA_REPAIR,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_E2F_TARGETS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_ESTROGEN_RESPONSE_EARLY,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_ESTROGEN_RESPONSE_LATE,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,rna_pathway_activity,CESC,HALLMARK_FATTY_ACID_METABOLISM,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,52,1560,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
