outcome_type,family,subfamily,tumor_type,endpoint,source,mean_effect,sd_effect,mean_rank_within_outcome_repeat,median_rank_within_outcome_repeat,winner_proportion,foundation_model
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARID5B,TCGA_MC3_Bailey2018,0.682931584544488,0.0138377175282312,107.2,105,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATF7IP,TCGA_MC3_Bailey2018,0.62575863161229,0.0404706271979146,192.4,197,0.2,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATM,TCGA_MC3_Bailey2018,0.713119916032538,0.00762292101988351,74.6,75,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATR,TCGA_MC3_Bailey2018,0.676204642776651,0.0307265943068136,119.4,101,0.8,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,BCOR,TCGA_MC3_Bailey2018,0.622376373626374,0.0244118808083584,195.8,200,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD3,TCGA_MC3_Bailey2018,0.695632105888342,0.0118854407493139,91.4,93,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD4,TCGA_MC3_Bailey2018,0.573919887103778,0.0123785903793709,263,265,0,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTCF,TCGA_MC3_Bailey2018,0.688894230769231,0.022397504798515,102.1,92,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTNNB1,TCGA_MC3_Bailey2018,0.686971153846154,0.0199891670601129,104.7,86,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTNND1,TCGA_MC3_Bailey2018,0.617308851740203,0.0427923401254127,201.2,186,0.8,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,DICER1,TCGA_MC3_Bailey2018,0.663286004056795,0.0137452566325653,134.4,129,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,EP300,TCGA_MC3_Bailey2018,0.619676079734219,0.015142137943777,201.6,192,0.6,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ERBB2,TCGA_MC3_Bailey2018,0.597726681127983,0.0328462273691712,229,220,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ERBB3,TCGA_MC3_Bailey2018,0.577845849802372,0.0238012230157949,256.4,261,0.8,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FAT1,TCGA_MC3_Bailey2018,0.630270466070997,0.0160129768699835,185.4,194,0.6,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FBXW7,TCGA_MC3_Bailey2018,0.586305418719212,0.0104721766074753,246,243,0,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FGFR2,TCGA_MC3_Bailey2018,0.586750287778351,0.0221706598003752,245.4,238,0.4,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FOXA2,TCGA_MC3_Bailey2018,0.594517543859649,0.0226733129110239,235.8,233,0.2,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,INPPL1,TCGA_MC3_Bailey2018,0.674501661129568,0.0251078648960259,120.6,110,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KANSL1,TCGA_MC3_Bailey2018,0.631132672431976,0.0272450220306153,183.4,178,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KMT2B,TCGA_MC3_Bailey2018,0.693066239316239,0.0197884007132647,96.8,90,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KMT2C,TCGA_MC3_Bailey2018,0.735352844213604,0.0100036585478293,58,55,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KRAS,TCGA_MC3_Bailey2018,0.63817101051669,0.0269357074340285,175,162,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,MAP3K1,TCGA_MC3_Bailey2018,0.665275229357798,0.0427323924030886,137,113,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,MSH6,TCGA_MC3_Bailey2018,0.715559633027523,0.0126330308542033,70,67,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PBRM1,TCGA_MC3_Bailey2018,0.623014331460969,0.0382351876715307,192.2,194,0.4,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PDS5B,TCGA_MC3_Bailey2018,0.701115401115401,0.0242211551245432,87.2,75,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PIK3R1,TCGA_MC3_Bailey2018,0.558329085872576,0.0211191577551691,282,281,0.6,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PPP2R1A,TCGA_MC3_Bailey2018,0.728375662342408,0.0097085895857038,61.6,61,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PTEN,TCGA_MC3_Bailey2018,0.80141252552757,0.00670495009611675,30.8,30,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,RB1,TCGA_MC3_Bailey2018,0.594030240969105,0.0145699384965429,237.6,234,0.8,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,RPL22,TCGA_MC3_Bailey2018,0.758144796380091,0.00573417112073866,46.8,48,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SCAF4,TCGA_MC3_Bailey2018,0.699320818392744,0.0134879395146571,89,85,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SIN3A,TCGA_MC3_Bailey2018,0.696936834094368,0.0438454405215911,98,78,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SMC1A,TCGA_MC3_Bailey2018,0.631056748385742,0.0500825659336303,180.2,139,0.6,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SOS1,TCGA_MC3_Bailey2018,0.59841628959276,0.0333505737382027,229.6,204,0.4,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SOX17,TCGA_MC3_Bailey2018,0.64568669527897,0.0315816661614372,162,171,0.6,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,TAF1,TCGA_MC3_Bailey2018,0.640738916256158,0.0306050077781082,172,161,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,TP53,TCGA_MC3_Bailey2018,0.826020855667089,0.00492406539087636,23.4,23,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ZFHX3,TCGA_MC3_Bailey2018,0.650486111111111,0.0301055978404514,152.6,122,1,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ZMYM2,TCGA_MC3_Bailey2018,0.646942573555477,0.0320454340254886,160.2,160,0.6,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UVM,GNA11,TCGA_MC3_Bailey2018,0.507905138339921,0.0834614719912201,306,333,0.2,TITAN
binary,driver_mutation,Bailey_tissue_specific_driver,UVM,GNAQ,TCGA_MC3_Bailey2018,0.66,0.0620483682299543,141.2,101,1,TITAN
binary,fusion,fusion,BLCA,Any called fusion,Gao2018_TableS1,0.6694743130227,0.00520732289586625,128.2,131,1,TITAN
binary,fusion,fusion,COAD,Any called fusion,Gao2018_TableS1,0.594137168141593,0.0336312867691178,235.6,213,0.8,TITAN
binary,fusion,fusion,DLBC,Any called fusion,Gao2018_TableS1,0.544214876033058,0.077920233154078,281.6,316,0.2,TITAN
binary,fusion,fusion,KIRC,Any called fusion,Gao2018_TableS1,0.562932667954899,0.0338980624644747,274.8,269,0.8,TITAN
binary,fusion,fusion,KIRP,Any called fusion,Gao2018_TableS1,0.670649928491975,0.0311074062995862,125.2,115,0.8,TITAN
binary,fusion,fusion,LGG,Any called fusion,Gao2018_TableS1,0.767590654331825,0.00616823059756458,42.6,44,1,TITAN
binary,fusion,fusion,LIHC,Any called fusion,Gao2018_TableS1,0.646266559614613,0.0219005360283124,159.6,168,0.8,TITAN
binary,fusion,fusion,LUAD,Any called fusion,Gao2018_TableS1,0.610064351556612,0.0433712797825315,217.4,178,0.8,TITAN
binary,fusion,fusion,LUSC,Any called fusion,Gao2018_TableS1,0.531225815367606,0.0203748977470442,310.6,322,0.4,TITAN
binary,fusion,fusion,MESO,Any called fusion,Gao2018_TableS1,0.5488,0.0597354166303375,285,292,0.2,TITAN
binary,fusion,fusion,PAAD,Any called fusion,Gao2018_TableS1,0.53764857881137,0.0484732586568382,298.4,311,0.6,TITAN
binary,fusion,fusion,PCPG,Any called fusion,Gao2018_TableS1,0.526523346569903,0.0277315256728989,312.8,303,0,TITAN
binary,fusion,fusion,PRAD,Any called fusion,Gao2018_TableS1,0.55269989615784,0.0409393270714178,282.2,289,0.4,TITAN
binary,fusion,fusion,READ,Any called fusion,Gao2018_TableS1,0.553165522501907,0.0747820578513482,276.2,316,0.8,TITAN
binary,fusion,fusion,SARC,Any called fusion,Gao2018_TableS1,0.647453703703704,0.0394203583138442,159.4,177,0.6,TITAN
binary,fusion,fusion,TGCT,Any called fusion,Gao2018_TableS1,0.545988700564972,0.0314580997287557,294,291,0.4,TITAN
binary,fusion,fusion,THCA,Any called fusion,Gao2018_TableS1,0.683205227553564,0.0205590684675981,108.8,98,0.4,TITAN
binary,fusion,fusion,THYM,Any called fusion,Gao2018_TableS1,0.587709991158267,0.0600380688734636,238.2,220,0.6,TITAN
binary,fusion,fusion,UCEC,Any called fusion,Gao2018_TableS1,0.824652777777778,0.0285813141259846,23,20,1,TITAN
binary,fusion,recurrent_fusion_pair,PRAD,Fusion pair: TMPRSS2--ERG,Gao2018_TableS1,0.661461794019934,0.0282144969832855,141.6,148,1,TITAN
binary,fusion,recurrent_fusion_pair,THCA,Fusion pair: CCDC6--RET,Gao2018_TableS1,0.798389830508475,0.0268536986424847,31,34,1,TITAN
binary,microsatellite_instability,microsatellite_instability,COAD,MSI-H (MANTIS >0.4),Bonneville2017_cBioPortal,0.840110626161359,0.00785372068383866,18.8,19,1,TITAN
binary,microsatellite_instability,microsatellite_instability,STAD,MSI-H (MANTIS >0.4),Bonneville2017_cBioPortal,0.88019801980198,0.019462388565708,10.2,8,1,TITAN
binary,microsatellite_instability,microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),Bonneville2017_cBioPortal,0.723488938699932,0.0184213280852667,66.6,65,1,TITAN
binary,microsatellite_instability_sensitivity,microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),cBioPortal_threshold_documentation,0.887280306444344,0.0242911065387272,9,9,0.6,TITAN
binary,microsatellite_instability_sensitivity,microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),cBioPortal_threshold_documentation,0.885832583258326,0.0117792711514023,8.4,9,1,TITAN
binary,microsatellite_instability_sensitivity,microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),cBioPortal_threshold_documentation,0.751912443709742,0.0230751027681916,50.2,52,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,BLCA,Cell Cycle,SanchezVega2018_TableS4,0.576416784535596,0.00800248614240292,257,260,0.6,TITAN
binary,oncogenic_pathway,oncogenic_pathway,BLCA,HIPPO,SanchezVega2018_TableS4,0.504878230987599,0.0454058618624118,324.4,339,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,BLCA,MYC,SanchezVega2018_TableS4,0.639488830358014,0.0304835703573219,170.6,155,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,BLCA,NOTCH,SanchezVega2018_TableS4,0.575981059485055,0.0306641974945783,256.8,244,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,BLCA,NRF2,SanchezVega2018_TableS4,0.572873900293255,0.0492932721230385,259.2,285,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,BLCA,RTK RAS,SanchezVega2018_TableS4,0.626666666666667,0.0182452737666967,191.6,193,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,BLCA,TP53,SanchezVega2018_TableS4,0.705575935436537,0.00725282785213582,80.2,79,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,BLCA,WNT,SanchezVega2018_TableS4,0.610797342192691,0.0219481729196399,214.8,210,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,CESC,Cell Cycle,SanchezVega2018_TableS4,0.537773176903612,0.0266811779762262,299.6,313,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,CESC,HIPPO,SanchezVega2018_TableS4,0.566917293233083,0.0193039119987006,274,281,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,0.620094413847364,0.0189628024627741,199.8,191,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,0.528508236729713,0.0156159579530309,312.2,311,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,0.495652173913044,0.0334205414013898,335.2,342,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,CESC,TP53,SanchezVega2018_TableS4,0.640730837789661,0.0297304956819683,171.8,180,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,CESC,WNT,SanchezVega2018_TableS4,0.53375,0.0628589299433015,297.2,316,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,COAD,Cell Cycle,SanchezVega2018_TableS4,0.636940059042485,0.00847913704262575,177.8,176,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,COAD,HIPPO,SanchezVega2018_TableS4,0.656776556776557,0.0329600227702457,147.2,155,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,COAD,MYC,SanchezVega2018_TableS4,0.674133637684167,0.0152474766800312,120.6,108,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,COAD,NOTCH,SanchezVega2018_TableS4,0.650770162686051,0.0172726109441855,155.8,148,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,COAD,PI3K,SanchezVega2018_TableS4,0.637343629343629,0.0439774560042246,175,157,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,COAD,RTK RAS,SanchezVega2018_TableS4,0.691480461177431,0.0158938598293757,98.6,99,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,COAD,TGF-Beta,SanchezVega2018_TableS4,0.653955156950673,0.00518285558323031,151.4,149,0.6,TITAN
binary,oncogenic_pathway,oncogenic_pathway,COAD,TP53,SanchezVega2018_TableS4,0.754556856187291,0.00656154774370853,47.4,48,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,COAD,WNT,SanchezVega2018_TableS4,0.587648902821317,0.037536078023912,241.6,244,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,ESCA,HIPPO,SanchezVega2018_TableS4,0.612140350877193,0.0551349668877654,208.6,221,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,ESCA,MYC,SanchezVega2018_TableS4,0.569742990654206,0.0310414530080657,262.2,239,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,ESCA,NOTCH,SanchezVega2018_TableS4,0.474258373205742,0.0350225671031851,344.2,350,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,ESCA,NRF2,SanchezVega2018_TableS4,0.672261072261072,0.043216717558631,125.8,92,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,ESCA,PI3K,SanchezVega2018_TableS4,0.573220338983051,0.0136809297820446,261,256,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,ESCA,TGF-Beta,SanchezVega2018_TableS4,0.592784206943499,0.0522885947485029,234.6,262,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,ESCA,WNT,SanchezVega2018_TableS4,0.477992277992278,0.0554987129054466,336.6,342,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,GBM,PI3K,SanchezVega2018_TableS4,0.553548387096774,0.0255188102665339,286.2,298,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,GBM,TP53,SanchezVega2018_TableS4,0.700318979266348,0.034752641020644,92.8,83,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,HNSC,Cell Cycle,SanchezVega2018_TableS4,0.633938253012048,0.0174783285745971,182.2,185,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,HNSC,HIPPO,SanchezVega2018_TableS4,0.611303084935897,0.0223261696574431,211.8,209,0.6,TITAN
binary,oncogenic_pathway,oncogenic_pathway,HNSC,NRF2,SanchezVega2018_TableS4,0.640441988950276,0.02624655400278,168,160,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,HNSC,PI3K,SanchezVega2018_TableS4,0.62617403986388,0.00540450666386396,191.4,191,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,HNSC,TP53,SanchezVega2018_TableS4,0.670564102564103,0.0192073388247085,124.4,129,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,KICH,TP53,SanchezVega2018_TableS4,0.65952380952381,0.0338936435169929,144.8,146,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,KIRC,PI3K,SanchezVega2018_TableS4,0.703186705767351,0.00615578845135901,84,80,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,KIRC,RTK RAS,SanchezVega2018_TableS4,0.577922751871896,0.0336972649760926,256.8,259,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,KIRC,WNT,SanchezVega2018_TableS4,0.564160839160839,0.0323378335406067,270,271,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,KIRP,Cell Cycle,SanchezVega2018_TableS4,0.832258064516129,0.0208614458782862,21,22,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,KIRP,HIPPO,SanchezVega2018_TableS4,0.601953005797986,0.0363581337196313,224,221,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,KIRP,RTK RAS,SanchezVega2018_TableS4,0.593606080930025,0.0328293846479732,236.6,247,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,KIRP,WNT,SanchezVega2018_TableS4,0.556060606060606,0.0358482681478487,282.8,274,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LGG,Cell Cycle,SanchezVega2018_TableS4,0.672802262980199,0.0102391802093246,119,117,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LGG,HIPPO,SanchezVega2018_TableS4,0.890040871229758,0.0162052575937825,7.4,6,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LGG,MYC,SanchezVega2018_TableS4,0.532639545884579,0.0442520616358364,303.2,292,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LGG,NOTCH,SanchezVega2018_TableS4,0.565941828254848,0.0214036016356374,270,267,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LGG,PI3K,SanchezVega2018_TableS4,0.622628895729127,0.0231021826806234,195,186,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LGG,RTK RAS,SanchezVega2018_TableS4,0.768315135945194,0.0107736357291057,43,43,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LGG,TGF-Beta,SanchezVega2018_TableS4,0.732377821608591,0.0155892237063252,59.4,62,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LGG,TP53,SanchezVega2018_TableS4,0.892067008168351,0.00973222779584585,7,7,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LGG,WNT,SanchezVega2018_TableS4,0.829880043620502,0.00822444575491185,21.2,21,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LIHC,Cell Cycle,SanchezVega2018_TableS4,0.679308028216325,0.0146357334629579,114.8,114,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LIHC,MYC,SanchezVega2018_TableS4,0.576300366300366,0.0595980157967123,253.6,259,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LIHC,RTK RAS,SanchezVega2018_TableS4,0.582061984764688,0.0282628120681466,248.8,232,0.6,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LIHC,TGF-Beta,SanchezVega2018_TableS4,0.495280474649407,0.0376724346200484,331.8,340,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LIHC,TP53,SanchezVega2018_TableS4,0.655969634230504,0.012860720108309,148,151,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LIHC,WNT,SanchezVega2018_TableS4,0.625348495964784,0.0155831625219111,191,191,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUAD,Cell Cycle,SanchezVega2018_TableS4,0.608000364896917,0.0218312738962183,216.8,208,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUAD,HIPPO,SanchezVega2018_TableS4,0.580509193776521,0.0232774662670063,252,254,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUAD,MYC,SanchezVega2018_TableS4,0.503554290815757,0.0390658251643466,325.8,335,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUAD,NOTCH,SanchezVega2018_TableS4,0.508480400722232,0.0158158166193014,330.2,326,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUAD,NRF2,SanchezVega2018_TableS4,0.638193421698576,0.0268472485208667,174,150,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUAD,RTK RAS,SanchezVega2018_TableS4,0.524490757710635,0.0348007868185738,311.4,318,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUAD,TGF-Beta,SanchezVega2018_TableS4,0.606436781609196,0.0245197166135251,220.4,202,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUAD,TP53,SanchezVega2018_TableS4,0.72839704730092,0.0125910091945765,61,63,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUAD,WNT,SanchezVega2018_TableS4,0.548399194388499,0.00822180042874221,292,295,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUSC,Cell Cycle,SanchezVega2018_TableS4,0.519844489519946,0.0252769503070656,321.4,318,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUSC,MYC,SanchezVega2018_TableS4,0.530969588203909,0.0378086434396668,307.8,309,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUSC,NRF2,SanchezVega2018_TableS4,0.658682535746756,0.0166620480355652,143,144,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUSC,PI3K,SanchezVega2018_TableS4,0.60296757209525,0.00986269830376457,227,226,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUSC,RTK RAS,SanchezVega2018_TableS4,0.5485396727385,0.0267027826121706,290.2,301,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUSC,TGF-Beta,SanchezVega2018_TableS4,0.539962294640452,0.0361979988164509,298.6,323,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUSC,TP53,SanchezVega2018_TableS4,0.531482179503288,0.0158167631959578,310.4,313,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,LUSC,WNT,SanchezVega2018_TableS4,0.517745631134366,0.0332106779223402,320.2,317,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,MESO,Cell Cycle,SanchezVega2018_TableS4,0.512254901960784,0.0436805079937199,321.4,331,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,PAAD,MYC,SanchezVega2018_TableS4,0.548025101513474,0.0350280509740227,291.4,299,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,PAAD,RTK RAS,SanchezVega2018_TableS4,0.482103082103082,0.0329758291648524,340.6,347,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,PAAD,TP53,SanchezVega2018_TableS4,0.556331336500723,0.0233401823074838,282.4,282,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,PCPG,Cell Cycle,SanchezVega2018_TableS4,0.698814229249012,0.0494546323977931,100.8,91,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,PCPG,RTK RAS,SanchezVega2018_TableS4,0.780297532656023,0.00652994464543367,36.8,37,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,PRAD,MYC,SanchezVega2018_TableS4,0.659946281685412,0.00806552489606725,141.4,134,0.6,TITAN
binary,oncogenic_pathway,oncogenic_pathway,PRAD,NOTCH,SanchezVega2018_TableS4,0.62604344963792,0.0327346066546881,191,173,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,PRAD,PI3K,SanchezVega2018_TableS4,0.587457462323773,0.0423004164900389,240,234,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,PRAD,RTK RAS,SanchezVega2018_TableS4,0.538367346938776,0.018857640020956,303,309,0.2,TITAN
binary,oncogenic_pathway,oncogenic_pathway,PRAD,TP53,SanchezVega2018_TableS4,0.65935927216415,0.0150850668367162,143.6,142,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,PRAD,WNT,SanchezVega2018_TableS4,0.615173576002696,0.02569394319313,205.2,191,0.6,TITAN
binary,oncogenic_pathway,oncogenic_pathway,READ,Cell Cycle,SanchezVega2018_TableS4,0.65613810741688,0.0214999251202285,146.2,144,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,READ,NOTCH,SanchezVega2018_TableS4,0.618864468864469,0.0336056880520569,203.8,197,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,READ,PI3K,SanchezVega2018_TableS4,0.57441975308642,0.0543898553349726,255.4,286,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,READ,RTK RAS,SanchezVega2018_TableS4,0.486107526881721,0.0358674606985748,337.8,343,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,READ,TGF-Beta,SanchezVega2018_TableS4,0.626816690107829,0.029892767704174,190.4,194,0,TITAN
binary,oncogenic_pathway,oncogenic_pathway,SARC,Cell Cycle,SanchezVega2018_TableS4,0.620456784594716,0.0157872689234033,201.4,198,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,SARC,HIPPO,SanchezVega2018_TableS4,0.658395939086295,0.0298779500863611,144.8,135,0.8,TITAN
binary,oncogenic_pathway,oncogenic_pathway,SARC,RTK RAS,SanchezVega2018_TableS4,0.666484268125855,0.0263728596275961,132.8,130,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,SARC,TP53,SanchezVega2018_TableS4,0.6655010814708,0.00776195484206677,133.8,135,1,TITAN
binary,oncogenic_pathway,oncogenic_pathway,STAD,Cell Cycle,SanchezVega2018_TableS4,0.61220734174776,0.0191910973590441,209.6,210,0.4,TITAN
binary,oncogenic_pathway,oncogenic_pathway,STAD,HIPPO,SanchezVega2018_TableS4,0.664385026737968,0.0224006171871863,134.4,133,0,TITAN
