tumor_type,subfamily,endpoint,source,score_method,patients,pathway_genes_requested,pathway_genes_measured,mean,sd
UCS,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,193,-2.21520914819076e-16,0.265228620651616
UCS,MSigDB Hallmark,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,158,153,3.06358711983829e-16,0.21492052235035
UCS,MSigDB Hallmark,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,183,-1.0054850034341e-16,0.346004660984777
UCS,MSigDB Hallmark,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,195,2.22044604925031e-16,0.168847281937383
UCS,MSigDB Hallmark,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,36,35,6.02750946638696e-16,0.354760308353176
UCS,MSigDB Hallmark,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,190,-3.96957100314089e-16,0.167780453306368
UCS,MSigDB Hallmark,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,190,-1.53964891150847e-16,0.230558019974234
UCS,MSigDB Hallmark,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,199,193,-6.07480522908105e-17,0.286678348317348
UCS,MSigDB Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,87,87,-2.28328886196494e-16,0.432119756603078
UCS,MSigDB Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,197,-2.33565787256047e-16,0.418518057464109
UCS,MSigDB Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,97,92,-4.1895208476421e-17,0.61733892904389
UCS,MSigDB Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,194,-6.91270939860947e-17,0.525542930431458
UCS,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,188,7.43639950456473e-17,0.237022748574625
UCS,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,193,-1.26994850694151e-16,0.325792264551631
UCS,MSigDB Hallmark,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,199,195,2.57393687077012e-16,0.295208290847003
UCS,MSigDB Hallmark,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,191,-4.60323603134676e-16,0.244081788420562
UCS,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,187,-2.09476042382105e-16,0.407597722356747
UCS,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,58,57,3.08977162513605e-16,0.449470318800448
UCS,MSigDB Hallmark,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,197,-3.34637977705413e-16,0.446921562815096
UCS,MSigDB Hallmark,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,32,32,1.04738021191053e-17,0.29664848467536
UCS,MSigDB Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,182,-1.26209315535218e-16,0.384604461244789
UCS,MSigDB Hallmark,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,190,7.80298257873341e-17,0.187734442813981
UCS,MSigDB Hallmark,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,40,40,7.58826963529176e-16,0.315253727083541
UCS,MSigDB Hallmark,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,104,101,9.27193332593792e-16,0.177329444020085
UCS,MSigDB Hallmark,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,105,104,2.35660547679868e-16,0.147060093994304
UCS,MSigDB Hallmark,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,96,95,-2.30947336726271e-16,0.247964034299822
UCS,MSigDB Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,49,45,2.89076938487305e-16,0.309030883740507
UCS,MSigDB Hallmark,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,135,130,-6.49375731384526e-17,0.205680334438452
UCS,MSigDB Hallmark,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,54,54,-9.25098572169971e-16,0.341682567699795
UCS,MSigDB Hallmark,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,196,3.53490821519802e-17,0.410054187576283
UCS,MSigDB Hallmark,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,113,105,-3.6815414448655e-16,0.199571894896894
UCS,MSigDB Hallmark,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,144,136,-4.89650249068171e-16,0.318850352391572
UCS,MSigDB Hallmark,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,158,152,-7.59350653635131e-18,0.165716558454168
UCS,MSigDB Hallmark,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,42,42,-3.8910174872476e-16,0.271728389161129
UCS,MSigDB Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,200,196,2.84887417639663e-16,0.230645748257101
UCS,glutathione synthesis and recycling,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,53,12,12,-4.12667803492747e-16,0.360279548993978
UVM,vitamin B6 metabolism,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,6,5,-9.42301792150602e-16,0.587937025914091
UVM,MSigDB Hallmark,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,188,-5.759281940243e-17,0.174661201240014
UVM,MSigDB Hallmark,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,194,-4.16333634234434e-17,0.507416200642836
UVM,MSigDB Hallmark,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,101,97,4.55885329486705e-16,0.329472266645673
UVM,MSigDB Hallmark,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,36,36,2.98025493172815e-16,0.410244858570981
UVM,MSigDB Hallmark,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,192,5.11223008370365e-16,0.25294078779848
UVM,MSigDB Hallmark,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,44,43,1.25463875400023e-16,0.213054358137374
UVM,MSigDB Hallmark,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,161,158,7.56339435525888e-17,0.26973969524924
UVM,MSigDB Hallmark,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,112,111,-1.76941794549634e-16,0.215663469520573
UVM,MSigDB Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,74,72,5.88418203051333e-16,0.22389989606223
UVM,MSigDB Hallmark,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,138,135,-7.42461647718074e-17,0.275074251503965
UVM,MSigDB Hallmark,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,194,-4.02455846426619e-17,0.349753682054602
UVM,MSigDB Hallmark,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,150,139,9.54097911787244e-16,0.163904206775116
UVM,MSigDB Hallmark,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,187,6.38204766811867e-16,0.452185853887698
UVM,MSigDB Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,194,-7.91033905045424e-17,0.396816250735378
UVM,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,190,9.05525654459893e-17,0.213461788295381
UVM,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,193,-5.41233724504764e-17,0.237940422299394
UVM,MSigDB Hallmark,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,158,153,-1.27675647831893e-16,0.20393616638297
UVM,MSigDB Hallmark,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,183,8.12717948495134e-17,0.412616770377074
UVM,MSigDB Hallmark,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,195,2.48932818802672e-16,0.225074257632508
UVM,MSigDB Hallmark,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,36,35,-3.08086889333481e-16,0.322760266285007
UVM,MSigDB Hallmark,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,188,1.73472347597681e-17,0.189957163660329
UVM,MSigDB Hallmark,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,189,6.84868828315643e-16,0.232461906441544
UVM,MSigDB Hallmark,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,199,193,3.49720252756924e-16,0.289659676098603
UVM,MSigDB Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,87,87,-3.38618022510673e-16,0.474484783588281
UVM,MSigDB Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,197,-2.63677968348475e-17,0.441735853369616
UVM,MSigDB Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,97,92,3.05311331771918e-16,0.580857253768502
UVM,MSigDB Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,194,1.41553435639707e-16,0.531767255400732
UVM,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,183,2.94902990916057e-17,0.205940418869787
UVM,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,193,-7.91033905045424e-17,0.365266627804878
UVM,MSigDB Hallmark,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,199,195,2.07386191553027e-16,0.286447999877198
UVM,MSigDB Hallmark,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,191,4.69763117294519e-16,0.308244006436608
UVM,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,187,-2.92647850397287e-16,0.335893526281256
UVM,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,58,57,8.74300631892311e-16,0.37020738857133
UVM,MSigDB Hallmark,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,196,1.76247905159244e-16,0.252073653571101
UVM,MSigDB Hallmark,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,32,32,-3.5752650839882e-16,0.287590848209311
UVM,MSigDB Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,182,7.91033905045424e-17,0.32925162860898
UVM,MSigDB Hallmark,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,200,190,4.71844785465692e-16,0.200913603255831
UVM,MSigDB Hallmark,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,40,40,-1.01307850997046e-16,0.315068734229767
UVM,MSigDB Hallmark,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,104,101,-1.09634523681734e-16,0.215807874084989
UVM,MSigDB Hallmark,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,105,103,2.41473507855972e-16,0.211293156594668
UVM,MSigDB Hallmark,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,96,95,-3.90659726789977e-16,0.411978809822201
UVM,MSigDB Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,49,45,1.23512311489549e-16,0.290443450052089
UVM,MSigDB Hallmark,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,135,124,1.95676808090184e-16,0.25615799992573
UVM,MSigDB Hallmark,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,mean of within-cancer gene-wise z scores after patient-level mean aggregation of primary-tumour RNA aliquots,80,54,54,3.5076108684251e-16,0.284640003964795
