gs_name,gene_symbol,ncbi_gene,gs_collection,gs_subcollection,db_version,gs_id,gs_description
HALLMARK_INFLAMMATORY_RESPONSE,PROK2,60675,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,PSEN1,5663,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,PTAFR,5724,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,PTGER2,5732,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,PTGER4,5734,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,PTGIR,5739,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,PTPRE,5791,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,PVR,5817,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,RAF1,5894,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,RASGRP1,10125,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,RELA,5970,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,RGS1,5996,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,RGS16,6004,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,RHOG,391,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,RIPK2,8767,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,RNF144B,255488,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,ROS1,6098,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,RTP4,64108,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SCARF1,8578,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SCN1B,6324,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SELE,6401,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SELENOS,55829,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SELL,6402,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SEMA4D,10507,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SERPINE1,5054,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SGMS2,166929,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SLAMF1,6504,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SLC11A2,4891,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SLC1A2,6506,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SLC28A2,9153,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SLC31A1,1317,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SLC31A2,1318,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SLC4A4,8671,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SLC7A1,6541,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SLC7A2,6542,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SPHK1,8877,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,SRI,6717,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,STAB1,23166,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TACR1,6869,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TACR3,6870,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TAPBP,6892,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TIMP1,7076,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TLR1,7096,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TLR2,7097,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TLR3,7098,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TNFAIP6,7130,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TNFRSF1B,7133,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TNFRSF9,3604,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TNFSF10,8743,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TNFSF15,9966,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TNFSF9,8744,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,TPBG,7162,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INFLAMMATORY_RESPONSE,VIP,7432,H,"",2026.1.Hs,M5932,Genes defining inflammatory response.
HALLMARK_INTERFERON_ALPHA_RESPONSE,ADAR,103,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,B2M,567,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,BATF2,116071,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,BST2,684,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,C1S,716,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,CASP1,834,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,CASP8,841,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,CCRL2,9034,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,CD47,961,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,CD74,972,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,CMPK2,129607,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,CMTR1,23070,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,CNP,1267,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,CSF1,1435,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,CXCL10,3627,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,CXCL11,6373,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,DDX60,55601,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,DHX58,79132,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,EIF2AK2,5610,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,ELF1,1997,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,EPSTI1,94240,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,GBP2,2634,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,GBP4,115361,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,GMPR,2766,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,HELZ2,85441,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,HERC6,55008,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,HLA-C,3107,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IFI27,3429,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IFI30,10437,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IFI35,3430,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IFI44,10561,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IFI44L,10964,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IFIH1,64135,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IFIT2,3433,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IFIT3,3437,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IFITM1,8519,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IFITM2,10581,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IFITM3,10410,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IL15,3600,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IL4R,3566,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IL7,3574,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IRF1,3659,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IRF2,3660,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IRF7,3665,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,IRF9,10379,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,ISG15,9636,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,ISG20,3669,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,LAMP3,27074,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,LAP3,51056,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,LGALS3BP,3959,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,LPAR6,10161,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,LY6E,4061,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,MOV10,4343,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,MVB12A,93343,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,MX1,4599,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,NCOA7,135112,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,NMI,9111,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,NUB1,51667,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,OAS1,4938,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,OASL,8638,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,OGFR,11054,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,PARP12,64761,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,PARP14,54625,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,PARP9,83666,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,PLSCR1,5359,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,PNPT1,87178,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,PROCR,10544,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,PSMA3,5684,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,PSMB8,5696,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,PSMB9,5698,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,PSME1,5720,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,PSME2,5721,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,RIPK2,8767,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,RNF31,55072,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,RSAD2,91543,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,RTP4,64108,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,SAMD9,54809,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,SAMD9L,219285,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,SELL,6402,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,SLC25A28,81894,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,SP110,3431,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,STAT2,6773,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,TAP1,6890,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,TDRD7,23424,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,TENT5A,55603,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,TMEM140,55281,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,TRAFD1,10906,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM14,9830,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM21,6737,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM25,7706,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM26,7726,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,TRIM5,85363,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,TXNIP,10628,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,UBA7,7318,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,UBE2L6,9246,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,USP18,11274,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_ALPHA_RESPONSE,WARS1,7453,H,"",2026.1.Hs,M5911,Genes up-regulated in response to alpha interferon proteins.
HALLMARK_INTERFERON_GAMMA_RESPONSE,ADAR,103,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,APOL6,80830,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,ARID5B,84159,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,ARL4A,10124,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,AUTS2,26053,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,B2M,567,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,BANK1,55024,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,BATF2,116071,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,BPGM,669,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,BST2,684,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,BTG1,694,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,C1R,715,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,C1S,716,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP1,834,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP3,836,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP4,837,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP7,840,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CASP8,841,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL2,6347,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL5,6352,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL7,6354,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD274,29126,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD38,952,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD40,958,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD69,969,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD74,972,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD86,942,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CDKN1A,1026,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CFB,629,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CFH,3075,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CIITA,4261,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CMKLR1,1240,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CMPK2,129607,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CMTR1,23070,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CSF2RB,1439,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CXCL10,3627,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CXCL11,6373,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,CXCL9,4283,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,DDX60,55601,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,DHX58,79132,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,EIF2AK2,5610,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,EIF4E3,317649,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,EPSTI1,94240,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
HALLMARK_INTERFERON_GAMMA_RESPONSE,FAS,355,H,"",2026.1.Hs,M5913,Genes up-regulated in response to IFNG [GeneID=3458].
